,year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
0,1981,570.411575617269,521.076265635356,419.2777046055,667.01703002408,517.45254852907,405.049484409785,646.153592415178
1,1982,516.427239518613,533.991074379899,392.124217994173,742.703359108686,521.963486285367,394.008768570981,721.592132999241
2,1983,451.862767089158,530.888174395463,304.668918934253,635.899586469782,514.919525924695,304.321562914543,627.649873978709
3,1984,571.738518614322,512.710365487381,278.86487580104,635.408261189054,504.185051704105,282.161015911771,641.170799719401
4,1985,529.939348264598,508.613482927445,338.207111626374,656.348021099343,505.572597171639,331.933080843724,639.422645318818
5,1986,546.111118290573,520.686191778834,313.378777044167,694.875360582476,519.725891285098,305.898775742328,700.007828098933
6,1987,557.60017725639,546.817252993846,359.242445841853,681.870549905988,551.651783040041,339.698016671036,694.795932173725
7,1988,556.68343353644,537.603333960836,412.256311430384,731.188609484841,543.397494782879,414.632047642149,768.161850550764
8,1989,699.71743227914,523.368687521341,271.852718531543,706.837552235336,528.419935288036,268.359940935219,670.357305083106
9,1990,600.406169176102,534.977735265502,409.701948415734,788.774660475279,530.466812528215,366.425151016045,732.117601063668
10,1991,590.065906077623,583.177557600629,465.154738322414,711.270138554993,568.853691847757,362.436155932639,707.356305157326
11,1992,590.508913490921,543.839293650109,351.542415050831,693.649681535485,552.845247865481,346.162178142332,773.703441400913
12,1993,567.073262372985,514.016499201002,411.403033597721,612.863247751518,519.490811941855,413.928583421319,657.213723346642
13,1994,629.732551068068,521.185893812704,368.352762271794,671.443094177423,525.034080536951,358.843451877041,651.041321679724
14,1995,636.584061637521,544.226378129916,361.649402641888,647.7081278014,551.000974841486,352.311574944892,657.405903215275
15,1996,617.47587094456,509.337624469266,231.084284218183,655.155864176896,510.951463799894,226.384913256789,687.80436743499
16,1997,618.667846318334,554.295541095878,390.829747110615,626.552368815083,546.466701635,380.839038716668,637.948813315204
17,1998,475.297534530982,489.73758416443,253.789740524259,664.745822265416,490.097305375794,256.301900153867,649.192623234534
18,1999,635.143628213555,542.043300622618,426.53404212749,794.935170652789,549.062747270386,425.69605039815,768.571066211593
19,2000,644.104650545865,521.535228922211,412.854995788834,608.610512058205,521.686860897149,420.841747571765,643.587938311916
20,2001,520.528181564063,529.388399288179,327.865552004812,671.044066195593,530.743287283563,327.448468730194,676.95441065076
21,2002,419.974644317292,535.880789039774,438.853584705042,702.667923922553,540.588465396676,446.405355313657,690.028113430408
22,2003,532.654252598062,496.32350891914,230.513050575533,632.430285371525,502.180499103893,230.550847203122,618.673649930184
23,2004,453.919077278115,536.707906788363,376.783093186857,665.106503915432,518.243658640836,294.738923248823,690.539298893489
24,2005,436.230457230471,542.489139838679,370.133502365527,678.124509186766,535.48089259105,360.167005796172,669.844488683279
25,2006,369.613197652623,527.78441491623,400.24551884891,688.434827512739,547.421365070287,369.281392406508,682.910526374968
26,2007,427.603131798096,522.426802510437,378.152908896873,642.428812118491,541.827011254049,388.45611292407,711.049748951422
27,2008,585.93848847691,517.664457828936,231.578195903948,779.06844922979,513.537521728923,377.805155507083,722.338311473721
28,2009,565.905656740069,507.476929175768,274.172805910161,639.597915834117,539.229753782819,371.843546596212,679.363211458671
29,2010,592.752629704773,506.782714976078,200.65561528305,646.612507937452,502.133445483406,89.1863857569181,676.71794697426
30,2011,,490.939636991409,260.73857159223,679.710433389472,529.551641699813,409.440096903014,640.40712740877
31,2012,,508.731721019992,321.837893831841,722.334942993377,516.660770341902,339.57805984546,694.686924061392
32,2013,,537.664629035085,397.495821507005,687.373729649499,483.024852210494,249.07705705697,769.74758748145
33,2014,,482.996515086351,169.746638403991,739.722520089564,515.120182145895,301.951083997491,725.652090914596
34,2015,,526.898975395124,257.951840139753,752.561457399617,530.825836540642,322.482884533972,701.894083787475
35,2016,,503.72306158091,307.562597179468,625.698075844738,508.0853645123,226.976051647983,682.80791640338
36,2017,,546.935233994397,287.085565037444,726.272514160613,519.924294535889,333.900971482073,685.120113448053
37,2018,,529.747011214541,377.372451056598,645.832011820389,498.032562817616,234.903481491551,633.344822218464
38,2019,,516.997380781035,287.130878267864,689.278349956825,503.333754951431,326.863255147323,688.05570918609
39,2020,,542.508337375307,336.878676499462,636.814089390645,511.497704728658,312.957721670544,716.082297383043
40,2021,,507.656984256121,384.539203345775,672.426893470181,521.129751601073,315.231420806729,650.263326155704
41,2022,,524.694144439017,344.560765507019,680.24738392084,513.047495492698,233.755215174006,663.478220974918
42,2023,,502.187601733911,268.50056142639,606.132964113963,504.067392469021,195.683302477943,681.45832442118
43,2024,,489.788176760775,210.727436331586,613.449983061626,519.221496905791,319.882777100005,682.881958546646
44,2025,,493.585384907944,359.869250294103,660.552412299669,499.991301921365,316.724417250154,683.62896108411
45,2026,,497.065461274784,330.824394517027,612.873139292638,519.779845052193,267.310557556775,738.72890988819
46,2027,,511.031580863359,284.225376306918,709.111217543762,533.927064064321,378.598489979082,661.708172202854
47,2028,,557.788346577,436.262054221199,697.421814001475,536.106006637335,319.952491304657,759.368778737453
48,2029,,533.722579989101,377.204868901299,693.447941878006,505.29145779926,325.625333468495,612.179324358557
49,2030,,557.639002236439,454.977969743753,650.395935570049,531.531315786857,331.989647222484,651.068249005526
50,2031,,536.197698803408,360.19546846484,671.552821805877,511.146665582173,269.752671140555,622.346643289901
51,2032,,550.141974444829,360.999035311652,738.206496365522,515.102425631553,302.059353019219,646.689467366543
52,2033,,532.32455938495,304.155498997413,639.324947476332,498.525257522259,255.305007802735,743.558528003952
53,2034,,507.20451894026,388.495615982701,626.815226845678,512.124766171601,258.200257014306,712.739998056458
54,2035,,524.553628847893,393.419758541718,667.982860311596,554.366882260853,457.3663708261,769.674930469314
55,2036,,526.121183628278,351.44624450427,646.290298101159,543.294067940993,289.040905339064,680.787389937658
