,year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
0,1981,35.5058,35.3396718953958,34.6680493775308,35.8073406782213,35.4415902230171,34.6858886906914,35.9315938964986
1,1982,35.019836,35.2769588538538,34.4857816557424,36.309534172133,35.4252127508981,34.4858900256184,36.491807048776
2,1983,36.144012,35.127314061825,34.1628602344019,35.7620407863285,35.3040415467749,34.2031463010758,36.7697271750477
3,1984,35.452484,35.5877460980355,34.6916664110179,36.4062282091051,35.6856987839447,34.6751315119478,36.5603697377352
4,1985,35.147583,35.3829087160665,34.5006522417631,36.1748766315404,35.495620551459,34.501597643995,36.4968770500801
5,1986,35.168274,35.2600578976772,34.5237658499852,36.2286658567449,35.3439931739558,34.5977622837635,36.4552648129538
6,1987,35.868744,35.4846949050023,34.1335505724796,36.2083224826749,35.6034562430801,34.1073300991247,36.329111454847
7,1988,35.16217,35.520152242388,34.7643836017824,36.0901067642131,35.5964521079828,34.7671864298679,36.3617949421589
8,1989,34.94388,35.562795456347,34.8744549909592,36.8402998099378,35.6282322669149,34.8717489089807,37.0012668386914
9,1990,35.402435,35.6441657283905,34.6686385426923,36.5270717141893,35.6922495580259,34.7181188043952,36.6447699532002
10,1991,35.493256,35.1715728615217,34.5590595059795,36.2994874620451,35.2699574851525,34.5558930518079,36.4070725325964
11,1992,34.837555,35.1057048016096,34.0734124674899,36.2116364175468,35.1780482431125,34.0858042536208,36.2500509739684
12,1993,35.62326,35.2602251881786,34.620634513392,35.896999914664,35.3643355398739,34.6100323440961,36.1848130136122
13,1994,34.77658,35.3174880562952,34.4921904232161,36.3201973607706,35.4366612239538,34.5030026678383,36.6087698030042
14,1995,35.31186,35.5121991241628,34.8582209144221,36.5122869868864,35.5573275659045,34.8482601305243,36.5506330669193
15,1996,35.505493,35.5948747968726,34.7982388408605,36.533236759596,35.6675553542805,34.7588847592797,36.7850772848874
16,1997,35.3721,35.5150865714786,34.5575564492945,36.4708686086369,35.5901749830153,34.5878593889822,36.4712621106118
17,1998,36.42273,35.741834138864,35.0671807809441,36.617872351219,35.825177325371,35.0336113754358,36.7477326466441
18,1999,34.629272,35.7846383799633,34.0055180831362,37.3715077203051,35.7752986911584,34.1102195302276,37.471442852276
19,2000,35.63739,35.6739084529316,34.7215848518254,36.4393345011226,35.8169878770162,34.718333943771,36.568576482885
20,2001,36.12848,35.8688875208336,35.2137690327402,36.6240226107058,35.9066994362386,35.2420988551623,36.7652470395409
21,2002,36.545593,35.6152864990347,34.5853768423045,36.7849756787401,35.7242376194661,34.6467824502163,36.79639198156
22,2003,35.556152,35.954463265406,35.0655489481579,37.0107839015988,36.016136325809,35.0915632958652,37.1710786871079
23,2004,36.00351,35.8298848947993,35.4285806699879,36.3425144662418,35.9733849713324,35.4539782350721,36.9440109808701
24,2005,35.88141,35.8857889115493,35.0095954290283,36.4311058579931,36.0370602196806,35.0902170613558,37.0223001638886
25,2006,36.04962,35.9386373236215,35.2579077965617,36.6828015389491,35.8423398115129,34.9583896125792,36.9812751225732
