,year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
0,1981,527.327535539866,556.331397799283,364.395293991968,797.13610029533,548.201022236623,368.712829678936,755.775535855601
1,1982,513.188713878393,544.596091791695,243.552067706966,829.3353609962,534.685617451765,369.456624053273,840.397588595642
2,1983,420.290187418461,534.522743720894,273.878017483652,779.175383283622,519.433213039862,282.024816079012,781.719492276582
3,1984,546.49072599411,491.961492926758,216.374858363262,824.166342390139,490.011597664561,231.847745902189,827.956212238322
4,1985,586.429736703634,517.514311159655,266.962420647429,715.406190748425,517.009837672654,278.896987066405,691.883714196134
5,1986,554.955804824829,571.859699612506,258.5576948673,1020.31261820303,544.66336644895,253.567634289788,839.668814703746
6,1987,522.538525432348,561.397473795753,295.836111066653,827.00650276651,556.962138458026,278.857120270485,787.857411289989
7,1988,648.605503678322,567.103935232379,332.791255827745,902.967534037708,571.376750627673,364.835407890895,859.313189817578
8,1989,682.443494141102,538.452172278631,221.313175862563,811.204259779859,540.616495292738,206.700848297287,845.716315928915
9,1990,545.446713358164,569.869000735725,312.634822205547,905.111747315094,566.318761079657,319.009797378358,905.032112924606
10,1991,615.45960316062,608.833659879771,441.799336554415,862.468033442674,605.054603885953,344.560020897835,850.112630714242
11,1992,733.418865978718,550.098788409515,263.370796606665,910.30745977549,545.488165643186,283.273710780207,870.897780647561
12,1993,516.621744722128,534.661049077775,387.355121417756,738.348202087155,536.674167468556,392.935446882085,693.655437746136
13,1994,795.618266612291,551.322530210244,355.909088777084,914.754707718129,565.774061537275,366.810785933737,916.093107166159
14,1995,591.261468946934,555.79486837444,351.169062791656,1006.89605208024,568.412372203313,352.994563735865,900.369737524876
15,1996,678.608867496252,515.64854749184,188.097608282374,790.213557665727,505.777896424547,182.362840983776,824.07241412137
16,1997,591.118513077497,562.54448025272,383.904590336457,830.128422734483,554.827830519462,357.800970139847,802.662885788636
17,1998,452.174063354731,510.804307226031,255.311159906719,1159.18340822109,513.965527901676,229.182265674437,1084.92130439707
18,1999,848.731387346983,567.531374015142,371.470850809379,953.273523266364,565.923813549627,366.609451215902,897.799138793198
19,2000,555.24458438158,573.512848096037,379.153874706878,906.736402147387,534.006258748966,277.094653877459,816.365874668917
20,2001,497.127243876457,534.350111482304,257.084199600594,687.473930301575,527.18753710481,266.65543244893,684.31384449231
21,2002,403.299797207117,580.651327404085,372.670135409841,747.455407831297,571.855332078331,355.577784015359,722.14230753957
22,2003,578.591883867979,521.097936591697,193.513754828056,807.434730448759,526.869188212154,178.354889536056,985.794787583094
23,2004,415.364340782165,567.783810618384,365.561520079706,933.994191668816,534.236038658558,307.182762135643,938.947121531473
24,2005,427.023388803005,557.424462915142,343.109735579617,826.771255055995,558.883642821188,336.050436896382,818.293695302681
25,2006,364.523771762848,560.412631053556,356.765569745026,949.655198999974,600.045318561303,265.242143245559,1260.67356798195
26,2007,443.130466848612,607.729957874801,370.674002223077,940.411812081202,560.832836942235,301.054169646839,784.966187073399
27,2008,634.632804811001,564.650754862998,205.973793978082,977.026002462597,528.145257771569,312.937764634767,847.588362572835
28,2009,686.371912389994,518.281064951148,284.425866863985,750.760584768503,617.067932971263,342.88808337577,946.906893427677
29,2010,662.056525707245,530.301635182335,190.270718397628,863.821295557683,516.944802646832,79.5690315459297,894.134040005391
30,2011,,548.479844304991,189.410968253884,870.776254842989,569.126341424459,367.222725006841,858.757922666399
31,2012,,513.429440597226,210.907807772081,720.060506160196,559.794165770325,279.092098840727,1165.82674252643
32,2013,,587.739486574249,378.434095583497,1036.77135310663,532.873107087048,219.260350354963,1038.47951226582
33,2014,,553.042681473471,142.96982764698,892.488429957331,555.099073509453,302.586019522183,878.87037289341
34,2015,,567.007639979812,224.003437565709,959.46214210431,556.851757347158,264.334340125912,926.608845070886
35,2016,,552.881593220816,243.231108771217,981.528184514078,485.926970878131,200.490905989208,792.839144776385
36,2017,,586.026751312767,306.132103847345,1122.75978879795,522.154675102161,284.441828946204,825.321873290092
37,2018,,517.779505114836,312.185443863557,732.035663616271,510.349543123893,215.300635815571,722.820288949491
38,2019,,560.65899952811,242.749201992921,807.952531706281,506.552849616015,321.574920129712,690.907988069344
39,2020,,593.903721626213,275.309929942746,826.272667122326,543.206652052404,249.151189608697,829.258852638401
40,2021,,573.753807834603,314.228635951402,1020.24707010535,544.588029317271,282.492253772481,733.408931387577
41,2022,,515.026733695046,352.112593815439,850.593578539891,527.822809141003,213.304594732376,927.548855357915
42,2023,,541.671358607406,236.813705183838,803.998618730314,568.520428324934,197.970080480793,971.509910060534
43,2024,,505.267164845648,176.524337386643,754.427066716376,575.163102702101,295.629245085692,883.146164072382
44,2025,,462.648423818153,304.456490453826,651.024412327044,518.927144306971,262.574286433674,841.170324760252
45,2026,,570.266457657558,280.6435448018,953.262451426849,578.256068566853,210.301854689675,909.450392555798
46,2027,,526.808146627068,215.037389663083,883.639635385766,585.575105183801,393.502231436349,825.493529303993
47,2028,,644.537948822627,447.832799383269,968.564163012147,546.672767138294,298.043666092747,890.636285782534
48,2029,,535.968828754568,339.090663498164,769.761784697606,529.639072528828,248.812885856116,804.222209956412
49,2030,,637.236018977412,427.180159158877,851.439637005894,604.70092973426,342.022863998942,1113.43344033556
50,2031,,582.750816228087,245.171039727699,1198.90546035125,538.409212729706,229.996801884123,919.740648917571
51,2032,,603.577823544537,329.899328365359,815.411560767584,508.731364644503,290.742081501391,956.234284709243
52,2033,,580.786047445513,323.166396683121,1010.57612491327,565.551253073019,218.804384897791,857.73134339359
53,2034,,544.078750062892,292.578175450766,994.133449762062,563.363275460761,161.367566338137,784.33120102539
54,2035,,615.529724791683,335.061532077276,1034.18561499535,557.396739022361,241.41518785743,871.489297214713
55,2036,,572.066535893805,289.310418441893,829.466010085722,618.532938463406,297.001310412876,1004.56260059442
56,2037,,578.686565596347,284.332511461968,1325.2679869608,532.008674519672,264.369235867565,778.660423402319
57,2038,,542.044670607982,335.740093276529,944.139521003432,515.656031368544,233.376251097792,954.163027414584
58,2039,,593.107272763392,418.113421042332,885.996292324551,459.936179254306,172.635702887496,726.889512319021
59,2040,,574.795579727177,383.829652162807,924.695839959447,587.140802513494,323.184722599401,846.046664169389
60,2041,,602.293281167821,364.1379688821,1166.4434568885,527.28857600676,330.877914785647,934.819767802985
61,2042,,620.652401185536,309.209919165952,1092.70687836121,570.534562828502,240.85831309224,1063.0358821722
62,2043,,515.029557402882,304.336366205678,889.052445841644,543.327225754348,297.891866498113,962.214429363694
63,2044,,533.535560374137,156.386005632536,813.438216381091,554.483336476927,375.905356451129,824.585677573833
64,2045,,656.943883838329,427.193033478974,1458.60864307315,578.870375354598,324.156304384815,833.396921560595
65,2046,,524.325367978406,252.234328813571,837.420456753334,573.452140956521,320.253963943198,815.963512083838
66,2047,,543.114228348518,360.518513211258,727.866693550344,567.346207321389,296.053653819166,973.782706532742
67,2048,,561.899360668774,126.790217776069,929.28361147122,523.842300335889,303.050767519465,897.716158335216
68,2049,,578.275347678529,335.695561401056,1093.75689560179,558.147715346905,315.682292370912,879.13164818079
69,2050,,516.398783150875,290.192287638164,799.129856772977,628.426174096454,290.228674951255,1146.16206726002
70,2051,,536.115357712997,297.130033372555,790.88497648619,533.373618547202,253.763756925455,896.520600591118
71,2052,,494.391174420852,192.663070519619,1049.56798720785,566.429633239811,267.373759648888,1198.65214302576
72,2053,,537.402664735109,220.393653017303,742.732085366663,561.294298431034,253.704461852328,988.481096109601
73,2054,,604.437437625601,303.198144030043,977.498247334661,542.227030032212,267.011165524611,1021.21934354986
74,2055,,552.325790382546,194.116840092959,1041.58637409832,505.922098623949,305.563935343435,778.876592056831
75,2056,,586.335346488434,263.668408132727,1005.17250547198,576.702706318334,279.182572327916,898.31683063599
76,2057,,564.932628140265,245.606295439937,894.165841498411,516.727939343778,196.102124593235,895.867528363026
77,2058,,551.950025476095,274.060377551387,899.83158585954,504.814046503967,99.7399809393123,679.260526439065
78,2059,,485.471806211901,209.475147177083,812.342283699711,547.669855300241,317.7699784498,999.816139188225
79,2060,,611.621117186202,338.250191466534,953.804053338216,522.977498034728,137.280184726742,854.834603572961
80,2061,,505.771360571878,224.201032297243,963.745775797066,568.965807239517,266.738699911781,1298.65279916261
81,2062,,541.690662343962,354.765594837014,925.877061480685,574.440821256197,186.168837705389,968.504461471633
82,2063,,506.492251681313,162.264841630646,924.075943030649,466.880086915939,158.672415310681,876.968973598644
83,2064,,532.485604181589,284.76835491436,854.206766526204,531.224065559354,272.247720681164,836.189226968096
84,2065,,577.603961141946,322.89374444994,1010.95607087273,557.75238623088,243.385894671378,1176.88650398934
85,2066,,550.17960442658,123.713017928731,1009.2165429847,519.236922539053,226.476518844704,863.830654963606
86,2067,,540.472884487075,184.413050984994,795.836643195357,547.090297409502,181.303238616464,1081.90277085247
87,2068,,489.856111242368,197.353948287076,709.392334921947,512.46529873432,152.656193329094,924.327992845875
88,2069,,481.00434191319,163.490572733562,826.116108270538,518.367435791898,180.119971695788,1039.76056399929
89,2070,,544.916033092182,270.07156213549,797.037119119201,539.791625033585,157.932462245015,1010.71764237824
90,2071,,576.018858762919,119.774884508374,932.95613374906,590.386615984795,181.891107261888,1639.82805565277
91,2072,,573.677322359306,328.457569227545,1078.61079804778,508.221576382906,115.548212307618,810.334481097891
92,2073,,565.945557063175,223.68962063669,982.020635098108,497.646465671475,147.667255503311,974.610397067081
93,2074,,583.050285309032,277.586331985286,979.068106482177,465.021219921854,197.449540978124,749.330207817735
94,2075,,627.44345070897,321.114405689395,1286.46367537439,523.464741388619,161.427442267877,969.47834641442
95,2076,,575.727292578517,206.750295727598,1211.18556864439,471.701598254216,206.47207886987,779.692135705457
96,2077,,473.416949216056,223.282047080189,692.822517602472,469.131573764048,178.498381185766,1028.92591557356
97,2078,,505.378676779768,159.50279737293,842.606244569586,572.774004099396,161.040373984432,1145.9082048941
98,2079,,549.216510503319,237.261387883673,877.482638561505,550.382000769904,212.502963436854,976.03243725672
99,2080,,437.397560407044,230.273313985517,631.534993221426,472.254441658784,140.044637443032,912.364201456957
100,2081,,489.076316515977,128.087783176431,779.081382346074,540.116820835796,82.6886101435704,1110.68171121652
101,2082,,621.752051560946,293.598602991913,803.771472692779,567.649031494949,219.97573414205,1331.39326927927
102,2083,,555.957548514163,316.19091296459,928.955030753086,520.060199824183,94.8827921017959,862.652856365182
103,2084,,551.488295325133,305.235137398552,834.498689365815,505.924025704541,142.90546432296,1098.50699153153
104,2085,,491.657673038917,285.25398891627,844.988744074959,487.716957781602,125.085449366239,994.692883886613
105,2086,,606.069789542108,316.540074547289,1083.57732913222,474.042456667372,44.1104616911542,887.760517565004
106,2087,,551.433523241194,238.047314955584,1091.46383981941,504.928818268085,191.463124223908,851.234601784334
107,2088,,537.447953142479,199.394295508004,884.718567358405,462.541163037958,42.3876882168085,948.190304803315
108,2089,,588.760236454912,370.895816918807,1173.96807860545,471.969224694413,147.439741533542,895.926217591186
109,2090,,533.528442063565,336.136369115963,1057.74072067755,569.131775272869,84.5247782576245,920.460124825274
