,year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
0,1981,3888.89094930887,3853.11756207203,3569.3515612894,3972.41080934178,3842.33872041427,3565.01800223497,3978.53327095869
1,1982,3978.59592247009,3807.64684844051,3651.49270326621,3964.33838209068,3799.3358705635,3652.21863772141,3933.43059582609
2,1983,4020.50123590231,3747.72184284027,3571.98565470835,3865.14060784256,3738.07206013212,3580.14135350014,3844.91546536052
3,1984,3980.81292653084,3934.8545893575,3762.01628552765,4129.09272485588,3923.03263410524,3757.98966922432,4130.46932555648
4,1985,3981.86134809256,3896.82789463029,3682.18901245225,4075.33633419342,3886.15424558372,3676.74290971502,4076.73445605586
5,1986,4110.62890207768,3871.49377455382,3787.52599164497,4053.40746452578,3862.12107737113,3766.74041522948,4032.17834507521
6,1987,3863.35037451982,3846.16722678401,3660.37693653816,4050.11199960752,3838.12802855607,3626.14132640537,4029.01572535054
7,1988,3941.23568692803,3877.49400965922,3731.64585072894,4029.05501821,3867.68859611261,3693.41580555576,4035.25385794207
8,1989,3746.50682711601,3885.21848749287,3769.13426079041,4015.32302779611,3874.54003474391,3771.63204228599,4009.00546575032
9,1990,3982.92859381437,3923.37675653609,3796.17216441257,4188.51201358999,3916.45423917157,3799.62772684928,4185.94416297285
10,1991,3956.4858071506,3837.95976258976,3735.43475678327,3978.3420237664,3828.34492658795,3729.02192066407,3976.24896069533
11,1992,3757.62187248468,3803.47313587185,3606.17783630746,3985.01439404685,3796.47803704222,3614.45339384475,3992.91403175973
12,1993,4022.11021310091,3830.00107703902,3661.31607740016,3914.27975805276,3822.88032821062,3630.45352527877,3910.72372092887
13,1994,3826.79489317536,3873.42904111002,3779.96439406366,3984.17196150323,3863.27713837991,3788.15491785509,3975.94651889548
14,1995,4008.46859350801,3847.69125150511,3710.39906799183,4037.57215403769,3840.19555350151,3680.95058667717,4025.12845250377
15,1996,3803.70536154509,3899.38094549273,3735.30807885309,4091.11000223237,3889.11653434542,3730.84971941164,4083.26711736763
16,1997,3865.05599576235,3888.6546806582,3755.14194809283,3985.21642628136,3879.17651588864,3752.00667099883,3970.24031934817
17,1998,4176.18804389238,3956.85245732143,3844.65656193426,4062.45231598169,3947.96714505024,3830.36244765047,4068.59913671953
18,1999,3795.90497756004,3855.96462597799,3727.97056919571,4024.711395873,3847.93895363123,3731.12416369853,4022.85601508914
19,2000,3939.79215067625,3877.58954849066,3735.01342551233,4088.87558250926,3867.63834274039,3699.46816677712,4082.27984925579
20,2001,3959.04750689864,3900.99279918644,3723.33034412536,4053.26135549153,3890.59342187364,3717.01581682449,4036.05726335029
21,2002,4236.79948484898,3883.20331471726,3739.91903145295,3974.26407600759,3875.85115733538,3733.23753476208,3969.08982859916
