year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
1991,590.0659060776233,702.4115721750572,672.8983345761901,535.220239512056,489.5421997812226,711.2701385549931,687.4686407337601,620.7339991500406,626.3630637812056,573.8981907169639,521.6717125155756,554.0936943051394,595.4504580680496,600.0060780270471,480.0340345029191,553.1827847337178,565.6400201860256,527.7635317520334,465.1547383224139,597.5701630175472,707.3563051573262,654.4323588824964,517.3503022941181,486.44147524760973,706.2454363132015,698.8848229039212,608.7790900913313,624.9459379133624,547.0923336259308,533.2092837991152,541.0358567543797,590.6438121625488,603.3440144945457,470.48603278667457,550.3600459870679,552.918737866829,524.3383239017871,457.5265138663364,596.4389109332191,362.43615593263917,581.5613203515768,598.9541493846443
1992,590.5089134909211,545.6906780186631,356.3048744934651,351.5424150508314,564.8747727944677,693.6496815354849,552.4859152857626,559.8138831308224,527.1550148226074,671.0876992675812,554.7028438882867,415.3612839489142,494.4753551576109,604.2812414343815,596.8964141155265,608.8831311084622,621.078024047718,497.6906449490088,603.6907171823574,513.2819891201141,549.89914811537,349.52225420653804,346.1621781423317,566.715958180448,690.868693517374,570.0254707550027,549.5008200489958,526.0574948148491,641.1323453331261,556.9625453769796,403.8671852265234,485.25505416556246,606.4787196375349,589.7768059401502,597.331244757238,611.4274836917599,492.12458093146347,584.5065076674822,505.96438771928956,420.08009055475605,745.2330428568937,773.7034414009133
1993,567.0732623729855,483.549480247882,489.57112718649705,434.9825866075511,533.5002515483784,534.8453429103424,552.6200357332798,591.4357900172043,411.4030335977211,459.7251276871911,556.167611741527,518.2892193467208,551.2375655600521,473.38695921359056,457.3031298217326,612.8632477515182,496.9862434666195,501.10997981325113,580.5831310761323,526.753621491854,496.7588908987264,486.3682202164034,427.9514758116612,534.6742782306903,538.8783046467632,555.2068681041452,576.4515139681604,413.9285834213192,440.0033924863064,562.4860675056452,508.26237100727366,546.7319016585972,475.022656356528,439.8865152164397,606.8184171247183,485.03112530294504,499.50055073495344,563.9524356487279,521.7313190380688,438.29155596381986,653.6476960322751,657.2137233466416
1994,629.7325510680676,537.105126170233,641.3885356978576,368.3527622717941,443.69364303807214,572.5651427093117,597.3976871215931,671.4430941774232,453.4883267056197,408.5723978268729,539.0586250858546,542.3050240759673,561.2730271731418,486.59410930236646,500.7325905651157,515.3858562113247,559.3903767962073,440.7563812542773,487.21684847642285,575.812427781926,548.2787412911331,624.3926143730627,358.8434518770406,439.91692181024706,569.9512898174371,600.8455606563782,650.160445745706,458.83395221948024,403.01202462166566,547.205385022013,533.0730794435999,558.3782044726564,495.88111028023883,497.73562134217053,510.24058916009716,548.3308199190487,442.8613963240523,477.0951938987797,575.0757075658802,575.590953499792,651.0413216797244,484.0053867927116
1995,636.5840616375208,527.0624597425057,508.6483604549678,361.6494026418877,645.0941725939168,581.4018605200977,647.7081278014,575.4069355264305,571.3949557120721,571.3090549818758,558.7361614497505,568.5871192405173,529.8818315094475,461.5199695515775,571.5345152941806,421.0057425655454,587.2044865436492,515.1224539830324,533.074782903991,603.958791451559,535.9367405237309,501.00052470238944,352.31157494489196,654.4714340916362,582.4870615652491,657.4059032152753,566.3299561372813,565.3389625377667,556.5421322850108,565.3083941647272,560.1759628862773,525.0211139392503,464.3300975460872,566.9003827256665,420.53625892374345,571.4331563621503,512.6586020745862,525.7661456613072,603.0348765544193,584.090508468727,628.9137620321058,622.027895170405
1996,617.4758709445596,576.8211699675913,407.49543836962056,231.08428421818343,655.098162614026,474.8382293474945,641.6776186274485,655.1558641768955,571.8785554953947,398.3911193250949,483.31098887697027,457.84859305680453,435.7981247153892,520.8039796837992,464.01715126985636,549.9530308515383,530.436890417965,509.9020581066329,546.447049494307,566.4565563010474,583.8496303498883,388.7985115652078,226.3849132567892,671.9897547255342,479.9164098286587,654.2009911247117,643.0125329096352,564.792477806683,379.34387897160826,497.99569752663956,450.39719056658095,429.0835298144377,531.2151494674624,460.99823960540954,543.2917442452981,522.1587611720811,505.47506221436925,541.1702358946063,564.7421054347311,436.6094927086196,687.8043674349899,477.7015269737274
1997,618.6678463183343,625.3287961633863,590.1234861881293,499.65645979857914,562.229803539546,527.9667763816141,523.1596948765373,626.5523688150826,530.4489529445146,613.197593269932,553.2395263650867,557.871411629472,490.464111393637,621.2361208510437,483.7795587238951,596.3630447170623,594.7848956590885,625.996330091242,390.8297471106147,518.386602303227,637.948813315204,589.9338473432122,485.98981653482804,561.3563898378056,527.1778309600053,525.6968343513132,611.4395181494368,526.4024646077453,593.3510860076472,563.2424988450186,543.6675714520825,486.54786690070455,627.939267329146,476.0022238904456,598.5416993472318,582.2755411702437,625.5161893914458,380.8390387166676,515.4993825360929,408.3709573212847,594.7110533984676,559.8175445639646
1998,475.29753453098243,539.1981989120644,422.2852979169988,438.02234057252366,253.78974052425886,494.98308396778236,431.92343400933635,664.7458222654158,545.6568346659965,592.7185709184288,459.5088663076058,500.7285711409189,571.4091022055468,438.7327166697447,501.97085618527063,585.5457090953074,530.7615468344928,489.5763786200395,414.61701960284154,428.84000870960233,550.0828007045875,413.32469384232377,421.3083201823439,256.30190015386717,502.67757213619245,436.54018651831234,649.1926232345343,544.0991171879183,560.3413709934055,465.64737073882696,492.1791878020765,565.0182238745178,446.91415105521094,492.27522269433075,576.6115098345831,514.5545498685668,487.22313028968426,412.0952732878869,417.9502128121819,495.905050139127,528.5409284863927,553.3573224305958
1999,635.1436282135546,505.17046759631427,444.6773812449411,442.798040903968,469.6863849114374,465.0171976706728,426.53404212748995,612.3597331954504,478.85177970779995,794.9351706527885,595.401423545946,600.747354118177,567.2259319541937,489.6368173714776,588.8103165018416,554.221779537382,615.8228045062858,587.7276828183889,553.2063855383117,505.9920179268658,515.5173476533496,432.15720949457875,425.69605039815025,471.7867586211231,472.742171583905,432.85834744109513,597.8086308086263,475.93219382642906,768.5710662115926,601.1003755516241,590.3659273711527,565.9139613484058,496.57829174261883,583.066214169574,546.535969085614,606.4504153120691,583.1111673289622,542.9897368796143,503.8003927540704,748.1476036409293,467.48399863023934,650.7666100947777
2000,644.1046505458653,488.49771379069824,574.0010874575773,467.3281970454282,542.5233528631421,412.85499578883406,607.9068660265885,424.1958100490134,452.9691453042224,490.5963925217799,608.610512058205,562.6027072813998,558.7426314246952,578.2492084195017,479.494212250807,527.589635245225,574.7311654272986,533.8109648624229,438.352442742365,586.1123089627976,496.88451433336746,556.8403933968348,456.25896078072645,545.8699220670032,421.7453818013672,613.1009533058914,420.84174757176544,453.8685918257646,462.883371252835,609.170005677442,553.5572890761022,554.4951847039355,587.8427914629253,476.509410957497,523.1812614325534,566.5120441306276,532.3444199686887,438.2425319058532,583.4799444771998,643.5879383119158,545.800034908597,434.09424638838925
2001,520.5281815640628,464.9348612020774,644.1202033090275,336.5119679472612,327.86555200481223,535.1698563645207,660.1887520907264,503.1916168806942,587.6334484131289,482.17852975396715,506.69197021125643,581.8032796579832,481.7164208531055,671.044066195593,577.5240001571808,485.2892132557951,575.0726444195568,561.163710008376,482.96098674551104,593.3185070048229,469.37556151206337,615.94255349428,333.6745721179599,327.44846873019407,540.4114116197693,676.9544106507601,496.2318487931197,588.0255765678363,461.5045223428605,511.4760277354692,568.0577215746117,478.556919357605,673.666242331643,573.5819407819165,483.1011419092052,565.2943026276978,557.2351003357672,470.3044633287466,597.8846975044511,601.0808609532021,560.0062720998328,526.5377038694007
2002,419.9746443172917,483.35003713330553,635.5502235856327,473.5546120172064,464.61745912965273,590.7328241347246,438.8535847050419,569.0030371924267,482.13890629979795,502.1914447669178,523.981319033699,503.89734777716427,556.9260386493386,560.8526618943079,503.44175227877713,702.6679239225534,586.9632436251555,555.3879295864874,534.0406578762357,513.5839881472856,489.0895409832845,624.7141295415572,456.0129639562549,462.58552888444046,594.9158621047759,446.4053553136565,561.7678588052117,483.0172620043188,480.2583705216833,528.9473376275341,494.27058166121884,555.660895432928,568.3454760983714,502.83375860138824,690.0281134304081,578.6080911556996,548.772859869063,523.5551243493302,518.3569057713263,624.9754521649869,619.2180456196695,540.6067248297679
2003,532.6542525980622,574.4577262461977,440.46117580964784,230.51305057553287,408.44679990544006,423.8499370405888,488.94569033232955,632.4302853715245,523.8798166059954,442.45246901309014,562.4939050967156,587.0448555250872,614.0311919563301,523.2613345439771,434.31961042371057,551.780644016746,476.9038774836638,492.6622586623892,528.2689704626471,493.9430703920508,577.07869848929,427.03745552785045,230.55084720312183,406.6967729086061,431.769444316455,490.08544076787877,618.5174354982479,526.8437927035185,423.9861722122321,566.8467967520218,575.6629546447163,610.3443109092908,530.5989316883314,421.88919883907147,543.0815379922886,464.9230604873218,495.403811935451,510.07022274723687,490.5128914723512,570.9660883795,516.4314648806771,618.6736499301844
2004,453.91907727811486,558.2417217376606,438.53413918740256,376.78309318685655,665.1065039154315,664.0728864276846,541.3976766451091,511.3278366246864,525.4097014272826,571.4057771837385,452.4821699809249,561.0375643164174,537.5391123479147,558.8943226122141,457.0803527584892,521.0359563561617,558.3190750704413,542.4982814478127,576.3537646043948,579.9302931482654,563.4852716784291,419.7595471958334,365.3024772908565,690.5392988934892,655.3790727398792,543.6846533273341,502.9156085428122,522.5107323034787,549.0541422204941,461.455649258933,553.1130024622204,534.3590206637674,566.9426579198987,458.3019526765138,518.2060615318583,545.8473891287401,537.6871936471929,560.7983161064908,579.001419962609,391.59246705478205,294.7389232488228,586.6856322439552
2005,436.2304572304711,430.95130217846366,536.3231919632035,370.133502365527,638.2507824016384,678.1245091867659,575.7101215696858,529.0748821591176,649.8274102754476,545.7027406516863,433.1649912436846,552.048075625111,594.9948006170051,523.8789556453909,523.5638752568453,637.6188777113329,500.30458710408624,598.3488273388285,528.4671861004192,460.80503754065074,437.5983762975323,508.0264212294356,360.16700579617185,644.6210532524715,669.8444886832795,586.4925396102017,521.8485501402307,648.5658306585285,527.0223557183691,453.25688538060035,544.4518963954258,594.1813551550887,534.0980101933517,518.7624890617013,637.2395538064833,486.0760037311504,592.2100318610529,515.3298415872385,454.1238932569626,526.9686888588525,529.1108832120975,490.58348311688
2006,369.6131976526231,480.55606303525565,417.93074269528614,479.62053026266767,523.8744703741856,688.4348275127386,507.22017177217316,475.12218447974755,675.6963678193207,634.4879583916356,504.6179263817317,556.2220290071781,476.69168793710924,634.9939871498514,436.2838384159229,506.48185925574495,547.8830807203755,531.2735089870488,400.2455188489102,550.2671303614803,567.0865277841742,562.2297583862984,393.68369883275733,600.6002396277388,660.4408648666982,547.5088163698592,609.6014166236923,670.1407026794985,682.9105263749683,497.36986995789687,540.8888135525578,538.2668913674584,576.5377997669082,587.354455653263,472.2012026250635,594.6708879142108,511.2128610937141,509.2102625184025,574.3352732509376,456.81787533165055,369.2813924065081,520.9198945620603
2007,427.603131798096,482.0292500743709,446.0602362486959,378.1529088968727,642.4288121184914,631.3887564541811,630.6445965715118,445.9623207862706,545.8125851844702,496.3714413114601,533.519642159654,537.5029342114074,513.986773403432,563.1243939853913,493.302410241016,555.0094032343573,450.40923830723983,583.0476016444258,476.90271757151584,520.453225293546,606.0130242393386,542.8316505736625,388.45611292407045,458.6733826935925,624.1819511740786,564.8015333232182,564.7739458339503,603.7711944079391,711.0497489514216,496.3178544123471,618.7547975198707,536.1742567965724,572.1564872029328,580.7438469336092,410.2697944922916,605.4928454106259,537.4364564738377,523.8475152687886,520.8869113474012,507.8305495231785,482.1840058102696,463.5463822760873
2008,585.9384884769097,483.664920053807,542.8917183539098,231.57819590394848,658.2500729287904,564.9855201498654,779.06844922979,374.0007653525832,541.8523726166836,446.98280578069875,523.3785558040996,503.7586378547533,602.7645884936967,441.2750062253213,549.9099258890153,544.6720727455893,444.38800451914284,562.7752169887139,515.7983096967406,523.629560162627,522.8997460331707,444.202524808481,411.2684680517684,377.80515550708344,722.3383114737205,472.48072408286566,481.2772422336312,574.4623563397822,556.6259782439881,554.8692463009439,477.50218684757715,567.1978224516099,428.0216231697223,584.3273471509556,566.277370565722,503.30228211438714,467.20748665677826,593.8550711054779,401.20212302617074,463.6685646282625,615.774431510267,511.25941573394454
2009,565.9056567400694,639.5979158341167,571.9324469300474,274.1728059101606,436.0513492592453,566.8110595891299,530.7465756643684,541.1601125712745,392.06274057900174,473.15120042463946,496.350043387189,449.5776877725514,495.1740124081857,549.4825271781135,504.05811563812154,590.4740018689355,421.91187869500783,522.8408315619705,579.1176714385266,607.388677629014,505.4368473406884,371.8435465962124,473.17105341900293,576.2052394946577,595.9524529253579,584.392279763661,545.6652631198789,575.248066979311,537.394067786447,477.7227648451713,536.9458131092674,538.192790024963,446.3786699275678,512.8845802103776,652.7382046188961,485.4529373409273,589.6079041684529,679.3632114586708,544.108950312454,494.393846561355,538.6143799618768,601.3417132568128
2010,592.7526297047734,528.5366791569461,495.88249585798167,200.65561528304997,544.2840418242921,643.4125826261396,410.1036090700166,646.6125079374522,570.7813025244484,360.10922399304826,475.78377559901236,567.1040028173497,562.6333657762763,486.7973480788666,496.6654355032384,521.0209808795523,415.8322490693463,547.5570148729356,546.5135325583909,608.5858211171388,400.3578602670551,461.69337557491133,89.18638575691814,607.7275677033392,581.4637397025091,676.7179469742601,592.3947966597632,500.0876520019489,303.9894119453832,507.0504850385226,578.008955356101,542.7430437702477,529.6334355098314,465.1520122022502,635.6267972934414,456.3574790547048,621.8138043326152,624.1795096392866,533.6849508769074,451.8628927628505,595.0577629981564,292.14593521393886
2011,,659.660953731538,433.4440741980247,364.99983873114974,260.7385715922302,555.9539540785443,294.10206401665033,559.8169984453663,679.7104333894723,460.9010615901725,448.1974893688401,490.69871780180364,478.74392510253045,511.74887744997596,435.1718406711658,474.369115407303,496.6474631317164,476.540617070178,620.6921269527421,625.7149801073699,474.97204128448834,556.6962527343915,413.10122560815114,525.6992326520059,600.0226439181694,552.579402936053,640.4071274087702,585.5807419262914,497.67650385145,409.44009690301357,612.9317754426852,518.9162974742409,594.9906243866349,483.6340972211413,570.1466895853939,494.0547266662993,617.8814535143747,539.564675898448,490.14766328636,434.1227043605782,578.9321812769052,458.63795906004356
2012,,524.0468937094838,324.7134675552778,321.837893831841,422.5617605412005,428.1733665714143,559.3825767589059,432.30058079088315,722.3349429933767,460.0023997591281,551.4805134493687,531.2741254120175,603.8564726348011,411.6690523382533,512.3885332256118,518.5940642230187,550.4755003607557,635.8111298718117,521.0638878932225,633.9355374594696,694.686924061392,339.5780598454597,428.60707722910826,523.968850650302,590.1794585056958,412.3051028833029,652.2869406263522,655.8704498700442,639.7705390801916,418.89296254663697,607.0881085317201,681.3371257230534,444.2673564366708,499.2042840695522,446.3846366973881,514.1154345869018,539.5403141103203,437.2619672051508,549.7464147806625,376.05040079694385,388.7780582394812,526.6164810455139
2013,,609.1444552850529,611.8628352519187,397.49582150700485,498.14285457074845,581.1266322917083,581.8047394478805,405.0596431658138,620.6321525379902,557.0572116096895,567.7745781877429,548.2867496737542,511.4577349896128,687.3737296494985,473.39123422102114,589.58675038494,511.17545921079784,442.7804126029974,465.40846488550375,556.066492192929,485.5806216431215,377.041767177135,249.07705705697006,405.446608444153,479.44299514474665,369.7647039756276,437.93908894235375,769.7475874814502,471.4995826572759,593.1688437841551,586.9538284489543,559.39855869727,441.8157053591499,481.85749547049465,555.3075215643577,444.4484083605224,478.6921704478504,521.7822134231892,601.412802053921,312.3737138298185,451.9696294308634,551.82584523749
2014,,421.00852148090235,434.95322041486213,169.746638403991,533.5005331694464,739.7225200895637,655.9862422819133,352.2838804477887,685.8453893557436,328.25819309862425,515.9467496595513,419.0637566938111,515.1382561720973,524.5788491275033,507.75717259512413,509.48057806948685,360.15328477652633,504.8694813355729,506.806914700987,491.8336047671792,461.79730381741865,588.9366098837714,429.199647802668,409.9163592792381,434.10943901617776,428.2259177357132,641.1635223085119,725.652090914596,568.8088553818484,538.3030366650376,541.6419521539474,600.5643383629247,491.4799388524855,522.4507024961337,573.4915844058066,611.85699801087,526.1713919387647,388.5553248106818,514.1045706134594,301.95108399749074,485.3193786957321,548.9439600664122
2015,,445.6869723005284,752.5614573996165,257.9518401397527,441.0426053008223,524.3758319069713,734.6010199901397,435.14141444988,650.1116440636134,412.2160978267406,476.9761216955002,509.8354404629778,464.0386932182508,555.6089419308257,568.7598646654584,537.6932760526504,532.4878324337313,581.7943652708942,613.9513096451816,516.245803753829,569.0242574288993,458.76492277423927,322.48288453397197,494.7068464010538,459.98535740853396,574.318025844544,701.8940837874748,660.1738408699675,473.44878352002877,517.2886687036356,480.4740672049705,517.9392202168397,643.432013293012,593.3667987748556,517.8338101409449,448.1541621268522,527.8092816508345,666.7185671435251,566.8613686882135,413.6573963134399,569.0324992613826,500.80154780690714
2016,,438.1703674228299,404.5501160540928,427.8858418377961,307.56259717946773,506.47231055367405,625.698075844738,523.7263031475687,575.0436157087046,563.4796177860928,543.2754866468157,489.1058289902147,574.5017672544409,526.9489077704121,385.06662966197604,449.02585683535216,598.4235527415226,551.1643845029362,523.4897245947981,557.1471855038615,618.1634716092292,495.57376586155556,226.97605164798273,416.3488416459511,546.9069839982991,450.91542946904804,682.80791640338,542.7578945951278,473.90329383661765,401.7064473216766,538.5657683846061,586.8624665072939,518.5939667433913,417.0071084867949,571.1610183042301,535.3264366641674,481.2536230728223,326.063692223657,660.2647661009244,638.570673034003,610.1777366313536,437.9706667284772
2017,,687.9183886666267,484.35535760972107,287.08556503744376,712.093166031381,726.2725141606131,488.7142417385336,582.9665361020302,606.613037934247,409.06413137720256,445.6863084400132,590.7021854351929,605.8874783383849,574.1258661756035,446.5492089675678,465.7721216316362,487.65081866358844,575.4400201445698,618.9923801084958,595.8801193306856,566.3410403620857,460.50277803790493,333.9009714820733,496.47478789761317,475.634981507372,428.3929581499317,436.7975679212214,638.7028780811689,453.61868694745374,521.719250227229,453.4557605789289,603.1328945107381,515.3905925558579,553.5943505475376,545.0218448242482,617.9481083283206,527.6065647889556,423.99608423943124,647.5658469122718,685.1201134480526,594.4240862405758,458.99233220059284
2018,,491.23874200511,622.2716109058637,398.5507764699812,629.6751502154054,616.9111361724053,564.5256373927944,515.8272958616798,645.8320118203887,463.4729572560365,525.0214546978892,582.3343963745448,480.3512945500223,535.4894338662268,487.44338599673387,467.2377847189693,514.274730072469,576.7208339717093,570.6421296714506,377.3724510565977,503.9204933099982,523.3475456702795,234.9034814915512,491.29974281666114,475.1732912540527,500.19037309142516,247.96308388856065,621.7159848149521,465.6541653278768,505.35133522227005,529.8189348488238,552.0614194539457,597.2313260985269,535.7860003485648,622.1139352123976,563.98185198354,568.1394672243796,509.93152210233694,477.6708553780693,287.6188256400764,633.3448222184641,509.49792459079555
2019,,609.9305524377149,689.278349956825,287.1308782678639,454.5507741375658,455.2872710852655,449.3321198399762,556.909456856198,508.0090049978738,329.9195588420743,546.6448648294694,487.3059830944997,574.9683984709642,490.02584685460624,592.4513072190339,562.3989501381641,474.2571248281265,567.9528338636578,577.3606425685214,609.2363165512679,590.8945215106055,511.5023613427992,326.8632551473234,539.5657131021566,403.1622589512298,583.4047331819523,414.28455647758085,688.0557091860901,413.6213391446527,565.8813693388281,541.9376324229851,466.12860112433896,553.6691848021392,536.1098492674462,596.5074495837567,519.8728473060082,488.8044681205599,397.94404872692667,599.1678701880921,399.6265532161252,456.9975487754104,479.34073801446885
2020,,552.822137652428,504.2887844103143,336.8786764994623,636.8140893906449,503.75903573030024,490.2349041095036,489.02487634245233,610.7356181816085,529.7934883056055,463.58364580538705,526.6960648654205,601.914317127718,576.5761808824441,579.7764178175051,597.4101575012244,493.1686011620253,621.2180604823317,586.652868010624,606.3104858538344,596.9686168058747,538.5599922738488,357.5298297965395,552.1621008048622,477.2579397396878,716.0822973830427,533.3289769431892,649.3511172971291,347.16386460479055,571.6538479518423,465.4947864558122,555.7370054184312,518.2952296376733,511.36206854097793,406.30291668011034,446.2895152408018,577.9269221615889,312.9577216705444,591.3915319014139,523.41303856469,577.9643816780828,425.7558024795391
