year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp45_19,rcp45_20,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
1996,678.6088674962521,777.5534134624723,360.7581579024603,188.09760828237398,790.2135576657272,435.9478795108804,558.6047065683794,454.34971669088657,510.3628877890597,650.7200045712963,509.33105524286566,346.5197356053457,472.2671607931993,483.193075304818,469.450807301756,467.3407863248469,416.083184855252,642.6706195492525,473.4086878195597,677.629947051634,662.2750028108028,481.84150222576153,821.8555921114577,331.6112853006751,182.362840983776,824.0724141213698,487.75120550361044,598.2807006728203,648.3208135248375,511.7995592639949,326.83675806298,453.26548911426715,471.81624068509035,417.4289028167684,478.0265116871968,406.67983431727606,585.7523677655428,476.77552450862265,658.5764525137748,634.0167628696598,457.67897747895915,402.73982550189174,571.670546716856,379.7951158186082
1997,591.1185130774975,498.7762772075368,751.0203131712407,446.3184606715044,538.2201335932249,571.3999455651963,574.6217672865228,610.4688209322479,582.0572638563558,608.5856582506171,530.4367489170977,830.1284227344833,501.7069754766984,562.739715763981,447.2493322453925,568.3005772653364,493.83514312468554,550.7484248302302,705.0133731309418,624.0723530108919,383.9045903364569,433.8297879364839,513.4906881200516,750.6302643752982,448.57177706604807,530.9981984254157,635.0499300794571,553.6631936997138,577.664188662274,543.3151074720648,802.6628857886357,556.5865407637258,555.9885950782597,440.0294326808812,588.3804947321333,472.88478901844576,533.7915754308698,628.2971795448656,631.4751354701875,357.8009701398474,381.35420780478563,500.7424391815372,587.3752378978025,615.4594399958585
1998,452.1740633547305,539.3263030008133,335.57061671613457,394.6073158927937,255.31115990671879,404.69771965412707,411.0693871780455,508.1695235943491,422.07707065432834,719.6161631624868,579.4356014881686,661.7360664391024,422.4908942239524,447.7845957551142,1159.1834082210867,644.4951946133717,480.2174647113226,528.9956902378842,395.99052952068286,594.2316887276664,418.32281682094896,403.5612412275647,562.3987132326852,322.7892523948757,371.2484268081584,229.18226567443733,502.9970572358202,413.01610395280187,680.975981831799,608.5847416984454,618.5029616868624,441.6370068377227,450.0919956760102,1084.9213043970701,652.9451310193539,476.2481733766592,517.8545025976753,388.1487754796168,612.8522470996155,390.5370356063898,389.4970884055113,572.5840429933878,460.0258812913005,560.2029245406598
1999,848.7313873469828,459.9058334986784,386.788166451359,475.51604280990216,550.0172655958495,793.7141949191478,371.4708508093788,401.71417271910576,404.7402154125496,525.6046588349644,494.4775653809163,953.2735232663634,856.7228227035166,592.1962634095667,603.3811047365259,441.0875465795687,719.176443707144,489.8830840086289,862.5817573469302,460.81229651871314,567.2361746460389,507.8588709631417,476.01653125731985,366.60945121590214,453.40831229678014,535.6522551176264,394.74981780806587,393.92596126458113,519.1746773137118,523.6917783638387,873.5421899190108,897.7991387931985,587.5431974341918,584.1584658917249,457.7052084708563,695.7243643729928,470.2904914070064,840.0092619019235,484.74777648181583,546.0565219334707,485.4789326033064,678.693410284529,460.9019349877476,724.4442189722008
2000,555.2445843815804,391.9817176159337,626.9891898061321,445.20767067996206,628.8179785445652,906.7364021473867,649.3891668604821,421.68448697954915,844.3285396846437,382.83526331101046,536.9867590321841,383.4598288259035,611.8260964861099,522.4724475896567,571.6072999017013,638.7646183416985,708.5767112406761,463.40416182174886,715.4358932716378,558.8679795126938,379.1538747068783,655.243723656227,399.9266300537954,614.2822552540564,432.4494915783288,623.2258324142034,402.58704761327925,816.3658746689174,377.10732949989045,528.3690425944538,371.257495788742,630.6777171847966,505.356579216188,556.6232282995078,676.9071652245943,752.0309381206034,457.1545698078385,659.1790458780379,569.2339844109046,363.00969738186024,622.9519638269791,535.826097854819,576.5210519280034,277.0946538774594
2001,497.1272438764572,366.0600529705609,446.46373318713887,314.2631159321739,257.0841996005943,668.8246930746698,565.9154167076748,595.6121544111122,516.5340345503315,576.1963663317963,687.473930301575,405.0018668118678,525.8369473023037,654.6617563219788,669.7680512254915,521.8953917603571,679.1244033517545,552.4185324091927,647.2037545794309,637.0140058912265,463.120711051577,470.8792233555665,397.2030977463932,432.4900732573143,314.23923244615895,266.6554324489303,580.1618647665867,565.7368336440292,564.5429760168073,684.3138444923098,366.565735302913,540.46892211915,593.4050530366533,621.4216909559958,529.661433898249,645.5956699347958,561.6435068218047,630.7893893883398,646.6466465059495,454.3100244184067,449.9109060131691,621.5243408524344,576.9797149456281,553.8594272938034
2002,403.29979720711714,593.2918398362284,652.1595728063335,529.1610165499803,466.85946418344554,530.8477107308582,568.3740908163134,586.0258406578278,378.0314117273307,700.8630428305069,494.29508104093054,536.7374974124605,705.4970068726867,630.5155972454367,696.3690480235723,644.4588874109256,556.1754283440347,747.4554078312967,709.3663589025845,513.8777104654589,580.645726387728,372.6701354098406,626.6054670863638,632.56355864854,514.8816023972831,428.484861247963,588.7912715120478,383.22067555155206,706.7886538058139,479.71203410410004,517.3922954256963,707.9444108509712,618.5933483697174,685.651028571054,665.5370443700281,555.1423240828633,722.1423075395696,680.5409525077712,532.2819634933605,513.7580247831967,355.5777840153591,597.0577156825957,565.9891450394434,502.16083663799606
2003,578.591883867979,554.7444150091242,391.06095507247545,193.5137548280559,455.18730913040645,658.423833058681,426.5949804069496,414.6634927416607,550.8986195173501,506.4884811042691,462.0472286614616,447.7652903549599,618.2786474468027,797.4940311944239,734.2518034281967,492.8394917962638,463.2389931089637,452.78872496372753,539.0771974287503,482.69130209445535,493.5733866299066,807.4347304487587,556.2565904331162,370.34042751431315,178.3548895360561,439.8364178369017,407.4484769774788,546.6451749522381,500.35676624084715,454.54072577623754,407.9161140893778,624.7071430792745,718.2396522015451,708.1117007949973,503.666985553223,452.7063869670341,453.7883834250096,557.402628198368,525.9464926588864,454.85439641593075,719.8726856923589,483.72151853388687,540.6137962072111,985.7947875830937
2004,415.36434078216547,490.49669044481846,478.5266184181172,365.56152007970576,680.7946024652583,435.3659600594394,675.5225740196141,933.9941916688163,600.357783016789,427.7267150349948,691.6497148343902,581.5500162565162,418.9345766677224,626.6184625267756,625.4099481293476,606.7316291735456,535.8132320777326,445.3146861934282,615.1518528276579,607.9733577915431,584.0270308938857,495.93886040595845,540.7111318048189,474.06870200864887,373.5440396670077,709.7374855991255,938.9471215314734,586.4223287940496,421.4422003335179,671.2682315088982,535.18404501132,427.92975862855064,615.8700359673946,633.1738288781806,617.0163539599062,501.130348400507,440.29016435188095,607.0182802431259,600.8283024538564,543.6134926535103,477.96262399750367,394.88876737189247,307.1827621356432,334.9628451874525
2005,427.0233888030052,360.3159184963411,540.2461021901131,343.109735579617,706.3821415909129,432.91550640278524,430.7385772208299,592.812278305032,449.7425225137687,595.6257207497758,826.7712550559953,639.4001537962088,385.46929801808557,537.7726678099093,774.2262572258951,560.119969361816,642.6012483407203,640.6369708785185,529.6542103124027,687.3645413288292,550.8918275354196,479.1168185050103,370.08868579717983,484.1659587895377,336.05043689638154,725.6426853473005,551.466955287865,467.2260408725215,605.7564764045428,818.2936953026806,571.0401192136926,398.88279985270447,540.7360336195479,774.1317387223843,570.25857333197,638.5266594507337,562.8520292688603,508.0659892905573,722.1808750960721,501.2094188568239,417.914668922255,542.2194577308754,655.5765304704001,533.1543135412392
2006,364.5237717628479,385.11358895406585,360.9136953061052,582.3272382463131,379.30094053697366,526.9880561236499,461.6460539856629,689.8996167543419,571.1484862835753,356.76556974502586,888.1260446544683,839.9338548123652,546.3492152996515,697.7473049668994,487.4867917085228,595.5904243540931,415.7483583293175,408.716217065106,736.6152176211748,949.6551989999739,400.6793160953843,487.9140622820143,694.3675618301334,551.1138470898705,382.3122761171271,545.9002086044947,578.4062219777347,572.8225918199083,582.1826551841702,692.3596077599627,1260.6735679819535,485.23548739838895,660.2219067609244,488.1736817746904,519.7532268049072,677.9955827821256,593.5059914956563,890.1678033307235,521.5047536161553,557.0652246163933,725.6137869478025,448.3321406192352,265.242143245559,508.0467405907576
2007,443.13046684861183,549.2018371345875,370.6740022230768,421.3702985297719,814.400107551102,689.8012482160234,940.4118120812024,637.38419712669,803.3621773713368,462.7162912698747,480.44001378992834,427.02368238370843,598.3201183307638,432.52391057521965,673.8461834368514,599.7535297760276,542.6499715350177,823.9996227857218,529.8079540365593,771.7142292805493,666.125015004122,526.8029129326919,505.2623807957126,653.9882276558751,301.0541696468387,433.5649665634781,784.9661870733993,653.2464955543225,479.7412047877771,632.5093245883434,769.7873825907878,520.6552076432338,654.870975031391,413.2276087151914,608.5750102279131,587.4155948384806,421.38005304379845,678.0565975864666,611.2837673698068,586.8382415264459,522.727230955585,598.3461280077797,479.1810406438326,441.6446178827013
2008,634.6328048110008,608.704352092238,421.65902038270644,205.97379397808206,734.9228547457863,825.3335920699259,722.910807278977,451.0434861511607,579.0392463585455,391.83096536291947,447.15424366504703,482.0930501834189,537.6131999083074,574.0718663978976,601.2050913155861,465.86747185676944,545.1889294553395,977.0260024625975,435.1326776471715,687.6995536344579,523.9168635001237,639.2787836758938,686.4160621461301,312.9377646347669,349.7573723746719,357.9001582385686,530.3392458535233,365.816977084736,406.5567641636909,468.5143429420075,594.065277106991,753.1322872426543,483.7815769339105,601.9448738915946,374.8194912745722,719.5860093829441,639.1988955929313,520.4533217823363,483.612112238678,847.5883625728345,549.0295981558667,480.7087618175814,570.2613593133811,522.7750562301422
2009,686.3719123899937,630.0070300147013,617.6215999295757,284.42586686398505,407.21613792178425,357.62097517402043,439.5286003061643,715.182391987555,452.53855964656793,674.4640324444255,406.83356859254957,511.42168976831323,524.9629865404678,634.0799050646963,503.45176185268616,474.76590828692207,477.26370790540534,750.760584768503,487.3810217784894,399.0991832704771,625.8886942895857,509.38815756723835,342.8880833757703,362.06624411466737,500.86551563969164,635.6181330976955,621.6934134333385,768.6598393901422,714.2812173595806,620.7098852964085,601.2931006642334,465.8822408592222,785.1499966710047,696.8509013152124,476.8216320345414,643.2610889046359,591.1814445740912,643.2834540087397,572.3660735094641,946.9068934276768,906.3158642092593,550.2861477557562,492.80905438772874,636.3043013389138
2010,662.0565257072449,599.3951094292016,347.76285865079444,190.27071839762766,485.1229662766067,494.5750437479235,412.3532161423072,723.1698186484209,364.610489556591,574.7843525236844,731.6624457025175,341.2554313257929,439.96941408182875,619.0339746776974,534.651043562735,456.9771495135962,567.1116213687837,467.89456785306646,415.8083695131896,863.8212955576828,810.0262784199931,696.0781738789841,321.7771802129284,437.83007652770533,79.56903154592969,550.3594984086434,541.9606437166792,470.9563916577378,532.02307338494,493.3625219421736,251.40618347604712,559.1678197215676,601.7847646384621,569.1553260047111,746.8626916587439,543.2057995214789,894.1340400053911,442.9220165537184,794.0391137519164,737.4948597230799,613.4365888442594,356.81663116000385,660.5429529102713,173.97845286392229
2011,,801.0969906466061,506.37495874148885,319.34086986024727,189.41096825388396,527.1308668618997,356.29063673063433,439.6502085396117,300.67503133342643,523.6181220772669,693.0152418188751,476.99525446942937,522.4960837648207,870.7762548429895,589.9608650551631,852.8377051524292,439.3357387277749,687.3811652814559,567.6168782031888,509.17123784992174,727.8883482098337,617.0133039838672,514.2625382220767,588.3216211596088,380.37170729803836,600.0774272657948,747.1235931215131,565.0143817755397,858.7579226663987,658.2620785427965,535.3875351303952,367.2227250068414,684.7127245444527,562.7961307264557,581.5539829547128,496.1757376091498,761.2551061709538,712.2485390440604,534.4262552271168,490.5509792550797,391.9777372883429,501.7401651858844,497.5475727169648,490.99305042592266
2012,,402.06226931018335,210.9078077720811,276.07494776555103,267.03195504824924,654.9959412534693,373.0778648495302,338.2777860551088,658.9485736220058,401.882274974432,718.169533766089,520.8639243912568,664.7810794177952,635.6738224025551,675.1051462257556,346.4006617444698,537.9821359778927,591.604554982798,564.1487396035972,720.0605061601964,551.181851138065,672.7868760806541,852.5170210671955,279.0920988407268,397.9821277074228,623.280219262483,466.20047386819215,386.2903723532139,412.40252583956186,1165.826742526426,855.5350140458513,509.1705058761525,732.5612450446918,818.3888698008296,394.50642348642356,478.41850252551757,387.701295590111,606.2909879317552,565.8317792012044,415.08916319254206,742.3512437722969,396.5240317941497,323.96381644064485,505.5471867797544
2013,,669.3431516684411,402.23419782685136,425.46579679651995,507.6867008356548,498.8365650104993,700.3443749864438,903.9704370510497,572.0608502972731,378.43409558349657,520.7989334850647,618.1442101707156,556.271943795097,610.4174660914659,472.29666749352197,665.4663515854038,495.893057585358,1036.7713531066288,582.8096955922856,477.3843518690497,473.9098940434402,773.9891231849738,353.8968068819772,350.69414814989034,219.26035035496304,241.26989523322283,486.30731829815085,363.2815313476433,434.28347155962024,1038.4795122658238,343.2440251927889,702.9015024556735,716.5716297810216,950.809163816305,380.4039375062638,634.74401997341,615.4851495274547,549.0802808618234,613.0683897183076,798.0605789362669,572.4115662334168,319.75887254533967,513.346417782935,525.8497874927544
2014,,287.07441706695005,439.3024578760937,142.9698276469796,499.5581619234856,563.800843000025,892.4884299573307,595.5075714613026,794.5841934204541,412.87051957249463,797.7618915538395,267.50503037531064,554.8080498096009,581.0828252361624,508.8589375730972,469.71227803556707,779.5409820263391,779.6229439045738,338.78935710497984,749.3965000715381,513.4548230668927,645.2062702598835,436.81131504815585,530.2257539579389,457.3739676906364,473.7007085242741,410.12142092052176,444.415416326842,738.2266297458999,538.3284237377894,687.2325022039985,562.6912438915862,491.1570420165089,826.1835718579381,525.1636939925023,548.1548165769699,654.8030274748112,762.59283726282,878.8703728934103,375.2842989023439,513.5849649261568,302.58601952218254,466.2446049284459,588.4269848062339
2015,,471.0084076216536,959.4621421043103,224.00343756570888,303.06314040774396,465.26033244429607,721.9830263512549,522.4729721784953,625.9033187005053,427.56226523499777,539.5830493481698,434.83097399529595,460.97480098773,537.534141368201,646.4683531693734,886.9636103079774,625.5222591870404,552.4106686563797,509.1723988980181,677.6580674861495,665.5246321100957,649.7984414526567,829.5874380987672,399.21569626973724,264.3343401259122,454.5306832536295,505.9816570860605,519.6646215161596,750.8251202097823,608.6730032610755,515.4395908337702,520.4918174976801,384.39579164113593,647.1151542303867,590.9102921444731,668.3956737169608,501.878707148779,475.83894612285496,467.5691357004555,926.6088450708864,634.3886578327094,411.63711508151925,672.3360460342038,500.92032876053355
2016,,420.34714378531726,275.4097198080216,418.5092692383161,243.23110877121684,391.215759249188,400.61685266093616,623.9029727859181,455.9896077015143,564.99589621269,617.685193710116,612.1656882579499,566.4022048374561,981.5281845140779,859.1948353062544,774.080625630167,347.89369170161365,677.184624205499,542.2510590207635,562.635317918243,553.7021518882677,721.5715504336013,592.4853355897635,534.2942730033659,200.49090598920813,419.6907942929438,430.15106173343344,415.1394609614736,546.1447352289398,582.4087890941497,432.7160594461244,380.5092242339455,464.2448915535065,574.4728050716112,589.5600550389506,394.1912153943354,572.9800910686122,546.1401376454869,487.0053859624864,287.9963340124589,645.1403514756024,792.8391447763847,478.8557394785442,322.93656826756126
2017,,816.7470014439486,421.90827891966785,306.1321038473446,1122.7597887979523,442.8127226762863,523.1310740728774,850.1416249765592,500.7789819026039,759.6039934868093,458.5984370647525,425.72878377607555,466.8540529875294,435.84177311929153,826.0866430213033,576.7281036184789,426.2831900046368,658.9858330632418,413.227687160132,583.5147814726255,707.1157925557577,583.5811296002391,506.1070765527531,284.44182894620366,325.50616235699795,553.0278068987564,479.6308834758483,450.1287279638478,341.16397998511286,704.201295498787,452.5233738203943,579.486697799271,511.96798996411883,709.6280401398635,387.17199489591025,582.5810361346744,757.4538630187718,735.794133608938,520.9275652926676,410.3557804501939,529.9764929363498,389.54379140185614,825.3218732900921,450.46245781613214
2018,,325.0659105747628,592.6293360769184,367.15607144044037,591.8621657100108,609.566325262563,509.77077306541196,396.3354475522555,545.8589824654445,439.62384456015604,732.035663616271,515.9559731037426,625.1824395583609,584.1850092728833,574.2084512079641,575.9730535997868,517.1954762202516,479.510021894085,505.21118361677225,461.23780193565256,612.6202328142745,312.185443863557,376.9429979961884,572.1763432032071,215.3006358155708,520.3149223044766,420.9480053555163,495.1209218290911,257.14487285562,722.8202889494906,440.9565181648181,533.1710833337758,488.3551957970015,627.864637943697,630.8475172695074,653.5456513179935,649.4845916359717,719.7778957971975,543.3779141089093,495.51345896793856,638.4571611991562,291.67451717709594,432.38750246034095,501.5073152430752
