year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,0.0,-0.20833333333333334,-0.1121794871794872,0.19166666666666698,-0.20833333333333334,0.1130952380952381,0.7916666666666666,-0.20833333333333334,-0.037878787878787894,0.29166666666666663
1992,0.0,-0.20833333333333334,-0.05448717948717948,0.441666666666667,-0.20833333333333334,0.017857142857142835,0.7916666666666666,-0.20833333333333334,0.09848484848484848,1.2416666666666678
1993,0.0,-0.20833333333333334,-0.07371794871794873,0.2416666666666668,-0.20833333333333334,0.04166666666666665,0.5416666666666675,-0.20833333333333334,0.04166666666666668,0.7416666666666677
1994,0.0,-0.20833333333333334,-0.09294871794871797,0.04166666666666666,-0.20833333333333334,-0.005952380952380971,0.5416666666666675,-0.20833333333333334,0.06439393939393938,0.5416666666666666
1995,0.0,-0.20833333333333334,-0.16987179487179485,-0.20833333333333334,-0.20833333333333334,0.10119047619047612,0.7916666666666675,-0.20833333333333334,0.053030303030302976,0.7666666666666672
1996,0.0,-0.20833333333333334,-0.16987179487179485,-0.20833333333333334,-0.20833333333333334,-0.1130952380952381,0.041666666666667546,-0.20833333333333334,-0.11742424242424247,0.04166666666666666
1997,0.0,-0.20833333333333334,0.2147435897435897,0.7916666666666666,-0.20833333333333334,0.05357142857142855,0.7916666666666666,-0.20833333333333334,0.05303030303030307,0.7916666666666666
1998,0.0,-0.20833333333333334,-0.03525641025641027,0.39166666666666716,-0.20833333333333334,0.0654761904761904,0.2916666666666684,-0.20833333333333334,0.007575757575757589,0.7416666666666677
1999,0.0,-0.20833333333333334,0.09935897435897431,0.7416666666666668,-0.20833333333333334,0.06547619047619048,0.7916666666666666,-0.20833333333333334,0.06439393939393936,0.7916666666666666
2000,0.0,-0.20833333333333334,0.003205128205128185,0.5416666666666666,-0.20833333333333334,0.04166666666666665,0.7916666666666666,-0.20833333333333334,0.053030303030303004,0.5416666666666666
2001,0.0,-0.20833333333333334,0.08012820512820513,0.7916666666666666,-0.20833333333333334,0.041666666666666644,0.7916666666666666,-0.20833333333333334,-0.0037878787878788222,0.7166666666666682
2002,0.0,-0.20833333333333334,-0.054487179487179516,0.5916666666666673,-0.20833333333333334,-0.017857142857142867,0.5416666666666675,-0.20833333333333334,0.030303030303030307,0.5166666666666672
2003,0.0,-0.20833333333333334,0.022435897435897415,0.7916666666666666,-0.20833333333333334,-0.04166666666666666,0.7916666666666666,-0.20833333333333334,-0.015151515151515164,0.7666666666666672
2004,0.0,-0.20833333333333334,-0.1314102564102564,0.04166666666666666,-0.20833333333333334,0.05357142857142856,0.7916666666666684,-0.20833333333333334,0.03030303030303028,0.5166666666666672
2005,0.0,-0.20833333333333334,0.0032051282051281937,0.29166666666666663,-0.20833333333333334,0.029761904761904774,0.29166666666667107,-0.20833333333333334,-0.003787878787878792,0.29166666666666663
2006,0.0,-0.20833333333333334,-0.0737179487179487,0.29166666666666663,-0.20833333333333334,-0.07738095238095237,0.2916666666666675,-0.20833333333333334,-0.18560606060606066,-0.20833333333333334
2007,0.0,-0.20833333333333334,-0.09294871794871797,0.19166666666666698,-0.20833333333333334,0.017857142857142846,0.5416666666666675,-0.20833333333333334,0.03030303030303028,0.5166666666666672
2008,0.0,-0.20833333333333334,0.17628205128205127,0.9916666666666669,-0.20833333333333334,0.0654761904761905,0.7916666666666666,-0.20833333333333334,0.15530303030303025,0.7916666666666666
2009,0.0,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.125,0.29166666666666663,-0.20833333333333334,-0.049242424242424226,0.04166666666666666
2010,0.0,-0.20833333333333334,0.11858974358974358,0.7916666666666666,-0.20833333333333334,-0.14880952380952384,-0.20833333333333157,-0.20833333333333334,-0.04924242424242426,0.7416666666666677
2011,0.0,-0.20833333333333334,0.15705128205128205,0.7416666666666668,-0.20833333333333334,-0.10119047619047625,0.04166666666666932,-0.20833333333333334,-0.003787878787878792,0.7666666666666672
2012,0.0,-0.20833333333333334,0.0032051282051281807,0.29166666666666663,-0.20833333333333334,0.02976190476190475,0.7916666666666666,-0.20833333333333334,-0.11742424242424247,0.04166666666666666
2013,0.0,-0.20833333333333334,-0.03525641025641024,0.29166666666666663,-0.20833333333333334,0.005952380952380974,0.7916666666666675,-0.20833333333333334,0.06439393939393938,0.7916666666666666
2014,0.0,-0.20833333333333334,-0.07371794871794873,0.2416666666666668,-0.20833333333333334,-0.0773809523809524,0.29166666666666663,-0.20833333333333334,0.007575757575757559,0.7416666666666677
2015,0.0,-0.20833333333333334,-0.016025641025641045,0.691666666666667,-0.20833333333333334,0.005952380952380969,0.5416666666666675,-0.20833333333333334,-0.026515151515151544,0.29166666666666663
2016,0.0,-0.20833333333333334,0.022435897435897408,0.29166666666666663,-0.20833333333333334,-0.029761904761904774,0.7916666666666666,-0.20833333333333334,-0.0037878787878788036,0.5416666666666666
2017,0.0,-0.20833333333333334,0.022435897435897408,0.4916666666666668,-0.20833333333333334,0.029761904761904785,0.7916666666666666,-0.20833333333333334,0.007575757575757549,0.5166666666666672
2018,0.0,-0.20833333333333334,-0.05448717948717951,0.441666666666667,-0.20833333333333334,0.04166666666666665,0.7916666666666666,-0.20833333333333334,-0.015151515151515148,0.5166666666666672
2019,0.0,-0.20833333333333334,0.06089743589743587,0.7416666666666668,-0.20833333333333334,-0.005952380952380947,0.2916666666666684,-0.20833333333333334,0.06439393939393939,0.7916666666666666
2020,0.0,-0.20833333333333334,0.08012820512820512,0.691666666666667,-0.20833333333333334,0.05357142857142858,0.2916666666666702,-0.20833333333333334,0.0984848484848485,0.7916666666666666
2021,,-0.20833333333333334,0.041666666666666664,0.4916666666666668,-0.20833333333333334,-0.041666666666666685,0.5416666666666666,-0.20833333333333334,0.030303030303030287,0.7666666666666672
2022,,-0.20833333333333334,-0.07371794871794875,0.29166666666666663,-0.20833333333333334,-0.08928571428571429,0.29166666666666663,-0.20833333333333334,0.06439393939393939,0.5166666666666672
2023,,-0.20833333333333334,0.041666666666666644,0.4916666666666668,-0.20833333333333334,-0.05357142857142858,0.2916666666666675,-0.20833333333333334,-0.060606060606060615,0.04166666666666666
2024,,-0.20833333333333334,-0.13141025641025642,-0.20833333333333334,-0.20833333333333334,-0.14880952380952386,-0.20833333333333245,-0.20833333333333334,-0.0606060606060606,0.26666666666666716
2025,,-0.20833333333333334,0.022435897435897433,0.5416666666666666,-0.20833333333333334,-0.029761904761904778,0.5416666666666666,-0.20833333333333334,-0.060606060606060594,0.26666666666666716
2026,,-0.20833333333333334,0.17628205128205124,0.7416666666666668,-0.20833333333333334,0.005952380952380927,0.7916666666666666,-0.20833333333333334,-0.08333333333333336,0.26666666666666716
2027,,-0.20833333333333334,-0.016025641025640996,0.2416666666666668,-0.20833333333333334,0.16071428571428562,0.7916666666666666,-0.20833333333333334,0.00757575757575756,0.7416666666666677
2028,,-0.20833333333333334,0.13782051282051283,1.191666666666667,-0.20833333333333334,0.02976190476190474,0.7916666666666666,-0.20833333333333334,-0.1287878787878788,0.04166666666666666
2029,,-0.20833333333333334,0.23397435897435884,0.7916666666666666,-0.20833333333333334,-0.06547619047619047,0.2916666666666675,-0.20833333333333334,0.0303030303030303,0.5166666666666672
2030,,-0.20833333333333334,-0.13141025641025642,-0.20833333333333334,-0.20833333333333334,-0.0059523809523809685,0.29166666666666663,-0.20833333333333334,0.08712121212121214,0.7916666666666666
2031,,-0.20833333333333334,-0.07371794871794873,0.2416666666666668,-0.20833333333333334,-0.005952380952380966,0.7916666666666675,-0.20833333333333334,0.03030303030303028,0.29166666666666663
2032,,-0.20833333333333334,0.0032051282051281807,0.7416666666666668,-0.20833333333333334,0.029761904761904736,0.7916666666666666,-0.20833333333333334,-0.1287878787878788,0.24166666666666767
2033,,-0.20833333333333334,0.15705128205128205,0.7916666666666666,-0.20833333333333334,-0.005952380952380971,0.5416666666666675,-0.20833333333333334,0.04166666666666666,0.7666666666666672
2034,,-0.20833333333333334,-0.09294871794871797,0.19166666666666698,-0.20833333333333334,0.02976190476190473,0.7916666666666666,-0.20833333333333334,-0.08333333333333336,0.24166666666666767
2035,,-0.20833333333333334,0.08012820512820516,0.5416666666666666,-0.20833333333333334,0.005952380952380959,0.5416666666666675,-0.20833333333333334,-0.09469696969696971,0.04166666666666666
2036,,-0.20833333333333334,0.003205128205128185,0.691666666666667,-0.20833333333333334,-0.125,0.04166666666666666,-0.20833333333333334,-0.04924242424242426,0.5166666666666672
2037,,-0.20833333333333334,-0.016025641025641038,0.691666666666667,-0.20833333333333334,0.08928571428571426,0.7916666666666675,-0.20833333333333334,0.0643939393939394,0.5416666666666666
2038,,-0.20833333333333334,0.44551282051282065,1.441666666666667,-0.20833333333333334,-0.0773809523809524,0.29166666666666663,-0.20833333333333334,-0.04924242424242425,0.5416666666666666
2039,,-0.20833333333333334,-0.01602564102564105,0.29166666666666663,-0.20833333333333334,0.06547619047619044,0.7916666666666684,-0.20833333333333334,-0.16287878787878793,0.01666666666666719
2040,,-0.20833333333333334,0.003205128205128185,0.7416666666666668,-0.20833333333333334,0.02976190476190474,0.7916666666666666,-0.20833333333333334,-0.08333333333333331,0.26666666666666716
2041,,-0.20833333333333334,0.11858974358974361,0.7916666666666666,-0.20833333333333334,-0.017857142857142877,0.2916666666666675,-0.20833333333333334,-0.003787878787878797,0.5416666666666666
2042,,-0.20833333333333334,0.3685897435897436,2.0916666666666672,-0.20833333333333334,-0.017857142857142877,0.2916666666666684,-0.20833333333333334,0.05303030303030301,0.7666666666666672
2043,,-0.20833333333333334,0.0032051282051281916,0.4916666666666668,-0.20833333333333334,-0.07738095238095238,0.5416666666666666,-0.20833333333333334,0.06439393939393939,0.5166666666666672
2044,,-0.20833333333333334,0.04166666666666664,0.691666666666667,-0.20833333333333334,0.029761904761904774,0.5416666666666675,-0.20833333333333334,-0.026515151515151516,0.7416666666666677
2045,,-0.20833333333333334,-0.0544871794871795,0.5916666666666673,-0.20833333333333334,0.1607142857142857,1.0416666666666685,-0.20833333333333334,-0.04924242424242426,0.29166666666666663
2046,,-0.20833333333333334,-0.09294871794871792,0.39166666666666716,-0.20833333333333334,-0.07738095238095238,0.29166666666666663,-0.20833333333333334,0.18939393939393945,0.7916666666666666
2047,,-0.20833333333333334,-0.03525641025641028,0.29166666666666663,-0.20833333333333334,-0.10119047619047623,0.2916666666666675,-0.20833333333333334,0.030303030303030297,0.7666666666666672
2048,,-0.20833333333333334,-0.01602564102564104,0.29166666666666663,-0.20833333333333334,0.05357142857142856,0.7916666666666666,-0.20833333333333334,-0.1287878787878788,-0.20833333333333334
2049,,-0.20833333333333334,0.041666666666666644,0.691666666666667,-0.20833333333333334,-0.06547619047619048,-0.2083333333333298,-0.20833333333333334,0.030303030303030342,0.7416666666666677
2050,,-0.20833333333333334,-0.01602564102564103,0.441666666666667,-0.20833333333333334,0.08928571428571423,0.5416666666666702,-0.20833333333333334,-0.10606060606060609,0.26666666666666716
2051,,-0.20833333333333334,0.003205128205128185,0.5416666666666666,-0.20833333333333334,0.13690476190476186,0.7916666666666666,-0.20833333333333334,0.1098484848484848,0.7916666666666666
2052,,-0.20833333333333334,0.5032051282051283,1.691666666666667,-0.20833333333333334,-0.1130952380952381,0.041666666666668434,-0.20833333333333334,-0.10606060606060605,0.24166666666666767
2053,,-0.20833333333333334,-0.16987179487179485,-0.20833333333333334,-0.20833333333333334,-0.0297619047619048,0.2916666666666675,-0.20833333333333334,-0.11742424242424249,0.24166666666666767
2054,,-0.20833333333333334,0.13782051282051283,0.7916666666666666,-0.20833333333333334,-0.08928571428571426,-0.2083333333333298,-0.20833333333333334,0.07575757575757577,0.7416666666666677
2055,,-0.20833333333333334,0.4262820512820513,1.6416666666666673,-0.20833333333333334,-0.017857142857142856,0.2916666666666684,-0.20833333333333334,0.00757575757575758,0.5166666666666672
2056,,-0.20833333333333334,-0.05448717948717951,0.29166666666666663,-0.20833333333333334,-0.06547619047619047,0.2916666666666675,-0.20833333333333334,-0.026515151515151544,0.29166666666666663
2057,,-0.20833333333333334,0.022435897435897415,0.691666666666667,-0.20833333333333334,-0.017857142857142873,0.5416666666666675,-0.20833333333333334,-0.06060606060606062,0.29166666666666663
2058,,-0.20833333333333334,0.09935897435897435,0.7916666666666666,-0.20833333333333334,-0.029761904761904757,0.7916666666666666,-0.20833333333333334,-0.060606060606060615,0.29166666666666663
2059,,-0.20833333333333334,0.17628205128205127,0.7916666666666666,-0.20833333333333334,-0.11309523809523811,0.29166666666666663,-0.20833333333333334,-0.015151515151515154,0.7416666666666677
2060,,-0.20833333333333334,0.15705128205128205,0.691666666666667,-0.20833333333333334,-0.017857142857142877,0.29166666666666663,-0.20833333333333334,0.08712121212121209,0.5166666666666672
2061,,-0.20833333333333334,0.022435897435897426,0.691666666666667,-0.20833333333333334,-0.14880952380952384,0.041666666666667546,-0.20833333333333334,0.07575757575757575,0.7916666666666666
2062,,-0.20833333333333334,0.21474358974358962,0.7916666666666666,-0.20833333333333334,-0.0892857142857143,0.29166666666666663,-0.20833333333333334,0.0643939393939394,0.7916666666666666
2063,,-0.20833333333333334,0.23397435897435892,1.191666666666667,-0.20833333333333334,0.13690476190476186,0.7916666666666666,-0.20833333333333334,-0.026515151515151516,0.7416666666666677
2064,,-0.20833333333333334,0.02243589743589741,0.4916666666666668,-0.20833333333333334,0.10119047619047616,0.7916666666666666,-0.20833333333333334,0.10984848484848482,0.7416666666666677
2065,,-0.20833333333333334,0.23397435897435892,0.7416666666666668,-0.20833333333333334,-0.04166666666666669,0.2916666666666684,-0.20833333333333334,0.041666666666666685,0.5166666666666672
2066,,-0.20833333333333334,-0.09294871794871797,0.2416666666666668,-0.20833333333333334,-0.029761904761904785,0.5416666666666666,-0.20833333333333334,0.1439393939393939,0.7916666666666666
2067,,-0.20833333333333334,0.060897435897435896,0.5416666666666666,-0.20833333333333334,-0.08928571428571429,0.2916666666666684,-0.20833333333333334,-0.026515151515151523,0.5166666666666672
2068,,-0.20833333333333334,0.31089743589743585,0.7916666666666666,-0.20833333333333334,0.08928571428571426,0.7916666666666666,-0.20833333333333334,0.018939393939393926,0.7916666666666666
2069,,-0.20833333333333334,0.09935897435897437,0.7416666666666668,-0.20833333333333334,0.017857142857142832,0.5416666666666675,-0.20833333333333334,-0.09469696969696971,0.29166666666666663
2070,,-0.20833333333333334,-0.016025641025641052,0.4916666666666668,-0.20833333333333334,-0.06547619047619047,0.2916666666666684,-0.20833333333333334,-0.060606060606060615,0.5166666666666672
2071,,-0.20833333333333334,0.04166666666666664,0.4916666666666668,-0.20833333333333334,-0.005952380952380952,0.2916666666666684,-0.20833333333333334,-0.07196969696969698,0.29166666666666663
2072,,-0.20833333333333334,-0.0544871794871795,0.2416666666666668,-0.20833333333333334,-0.08928571428571429,0.04166666666666932,-0.20833333333333334,-0.015151515151515199,0.5166666666666672
2073,,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.01785714285714288,0.5416666666666675,-0.20833333333333334,0.007575757575757578,0.29166666666666663
2074,,-0.20833333333333334,-0.09294871794871794,-0.20833333333333334,-0.20833333333333334,-0.005952380952380952,0.5416666666666666,-0.20833333333333334,-0.11742424242424244,0.24166666666666767
2075,,-0.20833333333333334,-0.01602564102564105,0.691666666666667,-0.20833333333333334,0.017857142857142835,0.5416666666666666,-0.20833333333333334,-0.015151515151515173,0.5166666666666672
2076,,-0.20833333333333334,-0.035256410256410284,0.2416666666666668,-0.20833333333333334,-0.07738095238095237,0.5416666666666675,-0.20833333333333334,-0.1742424242424243,-0.20833333333333334
2077,,-0.20833333333333334,-0.13141025641025642,0.19166666666666698,-0.20833333333333334,-0.02976190476190475,0.2916666666666684,-0.20833333333333334,0.10984848484848485,1.2416666666666678
2078,,-0.20833333333333334,0.23397435897435892,0.7916666666666666,-0.20833333333333334,0.02976190476190476,0.7916666666666666,-0.20833333333333334,0.15530303030303025,0.7916666666666666
2079,,-0.20833333333333334,0.09935897435897435,0.9916666666666669,-0.20833333333333334,-0.07738095238095236,0.2916666666666684,-0.20833333333333334,0.10984848484848482,0.7916666666666666
2080,,-0.20833333333333334,-0.07371794871794875,0.29166666666666663,-0.20833333333333334,0.05357142857142858,0.7916666666666666,-0.20833333333333334,0.007575757575757555,0.5416666666666666
