year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,0.0,-0.11666666666666667,-0.07820512820512822,-0.11666666666666667,-0.11666666666666667,-0.03333333333333335,0.1333333333333351,-0.11666666666666667,0.008333333333333305,0.13333333333333333
1992,0.0,-0.11666666666666667,-0.11666666666666668,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666668,-0.11666666666666667
1993,0.0,-0.11666666666666667,-0.039743589743589755,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666668,-0.11666666666666667
1994,0.0,-0.11666666666666667,-0.11666666666666668,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666668,-0.11666666666666667
1995,0.0,-0.11666666666666667,-0.039743589743589755,0.28333333333333366,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.07121212121212123,-0.11666666666666667
1996,0.0,-0.11666666666666667,-0.11666666666666668,-0.11666666666666667,-0.11666666666666667,-0.08095238095238096,-0.11666666666666667,-0.11666666666666667,-0.07121212121212123,-0.11666666666666667
1997,0.0,-0.11666666666666667,-0.11666666666666668,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.0825757575757576,-0.11666666666666667
1998,0.0,-0.11666666666666667,-0.11666666666666668,-0.11666666666666667,-0.11666666666666667,-0.09285714285714287,-0.11666666666666667,-0.11666666666666667,-0.07121212121212123,-0.11666666666666667
1999,0.0,-0.11666666666666667,0.05641025641025639,0.5833333333333335,-0.11666666666666667,0.014285714285714256,0.13333333333333422,-0.11666666666666667,-0.0825757575757576,-0.11666666666666667
2000,0.0,-0.11666666666666667,-0.07820512820512822,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.059848484848484866,-0.11666666666666667
2001,0.0,-0.11666666666666667,-0.09743589743589745,-0.11666666666666667,-0.11666666666666667,-0.021428571428571446,-0.11666666666666489,-0.11666666666666667,0.008333333333333305,0.10833333333333386
2002,0.0,-0.11666666666666667,-0.11666666666666668,-0.11666666666666667,-0.11666666666666667,-0.08095238095238097,0.13333333333333333,-0.11666666666666667,-0.09393939393939395,-0.11666666666666667
2003,0.0,-0.11666666666666667,-0.07820512820512822,-0.11666666666666667,-0.11666666666666667,-0.06904761904761907,-0.11666666666666489,-0.11666666666666667,-0.07121212121212123,-0.11666666666666667
2004,0.0,-0.11666666666666667,-0.11666666666666668,-0.11666666666666667,-0.11666666666666667,-0.05714285714285716,-0.11666666666666578,-0.11666666666666667,-0.11666666666666668,-0.11666666666666667
2005,0.0,-0.11666666666666667,0.037179487179487165,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.11666666666666667,-0.07121212121212123,-0.11666666666666667
