year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,22.131830434499555,22.39122314875801,21.951792809383942,22.74624339649454,22.420062470171736,22.010441973946666,22.80718223307004
1982,22.038391358157536,22.35250429967485,22.050955616399158,22.92961211078907,22.40253622504288,22.094164118000364,23.006032079315304
1983,22.33878927137844,22.33109486818657,21.96324936535336,22.77805656318753,22.36755950812612,21.95373325994138,22.85923183825535
1984,22.054786551941515,22.458345059721317,22.04970159156424,22.74567405483865,22.520208254447173,22.10359733216743,22.892089920592404
1985,21.88357227052666,22.41285535122084,21.938810569160463,22.739665720737527,22.444405688506063,21.980218533714755,22.81067816978186
1986,21.974905707337616,22.322639890158857,22.04110466019069,22.553994787190128,22.374129873825872,22.04877986815016,22.65644555080841
1987,22.76886121475038,22.50196500914574,22.03353839500138,22.84586992272108,22.56292960638904,22.057555133211903,22.92441464286336
1988,22.346424657629477,22.587293562810057,22.127220128273965,22.94453311657444,22.65772239893545,22.10959689394099,23.09965258987626
1989,22.18374546377527,22.54048101808396,21.94973725149116,22.88600380251523,22.55421009049956,21.92615106796252,22.98307004273705
1990,22.395063416800287,22.670106404867497,22.30337367772373,23.077634516073047,22.68514716416336,22.29815696726152,23.110423714419134
1991,22.32538400466109,22.52017867054183,21.99581766793732,22.883920760290938,22.544446364555043,22.07804245119967,22.943260490619927
1992,22.123014797239623,22.34123341279525,21.98636097924555,22.649117339903597,22.4313982761678,21.96726127435041,22.75300165071772
1993,22.199532123454084,22.30507389507708,22.01448823862863,23.04032531779117,22.41998400442288,22.043791995436575,23.03600303989525
1994,22.29848942079885,22.359192291984908,21.668777647762067,22.694110931164097,22.453297596970756,21.690021137782107,23.30342739595472
1995,22.395272191916614,22.520461970721737,22.202168104092248,22.881788000465907,22.59234355644313,22.22048391232209,22.994058918584575
1996,22.33965029256703,22.5638982616065,22.11479993381958,23.22170986403005,22.59852947847077,22.100692994417876,23.32222869846619
1997,22.404906715112027,22.533372901199908,22.13590710495468,23.06296686871474,22.573188443353192,22.15062848527181,23.206136848218534
1998,22.83392741698227,22.60622345753182,22.15139591768536,22.88973282628992,22.676038377414983,22.167862975045217,23.040027528833395
