year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1991,0.0,-7.129448076061976,-7.354493098848366,10.97772036808658,-12.34583726703238,-123.63061872394599,-132.60119066934635,-219.77564550973887,-227.14974959266522,40.37813369852404,38.98495955847011,12.118437732560892,15.578551234110478,71.77976478901917,55.882549884387345,59.60398905144564,62.683107764228566,-34.12263641332095,-58.34031725166767,-122.2505328738489,-124.74764639379032,-89.55042868946327,-91.06651958411715,22.266517763238653,31.226608165004222,-9.112417329836035,-7.866851366811602,-156.5094825121978,-161.69317322735276,-79.30625609560764,-84.58554010892067,-41.13886807661254,-50.58774495421028,-52.85929394222239,-58.79498912425788,-180.14926763405344,-201.74272110904212,-33.72391527211528,-22.27949861411662,-7.7587379587408805,64.74839145554245,-57.038741868576835
1992,0.0,-188.24390284814444,-184.11949237166664,-179.7617872484857,-194.1699728207882,-187.04453714238878,-199.35632325107565,-96.37456635008198,-103.40057051629583,57.475063919290506,58.14629839198744,15.704119530574417,21.462109422297203,74.72038821293575,59.31821731875925,23.33531955846263,29.368581358933397,146.32365394228486,114.2564396796389,-93.45507136759454,-95.50400035982432,-150.2895076881266,-149.49184062789254,-39.2950982319162,-48.40548217758328,-24.06535872303084,-34.00897237033814,-61.88932126845009,-68.24419900983105,16.1548663338383,12.43005942326306,16.393837861667976,10.105439404514982,-72.98732604634381,-81.67671712820982,-69.3762579778014,-80.09206463955945,-40.216356169158985,-31.48341043480343,-101.47299965536035,197.7115971531291,218.69383060309053
1993,0.0,-173.6159628535537,-162.709589148972,-113.11784690491879,-134.541246907115,-283.443394593024,-292.70572346071845,-105.75246441250977,-107.41834962256337,50.02424791809119,61.64388907632622,-64.31116531448174,-59.78319707418996,46.95968441345099,32.7604002203833,-56.74471248632199,-49.83304304702449,0.6136303378837056,-29.89142081550699,-94.4904987541837,-98.38768937760278,-97.79130486089082,-96.6695450061726,-28.27875218515794,-30.96594485626622,-97.15928907695536,-93.49231210904293,-116.20811001220068,-120.51190599884308,16.785473900825536,7.78451005387717,-39.2974130024669,-58.21845226633525,-137.74458600021114,-149.7018558441505,-69.01236803181246,-77.83872985907215,-51.255036620185024,-48.79191822530447,-68.88709182821708,238.40004324935228,74.16525088260858
1994,0.0,-179.27116948922423,-170.66788507297963,-106.95394060698675,-125.16362922509427,-246.8839221064942,-258.88769604960066,-70.40673662572829,-80.02781425216892,2.3768636421600604,0.8703262652852573,-64.26357313243807,-59.90913058539036,110.38299960877828,94.83796003223165,-104.75734655234737,-89.88162766714709,-90.17738217068143,-117.14498482529666,-76.24298059655109,-74.57114326576072,-57.91248668355138,-53.60347732294554,22.677224293152904,21.83020738833386,-136.98847964887614,-135.11893562993134,-113.84575248750389,-117.97153254158707,-88.43820527444916,-97.29549035723937,-41.66447713850141,-52.95786942226289,-116.18225846940709,-123.88030601867615,-197.52999936286972,-206.55182860790705,-54.35472906375492,-51.02814198017995,-29.486265425214697,151.83355834536667,-94.79539881593496
1995,0.0,-125.35581306365407,-118.43574440686734,-170.60040503741357,-189.0461256870891,-156.74294776202464,-167.71952741827909,-70.73953696153205,-77.23997938270497,-0.9949383806108472,3.719833752192244,15.76462109637248,18.754369035103196,64.08937453164697,49.186265286543744,-13.52954855616656,-11.138716627529334,28.99637731758878,6.188935735724385,-47.944538125587314,-51.487718489588474,-57.136843632973296,-56.7107635050985,-45.725424186392615,-44.21281781117875,-122.47145315997238,-125.7207987799336,-36.29481663722629,-40.595353079036045,-128.38430292728117,-129.81959216735027,23.823910775686386,9.148097137945683,-58.438127481817105,-69.65142940442058,-136.85654199101953,-149.37802107331697,-11.068137951159656,-1.9118281394646601,74.16886428554778,-22.19124172567774,24.674448967989406
1996,0.0,-120.88109262285047,-115.29468341755535,-166.53883138470735,-185.936319579302,-407.0149531193989,-413.6166368867716,-21.96730910234396,-24.64554175964031,-93.47228965216038,-87.4427521843055,95.10373646558423,104.0876303049456,118.91569951956569,106.32682212539612,-0.1906384021735903,7.221194533185894,-13.63379202979013,-48.197038036336494,-135.21341386765482,-135.54189266343872,-136.37596370167466,-132.21524200661122,-102.13112745252704,-103.99864584418992,-62.231206059199735,-60.989499537033794,-160.10636836442757,-164.4081213796544,-55.831374991858866,-60.66126470221957,-89.25360989442731,-98.08647576088606,-19.006966470517796,-30.32398332725404,-54.925511469770186,-73.48236399408722,-2.205929507798942,-2.5218327572509907,26.476701429745503,-28.98831203297027,-185.02247172158457
1997,0.0,-52.925536422091,-40.48627970030827,-61.20077011763385,-83.62891569884505,-134.37606240029743,-147.59275324591022,-64.20960729020328,-71.94971546621707,-55.01909422339304,-51.466460721857516,66.09251639478691,69.84117195175145,83.31199139552712,69.21890492646867,-19.77634855150302,-14.048905157956597,74.69612622866259,41.91700343061393,-62.124457101652865,-66.81882298381174,-65.60315546936408,-61.07510431802018,-70.02418610522682,-69.74718381631658,-20.784262089517142,-18.760113823731103,-120.08263058969771,-123.20484719085789,6.472329749571372,7.283878710951626,-36.02003436848736,-50.34131092183941,19.42341724033804,14.997763061015007,-224.13548069549165,-241.6278967889258,-32.1710298374403,-29.957130916353663,-59.41422780043524,40.87147511568173,-35.27090705690546
1998,0.0,-91.79722598895455,-85.07735906935113,-180.55555407821998,-204.43942831708375,-230.7255562470849,-239.56734784484843,-355.61656662761055,-357.3207579387572,-33.30565191648259,-29.447533958857434,3.6417619563547987,16.976522540080282,67.30914553815944,53.02849238954093,-49.8938713676697,-45.61344553275353,100.08772263751825,69.54584951282027,-154.92620505346304,-156.78563421524143,-113.6461104355235,-109.16564774778465,-23.13237476534357,-17.436032706150854,-136.90122123185483,-133.24056690791997,-125.53496333638861,-131.152707607783,-32.3605003840795,-34.08980979132559,-38.23193452982332,-45.40366152766444,-113.51371248003034,-118.41244705511406,-148.57380534807044,-159.06714542117038,-145.66749274335632,-134.87356277808328,-30.88035450769803,-6.685918405883967,61.967484186442334
1999,0.0,-113.87061742582512,-107.36418091208805,-249.19084956467077,-272.33592108423,-186.13644200233603,-196.53701902249566,-178.59793237737676,-186.03807443246149,-1.603474011622211,3.4300679601051343,-3.522082577856281,1.2525932977495131,31.90428942025528,15.626309734125925,-102.94005344561344,-97.09714400236737,217.82052492365813,185.90397996609818,-48.9314381804071,-47.975802727523046,-45.34428094691259,-44.47923738137786,-4.043014689543384,-0.38518244322426654,-97.54001486021082,-96.27725889776491,-54.7931337392788,-58.61887435374604,-49.778234352095865,-51.890374535640035,2.375226496303071,-3.872116611542424,-9.431495882849617,-21.39111693963241,-55.77972501716522,-68.07183553095183,-89.96002398744213,-83.79896560356212,40.64045576970352,-35.02086033221269,156.01194613157452
2000,0.0,-125.66355908740638,-119.62540775456989,-63.92015961111622,-81.82017684203572,-331.63459582240193,-338.69350732631,-57.55165852529137,-59.57178833668331,-176.63603772152248,-173.87046251110678,-5.998897301396482,-1.4636767268270887,-53.87447919475812,-67.20618664947233,1.962149900122654,6.831357694507801,-41.40051165089528,-72.48429813581356,-36.76471961119694,-32.78468433514229,-46.95712408419911,-45.33785194960308,-34.99457551039802,-30.245056994965807,-23.18911125772445,-21.314961516824383,-164.69740387212812,-168.41851956138134,-39.46593177549005,-46.49563555703696,-87.34235290733682,-100.54494782062784,-46.95887336676071,-53.6301331001855,-239.31538293976143,-244.83458982347747,-39.48080033333247,-34.90301995981838,40.23035153302294,-81.70482956481737,5.046711722613736
2001,0.0,-138.33125871432185,-130.55575938018615,6.215684763511149,-18.49164859027394,-284.77622203956685,-292.1446478130124,-206.67721400519372,-217.00798395063578,72.76789794031959,76.41251328463511,11.862827132492498,13.995379650449763,-135.96626331184632,-151.75435773875893,50.140696012232866,51.74179317956566,-83.73261426827798,-113.47919355983606,-115.8339770314841,-123.17089138927565,-72.69137572649106,-68.69807151043221,-110.8781678310562,-101.70786894680066,52.81903838514938,56.284264629833274,-68.78646211599767,-73.94574922212371,-105.48962925730689,-112.80840312319799,-54.226860806300806,-69.0588283743864,-48.75986837809285,-59.02880440747481,-132.09314349939757,-145.27565697605212,-5.95271180428449,1.9231851422058526,-2.436073307318111,-110.24933237408811,-109.25567677157949
2002,0.0,-153.71940959314577,-142.71328278353644,5.869518060336986,-8.670660423648314,-151.14837257707802,-161.85473332930894,-121.43900787236953,-130.10360534391896,154.85137539010861,155.26103386909006,-55.106868067303026,-51.66070403397657,-111.4237932129571,-125.47922502075346,-21.446913646180292,-17.774422787436492,63.893983959744446,29.111741950508417,-121.54390291608308,-119.01208797124616,-118.58403174499335,-112.31765168185291,-15.53546310631782,-11.477917923744258,-73.97178378791159,-68.70389155357054,-127.75449202700077,-131.60620821572854,13.338691191780526,9.64599137136031,-14.674356140986788,-23.312213433814918,-30.732944348978663,-47.06261950858857,-115.9729784104668,-126.16087447645202,-38.472584867755245,-30.108943736931224,-94.47002095891764,-34.35841717566802,27.19251014555016
2003,0.0,-98.70437178828183,-88.98366733185219,-122.39605255713434,-142.05604240644436,-503.7604115591203,-508.2188458839568,-124.93098809761534,-133.59510905445939,9.404132190957512,13.41542537945736,-38.51562922371659,-36.854621687393205,-42.14806416073202,-57.08141735310073,53.97119873813449,60.25160924739362,-70.33292600513721,-101.46844224321046,-79.81508793385103,-84.94833816070525,-45.14506015218353,-44.56392806472934,24.391171196437995,21.214744813464563,-76.60749136298591,-76.20855259688358,-150.18366196771285,-157.07593846154668,-45.47907280436823,-53.31414418925067,-130.3866905648515,-136.335831112616,-35.668462359518,-43.420863918173495,-94.64055089147553,-121.06178490612695,-89.42057041103772,-79.64793521859349,-21.815393380601222,-46.65936067774874,-33.25498203864845
2004,0.0,-80.04163794210751,-74.95832014132486,-154.6270903921237,-178.6226153792801,-282.9754797364174,-291.3738821057158,-39.616039447635785,-42.542749244713605,60.36001890995544,65.25516417011636,-34.47555294881306,-32.63501647037867,-32.57976305214163,-48.63720492560515,7.514240231770373,11.506160573593093,-22.885726289375725,-47.55294388519792,-158.94467974845998,-159.64423937057154,-67.20942129303899,-62.91942166460967,-21.64794950480325,-21.595295797771428,-48.747815681683846,-41.25644327468615,-156.84081285060938,-160.51198839849258,-77.78595591971623,-82.37136788789098,-61.568331490720425,-75.50671157603017,-91.5211120102581,-100.49163579200638,-53.36285952299943,-68.20334200950003,-16.877254405385315,-10.391809622348774,-92.33208031612344,-139.3954466774569,-38.729566036479014
2005,0.0,-194.24055295659878,-184.89410944359577,-178.39609272902965,-196.0734928668146,-195.40942116705105,-208.95760064849253,58.473366183003236,52.633415116460924,-36.126465834705186,-26.189594264592756,21.766532719863335,22.956078938291967,66.0315379920562,50.74760139319835,82.14542144380744,85.34626414841875,-12.330444515531099,-50.943415685452464,-159.9047310311014,-159.67787910540108,-89.12316265752577,-85.91315478024228,-60.21165153883737,-54.952992823841555,-110.62061579728118,-110.86809722284386,-108.99277624714864,-110.84046361678622,60.38068066099015,56.81402270890578,-63.021175128084224,-74.81425307594975,-9.772577654035103,-19.203670616244835,-133.80601896964743,-148.21603885619834,-91.27790132143946,-89.56948422819721,-71.47740979065668,-31.42894554669317,6.765086986520828
2006,0.0,-171.12748402116358,-141.49773367459034,-230.65601198302,-185.2045454027019,-138.55809475099556,-222.0310729239992,-87.69908690502757,-14.906369569378626,24.496255056603445,80.60519878554283,2.220948702771466,33.37287642388094,10.9965290493069,112.9078363768399,103.82255469248923,109.4363760518587,82.61613665659365,93.8694870677781,-127.89548206877521,-142.03059854470098,-77.56925088733192,-62.69766944932189,-64.74468812000589,-51.14312323247418,22.936669786013,-28.40067751494803,-125.14505664132594,-72.13206752877738,-69.48642250740056,-86.93939463901086,-7.283040247637246,-21.017889740903456,-74.43241829857152,-84.66155853478097,-194.44169410460916,-111.25643170823935,-4.749211288383094,-42.79165001253534,-98.49052696383046,-117.58335196868609,127.54469093606747
2007,0.0,-204.61093799367825,-113.50265787962383,-250.66914637348032,-73.98694395577127,-235.02661797519784,-260.7061607606744,-39.138241655681554,-108.7744663434645,48.069091728552394,104.94570419431273,112.5577970062642,33.70706084130916,-89.93897554196644,120.98212571712054,58.98419334784785,104.12588797401997,-23.379777043762147,91.74341415773654,-97.57674017904799,-134.5371604994706,-84.59351674689003,-39.25853869120294,-44.28850017065531,-34.07106410749236,-30.88191303549752,-54.75025356836045,-156.61865858688827,-56.02821626362231,-25.8118663537756,-164.2135654387588,-116.30444813933059,-37.769296965005424,-29.67352906274766,-88.99998888316225,-121.01879564671196,-96.87326914443838,-29.383350264839123,18.071806369372553,-186.53323481572795,-187.50613709559423,5.334438342502835
2008,0.0,-197.21695438882728,-150.634209212953,-128.61094592699772,-169.40776896239106,-383.8898110562945,-367.8670449671222,-11.288904797764303,-226.1084325740436,57.9438371934159,51.66840413624607,132.91685807480258,-63.6163124415192,-169.87500081694168,54.63256954081669,35.21150240835311,16.67654610926388,-97.95373791412612,25.407869352739112,-90.9511760889194,-84.25879855156529,-61.02377299123066,-126.19535351303625,63.90682758933758,40.9709499025746,-117.04576691430589,-105.64707943242013,-66.15567035381798,-62.276356894199125,-75.72041515413855,-12.732905539028707,-110.61395005572615,-65.59307786317629,-17.401361746569023,-123.89259361000279,-117.73846312861633,-28.861114299491987,-36.87027973338877,-188.72932457846036,-166.37957066564456,-12.772143035566955,-114.9337879350004
2009,0.0,-137.620371007186,-128.20923633385848,-89.95987043629862,-238.85061281831952,-426.529403055637,-217.09739870206215,-216.5679565899111,-98.68113248522616,12.153999736721175,49.987375559212296,-56.72982184470834,-19.953225767333947,39.5249242353658,16.478514421512045,-122.76723789255004,-17.249542604080943,-89.18503276349747,64.49907787221753,-110.5711241844972,-98.59993241937025,-109.64631531484133,-130.0894875692809,-22.198363126711683,-31.029306334016724,-81.82341627761275,-96.73108368689009,-110.12941783572148,-126.04470338358351,-19.839209618715472,41.44838204658197,-197.58374388351467,-71.80256359632506,-63.57957407409299,3.810107176810675,-28.19648642731954,23.002587518065525,-11.707466955729387,-30.161248007922154,-67.44147596667756,15.086496200675242,57.2750476581914
2010,0.0,-140.35837423405576,-190.8594170281308,-224.58158263634857,-241.86834391005095,-597.5479598544484,-536.7862167897106,-125.92940887069437,-82.53117918133967,86.78132821433576,85.45259259726038,-37.38457803744825,68.80229364654326,28.227978077845364,-34.4357080386186,4.055293760701261,-131.29603982107938,-198.77434442791844,-134.22583213829387,-138.39843167082256,-100.9071600414635,-72.67767576861434,-65.64020612590639,14.937581830981685,-43.376886886314196,-84.10232898845288,-74.383540161935,-143.25268028180835,-145.15286255142746,-19.261946560852607,39.83360919649431,-166.1068814149845,-152.99159552657454,-41.693918836135026,18.902063457444683,-125.89961579620137,0.4796938999352278,3.5511901719968364,-40.725719119855626,-96.35669799067466,41.02366152928073,-251.2133174940658
