longitude,latitude,rain_season_prcptot
-15.600000381469727,12.699999809265137,846.5933333333334
-15.600000381469727,12.600000381469727,877.5699999999999
-15.5,12.699999809265137,839.9100000000001
-15.5,12.600000381469727,880.39
