year,ref,rcp26_middle,rcp26_lower,rcp26_upper,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1988,56.15204383664904,49.24865469059515,23.14694832820315,82.68185127715387,44.354526017057935,22.20700788857912,83.08981574709249,45.93852074356205,22.099082555142257,87.00663738127106
1989,44.20722137079293,44.88914650889892,21.404200859316425,89.71316686737536,49.98323390418987,29.588682384223198,97.03974781214292,47.71862080854522,19.43189807364996,94.56193223329272
1990,31.83523343449676,44.63737192557828,29.365069570773155,76.81288855982112,50.03016358785772,25.60528603006894,89.59515741081296,51.48550124390373,26.862398373939428,87.13574908159838
1991,40.1713790788809,53.86761583210405,34.876810060976844,77.65844373480147,51.665555210664856,33.407291048516406,82.95332855758855,52.44493798854813,32.240434103031994,92.83418432702544
1992,59.63740994075231,43.92682299735444,26.111395019994912,60.96874880082087,41.41988564262109,24.444267648435456,66.70958318079082,40.308818003510346,23.065917508005583,61.12531162479028
1993,37.554279874808,46.04876255942482,25.87579652877636,83.38936184980234,47.60646906329511,26.92647391636329,83.45396279880515,46.52913563617979,26.691314567028744,78.90077242624504
1994,37.03118770487766,53.42617636526699,28.5016939710362,77.37141181522009,57.173724373148616,27.15131696375611,104.3941518654274,55.510753248825,31.1060638213499,109.72058121945122
1995,27.23448375605408,55.82186703524236,30.41011461960952,91.68643241820358,49.55669761445738,25.850943693267336,76.50365425165373,50.41898056469785,22.087496319851684,77.24712491092997
1996,31.59323919406133,44.63237357263874,27.14267270047237,83.15651685753791,48.260550810653925,28.783748311919098,82.7055226875809,49.84969489544534,28.872667665717124,85.23882364959664
1997,23.583797054595124,46.93533771807922,24.70329260595617,87.15931767896986,41.88325136629685,26.668725994040308,64.51143961586978,44.5024612591926,25.633942567073028,68.18994292001284
1998,38.926036936571165,52.66695612270004,38.63672946454809,80.48602383515342,52.9990910368374,34.000394962827,90.8852694346281,50.38228598505805,30.287656259144324,86.14293092492004
1999,65.46004593110852,47.77347071801478,26.28422375366173,71.6876913354003,43.69908703141514,27.340083626309184,85.09684611196707,47.02459916713828,27.555720342586856,80.77380563468026
2000,46.45918088681757,50.758022602437485,32.90280397579524,80.02028980467735,49.10561426967441,28.63552041846219,89.72667239827231,51.29282325888723,31.75201172783051,81.70880589926612
2001,61.407992479214826,55.60158393417806,30.26801086427726,79.12970097216962,50.34187413548492,29.19557035944548,79.57107453184676,50.63386088469719,31.210175953206956,81.1964794655222
2002,42.44441943736236,51.96385373575332,35.10019998767822,76.1393243888938,53.03143836156214,30.877022304975117,79.94432892006228,53.7577352031693,32.30724275420353,87.22955002977717
2003,54.22572013627231,52.0864889129964,23.19939725685975,104.71151317620006,55.04678861116959,27.62015144911979,96.47890877455582,55.53695912638781,30.218453326969332,95.12287625685448
2004,29.59472490245256,44.52579573406891,23.783015467725956,67.35793794934898,49.05370537582181,22.579450082276363,72.12086138066877,45.57987836815008,22.174634194402984,61.427331994396646
2005,64.10630825621915,53.45829915645147,33.5863152442068,89.19924424836798,49.606728838094064,26.613724743417453,77.92746447177703,52.41644515005011,29.807308341279104,80.86015526895619
2006,59.68168246688058,49.65475911223808,31.077402202436964,73.0476738998365,51.1340099879988,27.769260875342194,100.39664206351358,51.33856612344532,26.01620436932334,89.22656810238983
2007,38.08479295419425,54.69687505088529,27.20616409300965,87.0751698239452,45.3561446171158,25.68986099201325,71.78902271991203,48.38309044140812,25.69101900906043,104.73991126116712
2008,38.38598518085992,41.75008469532959,28.465334875932,77.89087714794759,55.17061364297233,34.238378472439656,86.79139293907687,51.00240975613912,31.45902369788117,83.87672850889248
2009,72.33600999733467,40.91886486580758,24.86307230856397,69.27865684979216,47.23864147422864,19.56419300217329,76.69645784488918,47.89461143032947,31.19060334125109,71.8398766379946
2010,62.9737811550645,56.87143675486539,28.18141327981402,77.07289759771047,52.01647316162698,26.850773220999915,90.66105494820634,50.34853485235324,29.271864965623823,105.18793747581311
2011,35.99914730126078,55.63462438124667,32.49159827442607,81.41415905193443,49.30257251130504,26.8178310801166,83.58076999591938,55.394913078186285,29.92832983870112,81.14013222352003
2012,41.71844587706314,56.22295977273018,32.4488887548739,94.2614597401256,51.87001483613493,31.179881110117897,98.98989721986474,45.93650150244962,27.459262981894955,82.08229935771338
2013,41.01354974729525,50.77762230733208,29.88534066772229,79.30533461020597,47.09873766351418,26.51256627036128,88.63827814412818,46.33059044695636,28.941387774146232,87.10695773185256
2014,36.467575073535606,57.36651054093175,31.34181461815035,75.48641856075578,51.93077037255168,27.30809915831992,87.74328999824507,42.08814570931813,29.04616780171864,80.78031202279229
2015,77.34344798784792,48.76743844913869,32.04106352325717,94.8293284239549,50.51814336134729,23.313713317119447,73.8040878765587,58.77157045459644,31.21513026877249,102.08277896397398
2016,69.26755989706716,50.78897711257469,26.58167027319413,82.06517101347761,46.53247193524656,24.50574628337006,68.32870289319601,53.18302018600015,22.729265992310754,93.03291903564435
2017,81.98831805822945,51.03655894943166,22.15075722521016,111.05608585493664,46.3606471873092,26.709163488384245,92.80030386076542,45.730608833769246,28.53114489027676,75.77468038877605
2018,,79.01445701263279,43.497589585883965,124.60785942903362,53.38863222095072,33.40686279860099,111.51269554952512,52.57028897848241,25.631519834131208,103.30733512885897
