year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,3956.4858071506023,3887.893208671963,3834.1274019805633,4014.474927186221,4016.5487075898036,3762.019007709675,3789.4550361092556,3869.089162225927,3873.0648563596324,3844.660406281005,3810.161834837394,3821.604881441244,3749.371158673148,3751.4240568689165,3731.9393869232244,3825.2762249883017,3751.2212190765317,3765.66077537193,3933.718642322858,3931.9904753353158,3902.8359331266374,3896.74550178562,3873.6935508432566,3848.1710282529157,3882.3886571830135,3872.377327218964
1992,3757.621872484684,3793.944887636857,3752.7105995711017,3986.43543515638,3982.0496384924722,4013.526821946185,4040.504924756764,3958.7825989452613,3973.574232278312,3937.974526034473,3696.890405738337,3710.7786730185126,3790.683633448402,3794.1899590501453,3777.207821164152,3677.1870861622074,3594.5921695096217,3615.2724317760753,3800.689337272346,3800.9278573735264,3772.0070788639387,3728.012260484401,3715.689933703206,3689.991070660904,3817.871342221493,3807.642403045336
1993,4022.11021310091,3677.145087715215,3639.4004811327577,3889.279773136872,3898.100541582376,3887.1693519445193,3924.5781557879727,3777.348654608145,3786.2767732114944,3762.6282262214745,3885.51608347517,3899.242367681585,3765.1422600564324,3769.2729664154126,3752.142940450943,3925.979087564452,3818.4062821885836,3838.097050542161,3926.1573774816684,3923.4764417790207,3902.9763229357677,3940.934863986697,3927.602238386113,3902.259030491547,3839.1724338246836,3823.6188232071727
1994,3826.7948931753635,3834.868641743754,3787.6468681020187,3900.5574817819816,3896.2383187366017,3806.9580036661587,3835.919616575412,3936.243094821757,3944.752214390074,3903.778360980124,3852.457135786976,3861.4931532823366,3840.4063829985025,3845.64260811671,3828.967075841165,3911.616345986013,3816.5587110377305,3831.993107855271,3894.6742077065787,3890.805249138522,3861.6853308966824,4025.463328907795,4005.6784707125353,3974.527573164275,3969.36161654416,3954.234142897244
1995,4008.468593508005,3724.999573104435,3687.378800574702,3783.6437684539733,3791.5736041127766,3929.936942585596,3963.6414474519806,4017.4152560671882,4014.8649341682635,3983.8152009916007,3737.444366197925,3748.184139819297,3868.956975801078,3872.700835610141,3853.354420869955,3879.0310572133567,3782.600080183156,3799.3407248334684,3888.3771753931865,3878.900269121294,3851.74227762629,3883.070051881513,3866.7337575316155,3836.4822502341294,4036.137384755167,4030.2357054837366
1996,3803.705361545086,3982.346376729955,3930.8519394258956,4075.341495590872,4082.678013742837,3900.737450026728,3928.5021092882807,3981.244936774371,3990.7309817908613,3952.685681228757,4096.803299791598,4106.106933152735,3754.972555857592,3764.933156254985,3745.915884032778,3957.896638541574,3867.149649490415,3877.158109800853,3758.985883967558,3749.9676817970194,3724.2328125143017,3903.0853787297856,3879.5178193089996,3840.9491008256296,3834.1023551575786,3819.530269497687
1997,3865.055995762348,3927.6373479213066,3880.7181649000263,3990.9578964460347,3991.161444243321,3972.2146654989606,3992.780972417122,3930.6787391157745,3931.891780938845,3906.616532534816,3918.7955798748158,3934.807382224063,3829.199712524119,3844.1014304090954,3822.6893476291416,3849.9060514701982,3766.0106737408223,3788.254791821783,3773.506501006196,3774.162691667051,3745.742431335759,4037.248337993553,4006.194520027002,3971.0753364803545,3920.7117603071774,3898.013755597025
1998,4176.188043892384,3963.535624354887,3915.2964373223817,3903.84698750773,3906.704148289945,3926.8726840612894,3952.0175455933822,3866.8577955706232,3877.590175676768,3843.590443399243,4041.1786484266922,4055.137685314816,3920.896354415356,3924.874231897058,3898.625643434028,3984.7455352644292,3902.894621092968,3917.825205615863,4065.4466226364516,4075.3801884318977,4056.13664341409,4064.011380005008,4037.906827785233,4000.2493741903286,4043.689251853633,4046.1944386687933
1999,3795.9049775600433,3792.185165852467,3756.0227275437974,3770.003899948836,3771.0154680998135,3862.7952585755265,3895.0494609476955,3954.506157199826,3963.156660845594,3927.105913654414,3763.225117197001,3780.8631007633876,3861.4128193289853,3867.7682690358924,3849.070670938404,3918.200301214313,3828.9362098223983,3845.7759306579055,4038.85655475721,4040.18280104329,4016.8753039619287,3918.9151232948634,3902.6285032669284,3871.9497474210266,3905.4500334191143,3889.3556700994222
2000,3939.7921506762505,3745.161650588191,3706.122788988531,4123.337828018852,4123.300784235482,3831.3426463610094,3863.9518961600015,3882.9063180518615,3888.257069860279,3853.1505216740698,3837.0425488319966,3840.4155767324382,3740.2577131106004,3746.706650587786,3730.9468750902142,4071.3885061344336,3983.818242579282,3997.342963829693,3944.9137870726645,3942.1335346064966,3918.356158987156,4055.8982402587176,4036.725737341434,3998.9034883756963,3789.6360041568414,3778.1739030677213
2001,3959.0475068986416,4007.088937683684,3954.6736892667136,3953.958718417587,3959.0525226958343,4021.5450830125105,4055.232644359075,3872.892627736294,3872.588855966129,3844.2562734498124,3831.6243590545537,3841.2398246102275,4039.137970743063,4053.7689750313134,4029.668039264736,3800.7677094537994,3713.4302318808777,3722.1178913403496,3896.478870220937,3895.3128921990956,3867.639119120351,3860.006921382074,3839.927099649141,3818.237898503494,3972.328955097183,3953.3348492572213
2002,4236.799484848976,3947.5545906874877,3906.096109710055,3901.2983247159864,3902.5506271169625,3987.9321139243893,4012.084923191086,3768.736275323103,3780.8433654537776,3758.269433465107,3935.9629543068686,3937.681312704671,3776.5119469255505,3785.221761214315,3757.22137554,4014.328576662511,3943.665329613974,3965.4569383114294,3977.244661824282,3973.638142143359,3950.8870164636437,3782.6004965453976,3761.656571997877,3744.1657569202553,3972.0704259032777,3958.996142959195
2003,3873.8881538808346,3941.0423134585944,3902.06638495257,3850.3747303969785,3858.932405420092,3808.945916236851,3839.499363852527,3856.024359177381,3862.61866339696,3826.118794320264,4001.513433761347,4008.473288560849,3986.4509046603384,3993.5637025810847,3976.8196928292764,4183.5793300702235,4085.362235132109,4087.722706044816,4041.443190360443,4026.8405249714915,4010.564105456647,3929.661426683252,3907.282634224115,3871.9900243540337,3899.8953742199383,3888.0292643434286
2004,3965.4029402136803,4097.610700098118,4040.7135820394324,4005.7671731728324,4014.6365748558815,3982.0464179428436,4020.527632472506,3962.6993163371417,3966.6721355467844,3931.4930584516146,4007.1344831778115,4008.6330126508983,4067.640771277819,4073.145582023058,4050.197202473664,3900.7128168278805,3813.4682055845597,3831.5096770025666,3980.6049685425487,3977.9524657887405,3954.224510788919,3948.735151682707,3932.1457654007804,3901.9094838744268,4132.472476691517,4120.4340016519145
