year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,183.0,167.05,181.55769230769232,194.35000000000002,159.25,175.96428571428572,189.25,163.125,176.4318181818182,189.92499999999998
1992,190.5,166.45000000000002,179.28846153846155,188.8,169.0,181.91666666666666,201.5,168.77499999999998,180.10227272727272,197.10000000000002
1993,177.5,163.35000000000002,182.55769230769232,197.0,162.0,177.25,191.0,163.6,178.3409090909091,190.9
1994,174.5,167.0,185.46153846153845,196.85000000000002,165.0,178.92857142857142,192.0,165.1,177.67045454545453,191.0
1995,172.0,164.0,178.44230769230768,189.0,168.0,178.64285714285714,189.0,158.9,174.57954545454547,187.89999999999998
1996,187.0,168.55,185.07692307692307,195.79999999999998,154.0,182.96428571428572,195.00000000000003,167.05,186.13636363636363,200.025
1997,150.0,160.0,175.15384615384616,191.0,156.0,173.46428571428572,188.5,156.29999999999998,174.73863636363637,190.8
1998,198.25,173.0,184.23076923076923,194.64999999999998,172.0,183.48809523809524,196.25,160.9,181.23863636363637,195.125
1999,165.0,154.75,168.6153846153846,178.8,161.75,172.3452380952381,182.0,160.825,171.67045454545453,181.9
2000,186.75,167.4,182.57692307692307,194.8,171.0,178.75,194.0,171.0,180.8409090909091,198.9
2001,175.0,171.20000000000002,179.65384615384616,190.6,157.0,177.10714285714286,189.0,155.025,176.97727272727272,191.9
2002,182.0,161.55,177.42307692307693,188.60000000000002,171.0,183.48809523809524,193.0,172.15,182.86363636363637,191.4
2003,177.0,168.3,182.48076923076923,198.2,162.0,178.6547619047619,202.00000000000003,162.2,178.7840909090909,201.70000000000002
2004,179.25,168.35000000000002,177.94230769230768,190.5,167.0,182.60714285714286,194.50000000000003,167.1,183.375,194.925
2005,190.0,171.20000000000002,185.8653846153846,201.2,167.25,180.9047619047619,198.0,169.05,182.11363636363637,192.95
2006,163.0,165.4,175.25,186.0,169.0,179.54761904761904,191.5,156.225,175.17045454545453,188.0
2007,190.0,170.15,185.15384615384616,195.2,163.0,179.20238095238096,194.0,160.95000000000002,179.27272727272728,194.50000000000003
