year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,0.0,-61.27511275213374,-80.97458293285717,-101.77762775979636,-121.71051298037128,-283.3560323732614,-298.68636053874263,-268.84226862961657,-268.026823008135,10.257274500400854,-29.508574164302445,-12.196368270340372,-67.3349619489527,-79.80767845177661,-43.73706751170948,1.298712999848135,-20.157469169747515,41.45152422939691,-2.043925350827976,-2.6001045903485647,-223.4923400233481,-196.75315798874067,-235.47994276941586,-208.9716486816418,-214.90320597001755,-158.2396548158124,-165.20440180271862,6.5639413574085665,25.26064975153986,-106.5607422114432,-96.58822869965945,-103.15012620724906,-221.94439186021884,-231.43386452302002,-133.63790079744865,-139.59773092039654,-145.26822475922518,-133.31463892904526,-128.09183621520924,-138.22503053508274,-105.98903880535522,-115.08227582092684,-111.42006634295603,-268.12776999203584,-293.3877213801601,-265.97436306394343,-130.5642864398094,-123.04235124303455,-93.89948031047618,-56.73526889000209,45.35535929431239,51.727913923556116,-111.71931220142721,-110.36931489134747,-18.65777123598218
1992,0.0,-162.60025146551823,-181.21385176217314,-211.08610299018392,-226.6748328251506,-248.0434187098548,-269.76747301263936,-191.04708200427365,-187.68870383780734,25.115273821189476,8.459841698070477,30.736690696036703,-13.500586107715208,-23.861318569607192,-6.468206636862419,68.15849965030293,64.51739793754973,8.985736669442076,-33.97032082981559,-23.08620305408067,25.01087328203812,67.07602526624964,14.78954938306265,-187.7340117672352,-193.04476922120625,-211.06281025828048,-215.939664479793,-80.03431542476858,-81.99064424676192,-114.12397915610006,-128.11746447495443,-128.45600651361417,-149.39418095849783,-156.3748410940916,-53.21712604221375,-66.72389542856376,-69.44387190432803,-90.28083840088016,-77.15541234466559,-95.47150432630792,-141.88587603823532,-149.333322839071,-146.92189539177332,-171.9957076111973,-188.38780566296134,-178.58502534822833,-113.11793710286054,-109.81778137641356,-197.36222364938476,-159.6796340379591,47.608033530677176,62.47790279087758,171.86697566619046,167.7420907443568,-16.112979155285757
1993,0.0,-229.76937167312406,-237.3449131913335,-187.44060127267596,-207.4282523138853,-349.3583687182942,-367.0377445374928,-112.3866825427865,-105.85918459349364,44.28935462750201,32.11092658728239,57.03583735155303,-78.91045418207602,-88.55033792737368,-48.478425604155404,57.42870601222603,52.66202009768881,-48.62275443674844,-34.422532956983446,-27.539440838060614,-123.01398606761609,-100.90316531810072,-142.775840550795,-167.03737413228646,-184.5409494760636,-184.88584162728512,-191.23740199458086,-74.87896771138878,-75.36618975834062,-175.5728598536109,-172.1544328008439,-175.4818324373016,-204.71090632458845,-213.61223203554675,-52.5317681773945,-61.011788370657996,-70.025322723925,-118.06672608559575,-94.71749986328791,-117.59107638817261,-192.72910572755075,-219.25246871036597,-204.2145599649632,-152.0907149268022,-167.17726170699348,-151.16337108093967,-131.58748687194463,-131.22387262093218,-162.76779558825126,-122.1661305093877,81.82303311105011,89.77394940441604,68.32577615384048,77.86309575273458,-107.56584309226128
1994,0.0,-164.46440035021772,-176.39640383109702,-230.84791268186518,-246.9415180365005,-364.3566619710922,-387.32970672420777,-83.3920191011149,-76.0139529929993,-19.196422402374537,-37.11953599995809,-14.479655996554015,-60.31349957345901,-70.89511891480402,-35.77367352757528,118.73799530111228,118.61420528305212,-54.564369870291785,-73.87780671257838,-66.56357235617338,-241.5985784072593,-236.09862117258854,-253.36920730198494,-154.55532252023966,-166.87965677243164,-134.20791103715885,-137.97311543365026,-43.403123721793236,-39.86993990651831,-218.95178216001602,-214.96465051549285,-222.36296620653195,-203.91970067367447,-211.22007457113205,-121.92022937212482,-127.62111766507928,-137.89689757783617,-134.706031527881,-118.04821792771997,-136.7849087601188,-159.64258609229955,-176.955830465497,-171.82137323126847,-273.6569467861967,-293.3059380520667,-272.0229305777067,-150.41595074159022,-148.42610876988476,-187.783446327697,-148.2734991733265,81.88208789750888,95.59207692058499,-99.67374283073264,-111.53333057495638,-53.1869854309374
1995,0.0,-214.07974970644466,-229.77090191157197,-185.39762494524905,-203.1225784342571,-247.5102697763416,-267.24958170048876,-175.2845792332813,-171.89306053610608,-62.315114819324776,-104.72791277867645,-84.6544447322625,10.384227592825141,5.760779894761981,23.74810206794791,73.47624144002134,69.39486369431347,-74.50532557485144,-82.13606792036637,-64.79008396857307,-201.46128761136265,-170.08447325177076,-205.80039076204002,-118.35683737878219,-132.85593851535543,-124.4233861270651,-135.39343113795155,-96.78521904221839,-96.07826860764453,-200.1845761755435,-199.6031420033487,-205.01718859174844,-128.91913517383773,-134.4066388682363,-160.80990735600767,-166.69563452314424,-172.24138696840646,-94.52992109764682,-75.85326103242869,-92.98402050941411,-116.00767516528845,-135.781932996573,-125.6041987444454,-209.54865055535083,-230.4624276186653,-206.3074259947241,-126.44672152245676,-124.6573718422809,-34.10932449119434,-10.201339912386516,-83.80947019748999,-61.02358512434034,-43.70926842623078,-51.47496109857889,42.94267859230513
1996,0.0,-218.7802175358787,-230.4375312152099,-204.12704471389543,-222.106408187964,-533.6917201819817,-551.1349844584017,-92.92281636169344,-82.57073627481464,-62.67712070530342,-107.03944662884669,-97.1095618476146,37.89441821452374,32.74975969399429,54.321081709692635,122.20585580937382,122.6846551113033,-43.333880792491755,26.939861728970527,29.217364289885836,-123.15201324483428,-107.37898637345927,-175.50047475026236,-199.50974594329944,-220.16066159328943,-202.57603794894442,-201.18290125368674,-140.3143159321861,-138.88568446665693,-128.05851694949797,-122.33013732774816,-127.78188549932361,-235.92017273304464,-247.28885482396606,-98.1303582830459,-107.14107612284704,-116.44753774580704,-164.31973641541788,-164.43790743341083,-176.37048530125276,-54.718412640716565,-71.5643318873922,-64.19015183297279,-117.51619329961773,-150.45791003603995,-130.6931330544454,-98.80585220778505,-103.11045861402647,39.81038390416438,78.68199451446776,-91.72324557792547,-65.51062600519253,-132.58396472471588,-169.89849488033144,-70.13401978980892
1997,0.0,-49.289847087035014,-62.06434689305888,-165.89987559840927,-185.82622076190125,-306.8909862634837,-325.4543688665002,-51.51879024588527,-45.60428490734682,-18.415183103334243,-43.766819727203824,-22.026662603717227,75.08369412253637,73.93719706186403,87.67691822445408,-11.242498833497393,-21.873492171665248,-12.840294321892657,-10.913871437465787,-10.882866073695027,-140.20726776532797,-109.22632613711437,-145.28502228376692,-131.94428388618041,-142.60126875001492,-154.1007951803216,-159.06115403012814,-118.90083962020594,-121.50041624853577,-115.94828780268165,-109.60003389678559,-112.04597875680338,-192.55443366715576,-198.65613492085947,-40.79880377337406,-56.27508419216474,-58.95069584920702,-131.41473101010058,-107.04698584766572,-128.21688639316028,-60.20751634528426,-70.24260703484856,-66.13821286563905,-249.64585426085011,-263.73284536129063,-246.18721065369562,-113.36130990615345,-115.5751776936263,-141.72551856269718,-106.76641935283249,12.478677999404226,26.21231183132636,-34.32196026783379,-40.119987397294494,95.62967992886297
1998,0.0,-123.15738783088204,-135.2409054385496,-202.1211145125783,-224.90253156318545,-295.93041723745375,-310.9081732622733,-326.3589958121247,-337.4482854627354,-9.831772702108765,-38.473756371911804,-15.934794811045776,-77.31484097068858,-78.01817129472647,-69.64818825823534,-59.739835350405656,-81.13157822761798,26.996384728136718,-136.9936268197406,-126.03365474264194,9.968978214141089,58.283191889945556,-19.355439560566424,-212.18356147624957,-236.18906238022544,-192.97474248603612,-199.3796808720034,-88.34604262103437,-75.57286876782644,-208.54025694559084,-202.30632110611703,-211.79947707763858,-207.69464009137812,-219.37564429407826,-75.4883496422051,-86.0100069647242,-95.83836679223987,-131.78015833403765,-106.5713486650252,-122.48405124668739,-181.95920684094176,-192.04776410449324,-190.36404689758047,-229.1895921670241,-249.1785261248408,-214.51411011776838,-195.17335566178997,-190.37299809673232,-56.7104343505996,-25.27762562036071,-16.577350159107027,6.790346889828925,75.6534045059118,48.70269461990324,-16.13965963815656
1999,0.0,-116.81707389417068,-131.67424048020143,-360.8958915829064,-387.25072776273873,-333.11162731656543,-351.9280438922533,-265.2290781008271,-265.6968314166345,26.570955053273792,1.3337650958169434,24.974738205964286,-35.87611036575595,-41.92548960773104,-8.29294966320424,-24.11396517384594,-45.406056781926964,1.3336648766578492,-178.07164597603276,-160.48839946168675,60.49889159100053,117.01606818510459,54.49825712155007,-142.0931283053684,-149.44373363652414,-114.9231129280214,-122.23182144991404,-75.66183443071327,-68.89508909292192,-156.75914585067494,-173.6157323256166,-173.814890815657,-162.85900224768704,-174.43255236992331,-106.23681430111151,-114.08705789284863,-116.551176509995,-95.71504010622152,-84.60356721268909,-97.64160036962983,-94.95359115496103,-109.62279145432535,-106.20684236632803,-125.14803156740822,-140.51596489361873,-129.41891722450305,-173.2159031825213,-174.95270868390253,13.923034927469644,37.13751612049737,-20.632611202325734,3.8071882890188817,148.89928697306527,131.30693097582093,43.342914340849575
2000,0.0,-167.31413915810776,-180.26017564926406,-238.0653365604794,-252.05346909093896,-509.73349949400915,-524.4374074099309,-99.56465667151065,-93.30255312909401,-51.27299863040571,-99.36074610839353,-84.08086271056993,-26.28077752795798,-34.29757045461406,-6.508933437497603,-28.97633572976588,-38.40090536605862,26.80946015457539,-7.817244262431132,-4.299702810954841,-103.43496004684482,-64.0346860174626,-129.77115881545433,-109.73044675056974,-114.60701231900441,-134.18424721529914,-139.0941468157555,-95.14975333376151,-88.6877721786974,-107.00488442060885,-106.33198564757345,-109.04889619798405,-230.56926289248224,-239.03738616394105,-102.37251646967525,-114.85760461873235,-118.63232875196275,-186.77979437745046,-194.40658349494015,-207.47376810631613,-95.50974472087887,-121.22972414475998,-113.99570848877693,-287.8225080535176,-307.62488692481054,-284.4312132406376,-146.1910152003802,-143.79769555302653,34.288535783939096,57.640343761306895,-47.47228136383376,-24.689122568249218,-66.88789860644192,-87.29747022651293,-58.33082382815587
