year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
2001,0.0,106.35376304803319,104.89892524148132,161.41116378432267,156.06813640415604,115.02792503531859,112.63729721833562,104.60930019302,100.93327234359042,-78.49116046803533,-84.47423427452469,-75.06040055943822,-128.3945305217369,-132.2588069407958,-119.55222602022292,-28.614263020856015,-37.77906283307527,-60.9302750229279,-52.246248793357154,-54.760235548102116,57.89206917254941,78.32233455606425,62.03112471137038,-22.450853425629333,-19.396361307349196,-56.39278867119896,-63.45337192896994,-83.65722446604548,-86.6044994451508,-98.66165672490644,-97.3804248391761,-94.04844654458037,-16.221811023854514,-20.363172009131574,-96.78575281640897,-97.88057588834204,-100.57694702105945,-80.10946362312711,-69.3081610599179,-79.56469241550337,-93.86356222041917,-97.39195866863975,-97.46659063354599,-38.815861368079595,-49.94630649690805,-40.54552567205934,-88.7132141383421,-87.98234500116712,15.637898493410887,35.20232867035844,-77.34359166191945,-64.30636140859326,11.482910423573571,19.187366906223133,-142.34383409624274
2002,0.0,84.38504299953814,85.07401260989153,147.52526435557775,145.7059623767216,147.34009194265974,139.37685287172246,112.97217740025607,111.79999403729786,-109.26223449808174,-114.76902316655907,-104.14343685220763,-96.73394854801228,-97.24757906667327,-88.88841684077119,-31.459577307200448,-42.87371379885349,-75.77934689313071,-70.41203382960362,-72.72580963111011,49.897078025319814,75.02542286206653,56.048485599628435,-22.26703082592377,-18.542099939910656,-46.847095478506674,-53.15025897749376,-95.53647928460435,-99.02431304125793,-83.67754393191007,-82.5374122092145,-79.65975827871938,-3.5064921981759767,-8.195775135036286,-129.92340854488248,-136.60424182697312,-141.66191197397723,-57.56124637198906,-49.95923218623619,-55.307604286075275,-100.28518471164494,-105.59993372028896,-106.0320800137768,-25.27967986775451,-33.40782705180294,-22.366970290215306,-92.64010547383526,-91.87237135087764,22.372000595467455,38.33669488057541,-86.33701629907625,-74.40602741186336,-1.595940048216562,7.6186674041882725,-139.33357119089106
2003,0.0,104.41996131283497,104.4445363551715,134.0625073358894,128.77294122086676,90.49567094408141,89.5177558935409,112.42747982176556,111.17780703490588,-112.65953002021939,-116.74632168124424,-107.07417497523323,-87.86580874254713,-88.46472482754211,-80.89155018520955,-39.05614144688411,-51.76114586200424,-56.92474896243664,-72.18038640109546,-72.63411781442909,59.21443947422881,79.87001638290809,62.39574007996026,-22.19060610302705,-19.155580388614283,-57.58064778689368,-65.49935707927847,-133.3124505525778,-136.69436279829517,-73.51412185108296,-70.0563238870044,-67.43860705432854,-20.01520741247171,-28.312346668247272,-102.28896523900022,-102.4780265391521,-107.64027681019684,-43.84300305851528,-37.99450646814529,-46.992891859044704,-108.74377101132046,-114.04288046622543,-114.48546443325955,-45.577836768599354,-53.51667972920882,-46.56241004292389,-121.80704143223048,-123.76811883672994,19.82187505811268,38.22144925449223,-71.21266076899866,-60.03408379468328,10.442769257817133,17.915038752467638,-118.55540408434513
2004,0.0,112.07521530856471,112.14543537500043,123.9178813391695,118.99377788652085,114.781984914397,109.29926757466329,124.23040523389957,129.68905963461688,-95.70452234645109,-99.4511848726122,-90.8417979203652,-88.48055865553948,-90.13954383551516,-81.64676774355456,-39.59335164686934,-49.0263255792342,-53.84449759635237,-69.86674567143206,-71.89980366649104,49.64741317568641,74.72905374697115,56.42083280530926,-20.94203922447923,-17.23340869539075,-52.70875010650792,-58.56483572272657,-113.52277114172722,-118.11257252334929,-104.83008887843289,-104.11429398672931,-99.1063906563308,-2.43426127730271,-7.002826684451094,-97.84977433319659,-99.80023111740303,-102.22349500525104,-72.13528475108853,-63.46463414520662,-72.00474174227327,-97.42965668196598,-101.3337660381332,-101.7593070395871,-31.97618420570933,-41.185473205619644,-33.48370093619229,-88.7976086040328,-88.36560889035962,24.717857128736284,42.857525888503915,-55.864259045319756,-44.42603336719648,-0.2527837536101174,10.506379732993366,-97.25458373113133
2005,0.0,87.99991981490737,86.75618195727395,131.39246051495883,125.45516371687974,133.50861503775616,127.8758072275772,126.42444207741363,133.62440819841322,-134.16389555098408,-141.11538213117228,-130.13010084969318,-119.06193525517051,-120.12236525057824,-110.4575930354622,-29.502401887606766,-39.465446383311985,-36.843044506958336,-60.01927356334187,-61.92533357428994,55.371995840758586,76.9964824982633,56.99132230583328,-29.31323385446217,-20.748220430168175,-41.15139760400103,-47.404778845687474,-74.71183364352743,-78.0340300521529,-65.51474634685121,-64.63435290478651,-61.01289061596884,-9.700315393613892,-14.093951591547011,-112.5713762453492,-119.11324581079049,-122.61322435369573,-63.7372902123314,-54.633554758142054,-64.0834385147437,-108.83640794693389,-113.69855322571027,-113.46192366359043,-10.090575366143014,-20.009540963335894,-13.649745679256455,-80.76181391878009,-83.12117828079906,27.12013421684884,43.301431061835245,-39.06743193414343,-29.717285079093244,7.595524965105426,13.89864186577637,-106.39888583130676
2006,0.0,110.28893306887286,96.38802278651872,117.33068656261703,134.8554534754979,134.77204889936672,130.30638227452036,121.60124212139607,135.3502407743136,-106.29683782098448,-114.33321212366724,-106.78777040269915,-102.62159970473755,-97.48652103473421,-83.60431871896844,-46.6611458541808,-48.71149649413644,-62.7445515190214,-56.62699769370607,-63.46142384526979,38.44902572296695,74.66026217223833,48.094113947891515,-18.208864593568933,-16.165663636640943,-49.75999350186248,-75.45121102493727,-91.26203093713343,-101.8707036586614,-59.394168736628046,-63.44132721597049,-61.419618358639184,-20.022288281184302,-21.20100042846235,-103.85793565971943,-92.29465315379144,-123.49098415902913,-97.41832736982593,-59.56889559716706,-79.60035337503797,-128.04778632283313,-78.35107181507635,-116.3878628434673,-40.35901418092203,-44.36810757484258,-37.03836949703344,-87.83819004519574,-70.02906518134108,22.46499601390292,48.66085104531052,-97.61498226662559,-52.28484337804434,-15.303644758458631,4.711263379583272,-111.21972171560128
2007,0.0,87.54405635544487,116.31735580856994,115.94086046345943,140.03567604652667,124.02308923063731,118.06097227354196,121.85473667706864,115.1468441205692,-83.32160290918807,-118.28515967557536,-107.01362082720573,-97.11519162501929,-123.28711192956536,-109.9855062923724,-33.83069443492627,-49.98551666045557,-37.437703531579615,-85.1885244770204,-69.70994505073486,51.415707513890794,76.94736929056046,39.86308037071268,-34.225524161578164,-22.40637196419533,-58.23016930484863,-64.61487445640648,-94.65578946272905,-144.99547215403038,-62.37001756944943,-76.32744123998214,-83.2241623170986,-3.7578755495430016,-25.211703813047734,-109.47233948705838,-91.66961576748344,-101.32878806742153,-64.06385591252155,-49.21902425905478,-72.31338840105155,-104.86612795323296,-106.71018706214153,-90.4363828021805,-35.803094807180315,-60.369990588230735,-26.514875704534404,-78.19274533352865,-85.74593582054365,17.023528477230002,33.483826124680576,-75.78797361770523,-20.299751457858974,-7.396217104624725,8.557173358685418,-97.49571989765468
2008,0.0,86.50894048163622,94.580629791895,132.2746803863185,125.20397165598862,93.2173503483935,121.99587498733733,123.18208857531118,94.33073478325906,-66.39699746679881,-119.36934901245178,-120.78426862521962,-118.7602504950338,-138.3996232504564,-93.2666332560521,-41.0321380043641,-47.82072852445998,-39.20009376947053,-75.9463038273874,-75.99893685654155,35.68192393698615,69.2135308223441,51.24359223836893,-34.614622012567054,-26.434441739885358,-76.47417799522583,-47.628556270953396,-99.26564760562633,-146.0449421762488,-57.348762485554914,-91.70931878335094,-61.78217303870878,-16.1546513150368,-23.36526492513923,-98.49065076225764,-89.7803082364037,-119.67273193179693,-82.38226337810329,-58.344072713310936,-68.73020878292175,-115.7509967386527,-106.69810216843729,-86.59282759001161,-21.91502620973887,-45.871995211363526,-53.84584874855773,-103.4321824312616,-109.14263922554292,18.870694746903553,37.51496983704513,-51.976243847692444,-64.73063329776147,6.230630922588887,20.987908081149868,-126.96634734475975
2009,0.0,113.70666325199718,110.67117975139556,141.47796759051556,107.67212270399799,90.056801400941,130.11054892246975,103.43476994752362,119.8309442718681,-96.46919715258059,-87.49033177510438,-102.11754571410074,-125.25518101605451,-119.84443994169709,-73.42271482258417,-25.949168061847274,-43.130549000622125,-67.93345787340638,-46.565188558825184,-53.75160916622326,39.9022501276213,73.79087295689305,55.43612283686488,-27.473960480097674,-43.79905434598402,-57.267396961281094,-44.10231163979216,-125.37063899998913,-101.61788981692644,-70.4879267477956,-45.43745905374931,-78.19037072811756,-10.442750293349121,-7.642046402611669,-71.54522400404772,-110.10522469705597,-140.32559378412247,-41.774458560292146,-57.69855580730294,-79.66069875871133,-125.63107121776602,-91.86066780823302,-107.81092202575337,-30.796698186680402,-55.1869608601296,-48.94913512855908,-85.15635762852003,-94.124630735641,26.15310397864539,42.40646179397473,-54.17888038429294,-49.99321010915878,-15.238475858181062,-9.453613271874701,-93.8957304298396
2010,0.0,93.92778388054134,90.29859461082064,133.32732277563716,132.65803084605298,74.50394407689794,48.04847665946943,117.76006941014123,127.585098979599,-87.71497284810698,-114.83090217396466,-94.3647140544141,-131.94847704365935,-89.52013457534349,-115.06078027395438,-33.48442008723606,-54.48990786732395,-49.85374651529665,-49.66285177237677,-55.2414375292345,39.4940985977741,67.90748057225923,56.45309932864825,-9.776835830817902,-18.562129946813684,-53.63223778853376,-40.3109013145754,-94.664534238432,-84.21987971181863,-59.94232937982099,-70.60915142382026,-59.786226675196986,-1.9842465674134644,-22.27441189431235,-103.02486050810035,-97.68614991650333,-158.65332547979176,-64.94894821956598,-44.3617634902285,-60.76111428349276,-99.1415373274026,-118.32185332159054,-121.86250396473815,-48.907735822830006,-45.621103033613736,-55.59440782906569,-84.86293502908518,-56.695950523147474,19.072028783198107,41.866048374412685,-50.797595183733904,-59.37853451803886,-12.69588297723027,29.80579986025421,-99.58827406204858
2011,0.0,108.80662568217357,91.56390617923842,115.9283568091408,129.56773787810496,113.08338309696896,131.5254252622624,85.20601912517024,105.75114837083282,-103.1336699479773,-120.09551856192888,-87.83035409455863,-109.10303318675102,-58.77056336318819,-99.32979141894134,-40.37943951834819,-42.26712166465768,-55.886253167464645,-79.74344274570996,-65.36020471160356,48.51959342228713,71.83024861775175,57.8466507704446,-14.522614171397805,-31.23979349577027,-58.99597753474862,-65.04321515667749,-100.35917088425691,-126.37394205580296,-80.9109898569024,-65.642036075232,-72.29375673443093,-5.8774447638170955,-13.924029497030773,-91.78168007521674,-86.70183597708188,-95.58626681355486,-65.73468258790382,-50.6898486827958,-67.67621288601683,-84.13532972043296,-71.26876515551137,-103.51098482377085,-24.81869682719818,-36.52648171147695,-56.326187066148975,-96.42690856257673,-105.6262065874285,13.004715743595511,46.19272243266312,-63.66760128577232,-69.40450346460159,-30.813344657283096,32.1425608108905,-121.92128953495791
