year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,314.444376287303,339.6292812017307,338.59364795471555,313.1438390585328,311.1876933990198,281.799473573282,272.1839499199854,250.49676392257015,251.09904647061992,342.89556040247135,336.7165194501856,344.6370345656424,324.46394726059964,319.6110009376813,333.16125232968477,348.2003253416611,332.43577452973517,313.0093896587954,302.5075356071334,299.8226870461983,272.2375546658716,298.6766248746286,278.023806664901,246.3818276624145,252.4972997375761,279.52187612390065,272.3911965195087,304.2212210243617,302.3838646425943,292.33490759928804,295.0469270736622,297.54607694355974,237.43963332877922,229.1684264023717,281.0201268543139,279.21572464975566,275.9595057290146,281.4517606998658,289.0704999987627,281.0350956533662,281.42412587521477,276.93630837430453,276.87258309575134,240.86722226356974,232.63805322045692,240.61552569710113,300.7353447652942,301.345161660664,225.62720156141918,244.4462644184654,302.09449261348976,312.55812671794627,302.1452578965362,310.9084422957372,289.38146318978636
1992,300.17187684346607,255.95775520057137,256.7119416450863,205.30100152414664,201.32131805341308,228.7633989924891,223.52922531874697,277.6105232593912,282.01168373551377,331.927838827633,327.98474741391726,339.6282203065346,300.4626855930357,295.22965776709884,311.24073353774423,342.17827342389853,327.9540706883942,267.4164755569597,273.3649380292668,271.84446960994944,319.77487351292353,351.14693126238177,328.7856594471519,274.4499033456122,276.58313625832636,232.47545591270264,225.86353096519917,269.847045964608,263.55595887875404,292.4984132458168,291.8953500068248,296.38326685893105,295.3563728154578,290.4299054810243,308.9058398683759,307.7400612091717,303.01367337557764,304.5585645481158,312.04020516762495,304.6784336258428,263.7192175886236,260.4053416917652,258.62276404871056,297.84491683951524,289.3177057190735,294.4531568030092,259.4942518646051,256.9304909537432,243.28341224222297,258.602852454516,349.55403364811434,358.44119153499435,390.73399950712826,416.8453909014841,307.0723091902224
1993,302.68010446512494,242.07336620957778,243.4439734432492,251.39929122223916,247.45670541231135,248.09641788647468,241.52103830685985,277.7857261890948,279.77889342601776,290.5940882876014,285.4653194768389,297.0284295951106,284.47289408734383,282.4228740472039,294.36904848588165,330.69145346478575,315.6543869620537,274.4732155795108,242.5086566018022,242.70673386406077,243.91482705155522,266.6756491707346,249.61723917238695,277.90580696663505,280.63941430153506,268.6496829822996,261.4226849485027,280.56257073095685,276.86370262251404,237.91183994125672,240.5369430160246,242.54702705384952,260.78133683116346,251.12003564729912,307.17323782657144,305.95953323215866,300.3347589456823,254.5065312457423,266.94404557870985,256.5597750195047,256.89404500502866,251.72285107291492,251.36709832977448,290.1381779105308,280.26392398474684,288.30228070088685,265.71029319074825,264.5105180205708,251.49258177645672,268.3228717765044,335.9997843861491,346.31514140991914,342.0450981074478,362.033690969354,264.8268384229755
1994,338.21245503695786,261.9603901241238,262.4182773600387,298.02812953820734,296.32049283085115,196.0910825290673,191.34088732088387,257.30713358980654,257.04341235821414,299.13486186536375,294.0492216669612,301.8287668310593,302.1295987407734,298.0375682866542,311.3628654651372,336.8959641293262,322.36015314140144,284.141888654697,238.86062354175385,240.47701228800008,211.7881492667368,227.96606223759525,219.63169691921323,267.6666280219972,272.3216859280523,279.32895644145344,272.6652223271795,288.79928046405564,286.50675015694355,246.9510106605224,248.96951610222234,252.65521052891728,255.5139676235737,250.27039570632127,261.06914640640974,259.4369365317259,255.2962160904408,277.5326373711676,287.2192240465635,279.06438435875583,244.17629869661636,238.9601037559431,238.17389554858934,246.4226636795945,238.36133747408465,246.34281890650072,282.0877859243903,282.5377356584317,269.6098247437015,287.97386654648454,328.6250905005628,337.9069981029161,256.44161142194037,267.978906374921,306.673295760103
1995,337.60268789698665,250.81739285006122,250.5452908141386,239.42694894420666,236.3782963727768,231.77694002333146,225.1379454481884,305.42769138664613,313.01448328248966,291.2410009486705,284.8319724461913,296.04522453525044,311.9725442807912,309.49122169396855,320.09323292905776,315.7035676532359,305.03987261966864,243.71219616807352,287.31647631225707,285.80194521431713,284.3341312772179,308.14548678119127,291.7156866040981,289.9637016222305,291.90706372463467,286.4889138266113,278.5624855875472,275.49320176829104,270.79386421920293,237.97418080709613,240.04279029466818,242.6762744046087,289.816391936681,285.6047668343774,231.26302225598383,230.71585065004086,229.11070812979256,295.5583999257338,304.8155054722434,295.72493463075574,271.8722909297629,266.6003933411407,266.42736761819907,251.3501985119129,240.96648435238654,253.5612478713653,298.59431863581534,298.88210313219906,306.8103485582623,324.03354830201204,303.34387326090314,313.13079969503934,315.2045916961027,324.59407670665024,316.7868537201496
1996,325.346901496016,286.2925746597868,287.055661783562,222.13174716822388,217.1559640574311,125.57519967256158,123.79837110092578,329.54633969096585,339.95986169805946,261.45287907452456,253.9150765311549,262.9552766133022,315.8024678237826,313.6461733980579,325.0874533233475,340.24652005495756,327.5661545239494,246.43300849308343,296.7460711842443,294.6470936861439,230.02190712097394,248.99716523414742,229.34560572361616,249.078916033699,255.43042245103203,246.42254726370896,241.66109254115722,237.8453223883759,233.00675683213834,265.08353257679227,266.2334511435412,269.9731094461238,231.20639394961302,224.9655904990537,286.1414475069636,282.7515559712619,280.0943040733019,265.29791500734785,272.3199891288491,265.3770478592066,277.48432733235325,271.98875128231674,271.58660716145476,279.4206550574767,269.64280484111964,276.48740793317916,282.0498039728428,279.6954514998382,272.4579892020318,287.9478890667557,310.4800834595641,321.53041669529307,238.11130114315472,246.31913928047683,263.2020351868061
1997,318.70372621673107,310.7658746740932,313.020047351,300.88023373710064,300.4808981719583,264.5701857129216,257.4343895627429,280.91217687274815,285.6738110864601,303.68466957126236,296.8100281191664,305.82879632892485,289.8281521357734,287.41196891927405,296.0212907926883,320.00895856761497,308.3883468070095,313.64645832380046,274.8061033899407,273.06143577835985,291.23833216511264,317.6562927739816,300.63610303200375,278.8321937876861,281.83254761452986,284.55417675203586,277.74519161368437,260.1815196339651,255.1445372601524,293.93011430098335,294.41507159997843,298.00482888316617,247.28005703131714,240.72531318746874,306.25379067983187,302.274034808481,299.5668556688881,277.0028525683983,288.9556737266661,278.8894076926565,319.1346890790404,317.1957641430811,316.38814737026206,207.46752809211452,199.10182364669154,209.73238219935956,256.429172497112,254.1506600974938,235.17741665455245,250.66642660011254,297.21507500075563,308.5235052258585,281.88306426904916,289.88381248768155,344.52708911163637
1998,265.72608484454696,268.51282031419356,269.89054472586986,236.4315835003774,232.76815243802244,244.53680762867702,237.7971528750811,150.2188278952341,146.64565075014312,291.4097486984728,285.34860414980875,296.0654594482729,256.7246337555108,255.19925420268768,264.07825542799065,329.93175306922564,315.5895517320641,303.3273288298381,268.5193115724839,267.5413958249074,294.5598843456128,328.6475286543828,298.7937581353149,226.4680028023579,231.3499083532432,260.5990090020411,254.39446554895284,283.03138127785746,279.4868262015563,225.9786420859093,228.6782390484282,230.4005201362496,250.795261089597,243.13512204119468,297.9707664260398,293.2535448258248,289.2964637410323,268.7344306579804,280.0025310384597,269.5348621921469,261.73971588093144,257.1484505155412,257.11494453757405,234.8069639583477,224.2634272770902,238.20715257779864,230.06559815389235,226.25064215029025,260.50944510567655,278.87060053789645,287.76779559748536,299.5209497091459,293.51732993216183,303.58112574070867,260.51047721639
1999,319.24983388819686,270.0773183277669,269.60329477937984,215.34565252596298,211.66698919931105,234.60045942132686,227.94315129626528,253.14120348264024,252.9949971848299,266.0744507538687,259.02359075020513,269.697210582801,271.4249188945662,271.79710779165504,280.68303245246693,331.5810520713457,318.20530661809164,288.49207524731946,252.14588573769493,252.19334576190238,371.16445263285897,408.3786321059947,383.4655542754895,291.0529178537389,293.9637444538653,299.7390738840663,293.0314543719505,290.64021674789115,286.90362453291846,246.61534475891986,246.3883141225136,250.78829172674816,291.24016460561654,284.71127827084985,285.8148464537833,283.40304205605156,279.23341219231986,305.68247136140707,313.0646740265704,305.79764129178216,296.2416720595189,291.54529408195344,291.25240414702904,282.9891164238408,276.77963838803805,281.4089627110687,254.79536043851522,254.87943749966885,339.85934318596634,356.46400747110636,247.73458023945983,260.3033469794725,335.3107373801203,349.7949076165722,258.03409282813294
2000,322.9044686247059,263.3686521909561,263.58216665287136,288.31203683780416,285.76298373054595,216.63163843469448,211.03778776331313,287.803724513927,291.97814200087765,233.32204771720285,223.87485571863965,231.20816128668335,313.0359520830591,310.34923971031276,320.8266891053123,265.4792013631336,259.1450625753082,284.99234251277693,251.67723705246502,251.35607901521985,254.03646104455632,279.71868341264985,258.95168233363916,297.760264198704,299.876318853123,280.69580696519074,274.8270922913939,287.56244706228824,283.64073355681194,286.19443404700377,287.8609705996627,291.3440558883609,238.36701349758852,234.8149925934073,278.8405920158146,277.2454542993239,274.10963391219286,287.0626034342524,293.46539589715303,284.9629730502225,277.9269357729571,272.4242191003427,272.0934393290968,214.27750111450658,205.60292647784968,217.84419013687284,285.786936643008,286.1684087273559,306.12970439744225,324.78772119665115,280.0786614651837,291.5765759265949,249.72956979064654,263.68698500902536,270.642762479077
