longitude,latitude,dry_spell_total_length
-15.0,13.0,4.187209302325577
-15.0,12.899999618530273,4.064129668780836
-14.899999618530273,13.0,4.399647639182525
-14.899999618530273,12.899999618530273,3.7812191684284713
