stn,idx,rcp,hor,stat,centile,val
era5_land,rx5day,ref,1988-2017,none,-1,88.577966
era5_land,rx5day,rcp26,1988-2017,mean,-1,90.075372
era5_land,rx5day,rcp26,2021-2050,mean,-1,102.746618
era5_land,rx5day,rcp26,2041-2070,mean,-1,101.365601
era5_land,rx5day,rcp26,2061-2090,mean,-1,100.928955
era5_land,rx5day,rcp26,1988-2017,min,-1,85.490334
era5_land,rx5day,rcp26,2021-2050,min,-1,86.29922
era5_land,rx5day,rcp26,2041-2070,min,-1,82.313901
era5_land,rx5day,rcp26,2061-2090,min,-1,81.90309
era5_land,rx5day,rcp26,1988-2017,max,-1,94.63435
era5_land,rx5day,rcp26,2021-2050,max,-1,119.19869
era5_land,rx5day,rcp26,2041-2070,max,-1,113.581849
era5_land,rx5day,rcp26,2061-2090,max,-1,112.502103
era5_land,rx5day,rcp26,1988-2017,centile,99,94.271844
era5_land,rx5day,rcp26,2021-2050,centile,99,118.314773
era5_land,rx5day,rcp26,2041-2070,centile,99,113.304273
era5_land,rx5day,rcp26,2061-2090,centile,99,112.170142
era5_land,rx5day,rcp26,1988-2017,centile,90,91.603996
era5_land,rx5day,rcp26,2021-2050,centile,90,111.138788
era5_land,rx5day,rcp26,2041-2070,centile,90,110.716454
era5_land,rx5day,rcp26,2061-2090,centile,90,109.386759
era5_land,rx5day,rcp26,1988-2017,centile,50,90.66447
era5_land,rx5day,rcp26,2021-2050,centile,50,102.555576
era5_land,rx5day,rcp26,2041-2070,centile,50,101.927751
era5_land,rx5day,rcp26,2061-2090,centile,50,101.965804
era5_land,rx5day,rcp26,1988-2017,centile,10,87.390207
era5_land,rx5day,rcp26,2021-2050,centile,10,92.686628
era5_land,rx5day,rcp26,2041-2070,centile,10,91.495823
era5_land,rx5day,rcp26,2061-2090,centile,10,94.644401
era5_land,rx5day,rcp26,1988-2017,centile,1,85.709575
era5_land,rx5day,rcp26,2021-2050,centile,1,86.875696
era5_land,rx5day,rcp26,2041-2070,centile,1,83.34459
era5_land,rx5day,rcp26,2061-2090,centile,1,83.383425
era5_land,rx5day,rcp45,1988-2017,mean,-1,89.960652
era5_land,rx5day,rcp45,2021-2050,mean,-1,98.954705
era5_land,rx5day,rcp45,2041-2070,mean,-1,99.904821
era5_land,rx5day,rcp45,2061-2090,mean,-1,103.224051
era5_land,rx5day,rcp45,1988-2017,min,-1,83.409129
era5_land,rx5day,rcp45,2021-2050,min,-1,87.241426
era5_land,rx5day,rcp45,2041-2070,min,-1,90.312905
era5_land,rx5day,rcp45,2061-2090,min,-1,89.023346
era5_land,rx5day,rcp45,1988-2017,max,-1,98.047317
era5_land,rx5day,rcp45,2021-2050,max,-1,135.307096
era5_land,rx5day,rcp45,2041-2070,max,-1,116.638561
era5_land,rx5day,rcp45,2061-2090,max,-1,124.599094
era5_land,rx5day,rcp45,1988-2017,centile,99,97.660926
era5_land,rx5day,rcp45,2021-2050,centile,99,130.483334
era5_land,rx5day,rcp45,2041-2070,centile,99,115.848286
era5_land,rx5day,rcp45,2061-2090,centile,99,123.858101
era5_land,rx5day,rcp45,1988-2017,centile,90,94.258673
era5_land,rx5day,rcp45,2021-2050,centile,90,105.925227
era5_land,rx5day,rcp45,2041-2070,centile,90,111.15091
era5_land,rx5day,rcp45,2061-2090,centile,90,117.44632
era5_land,rx5day,rcp45,1988-2017,centile,50,89.529653
era5_land,rx5day,rcp45,2021-2050,centile,50,99.055411
era5_land,rx5day,rcp45,2041-2070,centile,50,97.815689
era5_land,rx5day,rcp45,2061-2090,centile,50,102.011066
era5_land,rx5day,rcp45,1988-2017,centile,10,84.396559
era5_land,rx5day,rcp45,2021-2050,centile,10,88.207923
era5_land,rx5day,rcp45,2041-2070,centile,10,90.462334
era5_land,rx5day,rcp45,2061-2090,centile,10,91.929205
era5_land,rx5day,rcp45,1988-2017,centile,1,83.421886
era5_land,rx5day,rcp45,2021-2050,centile,1,87.363621
era5_land,rx5day,rcp45,2041-2070,centile,1,90.327969
era5_land,rx5day,rcp45,2061-2090,centile,1,89.378481
era5_land,rx5day,rcp85,1988-2017,mean,-1,89.256961
era5_land,rx5day,rcp85,2021-2050,mean,-1,101.307697
era5_land,rx5day,rcp85,2041-2070,mean,-1,105.797366
era5_land,rx5day,rcp85,2061-2090,mean,-1,108.628554
era5_land,rx5day,rcp85,1988-2017,min,-1,81.453786
era5_land,rx5day,rcp85,2021-2050,min,-1,88.045502
era5_land,rx5day,rcp85,2041-2070,min,-1,93.288894
era5_land,rx5day,rcp85,2061-2090,min,-1,90.090016
era5_land,rx5day,rcp85,1988-2017,max,-1,98.180936
era5_land,rx5day,rcp85,2021-2050,max,-1,120.068705
era5_land,rx5day,rcp85,2041-2070,max,-1,126.863143
era5_land,rx5day,rcp85,2061-2090,max,-1,131.5762
era5_land,rx5day,rcp85,1988-2017,centile,99,97.32336
era5_land,rx5day,rcp85,2021-2050,centile,99,118.778292
era5_land,rx5day,rcp85,2041-2070,centile,99,125.764119
era5_land,rx5day,rcp85,2061-2090,centile,99,130.287285
era5_land,rx5day,rcp85,1988-2017,centile,90,92.466232
era5_land,rx5day,rcp85,2021-2050,centile,90,110.042736
