longitude,latitude,pr
-13.699999809265137,13.800000190734863,111.51577684033248
-13.699999809265137,13.699999809265137,116.58639314181858
-13.600000381469727,13.800000190734863,107.78453844213391
-13.600000381469727,13.699999809265137,114.54096706759344
