year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,0.0,-5.6612981239240625,-5.692061282235944,-3.6348544789315493,-3.5822536308663437,-3.653806079457146,-3.9577805931363255,-3.973201883848322,-5.373805010446759,-5.672533032087538,-3.8213677705869866,-3.82088988742483,-3.738406972847285,-4.034668186880484,-4.093463565420084,-4.000411942387364,-3.738789641572067,-3.6394376283995005,-5.270748969482064,-5.353390012125313,-5.397543143012292,-6.7962738257350495,-6.865036190459895,-6.737525893736347,-4.3175456196942825,-4.33077920152418,-4.659223593576682,-4.559104569490366,-4.151720580351693,-4.081204920922573,-4.160729079721126,-4.256659079353307,-4.204684833306734,-5.924333857066543,-5.59180249036535,-4.184193126725191,-4.2418192188906545,-4.23238227904096,-4.782460749903507,-4.960387970426453,-4.909215451755028,-4.72613942645644,-4.64529544352909,-4.761994931006901,-5.618507833982642,-5.5809989642605835,-5.641641829978457,-5.556210647679304,-5.597544888956101,-3.9006720248049103,-4.0886492926830975,-3.4980915151604055,-3.486517737631493,-3.9633247707270183,-4.109743426165032,-4.818235934781423
1992,0.0,-5.373134166203702,-5.322502670194215,-3.6225994782670305,-3.5972712283528328,-3.550958325989132,-4.130923813708295,-4.172225942252325,-5.346448680225828,-5.617597272101031,-3.6229257207322583,-3.585267992828676,-3.603276373961423,-3.803495453862114,-3.903294507977833,-3.8185607101296544,-3.704607765209099,-3.5859691334100994,-5.690453015749014,-4.888088874696026,-4.9330858501692845,-6.241508052661796,-6.489495699285307,-6.357006464953155,-4.455901557274581,-4.487857818047342,-4.676245408630802,-4.673993740351998,-4.235764779246825,-4.16734279962324,-4.219997278017857,-4.257838849040992,-4.239760559370396,-5.631739377665182,-5.438408176239239,-4.210119177747018,-4.272088228577815,-4.30786136732304,-4.689078101927816,-4.907083761141363,-4.796077424676794,-4.71227824483336,-4.708523829845152,-4.718742460216927,-5.474787599978274,-5.435627155815329,-5.533698989316106,-4.767708915644935,-4.800015989338792,-3.7699355304752107,-3.891211478954549,-3.362309595322005,-3.407766627098585,-3.4617914381039867,-3.669645849118808,-4.68827411266798
1993,0.0,-5.401886076474652,-5.39419793921102,-3.5894343018081685,-3.501751962985196,-3.860281610475525,-4.083295979352789,-4.020372096133421,-5.337786731101955,-5.673976720697503,-3.5755506825901247,-3.511864832549387,-3.446896546922652,-3.8844059633907797,-3.8917872170037064,-3.8882997266245454,-3.823648735776029,-3.740556336714981,-5.622350043961156,-5.715302238707864,-5.751496757678835,-6.814703227232092,-6.943722838817296,-6.887315127623584,-4.43796628103453,-4.492298548768112,-4.6905299398309985,-4.577577326355417,-4.2971551696980885,-4.3030899213441,-4.146988089844992,-4.193898667902285,-4.158565020530377,-5.664297150254269,-5.515711843297574,-4.237486031035067,-4.300189917101218,-4.288201377551541,-4.723296946105588,-4.990278027134838,-4.882136136851193,-4.767638112919492,-4.65229741796403,-4.728082616200503,-5.502675791666821,-5.502008650582752,-5.569275355714328,-5.488945174633422,-5.607762839122186,-3.6240113772951634,-3.78514963519736,-3.4561438959931206,-3.497858026265254,-3.6271038387732055,-3.747588130615151,-4.4137524723991355
1994,0.0,-5.410492903914129,-5.315189212255195,-3.460951779887907,-3.397839001124183,-3.7310757347942953,-4.106023202025311,-4.136672281265978,-5.373339437695114,-5.553353064676584,-3.5669374846576503,-3.563099011871685,-3.4987691050886234,-3.8126462052191634,-3.822559408049143,-3.733126201902799,-3.5751253558016867,-3.456286813107438,-5.179298004198694,-6.173902017834461,-6.004300034945549,-6.850073662424821,-6.980727651571009,-6.95266238028573,-4.231861019120753,-4.236709427128279,-4.928368372956966,-5.080657689989097,-4.101956718242885,-4.06194554825953,-4.506681732239372,-4.598149366434264,-4.537116052303819,-5.581579955693291,-5.3877794618274155,-4.304098437361958,-4.290382847798659,-4.269886037331304,-4.885258472580748,-5.089897711979193,-4.967726405465644,-4.704054795227307,-4.57371406316452,-4.664700079309066,-5.569516026067934,-5.506385303502654,-5.6816216389628735,-5.792003802123178,-5.848494490055661,-3.5585607437417863,-3.699324058396522,-3.421765772561317,-3.4643525720965354,-3.556669599723268,-3.7010664018598334,-4.84465995408728
1995,0.0,-4.916797856086461,-4.926778103891538,-3.7027786461559096,-3.6446170673433578,-3.6657640869743044,-4.025910632018039,-3.9940393859973966,-5.365447490488158,-5.606180806322682,-3.349158540325263,-3.357582043960326,-3.3046229859221405,-3.793154279130029,-3.863753129291478,-3.864947006009837,-3.6700954801422263,-3.6721880870298094,-5.397517565315958,-5.724956919909392,-5.706058498112341,-6.906300126944233,-7.036102842131822,-6.856358257877449,-4.224843323257192,-4.2289263005975215,-4.59018114883361,-4.558269243777243,-4.290765392013546,-4.176635911075996,-4.452720395316351,-4.42673657789665,-4.443094934772612,-5.5416950268426355,-5.398585359205276,-4.37399257804797,-4.376866011613107,-4.43818204028268,-4.716410363390558,-4.982989335842854,-4.917177461712804,-4.823437872222266,-4.671575981255161,-4.886969669058994,-5.488474549875271,-5.51650237409493,-5.554164978122243,-5.239825436275154,-5.194705615005676,-3.7567272298071046,-3.9611535866614425,-3.7837983104741486,-3.7547120331240116,-3.6797568954000326,-3.88296239319609,-4.524204174233487
1996,0.0,-5.212181439936881,-5.183033294227178,-3.4797004531496647,-3.448403037934659,-3.8382541417992577,-3.759298702144932,-3.782319423678647,-5.391997154043057,-5.554135756476077,-3.5831532530175174,-3.561497298473064,-3.456643944709173,-4.039309203897142,-4.113686961059042,-4.0921239817749,-3.575877364806729,-3.4808223497505306,-5.100743810364797,-5.298763709759751,-5.34595127254304,-6.49972512288603,-6.6877397004666275,-6.556911263264965,-4.397531111005845,-4.446656184138394,-4.775763248741569,-4.684703507827717,-4.113407044825253,-4.025763123573148,-4.305201075391098,-4.44985390922831,-4.389873097619828,-5.762320679511053,-5.617462870772403,-4.263274502431429,-4.293592733833647,-4.315770036370576,-4.76275495291496,-4.915823671308138,-4.8490311763542735,-4.594928867681983,-4.434857152333969,-4.588012208308552,-5.2495514155139364,-5.111095935672342,-5.246702753301424,-4.817699142527513,-4.806989663221225,-3.6232665440529264,-3.753280885260873,-3.433522618923414,-3.430799504146494,-3.5589704519328667,-3.714250994405692,-4.734010305869644
1997,0.0,-5.4584044177157836,-5.368029215062759,-3.538802423498435,-3.534335936980021,-3.5430920443701943,-3.6735339145754597,-3.6950259212768426,-5.415141898555161,-5.627614951608633,-3.3969158936390187,-3.426074427682554,-3.3710066223885313,-3.791842845914747,-3.806645739832298,-3.8034499061534017,-3.4675048354555056,-3.3801394974639276,-5.28954975518003,-5.182297677073599,-5.225526411992583,-6.770303321294097,-7.0029382349639295,-6.9051362912030605,-4.372517668639155,-4.39203411435361,-4.544796507938894,-4.533754288250224,-4.147016616095854,-4.091482617208172,-4.307671403887641,-4.320968932379575,-4.331973807640754,-5.668392229776574,-5.48911230584334,-4.124261250978474,-4.191696684422537,-4.163645188598311,-4.777569912934549,-5.015919690164537,-4.876777148570973,-4.765702152009679,-4.598064780580652,-4.686306438641509,-5.706451668555378,-5.653716818778031,-5.757886577092798,-5.046568034884398,-5.028488878198024,-3.922139236299545,-4.02713529404115,-3.4122666964418897,-3.3772828954847913,-3.646214946346955,-3.823313987313858,-4.666836775934803
1998,0.0,-5.027630471578764,-4.949103087230267,-3.496518117144319,-3.4529289734273654,-3.679470434409417,-4.30207663387934,-4.211243405711114,-5.374798863856423,-5.487385475489372,-3.3801155195225316,-3.4129595301812206,-3.2889349299408845,-3.481808145521363,-3.5205279018684514,-3.505644945146569,-3.6126894326248973,-3.56615899578051,-4.916392115751144,-5.398381343854943,-5.3463020660271905,-6.4337587389175575,-6.637422121683018,-6.5380495174476785,-4.324087771099199,-4.3130823085882,-4.503176805622932,-4.512555881062376,-4.271308716290218,-4.1912641096307794,-4.375020738138881,-4.401567935543152,-4.403990156147884,-5.738591724157754,-5.59166591791568,-4.162906514066792,-4.165762532030698,-4.168845563255108,-5.545015308051983,-5.593599217422119,-5.544984600865224,-4.9307789129889485,-4.848347598904773,-4.890261971291025,-5.482590385664924,-5.318480469452524,-5.453529352588898,-5.020940780699005,-5.203239174960352,-3.514323095822707,-3.636949128598129,-3.372523025559971,-3.4399651229087773,-3.5558301205349316,-3.714333049627051,-4.560005925259805
1999,0.0,-5.4120292948789075,-5.410485825231474,-3.772656301316525,-3.6939822947021863,-3.749924333981138,-4.129563877118571,-4.150072651789577,-5.305915888600548,-5.6625289947455855,-3.536257624223577,-3.531361074621646,-3.496199048256459,-3.648387165997489,-3.732993689229458,-3.7290724634477463,-3.482356691664581,-3.402542630649613,-5.05532691559355,-5.543463092981048,-5.577864986694173,-6.681171820814576,-6.940166311695542,-6.83142933055014,-4.271555608288933,-4.264704525931126,-4.527425270456892,-4.591676447872466,-4.114301186725648,-4.024287869834918,-4.3359907721992155,-4.364884469447881,-4.36923422723811,-5.571191651109041,-5.402224437179328,-4.363891415135708,-4.39977706905224,-4.428683602254036,-4.863247825854813,-5.113779445831096,-4.9877987289325105,-4.900365182918405,-4.883165646775803,-4.968270134292968,-5.356871510401778,-5.361378756904189,-5.461798667606223,-5.552417341487709,-5.672809613283084,-4.000533775091183,-4.169859977668811,-3.4440263292763014,-3.46114573808946,-3.996999851179904,-4.23209172364626,-4.8573729161838575
2000,0.0,-5.427885907602533,-5.38509126133108,-3.5296534544577938,-3.4714656575368164,-4.017121968578525,-4.170934228792349,-4.23326984565613,-5.329159728269268,-5.6358500450927185,-3.257027637447372,-3.2446423348097557,-3.2262621976335275,-3.8798595647668854,-4.026952058698491,-3.971898842487372,-3.7040143288882525,-3.6494335117803196,-5.044755612880417,-5.352778171386866,-5.328639809897899,-7.060504391585004,-7.259515434930236,-7.21035503566387,-4.283932711820871,-4.3023069256090025,-4.556724314069266,-4.537969553984478,-4.233258971243956,-4.245815299751701,-4.206877732771833,-4.223963880597783,-4.238332529475068,-5.808848646500424,-5.623604492082627,-4.141919670449093,-4.180824171900863,-4.192782470979372,-5.06979373685469,-5.223772734519059,-5.171900731065191,-4.672869222926522,-4.533502200273693,-4.647368026406415,-6.044821905248805,-6.096533417305791,-6.189388354748921,-5.21576171444061,-5.300960247846676,-3.5542657222643825,-3.7140101850124463,-3.3915254075162924,-3.458827593788932,-3.5880600738805803,-3.7443737793684395,-4.625080543588293
