stn,idx,rcp,hor,stat,centile,val
era5_land,rain_season_end,ref,1981-2010,none,-1,309.775
era5_land,rain_season_end,rcp45,1981-2010,mean,-1,310.58
era5_land,rain_season_end,rcp45,2021-2050,mean,-1,306.95
era5_land,rain_season_end,rcp45,2051-2080,mean,-1,305.568333
era5_land,rain_season_end,rcp45,1981-2010,min,-1,306.533333
era5_land,rain_season_end,rcp45,2021-2050,min,-1,303.891667
era5_land,rain_season_end,rcp45,2051-2080,min,-1,301.516667
era5_land,rain_season_end,rcp45,1981-2010,max,-1,313.0
era5_land,rain_season_end,rcp45,2021-2050,max,-1,310.116667
era5_land,rain_season_end,rcp45,2051-2080,max,-1,308.166667
era5_land,rain_season_end,rcp45,1981-2010,centile,1,306.763583
era5_land,rain_season_end,rcp45,2021-2050,centile,1,304.022167
era5_land,rain_season_end,rcp45,2051-2080,centile,1,301.728167
era5_land,rain_season_end,rcp45,1981-2010,centile,10,308.835833
era5_land,rain_season_end,rcp45,2021-2050,centile,10,305.196667
era5_land,rain_season_end,rcp45,2051-2080,centile,10,303.631667
era5_land,rain_season_end,rcp45,1981-2010,centile,50,310.833333
era5_land,rain_season_end,rcp45,2021-2050,centile,50,306.329167
era5_land,rain_season_end,rcp45,2051-2080,centile,50,305.866667
era5_land,rain_season_end,rcp45,1981-2010,centile,90,312.295
era5_land,rain_season_end,rcp45,2021-2050,centile,90,310.019167
era5_land,rain_season_end,rcp45,2051-2080,centile,90,307.761667
era5_land,rain_season_end,rcp45,1981-2010,centile,99,312.9295
era5_land,rain_season_end,rcp45,2021-2050,centile,99,310.106917
era5_land,rain_season_end,rcp45,2051-2080,centile,99,308.126167
era5_land,rain_season_end,rcp85,1981-2010,mean,-1,311.070833
era5_land,rain_season_end,rcp85,2021-2050,mean,-1,307.539167
era5_land,rain_season_end,rcp85,2051-2080,mean,-1,303.133333
era5_land,rain_season_end,rcp85,1981-2010,min,-1,307.708333
era5_land,rain_season_end,rcp85,2021-2050,min,-1,304.283333
era5_land,rain_season_end,rcp85,2051-2080,min,-1,300.65
era5_land,rain_season_end,rcp85,1981-2010,max,-1,313.7
era5_land,rain_season_end,rcp85,2021-2050,max,-1,311.658333
era5_land,rain_season_end,rcp85,2051-2080,max,-1,307.566667
era5_land,rain_season_end,rcp85,1981-2010,centile,1,307.825333
era5_land,rain_season_end,rcp85,2021-2050,centile,1,304.391333
era5_land,rain_season_end,rcp85,2051-2080,centile,1,300.68975
era5_land,rain_season_end,rcp85,1981-2010,centile,10,308.878333
era5_land,rain_season_end,rcp85,2021-2050,centile,10,305.363333
era5_land,rain_season_end,rcp85,2051-2080,centile,10,301.0475
era5_land,rain_season_end,rcp85,1981-2010,centile,50,311.2375
era5_land,rain_season_end,rcp85,2021-2050,centile,50,307.229167
era5_land,rain_season_end,rcp85,2051-2080,centile,50,302.629167
era5_land,rain_season_end,rcp85,1981-2010,centile,90,312.7625
era5_land,rain_season_end,rcp85,2021-2050,centile,90,310.855833
era5_land,rain_season_end,rcp85,2051-2080,centile,90,306.344167
era5_land,rain_season_end,rcp85,1981-2010,centile,99,313.60625
era5_land,rain_season_end,rcp85,2021-2050,centile,99,311.578083
era5_land,rain_season_end,rcp85,2051-2080,centile,99,307.444417
era5_land,rain_season_end,rcpxx,1981-2010,mean,-1,310.825417
era5_land,rain_season_end,rcpxx,2021-2050,mean,-1,307.244583
era5_land,rain_season_end,rcpxx,2051-2080,mean,-1,304.350833
era5_land,rain_season_end,rcpxx,1981-2010,min,-1,306.533333
era5_land,rain_season_end,rcpxx,2021-2050,min,-1,303.891667
era5_land,rain_season_end,rcpxx,2051-2080,min,-1,300.65
era5_land,rain_season_end,rcpxx,1981-2010,max,-1,313.7
era5_land,rain_season_end,rcpxx,2021-2050,max,-1,311.658333
era5_land,rain_season_end,rcpxx,2051-2080,max,-1,308.166667
era5_land,rain_season_end,rcpxx,1981-2010,centile,1,306.756583
era5_land,rain_season_end,rcpxx,2021-2050,centile,1,303.966083
era5_land,rain_season_end,rcpxx,2051-2080,centile,1,300.733917
era5_land,rain_season_end,rcpxx,1981-2010,centile,10,308.878333
era5_land,rain_season_end,rcpxx,2021-2050,centile,10,305.235833
era5_land,rain_season_end,rcpxx,2051-2080,centile,10,301.316667
era5_land,rain_season_end,rcpxx,1981-2010,centile,50,311.083333
era5_land,rain_season_end,rcpxx,2021-2050,centile,50,306.7125
era5_land,rain_season_end,rcpxx,2051-2080,centile,50,304.095833
era5_land,rain_season_end,rcpxx,1981-2010,centile,90,312.6925
era5_land,rain_season_end,rcpxx,2021-2050,centile,90,310.181667
era5_land,rain_season_end,rcpxx,2051-2080,centile,90,307.581667
era5_land,rain_season_end,rcpxx,1981-2010,centile,99,313.567
era5_land,rain_season_end,rcpxx,2021-2050,centile,99,311.488917
era5_land,rain_season_end,rcpxx,2051-2080,centile,99,308.081167
