longitude,latitude,rain_season_start
-15.600000381469727,12.699999809265137,12.152403100775189
-15.600000381469727,12.600000381469727,11.618449612403111
-15.5,12.699999809265137,12.313333333333361
-15.5,12.600000381469727,12.347906976744184
