year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,0.0,-931.8547839899933,-1277.9101288365678,-690.6885271534015,-926.1854982290299,-1279.975424989459,-680.2237315349344
1982,0.0,-931.6802606638203,-1232.0066360105466,-705.7553216399315,-925.3540321467157,-1239.4653368249615,-702.1139241600558
1983,0.0,-913.5308831312537,-1197.1309815200277,-635.2076620787416,-907.9495049243284,-1203.1899163343785,-642.5919178350009
1984,0.0,-950.8354435851252,-1258.6349751031344,-745.0262840915752,-944.3871536684762,-1257.973875659709,-736.5892674700372
1985,0.0,-945.4013902371664,-1298.6983121333258,-639.8218377054136,-937.9066269146248,-1301.2767913013324,-639.4370801537825
1986,0.0,-947.6080631500918,-1273.8578457866588,-728.4829242849228,-939.2674905501415,-1270.6543270502966,-719.0971117604122
1987,0.0,-940.0598570185184,-1266.6556678986442,-682.5887104512576,-933.3334396373564,-1277.1750040475142,-682.5450809634067
1988,0.0,-937.7755703919845,-1254.1539563566218,-686.6573904541742,-928.5696570008688,-1248.557720569909,-680.7013458679803
1989,0.0,-934.8468621281515,-1213.6678389623467,-689.943669553083,-928.5755838150868,-1215.4372327806786,-690.2025644172695
1990,0.0,-960.2848114403823,-1206.3525600122077,-685.5736759489937,-953.8434610666416,-1205.6684243910183,-680.9890877541711
1991,0.0,-934.2734481504134,-1180.6597730732174,-698.5258726178404,-927.2492189713679,-1179.8962585007434,-693.3795295156333
1992,0.0,-923.5062370983342,-1276.4091597293395,-684.3418996993237,-917.8727281418735,-1276.204997442143,-680.004704740245
1993,0.0,-933.9267880610785,-1282.2921327531747,-736.0632931469418,-928.7154762956186,-1283.3874712619906,-730.707633341824
1994,0.0,-934.5802159519395,-1216.8563418998917,-689.3178861579004,-928.142392125707,-1217.027571639256,-683.8026762509035
1995,0.0,-926.424639100746,-1285.006097626673,-668.1307734486418,-920.1765916244434,-1288.1855286399812,-668.8065798885077
1996,0.0,-948.1632975582124,-1244.0932311907031,-807.1671347584506,-940.9918943177548,-1257.0710160700687,-792.8525886674547
1997,0.0,-942.875818322291,-1258.6024232898153,-727.8888138515986,-935.0644932080079,-1257.5412093511495,-727.434969741058
1998,0.0,-971.2202606154381,-1217.1300049382653,-794.9955668893817,-962.8627223476054,-1226.6941045828003,-779.9220497326114
1999,0.0,-935.5095975664735,-1255.362880744151,-683.4528113594879,-927.6160128860436,-1251.2640569275459,-680.5012205524704
2000,0.0,-956.119843334601,-1240.3085975157724,-749.4356014201039,-947.7263619345055,-1240.5057379932205,-735.1860462757254
2001,0.0,-947.7935652597282,-1262.631102759865,-733.4799405390631,-940.9945506347934,-1262.647278722448,-727.2021095510217
2002,0.0,-943.479899341322,-1214.007229395386,-733.4281337493194,-936.3829412640467,-1212.36219545147,-728.2901026375112
2003,0.0,-961.2575705114444,-1208.7257165386259,-805.1370380135322,-953.7060398372744,-1211.684007792992,-798.077243551219
2004,0.0,-979.7806958488025,-1268.7159774901772,-787.9158808817028,-969.2764427014905,-1264.5196156562686,-780.4231731725336
2005,0.0,-973.8201597827207,-1263.5698667420004,-731.3971832067609,-964.8215301119159,-1263.0889945775077,-722.7249999168293
2006,0.0,-970.4916949552944,-1288.818584412553,-720.5014972608319,-966.1638608899541,-1296.3418860075105,-713.1286134100164
2007,0.0,-961.9238763445923,-1277.878589609541,-719.7666152257425,-959.6874212664031,-1248.0959361943371,-741.2857071114736
2008,0.0,-966.0547240522125,-1209.1358141203643,-783.392228576989,-949.1993180138645,-1175.8560196046265,-717.4615260458381
2009,0.0,-964.7547295047698,-1241.7375586716855,-715.8239918610093,-953.7327069043906,-1240.7199986380906,-734.137384820493
2010,0.0,-998.3234059496472,-1301.160398701486,-759.8272318457753,-963.2556619574705,-1290.3195542169008,-672.7126160640473
