year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9
1991,3086.3148899376392,2109.8754400229973,2077.5274090880052,1705.3532581538043,1985.882938417828,2195.6690447004466,1923.6228178456752,1995.9338206133887,2040.0390522134032,2120.5133167442345,1998.1234935553914,2109.8754400229973,2077.5274090880052,1705.3532581538043,1985.882938417828,2195.6690447004466,1923.6228178456752,1995.933820621094,2040.0390522134032,2120.5133167442345,1998.1234935553914
1992,2949.8071971237655,2071.403936476311,2029.6775978187036,1804.9734287527344,1994.6757111793113,2192.900184138143,1919.6148084128226,1958.550298067732,1960.5962262686025,2082.115482044785,1949.663228300918,2071.403936476311,2029.6775978187036,1804.9734287527344,1994.6757111793113,2192.900184138143,1919.6148084128226,1958.550297950686,1960.5962262686025,2082.115482044785,1949.663228300918
1993,3047.256172567606,2061.1128523407356,2013.0292739733059,1678.9271135436768,1925.1974732778117,2237.7726534373915,1956.4738576607492,2037.288510912425,2018.7723155565366,2164.032867729064,1908.9895066853749,2061.1128523407356,2013.0292739733059,1678.9271135436768,1925.1974732778117,2237.7726534373915,1956.4738576607492,2037.288510661022,2018.7723155565366,2164.032867729064,1908.9895066853749
1994,3002.638569265604,2069.837093600509,2047.810449978343,1697.8265916349794,1986.555986355609,2191.152168705345,1927.8737268444274,1994.3685993421943,1981.0338662117872,2162.5240243442645,1984.1429630164882,2069.837093600509,2047.810449978343,1697.8265916349794,1986.555986355609,2191.152168705345,1927.8737268444274,1994.3685989932878,1981.0338662117872,2162.5240243442645,1984.1429630164882
1995,3155.3916826546188,2087.648260268546,1987.490940220025,1802.201060305733,1997.589874677875,2188.966551798569,2001.9818393732742,1987.7059878389093,1978.0420714411725,2109.914266047661,2024.1813335712357,2087.648260268546,1987.490940220025,1802.201060305733,1997.589874677875,2188.966551798569,2001.9818393732742,1987.705987988513,1978.0420714411725,2109.914266047661,2024.1813335712357
1996,2983.5580891370773,2180.120324747399,2028.3024987679958,1725.8176183122405,1981.5276404745541,2317.4523767944347,1938.2867786456,2027.2215379538757,1942.7177005462208,2141.762582904661,1910.6587629177834,2180.120324747399,2028.3024987679958,1725.8176183122405,1981.5276404745541,2317.4523767944347,1938.2867786456,2027.2215380095272,1942.7177005462208,2141.762582904661,1910.6587629177834
1997,2910.1253249943256,2149.1397663268676,2039.8414841538402,1793.4807441244507,1989.5210760021084,2248.296618086749,1984.663684257228,1996.2659267281588,1972.3377174634902,2209.3472332344368,1991.758147670909,2149.1397663268676,2039.8414841538402,1793.4807441244507,1989.5210760021084,2248.296618086749,1984.663684257228,1996.265927109087,1972.3377174634902,2209.3472332344368,1991.758147670909
1998,3164.81574383378,2151.1068497049296,1997.4935746163842,1737.6082935596164,1995.1890519316605,2285.582260343375,1975.5422955073818,2030.6413480827969,2086.1048751441704,2184.031027362608,2009.4293598154518,2151.1068497049296,1997.4935746163842,1737.6082935596164,1995.1890519316605,2285.582260343375,1975.5422955073818,2030.6413490889956,2086.1048751441704,2184.031027362608,2009.4293598154518
1999,3047.8364132642746,2080.054522384154,1992.7124497177954,1720.1845714374363,1985.9425118234292,2171.190328400805,1996.1846056104441,2000.2486035498482,2076.1062009054967,2167.452859216049,1903.5050509901316,2080.054522384154,1992.7124497177954,1720.1845714374363,1985.9425118234292,2171.190328400805,1996.1846056104441,2000.248602636465,2076.1062009054967,2167.452859216049,1903.5050509901316
2000,2936.1406755745406,2068.47861838427,2082.9843028563023,1692.9983830890615,1978.8959245039796,2200.6704490935167,1920.5805539402916,2064.02981555368,2061.4474372398113,2204.463131434255,1901.8772649608904,2068.47861838427,2082.9843028563023,1692.9983830890615,1978.8959245039796,2200.6704490935167,1920.5805539402916,2064.029815975619,2061.4474372398113,2204.463131434255,1901.8772649608904
2001,2916.7306102514267,2144.941704691167,2079.384798528426,1805.730662283825,1949.0598127753447,2223.470609184551,2049.6179041769337,1962.5855604761632,2026.4897567594207,2115.455617823563,1988.2707365487483,2144.941704691167,2079.384798528426,1805.730662283825,1949.0598127753447,2223.470609184551,2049.6179041769337,1962.5855600368334,2026.4897567594207,2115.455617823563,1988.2707365487483
2002,3090.4396946430206,2124.9690637878643,2017.3610799943299,1726.8638513278522,1895.5640562265062,2236.7219999505705,1934.624291345419,2067.0715649910776,2054.1549119514425,2073.965007400628,1948.315370436364,2124.9690637878643,2017.3610799943299,1726.8638513278522,1895.5640562265062,2236.7219999505705,1934.624291345419,2067.071564911148,2054.1549119514425,2073.965007400628,1948.315370436364
2003,2969.562963336706,2137.717055098188,1984.882172888021,1646.5003707476249,1992.725671064805,2314.0269920047594,2001.9150413814373,2138.968442067556,2064.40459691497,2138.5489050710125,1926.910242600042,2137.717055098188,1984.882172888021,1646.5003707476249,1992.725671064805,2314.0269920047594,2001.9150413814373,2138.968442116412,2064.40459691497,2138.5489050710125,1926.910242600042
2004,2944.09571993351,2182.174265257945,2058.079200196075,1718.6076987709018,1971.295690000704,2312.9043935715436,2038.6195621485601,2006.6787027499513,2068.875270280615,2144.801490271748,2075.137729139267,2182.174265257945,2058.079200196075,1718.6076987709018,1971.295690000704,2312.9043935715436,2038.6195621485601,2006.6787027304167,2068.875270280615,2144.801490271748,2075.137729139267
2005,2988.4567251205444,2239.3918996021894,2039.6669702210038,1778.324138425686,2030.1084025470338,2245.319778904821,2008.309964037142,2059.8611129863034,2029.8388825514944,2195.7293792932846,1996.9101280363952,2239.3918996021894,2039.6669702210038,1778.324138425686,2030.1084025470338,2245.319778904821,2008.309964037142,2059.861113168274,2029.8388825514944,2195.7293792932846,1996.9101280363952
2006,3048.327673971653,2142.2933592969243,2050.374459415074,1836.9553847126383,2016.958200446829,2225.166954031225,2027.4452714810109,2025.0858156697084,2099.4588852509874,2240.2938508927505,2003.0915756699137,2184.3761707847734,1929.5814189159707,1806.2947982097442,2044.8322972171143,2228.560532653529,2110.4468074627634,1958.8318716478464,2076.6248990206964,2197.0848468691747,2057.635504058979
2007,3126.0427365899086,2122.338228103525,2050.0007179135273,1751.4321179944277,2034.870459365487,2200.4854689561666,2001.4493214214806,2062.3181707419185,2056.5066599708994,2160.3777989011264,1956.8484576352398,2115.6364198410406,2030.0895262519655,1715.8400690891851,1934.821820903606,2236.778297558825,2146.0679127581097,2084.052059216431,2007.2578523030502,2151.404550460385,2128.4310463597526
2008,2941.2695474326606,2113.4963061883986,2031.547251379232,1737.526893717947,2042.6957525981602,2314.2224877408944,2033.9945702635366,2182.5325277951943,2018.6622534716137,2152.543428124978,1999.4611340943836,2112.7870259491674,2047.6234849465916,1680.959521029492,2088.49698387914,2263.661517835496,2039.516164147105,2104.235924288164,2062.372770468612,2095.391037619628,1929.8782963762806
2009,3018.727604568005,2171.872482077102,1993.9387524323438,1789.7790972392452,1964.9583760451737,2238.233279346295,1981.836021340083,2160.5267900420713,2130.4258760914645,2190.613890370636,1967.129107016554,2090.5362330918383,2014.9551036945684,1718.257565735766,2088.2109283516256,2255.732112738262,1987.7513662909853,2068.217641323519,2095.4109337429895,2098.409524228487,2024.4566606322696
2010,2797.3702812492847,2219.810478253107,2043.1242983836285,1855.7185337208002,2026.7361982725595,2233.0394217723006,2091.157581116596,2134.7732297841667,2055.043728181106,2207.1340952918868,1995.293217653543,2217.2016069971087,2027.9398196085115,1861.820684265888,2013.5923337777467,2146.2260331894986,1921.4189803471238,2142.2086894026884,2020.1685966257087,2183.293540428515,2057.7742849284614
2011,3041.737730801105,2137.24868860303,2091.5517701211593,1764.7316081150323,1989.423107590159,2268.942564202704,2114.9589196701845,2120.355571860842,2168.980197368119,2166.0318552586346,2042.0639856393043,2221.8122106632386,1934.9475229612824,1772.2918077412473,1981.0904546021645,2152.0697881635965,2054.5380422472167,2099.3749074713414,2050.8685743034166,2166.5883043868853,2099.4995595330524
2012,3027.9404198229313,2080.96548787485,1982.025883665537,1726.6960767966384,2055.3234899054505,2217.366733067568,2032.0055942107338,2071.052628391858,2058.2686618719063,2220.9581067782083,1959.1842574877292,2191.133966808886,2045.4263351329869,1698.1023464747607,2076.8036526505266,2205.8714636524905,2144.6813460733006,2033.9897715846125,2058.0941571395715,2181.234337170783,1928.083449794437
2013,2922.431749522686,2071.8101239659027,2058.1017390032816,1831.9239798054703,2006.6647458354391,2298.038322920552,2052.948125354835,2039.5594435479422,2025.3856417556572,2227.6648366566947,1962.0632496410472,2079.6393766079004,2058.3434890422977,1711.7672380665892,2111.9875202070125,2213.7858059826785,2117.5141735614825,2064.333750961873,2090.2744746064363,2124.753976373752,2009.2822873852713
2014,2992.416752398014,2152.509631285095,2041.2514636293115,1865.0602598810415,2017.1065195948586,2227.550770458722,1983.7630496078934,2195.9755192600073,2006.1866258643165,2183.108869560628,1940.3534809499408,2074.306011491086,2047.754594502957,1720.9686633139115,2020.2074214493284,2289.361455279051,2102.5697462768776,2074.9124019098754,2148.3053308951285,2213.41844238635,2006.1923033822345
2015,2971.8614753484726,2182.095713472405,2059.125041495156,1844.4313638827423,1994.1655491928266,2238.1426257511052,2145.4296729951975,2132.742696693403,2050.9520878537046,2063.2887777505466,2095.3029695070923,2096.7826085719385,2024.539729376444,1705.8982989553515,2052.8789191640117,2212.3729102233556,1999.601939195107,2062.406537854117,2103.4052146657386,2214.8735362939146,1970.6102347671756
2016,3015.3840192556386,2153.542841566295,2006.7673540044914,1805.003105448727,1995.5393049964234,2239.7055434065687,2127.007723327999,2084.604317472306,2089.603928937376,2198.0587177277794,1994.6381713421886,2252.7040359618577,2072.126890261528,1691.5583003856316,2007.1276147036901,2273.2249190394677,1921.5237048846623,2091.212621252819,2211.4409270430983,2321.1386988838412,1978.5604790133739
2017,3086.8015973567967,2214.2240662240397,2051.772701182089,1716.5130827558905,1913.6211209505884,2329.5768566509705,2015.7461410098156,2056.5005210674635,1975.4308667818157,2159.401318720387,2006.8972977784372,2064.2998965087386,1988.217835063987,1735.6318691939098,2090.415557718913,2227.270957041758,2069.122841267709,2104.45507752161,2174.9574873173074,2179.6310318745263,1999.9259359542166
2018,3024.722567677498,2099.1813509524163,1959.4407793518055,1799.037673923803,1981.9781329331659,2196.595194463325,2036.7904147529653,2105.2152994065555,2060.0206363697826,2206.6604796557217,2149.554030363329,2150.619108017066,2046.7577488338982,1792.431489042499,2001.8705964546994,2193.983317115553,2114.0679388965964,2064.570292746625,2065.4948941168727,2241.894607404492,1955.6088675007516
2019,3163.5291436612606,2141.048276191918,2040.4453258690014,1745.7265558613155,2021.8856574126407,2195.2454061622097,2035.3615054739598,2127.8033200347736,2132.832695717601,2148.6551453199677,2033.7235271939658,2179.7336508728276,1995.8427602401794,1848.0902242211098,2042.8345947749526,2258.7433367729086,2126.067528199401,2041.602439950783,1987.9720462663847,2281.5492047220228,2057.311734549135
2020,,2186.269589228747,2024.6734107555217,1772.6628026718558,2056.626251561952,2237.1272247147144,2079.4552603554234,2172.5313001824,2020.5630225413547,2205.4053713083517,1999.1451192724217,2159.5057469636217,2027.0145992100952,1652.9762178452097,2027.3800716636524,2246.302926482769,2186.4208377867753,2086.853450902936,2021.8065945435462,2252.8936512599084,2070.4299333181284
2021,,2189.8474802958845,2018.58600735611,1704.3128811685085,1985.648383881277,2226.2202057594222,2041.3053956721756,2099.4452497183142,2191.5537969423895,2228.5979853708795,2068.1675729020335,2153.2519959062693,2067.6558919250306,1775.1224088652182,1971.5010200358067,2243.228260409987,2037.1256555621462,2016.0126135667156,2058.1635230422685,2186.3537763609324,1921.5687653735583
2022,,2159.3655683227066,2058.351617777049,1765.8253335074833,2034.258353128108,2340.245837438708,1960.1404900602508,2077.013889376233,2074.3717513727433,2291.967214363273,2074.7500660400874,2129.8145419040143,2041.2947879198464,1831.1138502070553,2013.1948179351734,2313.0829701876974,2151.553213590471,2123.272045358482,2118.272658598448,2245.668739556897,2142.5319528802074
2023,,2168.953504603694,2079.0888895755083,1743.7444828264313,2116.5515703068772,2276.023476928511,1972.9421802418028,2142.8300034600265,2062.3151000329963,2302.56075989688,1978.361064075624,2163.4719445316223,2075.6699201961383,1830.0646610586343,2013.1440324712205,2251.7266476714003,2098.7474790581264,2212.384455639339,2045.083053800681,2172.20054229397,2001.0216271647953
2024,,2216.074909499985,2014.7509290470834,1855.189296380413,2046.1357025772395,2276.7465927721278,2080.346726720318,2103.947965620117,1966.7301849855314,2232.9283271447994,2086.304201135537,2191.5039650175986,2028.2746433230914,1884.7918242376459,2030.2828824914566,2212.722420263045,2125.3176461117896,2059.416413323565,2084.6329859979246,2253.4728801731167,1976.3585171716225
2025,,2187.2616695934908,2098.3267370368344,1801.4427487510436,2061.895777219231,2348.7129951634124,2053.0450720648582,2033.7594282780515,1981.222211605175,2160.5651861770293,2067.2106101140575,2148.635222510017,1969.0226763102894,1806.4974920362642,2007.1669409612905,2318.0895268019954,2111.944909259368,2146.6638554850347,2073.11791934487,2265.7423277808307,1925.7261190116653
2026,,2197.8324418260995,2088.645212744659,1872.150443283472,2006.3939684659404,2243.2201019602317,2100.3071766453,2117.778776902635,2071.3931018904677,2309.9772709214385,2098.897495962011,2101.738372133226,2134.603094900155,1802.3195645856274,2060.0120916136866,2281.1849980800803,2009.5252488703802,2156.0127767686545,2091.9496870759363,2225.3880803928637,2051.840553650636
2027,,2103.1798000580798,2009.132707088431,1743.405617643494,2045.1986395895779,2270.420162115883,2112.3208823096056,2162.988174937695,2081.8301855493683,2190.49231243983,1978.909787049981,2166.637750138772,2116.3663455551846,1807.221220342831,2087.034370422244,2285.130593032713,2108.323288149576,2103.490822764104,2085.3225141070634,2167.948292373806,1982.254234134156
2028,,2184.9755473049136,2010.5232909732176,1797.7767350795357,1993.6427287866081,2356.6109791133467,2091.3345938516163,2130.0803725597575,2085.0600996944486,2205.308493601252,2062.1748205199606,2188.82724582963,2102.634993292445,1802.7868854703684,2024.2951991849336,2262.7200087288243,2169.9906822763005,2154.9395567296942,2020.8643154866668,2184.0652555464953,1935.529275909387
2029,,2211.9325380579808,2064.8997370251127,1893.8921804352274,2064.734970235781,2315.4359757693514,2097.6662510521924,2076.0798115203406,2097.7663385973487,2147.3766650541115,2041.5801955392608,2113.9142831355352,2168.4623155543104,1719.2992717505956,2107.980443636058,2318.180872285672,2215.558580320151,2086.270843810468,2014.5727591916618,2183.555070943669,2049.034504148729
2030,,2172.944758955548,2063.7114976489293,1905.2722959952066,2051.106738407396,2323.994728314241,2067.2600647347426,2083.8061711693067,2020.4235105989376,2366.731005649951,1999.0942415570373,2184.792108548574,2092.6888036264263,1878.732612531582,2043.5036668583487,2300.6107325790276,2104.474630494941,2030.1232062238294,2128.313122517732,2236.690830503219,2060.148064968617
2031,,2164.394321895971,2040.9794523348571,1888.9884161473046,1953.8683960420747,2273.9324175341017,2159.574013010217,2002.2923201322437,2111.2392264882674,2174.1417140978933,1957.298796016895,2239.9763810898953,2110.69197415782,1700.6863913959137,2043.2664765165794,2336.1056526092143,2070.6692594392644,2132.8998187286434,2098.368844368707,2181.8226746108608,2062.3000286518413
2032,,2241.1494817042803,2114.8167354059447,1767.382281015169,1939.685175568649,2313.238809237752,2164.342226176515,2135.5496741858115,2048.1470629007727,2116.533343666685,2012.9808492367215,2203.5785655854343,2052.5698720967644,1875.6955829260633,2100.8140342101656,2327.6847604202867,2117.2638457500757,2221.1891112087515,2087.9817593102357,2174.3254134651665,2142.3084037758026
2033,,2181.5568121815286,1992.2791271763244,1830.0032107095972,2053.96717593782,2323.29130441659,2014.830315814435,2073.3201345104435,2166.7824336470426,2274.1972785059747,1975.2575216463176,2194.9378259436985,2082.6140442732785,1792.1108327049233,2038.267738949292,2224.3788502459356,2140.6295358829643,2132.7504954442084,2281.16921555171,2195.42946716082,1912.7144029443934
2034,,2123.8902345790416,2121.861280527763,1778.7119714521832,2050.081771702582,2348.9004626916735,2020.0647513709996,2070.717363258304,2109.150830092708,2234.0617336389155,2067.6340361130115,2228.627473207559,2052.104103396747,1894.746812748924,2079.1226314872165,2307.5486152352064,2159.817741586215,2052.5784760818137,2097.596365951567,2248.221918568417,2105.452388504724
2035,,2179.4021570847626,2059.7074570481814,1891.7895998487254,2073.709766784266,2315.487648885729,2022.3636568379234,2031.8315772004048,2084.1356497466286,2197.151499724996,1909.2807241218334,2198.8730379400686,2061.811527811971,1757.2832363345594,1991.9069045843883,2279.0495398072694,1998.5811582917927,2023.1847328557612,2072.7400763310657,2164.9836908924217,2014.2192996606238
2036,,2199.682763220155,2122.522676414174,1814.100393844106,2054.378899254287,2283.1291228533305,2035.236975491491,2084.940275652226,2134.252587721897,2087.7241875866966,2035.2933249574262,2178.131816804528,2104.8343785718416,1773.4754803181222,2040.7383136652143,2374.693361139748,1964.834661349036,2073.175291129381,2080.7407052988706,2259.116552856332,1987.3159647648367
2037,,2161.8631441444422,2010.8631781945421,1900.5909655254084,1992.5653570773331,2259.218294600926,2077.35155480663,2091.0604019628313,2182.608860193441,2213.5907341067023,1975.1409560947193,2179.3632445062412,2097.349610470607,1918.9360539926106,2065.32083041852,2320.965087995018,2106.467628532661,2093.62490429773,2102.9890988938005,2200.721199879192,2067.246313118506
2038,,2233.064238516713,2098.9676259493153,1845.2561336516603,2082.5674680973893,2264.524173423821,2010.6261400587496,2033.785998616272,2098.154600626155,2327.6517884727064,2072.954229139753,2120.8490810745293,2066.0498709889566,1798.3951492613814,2039.5594103709166,2295.6289900437355,2133.418698289704,2102.851252653401,2110.0855287616373,2228.4075152038668,2015.4466894068698
2039,,2114.7642238332546,2096.950265421932,1961.671954438528,2064.3686241616433,2265.1343833534665,2134.3620564369403,1980.3815115310115,2100.516771343061,2251.654054459953,1953.8300038978687,2175.761275757041,2021.9333753177184,1788.0347191928745,2081.6375094768828,2309.1863772231854,2155.1859992079258,2197.0168621549496,2137.4865447893476,2173.677169697957,2074.8687422521075
2040,,2209.1007679927425,2069.5700886610402,1877.2089355221299,1985.7748810038286,2352.8858186528505,2053.315610420704,2083.2756244904135,2102.2555431740398,2236.882411253881,2056.1734161973854,2205.214392734849,2053.4817416514156,1852.8345965764884,1990.866196113309,2368.4523619793654,2016.59522594066,2109.177715075707,2148.974579211582,2258.669918093842,2082.9156883329183
2041,,2194.7122278085085,2131.7667112782833,1817.0531109321907,2122.336847643537,2288.369110249495,2078.3314514096737,2101.5106866518217,2034.5851334117904,2175.232484263988,2038.909128389025,2229.413291752584,2083.0464853384065,1841.4170963517192,1992.559512817122,2337.317187154554,2121.976456598637,2146.616683417879,2119.5796984113404,2257.3585829917342,2174.8829632108177
2042,,2223.1633471305213,2049.5128835061987,1945.3452583022201,2016.654023216103,2337.4946483518524,2171.314098163138,2108.4083408586184,2038.8697393477473,2188.514425519233,2090.21071126473,2241.4510230251562,2032.7537463884896,1854.1804324476475,2087.188479668155,2304.58760813414,2108.5315926549997,2161.7089997870394,2160.941850492639,2172.0423599482688,2154.188334075649
2043,,2188.7001120559803,2089.189598394423,1925.5271146991067,2084.6759802016454,2313.5391692134385,2181.4655400316524,2121.3748232211155,2158.417682976351,2255.9413606066073,2082.3023012284775,2237.579357420743,2086.96472557035,1876.4344439767176,2064.480521585916,2309.9210833798,2111.3517379465543,2006.1333149743093,2252.534705371101,2237.411684064618,2068.9169783873344
2044,,2194.769049403578,2045.173674501776,1884.2895831954454,2118.3065645131164,2319.015290010395,2132.546763193653,2083.390679501515,2169.9699242021966,2259.61755350358,1879.3019866093823,2220.1757092851763,2078.0678227722856,1880.4755745143316,2087.4228284728715,2364.4912550437584,2136.585909625148,2100.1611681179,2060.28293507508,2323.7877721192845,2114.904875575942
2045,,2167.0367415600253,2043.1925069918673,1773.781630827558,2048.1546115132583,2394.961318583475,2066.683423031901,1955.6974321643836,2121.9013957435013,2277.013688343043,1961.6668368258427,2198.465231863424,2145.577320140484,1936.3077875246117,2103.6892468691917,2234.71923321712,2098.553189432637,2137.004682184023,2021.4819792231035,2336.1539107194053,2041.934516293359
2046,,2125.4993783946884,2053.6475343399225,1774.6309495533771,2109.964704127509,2349.976867896767,2071.151874792066,2189.379559428586,2079.60797561926,2164.267542645406,2059.4648095332523,2257.320077070221,2042.0276801100233,1821.6439764609422,1997.1111698563436,2376.0577502259057,2107.9568343892192,2157.127278493028,2097.687395953412,2253.847020568823,1980.6458450393998
2047,,2129.6425478249785,2097.5136791856526,1770.3281389288413,2074.4454017579656,2412.501802473023,2183.310222757855,2175.988777390457,2044.374806753337,2245.8044468864687,2163.595915762014,2240.8483924889856,2095.9412525241096,1973.328302819389,2060.1549225641,2458.3278395306497,2094.8531126205726,2104.5848844048214,2154.1591284847586,2275.1008428960363,2152.715414033783
2048,,2187.2728764805242,2120.607024935453,1886.7313812735651,2150.9503316627365,2252.8126196853586,2211.262533768748,2106.154384487064,2077.51751596062,2141.0766570105266,2035.5238935844757,2294.1948776009954,2152.1928507822145,1886.2333341873757,2144.6071108674623,2274.967441346569,2208.8794442254634,2166.0649240114285,2041.8003863815181,2269.030561916778,2164.92586345394
2049,,2171.538964973304,2130.688985721627,1891.4650735676985,2117.078483090401,2319.3656544927217,2180.125772758549,2127.2298811743926,2100.6914306131243,2229.2602976058974,2001.1858395024176,2239.3425679718584,2141.7229046010884,1805.8798877007234,2049.9912095658547,2327.0589341144746,2139.448904466486,2235.5937362760874,2054.372610130001,2299.144933793731,2016.2351351948869
2050,,2192.064214670043,2079.0341681104696,1850.0089069847668,2055.8671234704325,2349.8640994687335,2106.2383926473235,2083.613174884247,2177.1391782276755,2244.8100633076965,2098.770135533856,2248.4414267319535,2092.9479358923063,1831.180737865569,2036.0491533062122,2337.4542321982526,2074.2821330621287,2119.6207798126306,2098.2987337993945,2277.3416432588747,2033.3690150554135
2051,,2177.616334957569,2171.938774672327,1963.1166002987347,2052.683605237651,2259.7640837561185,2037.2315436185415,2197.380721888579,2154.829628612064,2286.296921144567,2023.7675462134873,2254.119858813166,2029.7615134658986,1815.0897651988248,2166.653665836573,2361.464148015374,2055.6210669672296,2170.029564062627,2104.2032911119754,2316.1552386099393,2060.1965582411726
2052,,2228.7024646255422,2035.5188026997807,1910.452975928931,2075.9715674664794,2339.373263865317,2167.926348403832,2139.551055601356,2158.7350482785614,2256.5546291431883,2084.431801339124,2205.754892441241,2126.023870170072,1930.0841804950194,2151.324598924458,2399.5115201461426,2152.5188419243805,2159.3685977478867,2102.0550712821573,2264.091192710264,2134.6304538929458
2053,,2188.403753156936,2125.1290499638512,1995.1523312447946,2004.4357638238953,2364.5531107521906,2140.843127672282,2216.857388989841,2181.0729571264883,2217.54320453518,2064.945556735063,2164.262622591332,2110.9968116530995,1915.0155895273574,2170.2297358906276,2372.752241882026,2164.8305739642806,2167.2429703143966,2166.3894601325082,2242.5436936414135,1982.2506347921687
2054,,2200.353642202501,2079.1061826150903,1889.441912604868,2080.855058966645,2366.3661229574986,2152.8246147775794,2117.252435632208,2115.528380783693,2175.4584631957196,2062.0845560372277,2237.2488613366795,2117.9690191281675,1890.4091488666213,2120.142699938866,2372.4561014813553,2233.8718846291777,2105.4575741165563,2166.946028007723,2207.706889016172,2133.16135117117
2055,,2207.6610381200762,2127.4787369664705,1864.807803827022,2052.327357053674,2323.9638743456126,2151.432576009108,2186.6655676330133,2165.803388481771,2206.1291915673714,2023.0112458498052,2251.0419528617604,2077.350323126629,1958.5330109669947,2179.8880870991366,2372.5783026846952,2201.9799059092343,2209.35173096049,2199.641060333145,2281.6112037947364,2037.4307472880737
