year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9
1991,0.0,-822.0086592876673,-975.9332195265915,-1180.6597730732174,-1011.0486993496461,-698.5258726178404,-956.8886225855588,-917.4610287755702,-946.7393985215933,-819.3974496432634,-1014.071758123185,-802.2222175923221,-972.2395094319259,-1179.8962585007434,-997.7164061346671,-693.3795295156333,-947.5866789207669,-915.6990762923913,-946.3209808368886,-813.1562553001745,-1004.2752771881653
1992,0.0,-816.5285698873649,-963.4586671133586,-1276.4091597293395,-1006.837368396451,-684.3418996993237,-942.6547538148961,-844.2321142083715,-920.4938913735205,-771.9541457806254,-1008.1518009800898,-797.4813960845272,-955.7144409879509,-1276.204997442143,-994.6145616421004,-680.004704740245,-936.2386438563271,-844.9204408577466,-920.9155880748804,-777.4552319076829,-995.1772758251313
1993,0.0,-790.8888814975271,-939.9085711900279,-1282.2921327531747,-943.1778073275736,-736.0632931469418,-933.834305491011,-908.3472289147708,-997.9336218484493,-805.1721351626256,-1001.6499032786835,-775.4859562601255,-941.2236855349038,-1283.3874712619906,-934.4598221766701,-730.707633341824,-926.896711486485,-902.5432090488935,-999.7850576689523,-801.2295501564781,-991.435666019863
1994,0.0,-781.688398373682,-936.5103731600534,-1216.8563418998917,-1013.6994589112264,-689.3178861579004,-952.8959510081968,-916.4251177656031,-928.7494373527395,-856.6307345668279,-1053.0284603232747,-767.33442129472,-935.6989360039806,-1217.027571639256,-1002.2574408988089,-683.8026762509035,-945.2638732578212,-912.5989306904453,-929.3663147940244,-847.178974310274,-1040.8947821168365
1995,0.0,-782.5350046413605,-925.910544009078,-1285.006097626673,-991.2238216721269,-668.1307734486418,-1005.5723167697522,-878.8382160521435,-921.936606346123,-758.3403969800825,-1046.7526134614802,-763.3186709892948,-924.0063488153723,-1288.1855286399812,-978.1811401167599,-668.8065798885077,-994.503345742891,-878.5722778977222,-921.0605303926109,-752.9453789495842,-1032.1861148117102
1996,0.0,-901.4557582164075,-962.6268498343841,-1244.0932311907031,-989.6815285935058,-807.1671347584506,-961.0588622919136,-932.9867495250751,-889.8552789538007,-807.5274065276171,-985.1801756902678,-879.3657336492438,-959.4602020100635,-1257.0710160700687,-975.5816194551644,-792.8525886674547,-954.8318021415803,-924.3880906838986,-891.4227662976018,-801.6746882431985,-973.2704359592726
1997,0.0,-828.9933095825818,-951.7511879969952,-1258.6024232898153,-991.648249049824,-727.8888138515986,-983.3740757954147,-900.9545276828035,-927.1093301621031,-861.2895577998079,-997.1467080119658,-806.9090366931059,-951.6317000408862,-1257.5412093511495,-979.904543038929,-727.434969741058,-968.6726323183861,-901.3658606572044,-923.8034680944434,-851.3405148721195,-982.0409972727978
1998,0.0,-880.8731046176622,-936.9848105458,-1217.1300049382653,-988.4010436345459,-794.9955668893817,-962.8626516305262,-967.5141629351388,-1009.6552485502393,-849.5382544797485,-1104.247757933072,-858.3354552436676,-935.4942838567395,-1226.6941045828003,-974.3264354150231,-779.9220497326114,-952.4585152885052,-962.3221430164974,-1010.4310061859524,-843.5307238419791,-1085.112506312279
1999,0.0,-780.7014649277758,-907.6646328592853,-1255.362880744151,-992.994538918356,-683.4528113594879,-975.9660827741031,-940.4310301557239,-975.9610442077465,-818.947418709874,-1023.6140710082332,-766.1954365297515,-909.4183224733481,-1251.2640569275459,-981.0556415416338,-680.5012205524704,-964.4340203527954,-930.1546297495547,-977.2506685180929,-811.5539994639612,-1004.3321327512822
2000,0.0,-808.2325824228378,-993.2517588002502,-1240.3085975157724,-978.6678770446642,-749.4356014201039,-927.7680223047148,-993.3728405734619,-976.8269983697974,-874.8034487377258,-1018.5307061566814,-786.2827035649093,-988.3442104881283,-1240.5057379932205,-969.9691051735285,-735.1860462757254,-920.853392676627,-983.9747389062691,-980.2590306582651,-868.1419196226793,-1003.7467339857008
2001,0.0,-863.1771420323316,-986.9833029143847,-1262.631102759865,-957.6813339687833,-733.4799405390631,-1049.8889783516697,-875.0095887504676,-969.1470634031252,-769.2995950085333,-1010.6376048690574,-839.6293725057717,-985.0146427316081,-1262.647278722448,-954.2342873920693,-727.2021095510217,-1036.8533344573839,-869.1048433338385,-966.0176751519953,-765.0698243942029,-1004.1721381075947
2002,0.0,-867.8607507879938,-973.5753978201574,-1214.007229395386,-938.6239403475838,-733.4281337493194,-957.972789127974,-999.0219179975356,-986.3847728394289,-751.6191507688336,-1012.3049105790092,-846.577690904317,-973.214331775911,-1212.36219545147,-929.0788162395734,-728.2901026375112,-952.9804682997819,-984.1012617413635,-986.0080900430621,-756.121945615876,-995.0945099316009
2003,0.0,-877.5498569099359,-927.9339060428199,-1208.7257165386259,-973.5869347371529,-805.1370380135322,-999.216994217079,-994.2014843239308,-980.496721074504,-812.003009523406,-1033.724043733457,-856.7043753760754,-927.6571425118407,-1211.684007792992,-956.7896501851067,-798.077243551219,-993.1924059168159,-986.8385313468225,-981.2881590305778,-807.6911873931263,-1017.1376952681674
2004,0.0,-904.3590154343692,-983.0720596052752,-1268.7159774901772,-980.4716589875804,-787.9158808817028,-1007.9497216677789,-914.7905767136676,-1018.5850754108546,-819.3444144893642,-1112.6025778072549,-880.1888802391818,-979.2152152417361,-1264.5196156562686,-969.45464093225,-780.4231731725336,-996.4501044873161,-911.0150895368515,-1012.6303391877882,-812.5438842791032,-1086.323484281876
2005,0.0,-951.9382089761116,-981.1440916481697,-1263.5698667420004,-1018.3465909571694,-731.3971832067609,-966.4356237307666,-949.1854907692318,-959.3544130146715,-871.2912557474683,-1045.5388730348577,-925.107956008093,-979.1778973670457,-1263.0889945775077,-1001.171207345282,-722.7249999168293,-960.6048797975673,-940.7608950642511,-961.7144323125635,-868.0881511137468,-1025.7758876162711
2006,0.0,-887.6847597811648,-982.6843904345333,-1288.818584412553,-980.69240561421,-720.5014972608319,-983.7574589216997,-923.3700491106999,-1019.3475358049254,-888.4188350191107,-1029.641433193215,-891.6283235119618,-882.4138512829675,-1296.3418860075105,-1013.6531511098744,-713.1286134100164,-1049.9251657053546,-876.6367548948676,-989.8895964294488,-850.9798283983437,-1097.041438149196
2007,0.0,-847.9714535647236,-949.6613439003781,-1277.878589609541,-1020.5626179432838,-719.7666152257425,-998.945414238837,-961.439568038681,-1006.3932120399668,-845.6051433222683,-991.0148055625004,-828.7464167292387,-938.6577176915546,-1248.0959361943371,-948.1265278768217,-741.2857071114736,-1102.6108466216674,-975.267243094771,-933.3205463891277,-835.1131979950765,-1045.6500729599625
2008,0.0,-826.1628573928856,-943.1033677909027,-1209.1358141203643,-1044.8221154404469,-783.392228576989,-1048.0116925429645,-1018.4776141836082,-937.4155272461883,-813.6538868864991,-1036.3721363412753,-816.1970658426658,-983.1303555862162,-1175.8560196046265,-1064.9787214670632,-717.4615260458381,-994.8273280016747,-963.9993107554328,-968.3788467140416,-776.8727498267453,-1030.2912562943393
2009,0.0,-879.5999478441099,-932.1200560621783,-1241.7375586716855,-985.5814773603115,-715.8239918610093,-1000.5909972243928,-1026.080323786437,-998.1392631883259,-837.7901912282987,-1030.0834878209498,-803.0031315551942,-981.812195012915,-1240.7199986380906,-1044.3782286133915,-734.137384820493,-982.6476818645849,-942.2801914428505,-988.78872325567,-769.3210499983788,-1050.2384838423363
2010,0.0,-963.3393842060891,-969.5518320466501,-1301.160398701486,-1042.9119671421884,-759.8272318457753,-1009.5017654969415,-990.31141070893,-1002.3573716815063,-914.5802202899677,-1029.6924773769372,-914.8798839217675,-948.9919778885176,-1290.3195542169008,-993.0525110476133,-672.7126160640473,-956.690966517421,-1005.9196044542441,-947.5264913615929,-842.5762196138721,-1059.8867944887274
2011,0.0,-884.4498156476202,-1002.7851496468215,-1216.7490681597899,-1039.0692299498028,-763.4160759488668,-1090.3379160289305,-978.9619052838143,-1029.6869389615072,-831.340995196294,-1047.778688953984,-934.1599711726171,-901.283244441119,-1291.053470879443,-967.4761164458325,-660.6024758831454,-1046.2634306857562,-986.204687499876,-968.3826959748608,-833.6589515964324,-1097.2480867219638
2012,0.0,-807.8732632228293,-930.5952988837053,-1244.2855564297688,-1027.7164923638225,-728.2554718449705,-1047.1295325487663,-967.8320511682296,-966.4439835217822,-876.9090139509053,-1054.7557201726154,-893.330522362141,-960.2238995371258,-1236.8007945351362,-1030.2834943306125,-678.7093514246972,-1041.6614919464778,-926.9657237710815,-959.3889047969583,-819.6357674762662,-1017.7232280336598
2013,0.0,-807.5040511513807,-965.1938495829936,-1292.0201931476151,-1012.568700029055,-794.01609247334,-1038.9215587577582,-918.5612732557986,-960.6116859316799,-885.9427159085571,-1043.0369016900481,-761.8854395969238,-969.1201992761298,-1261.7269391519792,-1060.7617783024662,-730.1093132248466,-1098.6842590777683,-935.9090702989638,-1006.0553845414697,-812.5859589387378,-1033.8543914001991
2014,0.0,-861.8137463973453,-1002.5787496510991,-1315.7460440898567,-1048.1458253754308,-746.8309008501788,-1001.2427003167238,-1065.5680408283465,-947.6464273464132,-842.187713511893,-1012.1729840215633,-761.0439296496015,-950.9353687173029,-1306.1418007865743,-997.9758275083607,-781.8347147105001,-1019.9370170782113,-965.5794430430246,-1050.1853054783755,-866.2474023261893,-1023.1246697510719
2015,0.0,-889.1328678706986,-951.5586789209256,-1270.6570313450773,-1028.9173077319795,-710.3420503756893,-1084.0299487471698,-976.603911124851,-978.4131705407858,-756.2289477392892,-1140.8386392688622,-827.6521360157267,-929.6407483980838,-1180.9114704163671,-989.75642522624,-684.001075038248,-969.4289660541406,-923.8563881017499,-970.4781057931846,-857.7050396536429,-1011.3432481161169
2016,0.0,-891.160126638039,-970.0052497156018,-1268.554589086503,-1043.6653149518972,-780.3087877941339,-1089.0968340884037,-929.3864960007104,-995.2906594698679,-836.0223605124229,-1057.4477195700963,-959.4195115780194,-963.4317585363406,-1255.1186369022441,-990.4743365951704,-791.8498698877602,-946.0534927945826,-970.8962733558037,-1106.7335151981665,-954.9947894659681,-1033.0082232711989
2017,0.0,-949.8570910397566,-941.7805184326148,-1220.3867801615447,-940.2055597478895,-818.7178627625722,-984.811472171403,-938.5935421292793,-891.8243248228885,-800.5696749107665,-1054.7256654045511,-771.1411589441559,-962.2055237964028,-1237.1138685003732,-1024.509032042884,-725.4101850884149,-1042.7388570586668,-991.0632093914237,-1067.2488212954386,-871.1553949372747,-1029.8094891176893
2018,0.0,-856.1736203577361,-886.3832231828776,-1274.4748986281163,-987.5503131740393,-712.9211658244985,-1012.6076429683831,-1008.4116237739095,-946.5552203866487,-855.8016536620621,-1137.3950088449355,-881.8369311866741,-965.0722698350394,-1311.9269747696571,-1004.5259809473323,-702.8389027575481,-1107.3291577735959,-963.6097405288083,-961.8418955321372,-886.331950316468,-1033.3458816583213
2019,0.0,-848.7222040606648,-951.7098489050759,-1242.9581813412385,-1036.8497924638023,-714.6190580373391,-1059.3655938444958,-1003.884463701479,-1013.8112875100528,-839.072806983103,-1046.6999976317784,-857.3742069977611,-927.7271018266374,-1328.3922655293784,-1021.2040571468451,-755.5955350663821,-1043.9637742115824,-920.7080272060509,-972.8255698046921,-943.2648213654365,-1035.5529322653415
2020,,-899.5995424463927,-970.8181555835654,-1235.4415481436627,-1020.7849631733584,-744.4339753925728,-1062.5434419329918,-1029.939761865116,-946.2557545232607,-850.2787312938244,-1071.3837252972785,-867.2172124239937,-976.0940863491765,-1234.9551283577853,-1009.4979877878509,-752.4607283278428,-1123.1207719342397,-994.9497585473778,-931.7398788067105,-901.9341935396519,-1037.7842685452315
2021,,-897.5877153858173,-978.7007685606902,-1204.568568021529,-993.8806532169292,-753.4284519415769,-1012.8128372321012,-981.3756691793728,-1052.7648805115996,-865.8629488354595,-1129.9391164772424,-852.9391607263819,-962.0529936753578,-1275.4652646126199,-986.8077010339159,-735.9590382027168,-999.9475484894142,-905.9282930832787,-969.3889347372301,-847.9500540453582,-985.3560663511719
2022,,-897.2702681504461,-990.70800339483,-1241.4265339849621,-1013.9741731093363,-812.7847805260358,-956.9570848035949,-952.5506913041072,-969.3241891069242,-944.3568903150785,-1052.3222850853317,-834.5270772023255,-971.8036162761109,-1291.819702652147,-980.9123689122102,-795.7743653339089,-1095.5731764296347,-1011.151011930895,-1002.1051547414045,-915.048885574583,-1061.909563474645
2023,,-891.7874542857462,-986.54178077612,-1269.979356137034,-1083.0389003258106,-796.1000803846987,-937.4084551356423,-1028.4250089873453,-976.0071786665144,-970.3985079802374,-1039.2953596352093,-880.1781879407381,-973.4034536481286,-1298.1017749436262,-1031.0515607857599,-747.6637763225308,-1029.1750631765276,-1052.343718720032,-966.2154041008523,-851.3380905932827,-1088.0076818218647
2024,,-916.401471699071,-941.2350272516896,-1312.4062511971706,-1049.0385369949472,-755.8661832546304,-1063.6893958003689,-997.4821503829098,-949.3650566432818,-933.7300020207758,-1131.3061055814878,-906.1616217158908,-990.0334692951255,-1319.5647804802502,-1039.2679484476196,-745.9676449342319,-1120.0914166038197,-943.3800938493446,-960.9661962389773,-898.380697889816,-1043.8808659828549
2025,,-905.3369352136169,-1010.4482289185098,-1277.0104378203912,-1031.6044868746862,-853.6892484157529,-1020.9109272351861,-952.4205546200737,-958.577824340445,-851.1985569041635,-1087.3590182613539,-845.1317978449156,-936.1771027827351,-1307.742501553672,-987.6336483742161,-798.733078701463,-1064.80943600635,-1009.1404237480215,-995.6765545031535,-889.5236106512198,-995.5728392881203
2026,,-926.2291854482755,-1036.5892941181319,-1322.7774060305608,-1024.9668588256754,-747.9450716751121,-1063.4854779038947,-1036.7046518051634,-993.589036809572,-939.4911180059498,-1117.2388400820423,-811.3247429411094,-1051.7063835652848,-1244.8652804947735,-1013.9684251328013,-778.4138310072963,-1019.6712381710565,-1027.284277691665,-990.6129491752258,-905.8997575749413,-1045.5337524394063
2027,,-849.7003449087147,-945.7150365924551,-1242.5877575459624,-1035.2224796700093,-790.2521259255145,-1095.8389401240815,-1032.2545095719834,-1018.1751422471943,-858.3089699116858,-1055.3858144642934,-858.9590109624578,-1014.4149482053867,-1274.8915305376324,-1092.7632538014986,-791.9659035842997,-1040.882932486486,-991.120292583284,-1006.3506457202993,-853.662951901305,-1054.016720564939
2028,,-924.5344428622884,-952.7616314061615,-1249.9325080333465,-1009.3937986467727,-812.1116747280339,-1089.092445593063,-992.2469607665585,-961.020082966033,-840.126898143219,-1086.3616853459653,-889.4688063369599,-980.031395083467,-1270.8644384541235,-988.9528813108145,-757.4514563978573,-1120.8432963800196,-1000.3188427942578,-954.9825089608921,-826.3082461959852,-1024.9572549135466
2029,,-955.3755020664162,-990.8673381976851,-1351.5706799016455,-1017.8003205955433,-807.2903159466164,-1035.2078197559963,-962.9751176973123,-1002.1396723830094,-827.831061904672,-1088.9948798246587,-828.0683594673706,-1070.2078738703344,-1286.6654000170713,-1082.857943706672,-792.5139795227287,-1127.2987915393728,-958.0960642530545,-958.1031178155147,-844.4510798719657,-1067.9012232414661
2030,,-914.5896191698639,-981.9818708207245,-1320.2601963649126,-1047.1737356674466,-810.0690392989313,-1030.1838006507896,-971.1833090339101,-943.7639037680535,-1035.0523315265282,-1053.064747427468,-916.4362647968551,-988.9856923347074,-1344.3073058704088,-1042.7012275027284,-757.9114102156914,-1102.6995798900389,-904.4990451555238,-1004.8505061180263,-895.7027904622732,-1066.444483040315
2031,,-893.2896896443276,-954.452863881553,-1304.9365323632037,-969.075940064334,-776.9372097648197,-1144.7369471577135,-888.2346228522988,-990.5690164301154,-847.3066544725189,-1020.3246764843395,-912.4679578891105,-1034.3349070832096,-1277.4491783322333,-1015.7054186797288,-802.1437817142237,-1056.2458160837664,-1016.8657414074796,-989.2041370121292,-841.9730933412834,-1062.570928648986
2032,,-957.8327882215367,-984.0968427716525,-1296.0608787673043,-970.3786322798373,-819.897893043657,-1131.5145520269307,-1027.9728663941346,-958.4158840641544,-814.0017448615945,-1036.252705468441,-879.8734857673367,-985.9972591411902,-1367.596227837918,-1087.7434799187954,-807.4291928993689,-1092.7339805248544,-1074.666032257839,-1017.1622773742697,-860.3407888468446,-1089.29652440074
2033,,-881.5650441069006,-908.6894662914178,-1309.2251051468902,-1056.9271086703538,-790.6362331706323,-1023.7000788537675,-949.054661681545,-1071.4488481402618,-934.2760840808842,-1029.1032924561093,-912.6388930812127,-1016.2987333193537,-1316.7898369984969,-1014.9845184053015,-758.3110475027165,-1078.6427476775525,-1040.2594279047235,-1113.5790893265803,-875.1522913450572,-1027.7137177580676
2034,,-851.7471998916885,-1031.0666496774393,-1268.9535773696325,-1046.6089623186012,-858.1258304837415,-1034.7519569797832,-918.7436416411201,-1007.7455963410771,-914.7806297420912,-1075.3032295682428,-908.5245868959105,-981.3673416348206,-1330.338964981903,-1050.2985444797605,-815.5886143905414,-1121.1098440514347,-954.7845068672559,-1002.2303005358108,-907.0983940233914,-1100.7774126416039
2035,,-887.0078735938973,-992.6488725007398,-1360.7010311159968,-1067.5933772754415,-838.4824958582963,-1021.5614099583063,-899.2784925433552,-1002.0454764847873,-872.1744786424069,-1019.5543377503718,-927.5608486991528,-985.089815459799,-1323.3839385402796,-994.6757834842235,-787.9560739377011,-988.6093033018992,-927.2824058537046,-951.1969824148882,-866.3693840793358,-1046.0273631729776
2036,,-954.8638436813312,-1026.7259443950584,-1308.1836830226273,-1031.918213443736,-810.8083067429297,-1038.913724475288,-967.3127237486765,-1054.2541762845244,-814.1974345393205,-1102.9104476582556,-901.3828928669027,-1010.8853695208159,-1277.5768360547204,-1036.7506680796846,-877.6341595806616,-941.6802512817364,-951.1256021455774,-1007.6766072579521,-909.2179237953264,-994.8711949001072
2037,,-887.7648961851214,-965.5822386293646,-1311.647320609194,-1014.8890203967555,-771.6161476970838,-1058.0540210022905,-986.2610091066399,-1053.7226784140685,-910.269543704565,-1060.3685382848878,-901.2095849535467,-1012.0464067902935,-1340.5514226596456,-1046.92284809081,-806.5405667901773,-1024.4038917476169,-955.9596630605974,-992.4388368892178,-869.2590705425841,-1056.8596268993579
2038,,-948.380743399523,-1045.230539792576,-1311.2498682385933,-1090.3856489146133,-787.8750325630508,-1017.9736144238291,-920.296239257701,-989.1526621451226,-966.3033988120656,-1067.6439448930641,-837.2960447942382,-997.1123148891033,-1307.3660831946281,-1013.7424257933137,-790.2967537155714,-1060.5388128184072,-997.0178567651096,-989.6049099736783,-861.0811115915353,-1068.464499954185
2039,,-856.6143937504198,-1050.0621004399418,-1380.212450948785,-1049.0226923837354,-742.6606672655685,-1109.6896634479322,-871.509423515279,-988.0262527571495,-897.8911709293243,-1012.284379939078,-884.9061486648784,-963.6252498188178,-1229.021731780953,-1018.868615066785,-807.7396293003644,-1100.279423862638,-1038.1751535087556,-1015.3579003437808,-845.0200406213653,-1041.6720627339541
2040,,-933.5688556796431,-973.3317765606057,-1348.6573975835088,-975.8392701823243,-853.393819836489,-1058.5253193996368,-959.6333644415577,-989.1776986146824,-936.9792602576454,-1066.3747284813421,-891.6753349267537,-958.4567471332311,-1288.8622130322901,-986.9206142904109,-851.6041919564245,-1028.8206118948106,-1015.3203437140705,-1052.8765307684153,-937.7917651129492,-1049.198427466291
2041,,-927.8309023741781,-1013.1803060118946,-1288.1416810366047,-1110.344531054106,-787.5286248460634,-1073.0633006354105,-969.3657643930051,-975.1563847713967,-860.9197995521895,-1121.762640508541,-941.0500107153521,-1028.322994334544,-1276.1846257149834,-992.4515115484062,-814.6001477045174,-1062.604763139187,-1014.6482302208506,-1002.836526637639,-902.1130422998058,-1102.244335380704
2042,,-957.2751628174319,-985.80935068803,-1382.1091674279198,-1045.0523207585104,-852.9264957623436,-1088.677230881924,-982.0673727662816,-976.2092584587499,-835.1593591589804,-1060.0125282578438,-945.3332629437964,-983.7303006444531,-1302.6673431247868,-1048.9931235363715,-780.6597208299436,-1054.7776656920569,-1051.7124336602678,-1051.2919673901479,-855.8177166078758,-1093.7851003284882
2043,,-918.9776394019937,-1011.881184596014,-1380.078569352806,-1077.4761035081915,-784.2735039595332,-1144.8086420451705,-1005.6360408283122,-1026.5946336462844,-925.4636021292449,-1099.3267235326794,-946.3375194322289,-968.4622093678145,-1290.4717913059537,-1037.879102285292,-804.305016182881,-1052.801509495649,-919.1359509631436,-1095.034148930809,-893.1835064736938,-1049.11779414981
2044,,-927.5612925366818,-977.7538316702303,-1317.304498698097,-1097.3792417938348,-811.6926550804774,-1096.9955810437264,-954.7451630599412,-1058.6477197170166,-912.9918308181282,-998.7571254216818,-918.0906503556948,-1009.0247504271365,-1284.5538834172876,-1054.296267278139,-874.9888851036098,-1136.7672624343568,-991.6781364792437,-990.9528527057901,-963.2651806683775,-1122.8792190846993
2045,,-916.6868107553746,-962.3627130957536,-1234.5974362097388,-1045.64246885155,-869.7923650452699,-1094.0036060504794,-872.4481797007177,-1023.180046962189,-969.5588343059007,-1038.3586450368464,-875.6667784027736,-1042.802047155627,-1324.9163042971609,-1069.7249386962017,-741.8655584434314,-1076.4541213654325,-1020.5362323182871,-975.7155208482861,-999.3071403701629,-1039.595559624647
2046,,-852.66646455611,-986.213995195927,-1234.3962886801617,-1067.9935477131808,-852.0446649377677,-1052.7530853104718,-1045.5329428456707,-983.1499341861786,-834.5049893537212,-1086.9061474157343,-932.8582032281911,-962.5982970371367,-1266.7580417373515,-981.0731768339738,-863.8581039924202,-1055.2617860503906,-1034.7049152467634,-996.2820936889257,-931.8705366889549,-1039.764998341082
2047,,-839.9256472517918,-1014.0350608567155,-1301.9210620352278,-1030.8611397529207,-885.2706478375817,-1153.1175976884265,-1049.5725598556896,-976.806745879122,-882.3125986979289,-1161.5324716916011,-945.5711220151115,-995.585429795125,-1357.62352251471,-1043.3310598422731,-887.7918822639404,-1092.8698708584484,-967.8392623331615,-1026.7111427546906,-950.1734999426376,-1089.1137392835717
2048,,-935.286073688208,-1064.6064393849942,-1359.5840680149372,-1114.7380048517184,-811.1424326966949,-1136.2935099989736,-1002.6196707371719,-985.4131653353493,-838.5918817076426,-1113.0188805893029,-995.7069227014808,-1049.4274667853551,-1329.5345603940157,-1072.2182180128925,-789.8672043785459,-1125.3319141425663,-1026.7055872578958,-991.0606581061636,-926.6998091627929,-1092.0891119058278
2049,,-925.5565455586079,-1073.2277714588804,-1353.4035230676361,-1076.6996954620704,-834.5136239062485,-1125.6046344872334,-990.4235400136145,-985.985396844791,-908.7246367951875,-1065.4863484232649,-957.251273072106,-1035.5978529523554,-1293.5452161668018,-1043.0133061654233,-832.3547467761564,-1088.5444019214174,-1073.1054022037447,-1020.4674108541794,-937.8719428454992,-1011.117032629269
2050,,-921.6609623764766,-989.9107931407416,-1304.3338935390643,-1054.5413215766084,-875.7134658167506,-1100.5703277677135,-976.0189508961626,-1046.568035297898,-898.026967221881,-1121.6835545376007,-955.5181357844617,-1031.841141191082,-1319.6051936809363,-996.9944344962187,-838.2852479323319,-1071.7331336135617,-995.3083677905865,-985.8930614936694,-934.4752852065731,-1051.7124701317598
2051,,-933.5034620155761,-1049.7549811443864,-1404.50126305922,-1014.5641505347644,-783.4969736691523,-1072.0036423614,-1086.170863211446,-1030.674626551236,-945.3013130697577,-1100.6604593473369,-954.8083730378121,-1016.039820512523,-1268.5339061523973,-1085.803823841179,-843.4492079055149,-1004.5194829994116,-1044.6355274378575,-991.0913403793234,-969.1606358646432,-1057.3656756248552
