year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,0.0,-0.9407745363498862,-8.943852013762239,14.995824765572365,-0.7249534494684952,-9.317697798671986,15.940159134923306
1982,0.0,1.8595244327377827,-12.596207730386482,14.271889137185099,1.9392284087098575,-11.715205639144358,14.82521460547872
1983,0.0,3.646653567373119,-5.375041799698295,17.59812805012558,3.799752342930469,-4.831024506673657,18.10893856019885
1984,0.0,-4.368459414221865,-14.145642253612039,6.0318920414118224,-4.120084479463964,-14.392310949390037,7.154469655762853
1985,0.0,-3.2484065664180037,-10.974964953512085,9.077968461385751,-3.057081025818337,-10.696822644204701,9.585361218126934
1986,0.0,1.0400184335814344,-8.631229994860234,12.136204308994479,1.252608321698932,-7.600521976428524,11.70437920308558
1987,0.0,1.5619342753638192,-14.302512420355868,12.19566202144972,1.473650606471199,-13.762424738743846,12.381543956449264
1988,0.0,-2.0759911381405005,-13.868553447173156,8.345291393568289,-1.8793348487145636,-14.135238505294978,8.10994799953005
1989,0.0,-3.7580069882606666,-11.29162920304492,2.3369249848466325,-3.547728739438179,-11.439775448538398,1.6175613133070783
1990,0.0,-3.522330600988056,-17.2336605990169,9.120383845875097,-3.320727975896136,-17.391968019799663,9.442082705859605
1991,0.0,4.548214990293337,-4.282860662583801,15.301833719336571,4.867523328677282,-3.876297855301061,16.569903904886417
1992,0.0,1.320087967467424,-12.831207594233035,11.492524044525965,1.4601954734290985,-13.170452918208525,11.704903750612914
1993,0.0,0.9727784858416442,-5.685804758493532,11.733426972138489,1.109560543677037,-5.797371124559106,11.357888300223067
1994,0.0,2.1982876488805347,-3.018306375309919,8.802040312004863,2.150048381367469,-2.7272765820965787,9.02954823957998
1995,0.0,-1.1071085702524557,-7.942404802952581,6.35949668341442,-1.0670975551831532,-7.767887247009924,6.635150113770521
1996,0.0,-2.833482043183028,-10.069312912628561,4.007194886867126,-2.5276970605950053,-10.599820984034977,3.4036979181702804
1997,0.0,-1.409841149223854,-11.580745544109845,9.437592100284348,-1.118995288443881,-11.909618338551127,10.124939819381552
1998,0.0,-1.741105732123947,-7.2712016782812725,11.687390256339938,-1.51916382648468,-7.723225658675631,11.176143460769936
1999,0.0,2.0927465098566076,-6.198669015834071,8.536306473350635,2.4095424723191625,-5.2518790723107145,8.628346507120398
2000,0.0,3.046506985115343,-9.23505999242252,14.765296190457889,3.182174590090921,-9.420668840187318,13.812419792835499
2001,0.0,0.3063847544799955,-9.646579701611643,9.411132034137381,0.5256263706538391,-9.596104782020973,10.830293430559777
2002,0.0,0.8284864659014886,-10.225801355964734,10.856891468593233,1.0698673749783267,-10.614118254474022,12.133388992413472
2003,0.0,0.06598102475708742,-9.829163513407707,12.576279285554108,-0.01621340037443133,-8.911917117263158,12.134867574177463
2004,0.0,0.6533749200109582,-6.241175156095494,7.903097712796523,0.7505337019697265,-5.3988731844155495,7.5029558155396785
2005,0.0,0.43828556401037416,-8.88906719210155,17.48043097822591,0.7618186452614623,-8.246946310769431,17.804437885160382
2006,0.0,-2.365298178523858,-9.804268725097018,6.643798536252007,-1.8043866082885187,-7.220654847696551,9.654071556793554
2007,0.0,0.7156042584334671,-14.53561344252364,16.123715919698668,0.2370287545431836,-8.536358402226654,5.845522946921335
2008,0.0,-3.7494997666282304,-11.76322798609391,5.2309243507957035,-1.9637399826457682,-8.383960128076978,4.888893569642107
2009,0.0,-3.3928332271810917,-15.659135924834402,12.035744286265412,1.656915843665479,-11.187499125445868,14.063030196089358
2010,0.0,-1.6555764198814642,-9.324876461806241,9.116077236782644,0.3332965044500952,-7.738310507024266,10.754230076550698
2011,,-1.467787070327688,-6.061437395782207,4.3543320790904545,-1.1346213962717286,-10.890221203657006,8.250726404058128
2012,,0.40372684413283083,-12.691205441062436,9.109886611212914,-2.769025883726317,-15.387533632811767,8.735953176548776
2013,,-2.592758412431164,-10.255432110630977,5.743667528106926,-0.8735765381634792,-9.546810361322002,6.540678766211386
2014,,-5.42204947160335,-19.744962570427163,3.949336965316263,-2.3596134231014503,-14.538948884865192,11.572694615411478
2015,,-0.63518849972221,-10.821335976062812,10.932861567212285,-0.8593093893337993,-7.707266376996529,7.010414477549887
2016,,-0.4905002486219587,-8.659059903111597,14.04988826397448,-4.332067069926728,-20.117337671023108,12.744597109044037
2017,,-3.5597501947438106,-9.15217349656632,2.9626756313035116,1.85773385577358,-3.948194076317293,11.109637625996129
2018,,-4.686904698692058,-13.221755004913064,7.771415508755183,-1.134088518355736,-9.860323920801932,15.16529878022402
2019,,-1.407599722921202,-12.047127165977656,9.779673892610617,-4.314442018889099,-16.951782558889647,11.872336750454338
2020,,-0.09817228757279964,-8.202142007246437,13.590771311546632,-1.8458383757869286,-9.694248571822754,14.968968675835583
2021,,-2.4338136858206325,-8.280800354598853,10.1386147800618,0.7888471435543465,-7.265778815054546,10.238401767935386
2022,,-5.860050994983373,-11.095727474433602,-1.8211799289233568,-2.9363795410152536,-10.297863144444193,5.406579393487448
2023,,-3.3648225305532264,-12.939570804620928,5.916575711207145,-3.001242221429675,-11.970276538237556,8.280468725082073
2024,,-1.9212031884748058,-11.040000468691233,7.037281968873231,-2.2469610951707013,-7.8767973094738295,4.733347758332684
2025,,-4.3871254484747855,-16.77851413689166,6.061048815149434,-2.4724831943070056,-12.108565413839528,6.581769853950902
2026,,-4.842131725346786,-13.433934621753224,3.715419447284205,0.8089161899786973,-11.964038919446295,18.776739512924166
2027,,-1.5927808714850529,-9.976557528819285,7.238247463167568,-1.9747088762452563,-13.3954704938389,8.646324754146917
2028,,0.06026878751685558,-8.836652939838018,9.141819203301964,-1.2425159194440254,-8.172716419030053,5.2917672585240325
2029,,-4.019650380847435,-9.46186061022945,6.630896638036688,-2.395389391255003,-10.343506924933138,7.98864553908038
2030,,-1.9686142212528466,-14.94860582143906,16.83333436359368,-2.8816684078226613,-8.374585039583621,6.736276605356181
2031,,-4.8200930400267055,-15.206360166953402,9.09683274624632,-2.112139146676509,-11.452593674987838,1.0702093181249666
2032,,-1.0231587750437996,-10.517512313152451,7.363357246629221,-5.302074588926024,-12.105436941527387,0.78461234933377
2033,,-4.961970963216265,-10.576399506184885,1.906327046083561,0.16940798834938278,-14.057269780410252,13.636927143031926
2034,,-2.7438766567768367,-12.551886544524109,10.281445939272658,-2.3875478035745514,-7.759224906414374,7.095700910291953
2035,,-0.9362486495901863,-11.74573181398091,7.603658562630756,-0.32904794291371786,-9.8823783356749,11.214862732619679
2036,,-1.0129422609915537,-10.550929941076447,11.466187119026756,-4.01678029261277,-12.433466670633209,4.919373474866177
2037,,-0.915015219170067,-8.785094722918188,11.212629232041195,-5.906907899655022,-14.153982324242293,-0.9127024756741662
2038,,-2.9433834115479782,-10.41895092409004,11.9857601294093,-5.184595704210148,-10.321239021017561,6.418727904408797
2039,,-4.094078849904901,-7.94957822053567,2.7853282143059346,-4.81913928883792,-9.620769159877682,5.543773052683605
2040,,-5.057775589244261,-9.098199984003713,1.5630621670660503,-2.3719389907716675,-12.664779220885237,11.266469964554176
2041,,-1.9594527323977218,-10.319118891289293,8.424923659856177,-4.482163327011108,-11.457956185721685,9.581370280583485
2042,,-3.265546894397653,-7.8985795372162215,1.9042105456378522,0.322734445949726,-11.988344442975631,12.834391047378176
2043,,-4.677641544729431,-13.224137963385033,5.701832326197689,-5.901147190589325,-12.776001615666758,4.418108314206506
2044,,-3.925144764772176,-14.93399128280754,20.55357013160608,-1.2382698421888505,-15.305713654462807,16.357128649352944
2045,,-0.9207538294932703,-9.336374375283754,10.778385246577386,-4.289128300954905,-15.18264578377358,9.349523484786289
2046,,-5.063834575423118,-10.743234965357033,3.1652136116557585,-2.9388982960377463,-11.704743239303696,4.85916234421461
2047,,-4.644796815078081,-11.14496447177089,2.540267380029718,-4.3950396551507485,-12.656694631518803,8.956802022773616
2048,,-1.4481746310895005,-12.754070119800076,10.822708010782605,-5.649155702496353,-13.065229711243092,6.5378361448308056
2049,,-3.2048360202217223,-13.027453411276895,10.165304415356786,-5.874022263030514,-14.198708492314552,4.028988269903778
2050,,-6.578039881486023,-12.910757193927736,4.706496822972724,-0.699131752698895,-13.28259539647928,22.17826792739868
2051,,-3.70015854953524,-11.760642780189869,7.878495178335697,-4.093535997553806,-12.019385893549895,5.43608354677707
2052,,-5.047303483813641,-11.58032799689181,4.2933467627399295,-4.927146777314169,-15.233955169075898,12.934880343773784
2053,,-5.785655084193524,-15.296515071516751,0.2770968986166622,-5.85632630099604,-11.732177203680862,1.1045007801527618
2054,,-2.190979848371353,-11.18884439158768,5.070727235179675,-5.7446617981192105,-16.072400988128948,3.2768925076034634
2055,,-5.683271080640805,-10.650409011664578,-0.5392790663504456,-9.197736613376486,-13.330639215507517,-2.6938355742185536
2056,,0.16593989714849045,-8.107338939259819,18.50793575543628,-6.771441816592511,-12.58114966393066,-1.0153715164246933
2057,,-2.4499563516804983,-10.415169358750177,7.30676135963887,-3.858267663896913,-10.316488267416275,14.13539690982941
2058,,-5.375481974901248,-16.002120891880452,2.8212232456953075,-7.445295857693372,-15.546856625666976,3.002970405992926
2059,,-8.231100249067556,-15.19666759198384,-3.2976571689119396,-6.339903494333749,-15.473238818275036,12.04147395699323
2060,,-7.5257402092729135,-21.633028762944548,5.543967109420237,-4.334915903268643,-14.59578830310528,2.8259650429225758
2061,,-5.367404527527464,-14.33964263597096,6.646160123780589,-5.409926409372628,-13.016752139749883,4.630044923277524
2062,,-3.904777427487153,-12.398024352433936,6.613758493750879,-3.351565372277105,-14.940574919749054,8.210546477356274
2063,,-3.2857721613826127,-7.744709068044131,0.23385768304245858,-6.61530241006489,-13.431342614921334,9.375477588242973
2064,,-3.4096688652857323,-9.26796524592794,12.316138680904771,-5.462175017367377,-15.646820608013911,0.9255217281145747
2065,,-4.412918586916419,-13.50424357021842,11.523784046035018,-7.26528933381407,-13.730982047333782,0.006462726890390513
2066,,-7.225447697632228,-20.185883419847755,1.4340323234030166,-6.724668449092872,-13.615221861457883,-1.3068026886920734
2067,,-3.4496855270953746,-13.075365597649522,3.4404350455788517,-8.30792971507276,-15.582066696504853,1.8820906321705593
2068,,-8.224024090573556,-16.273499181002876,0.48301398886178504,-5.421280309034063,-15.254288198278516,3.1936884605866
2069,,-7.4571190185212,-19.15166153364197,2.3703521110245447,-6.444927972545185,-14.5430624571826,2.2833921693732577
2070,,-7.961586021514694,-14.821233288331428,0.42644193212333903,-5.696011462789937,-13.336236771431288,7.4776595312372365
2071,,-8.127260592878827,-20.591931589177364,-0.7018426989984619,-6.004556188940029,-11.964699423444415,12.882690895767382
2072,,-6.467945796428978,-17.38427916276612,6.002666561826516,-9.370256724314368,-16.343277910778454,-2.8957865736915096
2073,,-5.559265348836516,-15.589723704345431,4.692157048795082,-8.85961031831082,-16.291094143345447,1.4370612644586913
2074,,-2.3692038461460356,-10.760302441348813,19.634656520388717,-8.142768723154393,-15.146571511758964,2.633694626511101
2075,,-5.452515444118864,-13.626895769749467,1.6168603320805346,-7.593301926578585,-13.727397830684708,3.1191020563639995
2076,,-4.112731668989085,-12.596440964622388,5.043307021200576,-9.082944606143702,-15.93441328503576,5.88957416620525
2077,,-6.523848357530847,-13.310088604232249,-1.652184062677236,-7.813576500680545,-15.549241478740328,-4.517322858072134
2078,,-4.578351694966943,-11.883002939730147,5.14871254077616,-5.508760187014434,-14.335025767182003,16.035558263622534
2079,,-2.8003207232629563,-13.244442531005973,9.323267304397348,-7.229404882251117,-15.927560559075175,2.9895965299601244
2080,,-7.150232049744187,-13.471800767795514,-1.0121533514250132,-8.137725125894814,-15.172470034886885,3.271202419618419
2081,,-6.9494688400280324,-11.013815762149534,4.864806302491047,-4.262911443568339,-15.895731593168875,12.424246603028735
2082,,-4.270970814109108,-9.739994366018436,3.255242125743507,-5.342121565188757,-9.59934273709274,1.3022983113270357
2083,,-4.743396707467587,-11.058282786174402,2.3778549440298207,-6.4378359239409635,-14.5665075052475,3.2508938064840436
2084,,-5.53893485982149,-15.16424184265884,3.2269448518658805,-6.524692745755471,-17.449681518450063,7.66973697095284
2085,,-6.091889943682981,-11.931357134579855,13.629343485256527,-5.958003957937922,-16.00838537726537,4.390692242069292
2086,,-4.703538330205293,-14.468802683331944,9.326572485791587,-8.751603492554256,-14.705675668042431,6.789585610507686
2087,,-4.931715400201415,-12.461033824901392,7.225939187049846,-7.665614188375247,-15.156020330417732,1.1771804876438523
2088,,-3.5775817710333,-13.207024963021468,9.103980876210755,-5.896280176280942,-14.05232531330023,17.375229694866107
2089,,-6.18451470842835,-14.824278870358683,-0.6159567308072837,-9.921078515623218,-21.970970528696853,-1.135159913681946
2090,,-6.981347736436066,-17.74660534151832,5.2954318444498085,-5.883004875623311,-12.854802341090078,19.069567982287083
