year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,286.9955654267546,284.78868812159305,276.7856106441807,300.7252874235153,285.0045092084744,276.41176485927093,301.6696217928662
1982,286.98006180386886,287.5889870906807,273.13325492755644,300.001351795128,287.6686910666528,274.01425701879856,300.55467726342164
1983,277.01293987115093,289.376116225316,280.3544208582446,303.3275907080685,289.52921500087336,280.89843815126926,303.83840121814177
1984,275.66789029428753,281.36100324372103,271.5838204043309,291.76135469935474,281.609378178479,271.3371517085529,292.88393231370577
1985,284.8864546343096,282.4810560915249,274.75449770443083,294.80743111932867,282.6723816321246,275.0326400137382,295.31482387606985
1986,295.4137429406514,286.76948109152437,277.0982326630827,297.8656669669374,286.9820709796419,278.1289406815144,297.4338418610285
1987,291.913690549634,287.2913969333067,271.42695023758705,297.92512467939264,287.2031132644141,271.9670379191991,298.1110066143922
1988,289.36103203454024,283.6534715198024,271.86090921076976,294.0747540515112,283.85012780922835,271.59422415264794,293.83941065747297
1989,287.06025070152504,281.97145566968226,274.437833454898,288.06638764278955,282.18173391850473,274.2896872094045,287.34702397125
1990,282.4401836623872,282.2071320569549,268.495802058926,294.849846503818,282.4087346820468,268.33749463814326,295.1715453638025
1991,281.84080310222095,290.27767764823625,281.4466019953591,301.0312963772795,290.5969859866202,281.85316480264186,302.29936656282933
1992,277.16396745556926,287.0495506254103,272.8982550637099,297.2219867024689,287.189658131372,272.5590097397344,297.43436640855583
1993,286.39145349493606,286.7022411437846,280.0436578994494,297.4628896300814,286.83902320161997,279.9320915333838,297.087350958166
1994,294.99130322936486,287.92775030682344,282.711156282633,294.5315029699478,287.8795110393104,283.00218607584634,294.7590108975229
1995,284.31630704574775,284.62235408769044,277.78705785499034,292.08895934135734,284.66236510275974,277.961575410933,292.36461277171344
1996,284.0035058772422,282.8959806147599,275.66014974531436,289.73665754481004,283.2017655973479,275.12964167390794,289.1331605761132
1997,285.6257095655069,284.3196215087191,274.1487171138331,295.16705475822727,284.61046736949896,273.8198443193918,295.85440247732447
1998,283.4186141095481,283.988356925819,278.45826097966165,297.41685291428286,284.21029883145826,278.0062369992673,296.90560611871285
