longitude,latitude,rain_season_start
-13.699999809265137,13.800000190734863,-7.608110130981032
-13.699999809265137,13.699999809265137,-8.457129109863672
-13.600000381469727,13.800000190734863,-6.980775193798451
-13.600000381469727,13.699999809265137,-8.286308473670118
