stn,var,rcp,hor,stat,centile,val
era5_land,pr,ref,1981-2010,none,-1.0,3511.845029
era5_land,pr,rcp45,1981-2010,mean,-1.0,3326.547113
era5_land,pr,rcp45,2021-2050,mean,-1.0,3336.826869
era5_land,pr,rcp45,2051-2080,mean,-1.0,3174.746836
era5_land,pr,rcp45,1981-2010,min,-1.0,1826.334183
era5_land,pr,rcp45,2021-2050,min,-1.0,1796.331894
era5_land,pr,rcp45,2051-2080,min,-1.0,1376.058597
era5_land,pr,rcp45,1981-2010,max,-1.0,4627.381641
era5_land,pr,rcp45,2021-2050,max,-1.0,4854.943502
era5_land,pr,rcp45,2051-2080,max,-1.0,4809.526348
era5_land,pr,rcp45,1981-2010,centile,10.0,2503.340841
era5_land,pr,rcp45,2021-2050,centile,10.0,2412.422007
era5_land,pr,rcp45,2051-2080,centile,10.0,2161.704947
era5_land,pr,rcp45,1981-2010,centile,50.0,3397.831612
era5_land,pr,rcp45,2021-2050,centile,50.0,3362.897641
era5_land,pr,rcp45,2051-2080,centile,50.0,3158.68557
era5_land,pr,rcp45,1981-2010,centile,90.0,4133.207607
era5_land,pr,rcp45,2021-2050,centile,90.0,4228.287848
era5_land,pr,rcp45,2051-2080,centile,90.0,4129.036236
era5_land,pr,rcp45,1981-2010,centile,99.0,4557.066654
era5_land,pr,rcp45,2021-2050,centile,99.0,4774.014661
era5_land,pr,rcp45,2051-2080,centile,99.0,4715.154406
era5_land,pr,rcp45,1981-2010,centile,100.0,4627.381641
era5_land,pr,rcp45,2021-2050,centile,100.0,4854.943502
era5_land,pr,rcp45,2051-2080,centile,100.0,4809.526348
era5_land,pr,rcp85,1981-2010,mean,-1.0,3258.256591
era5_land,pr,rcp85,2021-2050,mean,-1.0,3225.501812
era5_land,pr,rcp85,2051-2080,mean,-1.0,3066.774499
era5_land,pr,rcp85,1981-2010,min,-1.0,1818.715896
era5_land,pr,rcp85,2021-2050,min,-1.0,1603.750173
era5_land,pr,rcp85,2051-2080,min,-1.0,1150.089114
era5_land,pr,rcp85,1981-2010,max,-1.0,4626.142686
era5_land,pr,rcp85,2021-2050,max,-1.0,4920.318092
era5_land,pr,rcp85,2051-2080,max,-1.0,5001.344928
era5_land,pr,rcp85,1981-2010,centile,10.0,2385.446067
era5_land,pr,rcp85,2021-2050,centile,10.0,2262.28582
era5_land,pr,rcp85,2051-2080,centile,10.0,1905.701308
era5_land,pr,rcp85,1981-2010,centile,50.0,3284.198352
era5_land,pr,rcp85,2021-2050,centile,50.0,3226.625824
era5_land,pr,rcp85,2051-2080,centile,50.0,3103.011688
era5_land,pr,rcp85,1981-2010,centile,90.0,4095.145885
era5_land,pr,rcp85,2021-2050,centile,90.0,4164.918348
era5_land,pr,rcp85,2051-2080,centile,90.0,4192.900694
era5_land,pr,rcp85,1981-2010,centile,99.0,4553.570909
era5_land,pr,rcp85,2021-2050,centile,99.0,4809.774227
era5_land,pr,rcp85,2051-2080,centile,99.0,4887.659363
era5_land,pr,rcp85,1981-2010,centile,100.0,4626.142686
era5_land,pr,rcp85,2021-2050,centile,100.0,4920.318092
era5_land,pr,rcp85,2051-2080,centile,100.0,5001.344928
era5_land,pr,rcpxx,1981-2010,mean,-1.0,3291.607776
era5_land,pr,rcpxx,2021-2050,mean,-1.0,3279.869863
era5_land,pr,rcpxx,2051-2080,mean,-1.0,3119.505175
era5_land,pr,rcpxx,1981-2010,min,-1.0,1741.709477
era5_land,pr,rcpxx,2021-2050,min,-1.0,1433.111553
era5_land,pr,rcpxx,2051-2080,min,-1.0,984.140585
era5_land,pr,rcpxx,1981-2010,max,-1.0,4752.799278
era5_land,pr,rcpxx,2021-2050,max,-1.0,5153.274609
era5_land,pr,rcpxx,2051-2080,max,-1.0,5210.705002
era5_land,pr,rcpxx,1981-2010,centile,10.0,2394.493212
era5_land,pr,rcpxx,2021-2050,centile,10.0,2283.241306
era5_land,pr,rcpxx,2051-2080,centile,10.0,1960.409639
era5_land,pr,rcpxx,1981-2010,centile,50.0,3341.126083
era5_land,pr,rcpxx,2021-2050,centile,50.0,3286.181828
era5_land,pr,rcpxx,2051-2080,centile,50.0,3146.038067
era5_land,pr,rcpxx,1981-2010,centile,90.0,4150.005155
era5_land,pr,rcpxx,2021-2050,centile,90.0,4229.113794
era5_land,pr,rcpxx,2051-2080,centile,90.0,4209.401111
era5_land,pr,rcpxx,1981-2010,centile,99.0,4665.236929
era5_land,pr,rcpxx,2021-2050,centile,99.0,4984.031074
era5_land,pr,rcpxx,2051-2080,centile,99.0,5005.334927
era5_land,pr,rcpxx,1981-2010,centile,100.0,4752.799278
era5_land,pr,rcpxx,2021-2050,centile,100.0,5153.274609
era5_land,pr,rcpxx,2051-2080,centile,100.0,5210.705002
