stn,idx,rcp,hor,stat,centile,val
era5_land,rain_season_prcptot,ref,1981-2010,none,-1.0,839.633333
era5_land,rain_season_prcptot,rcp45,1981-2010,mean,-1.0,836.825
era5_land,rain_season_prcptot,rcp45,2021-2050,mean,-1.0,868.405
era5_land,rain_season_prcptot,rcp45,2051-2080,mean,-1.0,861.464167
era5_land,rain_season_prcptot,rcp45,1981-2010,min,-1.0,590.45
era5_land,rain_season_prcptot,rcp45,2021-2050,min,-1.0,617.833333
era5_land,rain_season_prcptot,rcp45,2051-2080,min,-1.0,587.875
era5_land,rain_season_prcptot,rcp45,1981-2010,max,-1.0,1100.591667
era5_land,rain_season_prcptot,rcp45,2021-2050,max,-1.0,1153.641667
era5_land,rain_season_prcptot,rcp45,2051-2080,max,-1.0,1152.208333
era5_land,rain_season_prcptot,rcp45,1981-2010,centile,10.0,667.115
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,10.0,704.795833
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,10.0,677.8
era5_land,rain_season_prcptot,rcp45,1981-2010,centile,50.0,832.170833
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,50.0,858.608333
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,50.0,859.516667
era5_land,rain_season_prcptot,rcp45,1981-2010,centile,90.0,1008.281667
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,90.0,1047.599167
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,90.0,1032.275833
era5_land,rain_season_prcptot,rcp45,1981-2010,centile,99.0,1091.360667
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,99.0,1143.037417
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,99.0,1140.215083
era5_land,rain_season_prcptot,rcp45,1981-2010,centile,100.0,1100.591667
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,100.0,1153.641667
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,100.0,1152.208333
era5_land,rain_season_prcptot,rcp85,1981-2010,mean,-1.0,834.183333
era5_land,rain_season_prcptot,rcp85,2021-2050,mean,-1.0,862.9475
era5_land,rain_season_prcptot,rcp85,2051-2080,mean,-1.0,872.014167
era5_land,rain_season_prcptot,rcp85,1981-2010,min,-1.0,588.55
era5_land,rain_season_prcptot,rcp85,2021-2050,min,-1.0,616.233333
era5_land,rain_season_prcptot,rcp85,2051-2080,min,-1.0,572.95
era5_land,rain_season_prcptot,rcp85,1981-2010,max,-1.0,1092.975
era5_land,rain_season_prcptot,rcp85,2021-2050,max,-1.0,1174.35
era5_land,rain_season_prcptot,rcp85,2051-2080,max,-1.0,1184.075
era5_land,rain_season_prcptot,rcp85,1981-2010,centile,10.0,660.565
