longitude,latitude,rnnmm
-15.0,13.0,0.2550387596899233
-15.0,12.899999618530273,0.31162790697674403
-14.899999618530273,13.0,0.31860465116279
-14.899999618530273,12.899999618530273,0.337209302325582
