stn,idx,rcp,hor,stat,centile,val
era5_land,rain_season_prcptot,ref,1981-2010,none,-1.0,969.841667
era5_land,rain_season_prcptot,rcp45,1981-2010,mean,-1.0,963.276667
era5_land,rain_season_prcptot,rcp45,2021-2050,mean,-1.0,999.1225
era5_land,rain_season_prcptot,rcp45,2051-2080,mean,-1.0,996.9925
era5_land,rain_season_prcptot,rcp45,1981-2010,min,-1.0,686.483333
era5_land,rain_season_prcptot,rcp45,2021-2050,min,-1.0,732.175
era5_land,rain_season_prcptot,rcp45,2051-2080,min,-1.0,674.375
era5_land,rain_season_prcptot,rcp45,1981-2010,max,-1.0,1244.066667
era5_land,rain_season_prcptot,rcp45,2021-2050,max,-1.0,1327.458333
era5_land,rain_season_prcptot,rcp45,2051-2080,max,-1.0,1363.675
era5_land,rain_season_prcptot,rcp45,1981-2010,centile,10.0,776.055833
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,10.0,811.705
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,10.0,805.925
era5_land,rain_season_prcptot,rcp45,1981-2010,centile,50.0,959.208333
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,50.0,979.1875
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,50.0,991.475
era5_land,rain_season_prcptot,rcp45,1981-2010,centile,90.0,1160.111667
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,90.0,1206.475833
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,90.0,1192.9225
era5_land,rain_season_prcptot,rcp45,1981-2010,centile,99.0,1235.671167
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,99.0,1315.360083
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,99.0,1346.59975
era5_land,rain_season_prcptot,rcp45,1981-2010,centile,100.0,1244.066667
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,100.0,1327.458333
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,100.0,1363.675
era5_land,rain_season_prcptot,rcp85,1981-2010,mean,-1.0,960.9475
era5_land,rain_season_prcptot,rcp85,2021-2050,mean,-1.0,987.208333
era5_land,rain_season_prcptot,rcp85,2051-2080,mean,-1.0,998.896667
era5_land,rain_season_prcptot,rcp85,1981-2010,min,-1.0,677.783333
era5_land,rain_season_prcptot,rcp85,2021-2050,min,-1.0,709.716667
era5_land,rain_season_prcptot,rcp85,2051-2080,min,-1.0,699.683333
era5_land,rain_season_prcptot,rcp85,1981-2010,max,-1.0,1245.8
era5_land,rain_season_prcptot,rcp85,2021-2050,max,-1.0,1314.316667
era5_land,rain_season_prcptot,rcp85,2051-2080,max,-1.0,1327.558333
era5_land,rain_season_prcptot,rcp85,1981-2010,centile,10.0,774.098333
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,10.0,791.751667
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,10.0,780.968333
era5_land,rain_season_prcptot,rcp85,1981-2010,centile,50.0,960.641667
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,50.0,974.166667
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,50.0,994.604167
era5_land,rain_season_prcptot,rcp85,1981-2010,centile,90.0,1158.455
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,90.0,1200.061667
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,90.0,1199.840833
era5_land,rain_season_prcptot,rcp85,1981-2010,centile,99.0,1237.0655
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,99.0,1302.891167
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,99.0,1314.786583
era5_land,rain_season_prcptot,rcp85,1981-2010,centile,100.0,1245.8
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,100.0,1314.316667
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,100.0,1327.558333
era5_land,rain_season_prcptot,rcpxx,1981-2010,mean,-1.0,962.480159
era5_land,rain_season_prcptot,rcpxx,2021-2050,mean,-1.0,993.165417
era5_land,rain_season_prcptot,rcpxx,2051-2080,mean,-1.0,997.944583
era5_land,rain_season_prcptot,rcpxx,1981-2010,min,-1.0,656.191667
era5_land,rain_season_prcptot,rcpxx,2021-2050,min,-1.0,666.441667
era5_land,rain_season_prcptot,rcpxx,2051-2080,min,-1.0,625.008333
era5_land,rain_season_prcptot,rcpxx,1981-2010,max,-1.0,1276.016667
era5_land,rain_season_prcptot,rcpxx,2021-2050,max,-1.0,1393.641667
era5_land,rain_season_prcptot,rcpxx,2051-2080,max,-1.0,1436.375
era5_land,rain_season_prcptot,rcpxx,1981-2010,centile,10.0,768.983333
era5_land,rain_season_prcptot,rcpxx,2021-2050,centile,10.0,784.468333
era5_land,rain_season_prcptot,rcpxx,2051-2080,centile,10.0,773.505833
era5_land,rain_season_prcptot,rcpxx,1981-2010,centile,50.0,961.083333
era5_land,rain_season_prcptot,rcpxx,2021-2050,centile,50.0,975.05
era5_land,rain_season_prcptot,rcpxx,2051-2080,centile,50.0,991.104167
era5_land,rain_season_prcptot,rcpxx,1981-2010,centile,90.0,1168.966667
era5_land,rain_season_prcptot,rcpxx,2021-2050,centile,90.0,1216.89
era5_land,rain_season_prcptot,rcpxx,2051-2080,centile,90.0,1220.863333
era5_land,rain_season_prcptot,rcpxx,1981-2010,centile,99.0,1266.175
era5_land,rain_season_prcptot,rcpxx,2021-2050,centile,99.0,1372.92375
era5_land,rain_season_prcptot,rcpxx,2051-2080,centile,99.0,1407.064333
era5_land,rain_season_prcptot,rcpxx,1981-2010,centile,100.0,1276.016667
era5_land,rain_season_prcptot,rcpxx,2021-2050,centile,100.0,1393.641667
era5_land,rain_season_prcptot,rcpxx,2051-2080,centile,100.0,1436.375
