stn,idx,rcp,hor,stat,centile,val
era5_land,rain_season_length,ref,1981-2010,none,-1.0,139.825
era5_land,rain_season_length,rcp45,1981-2010,mean,-1.0,141.415
era5_land,rain_season_length,rcp45,2021-2050,mean,-1.0,138.72
era5_land,rain_season_length,rcp45,2051-2080,mean,-1.0,135.353333
era5_land,rain_season_length,rcp45,1981-2010,min,-1.0,117.516667
era5_land,rain_season_length,rcp45,2021-2050,min,-1.0,114.025
era5_land,rain_season_length,rcp45,2051-2080,min,-1.0,108.583333
era5_land,rain_season_length,rcp45,1981-2010,max,-1.0,164.05
era5_land,rain_season_length,rcp45,2021-2050,max,-1.0,165.558333
era5_land,rain_season_length,rcp45,2051-2080,max,-1.0,162.166667
era5_land,rain_season_length,rcp45,1981-2010,centile,10.0,125.196667
era5_land,rain_season_length,rcp45,2021-2050,centile,10.0,121.9525
era5_land,rain_season_length,rcp45,2051-2080,centile,10.0,117.230833
era5_land,rain_season_length,rcp45,1981-2010,centile,50.0,141.866667
era5_land,rain_season_length,rcp45,2021-2050,centile,50.0,138.129167
era5_land,rain_season_length,rcp45,2051-2080,centile,50.0,135.183333
era5_land,rain_season_length,rcp45,1981-2010,centile,90.0,157.03
era5_land,rain_season_length,rcp45,2021-2050,centile,90.0,156.100833
era5_land,rain_season_length,rcp45,2051-2080,centile,90.0,153.129167
era5_land,rain_season_length,rcp45,1981-2010,centile,99.0,163.348
era5_land,rain_season_length,rcp45,2021-2050,centile,99.0,164.612583
era5_land,rain_season_length,rcp45,2051-2080,centile,99.0,161.262917
era5_land,rain_season_length,rcp45,1981-2010,centile,100.0,164.05
era5_land,rain_season_length,rcp45,2021-2050,centile,100.0,165.558333
era5_land,rain_season_length,rcp45,2051-2080,centile,100.0,162.166667
era5_land,rain_season_length,rcp85,1981-2010,mean,-1.0,141.63
era5_land,rain_season_length,rcp85,2021-2050,mean,-1.0,138.453333
era5_land,rain_season_length,rcp85,2051-2080,mean,-1.0,133.085833
era5_land,rain_season_length,rcp85,1981-2010,min,-1.0,117.95
era5_land,rain_season_length,rcp85,2021-2050,min,-1.0,114.375
era5_land,rain_season_length,rcp85,2051-2080,min,-1.0,106.708333
era5_land,rain_season_length,rcp85,1981-2010,max,-1.0,162.941667
era5_land,rain_season_length,rcp85,2021-2050,max,-1.0,161.283333
era5_land,rain_season_length,rcp85,2051-2080,max,-1.0,162.275
era5_land,rain_season_length,rcp85,1981-2010,centile,10.0,126.0425
era5_land,rain_season_length,rcp85,2021-2050,centile,10.0,121.1625
era5_land,rain_season_length,rcp85,2051-2080,centile,10.0,115.243333
era5_land,rain_season_length,rcp85,1981-2010,centile,50.0,142.095833
era5_land,rain_season_length,rcp85,2021-2050,centile,50.0,139.175
era5_land,rain_season_length,rcp85,2051-2080,centile,50.0,132.7
era5_land,rain_season_length,rcp85,1981-2010,centile,90.0,156.619167
era5_land,rain_season_length,rcp85,2021-2050,centile,90.0,154.105833
era5_land,rain_season_length,rcp85,2051-2080,centile,90.0,151.04
era5_land,rain_season_length,rcp85,1981-2010,centile,99.0,162.309417
era5_land,rain_season_length,rcp85,2021-2050,centile,99.0,160.565583
era5_land,rain_season_length,rcp85,2051-2080,centile,99.0,161.1515
era5_land,rain_season_length,rcp85,1981-2010,centile,100.0,162.941667
era5_land,rain_season_length,rcp85,2021-2050,centile,100.0,161.283333
era5_land,rain_season_length,rcp85,2051-2080,centile,100.0,162.275
era5_land,rain_season_length,rcpxx,1981-2010,mean,-1.0,141.441667
era5_land,rain_season_length,rcpxx,2021-2050,mean,-1.0,138.586667
era5_land,rain_season_length,rcpxx,2051-2080,mean,-1.0,134.219583
era5_land,rain_season_length,rcpxx,1981-2010,min,-1.0,115.758333
era5_land,rain_season_length,rcpxx,2021-2050,min,-1.0,109.641667
era5_land,rain_season_length,rcpxx,2051-2080,min,-1.0,104.0
era5_land,rain_season_length,rcpxx,1981-2010,max,-1.0,165.583333
era5_land,rain_season_length,rcpxx,2021-2050,max,-1.0,169.541667
era5_land,rain_season_length,rcpxx,2051-2080,max,-1.0,167.483333
era5_land,rain_season_length,rcpxx,1981-2010,centile,10.0,124.641667
era5_land,rain_season_length,rcpxx,2021-2050,centile,10.0,119.779167
era5_land,rain_season_length,rcpxx,2051-2080,centile,10.0,113.903333
era5_land,rain_season_length,rcpxx,1981-2010,centile,50.0,141.916667
era5_land,rain_season_length,rcpxx,2021-2050,centile,50.0,138.620833
era5_land,rain_season_length,rcpxx,2051-2080,centile,50.0,134.120833
era5_land,rain_season_length,rcpxx,1981-2010,centile,90.0,157.516667
era5_land,rain_season_length,rcpxx,2021-2050,centile,90.0,156.513333
era5_land,rain_season_length,rcpxx,2051-2080,centile,90.0,154.073333
era5_land,rain_season_length,rcpxx,1981-2010,centile,99.0,164.913333
era5_land,rain_season_length,rcpxx,2021-2050,centile,99.0,167.858583
era5_land,rain_season_length,rcpxx,2051-2080,centile,99.0,165.901583
era5_land,rain_season_length,rcpxx,1981-2010,centile,100.0,165.583333
era5_land,rain_season_length,rcpxx,2021-2050,centile,100.0,169.541667
era5_land,rain_season_length,rcpxx,2051-2080,centile,100.0,167.483333
