stn,var,rcp,hor,stat,centile,val
era5_land,evspsblpot,ref,1981-2010,none,-1,3662.46413
era5_land,evspsblpot,rcp45,1981-2010,mean,-1,3602.200045
era5_land,evspsblpot,rcp45,2021-2050,mean,-1,3774.975416
era5_land,evspsblpot,rcp45,2051-2080,mean,-1,3886.582846
era5_land,evspsblpot,rcp45,1981-2010,min,-1,3486.603682
era5_land,evspsblpot,rcp45,2021-2050,min,-1,3626.883879
era5_land,evspsblpot,rcp45,2051-2080,min,-1,3721.587401
era5_land,evspsblpot,rcp45,1981-2010,max,-1,3726.80796
era5_land,evspsblpot,rcp45,2021-2050,max,-1,3923.979926
era5_land,evspsblpot,rcp45,2051-2080,max,-1,4034.593516
era5_land,evspsblpot,rcp45,1981-2010,centile,99,3722.942786
era5_land,evspsblpot,rcp45,2021-2050,centile,99,3918.928966
era5_land,evspsblpot,rcp45,2051-2080,centile,99,4029.834628
era5_land,evspsblpot,rcp45,1981-2010,centile,90,3688.156219
era5_land,evspsblpot,rcp45,2021-2050,centile,90,3873.470328
era5_land,evspsblpot,rcp45,2051-2080,centile,90,3987.004639
era5_land,evspsblpot,rcp45,1981-2010,centile,50,3600.042557
era5_land,evspsblpot,rcp45,2021-2050,centile,50,3775.673834
era5_land,evspsblpot,rcp45,2051-2080,centile,50,3890.419234
era5_land,evspsblpot,rcp45,1981-2010,centile,10,3526.370001
era5_land,evspsblpot,rcp45,2021-2050,centile,10,3672.737366
era5_land,evspsblpot,rcp45,2051-2080,centile,10,3789.394326
era5_land,evspsblpot,rcp45,1981-2010,centile,1,3490.580314
era5_land,evspsblpot,rcp45,2021-2050,centile,1,3631.469228
era5_land,evspsblpot,rcp45,2051-2080,centile,1,3728.368094
era5_land,evspsblpot,rcp85,1981-2010,mean,-1,3588.7191
era5_land,evspsblpot,rcp85,2021-2050,mean,-1,3794.213385
era5_land,evspsblpot,rcp85,2051-2080,mean,-1,4012.653519
era5_land,evspsblpot,rcp85,1981-2010,min,-1,3462.807854
era5_land,evspsblpot,rcp85,2021-2050,min,-1,3652.192599
era5_land,evspsblpot,rcp85,2051-2080,min,-1,3836.469559
era5_land,evspsblpot,rcp85,1981-2010,max,-1,3721.744842
era5_land,evspsblpot,rcp85,2021-2050,max,-1,3939.635014
era5_land,evspsblpot,rcp85,2051-2080,max,-1,4170.646554
era5_land,evspsblpot,rcp85,1981-2010,centile,99,3717.850049
era5_land,evspsblpot,rcp85,2021-2050,centile,99,3934.350041
era5_land,evspsblpot,rcp85,2051-2080,centile,99,4166.634327
era5_land,evspsblpot,rcp85,1981-2010,centile,90,3682.796908
era5_land,evspsblpot,rcp85,2021-2050,centile,90,3886.785281
era5_land,evspsblpot,rcp85,2051-2080,centile,90,4130.524284
era5_land,evspsblpot,rcp85,1981-2010,centile,50,3587.616782
era5_land,evspsblpot,rcp85,2021-2050,centile,50,3794.172409
era5_land,evspsblpot,rcp85,2051-2080,centile,50,4013.542229
era5_land,evspsblpot,rcp85,1981-2010,centile,10,3505.685882
era5_land,evspsblpot,rcp85,2021-2050,centile,10,3699.133217
era5_land,evspsblpot,rcp85,2051-2080,centile,10,3902.23711
era5_land,evspsblpot,rcp85,1981-2010,centile,1,3467.095656
era5_land,evspsblpot,rcp85,2021-2050,centile,1,3656.886661
era5_land,evspsblpot,rcp85,2051-2080,centile,1,3843.046314
era5_land,evspsblpot,rcpxx,1981-2010,mean,-1,3595.459572
era5_land,evspsblpot,rcpxx,2021-2050,mean,-1,3784.5944
era5_land,evspsblpot,rcpxx,2051-2080,mean,-1,3949.618182
era5_land,evspsblpot,rcpxx,1981-2010,min,-1,3462.451799
era5_land,evspsblpot,rcpxx,2021-2050,min,-1,3608.190969
era5_land,evspsblpot,rcpxx,2051-2080,min,-1,3713.389586
era5_land,evspsblpot,rcpxx,1981-2010,max,-1,3733.111232
era5_land,evspsblpot,rcpxx,2021-2050,max,-1,3964.041262
era5_land,evspsblpot,rcpxx,2051-2080,max,-1,4176.875027
era5_land,evspsblpot,rcpxx,1981-2010,centile,99,3730.468148
era5_land,evspsblpot,rcpxx,2021-2050,centile,99,3955.810971
era5_land,evspsblpot,rcpxx,2051-2080,centile,99,4167.875354
era5_land,evspsblpot,rcpxx,1981-2010,centile,90,3688.353411
era5_land,evspsblpot,rcpxx,2021-2050,centile,90,3892.543252
era5_land,evspsblpot,rcpxx,2051-2080,centile,90,4094.853218
era5_land,evspsblpot,rcpxx,1981-2010,centile,50,3594.328734
era5_land,evspsblpot,rcpxx,2021-2050,centile,50,3784.49893
era5_land,evspsblpot,rcpxx,2051-2080,centile,50,3944.629146
era5_land,evspsblpot,rcpxx,1981-2010,centile,10,3511.665387
era5_land,evspsblpot,rcpxx,2021-2050,centile,10,3679.362235
era5_land,evspsblpot,rcpxx,2051-2080,centile,10,3808.861048
era5_land,evspsblpot,rcpxx,1981-2010,centile,1,3465.294711
era5_land,evspsblpot,rcpxx,2021-2050,centile,1,3616.799255
era5_land,evspsblpot,rcpxx,2051-2080,centile,1,3726.438547
