stn,var,rcp,hor,stat,centile,val
era5_land,pr,ref,1981-2010,none,-1,510.433003
era5_land,pr,rcp45,1981-2010,mean,-1,481.424471
era5_land,pr,rcp45,2021-2050,mean,-1,486.531817
era5_land,pr,rcp45,2051-2080,mean,-1,465.547889
era5_land,pr,rcp45,1981-2010,min,-1,287.394743
era5_land,pr,rcp45,2021-2050,min,-1,289.579863
era5_land,pr,rcp45,2051-2080,min,-1,235.415327
era5_land,pr,rcp45,1981-2010,max,-1,666.793143
era5_land,pr,rcp45,2021-2050,max,-1,709.139858
era5_land,pr,rcp45,2051-2080,max,-1,712.079983
era5_land,pr,rcp45,1981-2010,centile,99,657.946133
era5_land,pr,rcp45,2021-2050,centile,99,697.67979
era5_land,pr,rcp45,2051-2080,centile,99,696.871968
era5_land,pr,rcp45,1981-2010,centile,90,593.822582
era5_land,pr,rcp45,2021-2050,centile,90,609.585956
era5_land,pr,rcp45,2051-2080,centile,90,595.606216
era5_land,pr,rcp45,1981-2010,centile,50,483.085949
era5_land,pr,rcp45,2021-2050,centile,50,482.090894
era5_land,pr,rcp45,2051-2080,centile,50,466.499024
era5_land,pr,rcp45,1981-2010,centile,10,366.184469
era5_land,pr,rcp45,2021-2050,centile,10,368.551817
era5_land,pr,rcp45,2051-2080,centile,10,326.510196
era5_land,pr,rcp45,1981-2010,centile,1,298.043563
era5_land,pr,rcp45,2021-2050,centile,1,299.163337
era5_land,pr,rcp45,2051-2080,centile,1,247.994703
era5_land,pr,rcp85,1981-2010,mean,-1,476.633717
era5_land,pr,rcp85,2021-2050,mean,-1,473.659411
era5_land,pr,rcp85,2051-2080,mean,-1,448.724995
era5_land,pr,rcp85,1981-2010,min,-1,282.247363
era5_land,pr,rcp85,2021-2050,min,-1,256.839159
era5_land,pr,rcp85,2051-2080,min,-1,187.642758
era5_land,pr,rcp85,1981-2010,max,-1,662.270348
era5_land,pr,rcp85,2021-2050,max,-1,693.294771
era5_land,pr,rcp85,2051-2080,max,-1,731.282467
era5_land,pr,rcp85,1981-2010,centile,99,652.898009
era5_land,pr,rcp85,2021-2050,centile,99,683.442535
era5_land,pr,rcp85,2051-2080,centile,99,714.315902
era5_land,pr,rcp85,1981-2010,centile,90,592.528323
era5_land,pr,rcp85,2021-2050,centile,90,612.62453
era5_land,pr,rcp85,2051-2080,centile,90,616.893086
era5_land,pr,rcp85,1981-2010,centile,50,478.570871
era5_land,pr,rcp85,2021-2050,centile,50,468.955991
era5_land,pr,rcp85,2051-2080,centile,50,450.026082
era5_land,pr,rcp85,1981-2010,centile,10,358.670474
era5_land,pr,rcp85,2021-2050,centile,10,349.226109
era5_land,pr,rcp85,2051-2080,centile,10,287.761443
era5_land,pr,rcp85,1981-2010,centile,1,292.525445
era5_land,pr,rcp85,2021-2050,centile,1,268.87751
era5_land,pr,rcp85,2051-2080,centile,1,201.004992
era5_land,pr,rcpxx,1981-2010,mean,-1,478.973388
era5_land,pr,rcpxx,2021-2050,mean,-1,479.945935
era5_land,pr,rcpxx,2051-2080,mean,-1,456.940827
era5_land,pr,rcpxx,1981-2010,min,-1,274.177085
era5_land,pr,rcpxx,2021-2050,min,-1,239.626825
era5_land,pr,rcpxx,2051-2080,min,-1,173.777836
era5_land,pr,rcpxx,1981-2010,max,-1,678.367299
era5_land,pr,rcpxx,2021-2050,max,-1,738.261498
era5_land,pr,rcpxx,2051-2080,max,-1,767.791566
era5_land,pr,rcpxx,1981-2010,centile,99,669.766268
era5_land,pr,rcpxx,2021-2050,centile,99,717.099584
era5_land,pr,rcpxx,2051-2080,centile,99,737.536395
era5_land,pr,rcpxx,1981-2010,centile,90,596.70387
era5_land,pr,rcpxx,2021-2050,centile,90,620.626355
era5_land,pr,rcpxx,2051-2080,centile,90,610.871341
era5_land,pr,rcpxx,1981-2010,centile,50,481.242421
era5_land,pr,rcpxx,2021-2050,centile,50,473.196308
era5_land,pr,rcpxx,2051-2080,centile,50,459.521136
era5_land,pr,rcpxx,1981-2010,centile,10,358.615097
era5_land,pr,rcpxx,2021-2050,centile,10,350.713371
era5_land,pr,rcpxx,2051-2080,centile,10,299.895575
era5_land,pr,rcpxx,1981-2010,centile,1,282.418903
era5_land,pr,rcpxx,2021-2050,centile,1,258.204405
era5_land,pr,rcpxx,2051-2080,centile,1,195.722263
