stn,var,rcp,hor,stat,centile,val
era5_land,tasmin,ref,1981-2010,none,-1,22.838666
era5_land,tasmin,rcp45,1981-2010,mean,-1,22.967954
era5_land,tasmin,rcp45,2021-2050,mean,-1,24.120737
era5_land,tasmin,rcp45,2051-2080,mean,-1,24.80046
era5_land,tasmin,rcp45,1981-2010,min,-1,22.418382
era5_land,tasmin,rcp45,2021-2050,min,-1,23.530488
era5_land,tasmin,rcp45,2051-2080,min,-1,24.079354
era5_land,tasmin,rcp45,1981-2010,max,-1,23.569001
era5_land,tasmin,rcp45,2021-2050,max,-1,24.819736
era5_land,tasmin,rcp45,2051-2080,max,-1,25.781256
era5_land,tasmin,rcp45,1981-2010,centile,99,23.545692
era5_land,tasmin,rcp45,2021-2050,centile,99,24.78012
era5_land,tasmin,rcp45,2051-2080,centile,99,25.728721
era5_land,tasmin,rcp45,1981-2010,centile,90,23.373231
era5_land,tasmin,rcp45,2021-2050,centile,90,24.541618
era5_land,tasmin,rcp45,2051-2080,centile,90,25.337044
era5_land,tasmin,rcp45,1981-2010,centile,50,22.952275
era5_land,tasmin,rcp45,2021-2050,centile,50,24.102332
era5_land,tasmin,rcp45,2051-2080,centile,50,24.732272
era5_land,tasmin,rcp45,1981-2010,centile,10,22.597443
era5_land,tasmin,rcp45,2021-2050,centile,10,23.71943
era5_land,tasmin,rcp45,2051-2080,centile,10,24.294683
era5_land,tasmin,rcp45,1981-2010,centile,1,22.438395
era5_land,tasmin,rcp45,2021-2050,centile,1,23.554443
era5_land,tasmin,rcp45,2051-2080,centile,1,24.102957
era5_land,tasmin,rcp85,1981-2010,mean,-1,23.00511
era5_land,tasmin,rcp85,2021-2050,mean,-1,24.44752
era5_land,tasmin,rcp85,2051-2080,mean,-1,25.996547
era5_land,tasmin,rcp85,1981-2010,min,-1,22.427651
era5_land,tasmin,rcp85,2021-2050,min,-1,23.65546
era5_land,tasmin,rcp85,2051-2080,min,-1,24.994308
era5_land,tasmin,rcp85,1981-2010,max,-1,23.661774
era5_land,tasmin,rcp85,2021-2050,max,-1,25.165688
era5_land,tasmin,rcp85,2051-2080,max,-1,27.055245
era5_land,tasmin,rcp85,1981-2010,centile,99,23.630626
era5_land,tasmin,rcp85,2021-2050,centile,99,25.142315
era5_land,tasmin,rcp85,2051-2080,centile,99,27.008633
era5_land,tasmin,rcp85,1981-2010,centile,90,23.419839
era5_land,tasmin,rcp85,2021-2050,centile,90,24.931072
era5_land,tasmin,rcp85,2051-2080,centile,90,26.713069
era5_land,tasmin,rcp85,1981-2010,centile,50,22.985041
era5_land,tasmin,rcp85,2021-2050,centile,50,24.43336
era5_land,tasmin,rcp85,2051-2080,centile,50,25.963537
era5_land,tasmin,rcp85,1981-2010,centile,10,22.624584
era5_land,tasmin,rcp85,2021-2050,centile,10,23.956867
era5_land,tasmin,rcp85,2051-2080,centile,10,25.288443
era5_land,tasmin,rcp85,1981-2010,centile,1,22.450686
era5_land,tasmin,rcp85,2021-2050,centile,1,23.69749
era5_land,tasmin,rcp85,2051-2080,centile,1,25.031754
era5_land,tasmin,rcpxx,1981-2010,mean,-1,22.986964
era5_land,tasmin,rcpxx,2021-2050,mean,-1,24.287928
era5_land,tasmin,rcpxx,2051-2080,mean,-1,25.412412
era5_land,tasmin,rcpxx,1981-2010,min,-1,22.396207
era5_land,tasmin,rcpxx,2021-2050,min,-1,23.462449
era5_land,tasmin,rcpxx,2051-2080,min,-1,24.079354
era5_land,tasmin,rcpxx,1981-2010,max,-1,23.670469
era5_land,tasmin,rcpxx,2021-2050,max,-1,25.19756
era5_land,tasmin,rcpxx,2051-2080,max,-1,27.055245
era5_land,tasmin,rcpxx,1981-2010,centile,99,23.63949
era5_land,tasmin,rcpxx,2021-2050,centile,99,25.147422
era5_land,tasmin,rcpxx,2051-2080,centile,99,26.962022
era5_land,tasmin,rcpxx,1981-2010,centile,90,23.421979
era5_land,tasmin,rcpxx,2021-2050,centile,90,24.846769
era5_land,tasmin,rcpxx,2051-2080,centile,90,26.53512
era5_land,tasmin,rcpxx,1981-2010,centile,50,22.961023
era5_land,tasmin,rcpxx,2021-2050,centile,50,24.269612
era5_land,tasmin,rcpxx,2051-2080,centile,50,25.349743
era5_land,tasmin,rcpxx,1981-2010,centile,10,22.593592
era5_land,tasmin,rcpxx,2021-2050,centile,10,23.771358
era5_land,tasmin,rcpxx,2051-2080,centile,10,24.453056
era5_land,tasmin,rcpxx,1981-2010,centile,1,22.416395
era5_land,tasmin,rcpxx,2021-2050,centile,1,23.511017
era5_land,tasmin,rcpxx,2051-2080,centile,1,24.126876
