,year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
0,1981,3603.4231349764614,3561.9723989148406,3361.799019438555,3677.939377584897,3552.9544809181525,3359.303116947491,3682.031956788346
1,1982,3702.305760384166,3531.724017895038,3376.206733811071,3672.1628126659625,3522.875470831338,3374.2804957065687,3641.2600238885852
2,1983,3702.6722355076254,3478.5615270438743,3313.881375701634,3576.273732342796,3469.259187007042,3316.418626159224,3558.2781409762715
3,1984,3719.9954227189874,3626.0942929249054,3493.813703923525,3793.1912100597965,3614.8560831850054,3488.785735507752,3788.5465086866698
4,1985,3737.094378608317,3601.1337429221444,3415.716621671128,3715.353756269049,3591.9185584715,3406.4860513071567,3721.030046192963
5,1986,3745.0317609039153,3579.076673305631,3511.0882405160146,3743.5613901931283,3569.053954443655,3500.0514140533246,3725.8296779322764
6,1987,3593.2119438378027,3566.0901764182117,3434.6147150881684,3729.3399362277496,3555.942745736635,3405.932793718564,3709.6455239955644
7,1988,3719.9722034953597,3585.979763195126,3463.446187022281,3730.467752433862,3576.1102228589602,3431.0205761738666,3731.33437131397
8,1989,3556.70113848415,3585.0925296449254,3483.61782953064,3697.220241713009,3574.7962637172773,3476.2887336563513,3678.74945535889
9,1990,3780.7729930683136,3617.550358754352,3507.853450074775,3809.6963313200285,3608.7878129940464,3499.007562091532,3802.3500611182985
10,1991,3684.7843409010516,3552.259107004549,3467.034926936981,3681.779806070417,3542.187612005718,3467.5608128736303,3679.9103622754856
11,1992,3570.5202778884836,3520.066037203166,3378.098297020361,3646.412564531172,3512.1012503571737,3380.1278442722382,3649.666368891498
12,1993,3751.8277820674584,3544.580831058568,3413.9468206313195,3613.709786125187,3535.9348363668987,3387.5454978707876,3609.8804618207964
13,1994,3611.50585468937,3564.075521128126,3487.4379320188964,3665.6450357170856,3554.300647066762,3476.5599419944565,3653.412701058926
14,1995,3764.3667030641905,3551.429692171615,3430.0918964832576,3718.64708438108,3542.24774813361,3401.3438987655077,3703.468258997345
