year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp45_19,rcp45_20,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
1991,531.4284865908337,545.9667186016449,467.64911416480055,599.0142915884812,468.36478503301834,512.6169678735333,566.2476327274492,574.4670760197135,526.174620402464,629.3375856848152,581.0036578681245,493.4765019399075,490.44637278257375,566.478999295423,458.3731388054806,647.7172305680932,537.34468642084,505.82977817874865,566.050022487372,431.813006434057,467.6195324010482,476.9504071979675,454.84871603871636,610.6286257536854,465.69235716477027,505.93598070917307,535.7280059220276,595.9059917737607,544.1673766949074,497.9321733278002,502.4134754355971,344.4828423220023,518.7847305911775,564.500696905089,506.37674577632595,465.39455205309577,545.6999080295539,517.6450271725503,624.6785123844002,651.7225563091716,603.6344062175094,506.52842935017793,478.26015887592763,543.0396798908738
1992,456.3024879015001,602.4796252425809,407.2999000755221,288.60343453178126,483.6983293732346,579.894867180431,544.5884824197346,314.8070143479098,413.0248882379424,436.55059112617107,516.5717166000073,495.25102584768223,492.5252623726071,324.9629296607839,664.4228579787559,591.445986120021,719.0901967723395,467.4397822511734,435.39002224503025,609.7673212899622,668.8749747929894,499.17705620370725,389.0266898550105,292.02843968339425,485.1460477484508,560.1652041266177,619.1513001186491,683.7819940321571,304.41482938310423,493.33654708113534,505.6387898171464,428.4794804422864,562.7306752486364,547.2188379323622,410.0517453080932,658.7800445776435,318.2760148071706,690.3350420664165,431.78042776588086,594.3614173366985,527.976340297532,473.7987379308317,660.5283812418372,430.90440395897843
1993,523.6528375388008,467.2897001636975,407.11632907130553,377.31630093139125,532.2197659514619,587.0327873322556,437.5436393715451,447.3043664075821,494.5616075222335,472.36788353655237,494.4360271444022,476.75596739205065,590.0250833529283,605.856407396997,473.9324091518443,631.2592526251133,514.6380850081212,467.0619316871762,485.9897134512204,477.84662379441613,473.29456017540616,457.85412417038896,405.8830181806916,385.7746062431282,536.8268698841447,579.3221035349421,610.7915116496911,491.24436260116784,430.4578860319204,475.27806338230846,609.0209262835435,409.53412560077743,442.33005459330684,434.25924421003054,481.1686867744004,468.18192484199693,590.4943879506272,501.79149131771834,470.8390362066477,630.102584833823,502.7285652240017,469.3994030655655,446.0675046535111,467.332559610776
1994,620.8271510054515,370.162278254356,266.5369054798383,388.4691312594344,331.0982344083664,449.8812706691838,613.2635439883423,589.9896400110757,510.66374953196845,449.3712219150602,686.8875441651847,451.02625642324875,593.1302167750121,549.0037101324493,494.41042912955663,492.7002344744093,524.8709416219199,426.24829396949707,575.623182834915,425.2167397432634,426.7454404382616,471.3444097849759,257.3535684938243,403.6826938019027,328.0153305533796,440.436650947843,422.70508035047277,429.91289844235666,558.8893606307643,455.816573266527,605.4270569989695,415.49238629882797,355.3558736953994,610.050740635003,494.5597026738474,490.24269240875486,535.9078860565573,507.93865379916923,443.8316248621457,488.7861076628432,690.201683492452,426.0781616393187,416.48054594669026,567.3491129759318
1995,575.2835066008364,594.7706758484976,421.46859969337953,369.9629358698676,535.366055114277,508.6518140069989,376.79755155380036,311.28131344739364,592.2861442932184,527.0366191705834,381.87989785397707,600.5354554957611,601.7883205057182,503.90674342133735,647.3905553951341,355.744414669302,588.1580265365966,510.13025262350794,600.0080385958391,608.0564304799207,375.6327266835044,469.2495933738372,410.5673407439279,386.7971607443402,545.844878031618,492.0197714078129,506.0787084564418,592.7884244168243,298.13010267698485,611.2508327258216,617.706195200568,545.9424792714863,568.7479830700738,373.7205721155343,576.950210306388,632.9634787857307,480.06289513339755,565.169334965972,531.9421388234842,352.46340498924275,386.7726151272283,511.64462833342134,367.3345539193703,588.0668276317032
1996,520.9440038392075,346.5031414234181,192.12429414745873,539.1644705759012,630.1382426191401,488.10409334937634,425.8926404518884,411.1998177906498,457.30462586725855,496.45525693158936,406.24004212937587,501.33586665025126,402.5094084609154,401.8095028263367,336.2720132416126,544.9569302377968,416.48728079593553,523.7822105818907,507.0984326415909,544.8619592619535,530.0080811877364,473.9738878539742,187.9088633196002,559.4999797274511,633.0699434631867,474.9115616778673,480.61184702304655,280.99559319601553,390.40494661556204,510.2908425838667,415.389615988577,353.27815889216794,331.03516221798037,419.11790400334223,449.81223569265165,328.687814306758,390.00777272942463,406.5661670946714,505.91569878702927,542.1285228520358,416.6356192547644,524.8613544312759,509.5431243633161,491.13250619336645
1997,463.46237717983047,648.537332992758,407.76625110301603,450.42841741171446,451.0627184825579,505.5463680986491,578.7025535482314,579.7014120362812,560.1426983590188,557.2021340870602,530.2398555730558,452.34533596295785,489.02841386620696,437.3104017713868,425.4465454906923,530.7028296549158,601.9513042680338,583.6518548956193,435.8467440131854,538.5826976479261,318.6286300236704,470.14803081060876,411.15923490047254,456.55994291547563,454.1710878340498,497.93363403343113,472.71264915877964,504.96887864177756,560.4331676979082,457.0411012305706,502.9000131966735,405.7593633896188,629.3299844078601,578.7379744731476,542.7022173527737,415.1375017738683,423.7046862897965,588.8834234072591,555.6248833025843,533.0025707180176,547.1315391331858,578.7811157292246,305.2940041267465,427.1858772496264
1998,427.3722109516666,550.7181177985668,319.4863261359005,462.69013392949415,196.57535282348948,499.7402123382044,488.6435364785655,310.3524654950159,434.16144684072776,343.0361270725524,554.4079289832259,500.04490977107844,411.2087221797796,779.6475306526166,428.592775468434,457.0455041326054,479.4298382913239,470.687365880527,334.9593226292279,329.10043806664993,380.11899146641997,459.84832440702246,308.196524779999,475.12584113337965,194.05160185101883,490.5517968690907,426.7699971632829,526.4491895282468,298.21512410943416,495.19451278372105,421.5727789845273,425.59820493504014,526.2535414645929,475.81348330523883,422.65107336594804,420.4567881806285,750.0143393969057,462.64752484385866,344.84840433407027,461.0615664263085,567.5910503922727,466.4693686556278,371.5895599000969,328.464886302429
1999,576.1279466322957,784.2305401001946,379.23173375840275,485.85525184557287,411.18082518746337,548.5045144233703,337.55670659319895,333.3855527729623,492.22540118570595,383.61834393924323,443.9047565420069,491.26564798205686,700.6810873050426,535.1879086612906,659.1713729024148,451.9243389962818,726.3990061413757,475.9744581852007,461.301784479531,373.25731931077917,517.853753237755,522.03059212378,371.0341298682068,489.4083141184875,395.85466941925563,538.8528481556536,418.8013358432493,681.0387063668701,315.4023970006095,498.5629744755027,700.5753072724185,561.173357356351,746.3062858672681,333.9202446515453,482.718083886284,642.5837925950358,513.6184864241261,704.151832219685,378.2569633643674,451.44839978289355,447.63820716170585,476.06224092891347,496.6255401586444,451.04515915202336
2000,549.9803459259587,361.1820624758862,263.3887552729754,420.5652386775846,529.7268178592783,418.41358028425174,399.68418545076213,558.3078933182952,511.83505509336584,593.524709892942,488.65334963795533,509.72363103956974,638.7440690167864,533.265473191898,521.4446701642787,484.7890762299914,535.6730104293391,462.34822862638,630.2162869005474,519.8403208406933,362.790003014607,580.7372988595005,254.12802421554485,424.52519962444273,531.5376460827116,407.529838197643,439.0521982058762,291.54061097430815,534.7877539357361,505.45197173255815,636.1400734501944,449.0532488901381,346.80175841912995,392.30275193547834,501.2036493666092,513.7717483482281,510.95745936693044,511.62458643620624,591.097863884462,483.9363073414366,501.9751734931093,462.20580059998207,348.2256026855306,610.8981263217057
2001,465.33479409943277,426.7291442236243,351.50758087488606,347.0604017359513,337.1040051350383,463.5595427204389,603.3583221702127,487.5634392804018,469.290908487372,461.31773703350694,624.8113495385857,588.9980567507689,481.7699971711683,536.1491420339336,525.5469725666115,480.06729542508185,565.5365290814682,539.9298317731991,504.7796421175236,525.0341833394131,451.7092021020102,486.63049861415215,340.86177872332445,353.66583061395204,334.014107319714,452.6434155153076,475.498106055336,456.54646612717323,468.03396575544974,596.4661322732659,494.42575887798193,419.7195217663359,406.11335213804983,586.3685337870602,455.9012497117202,513.5479357048702,516.3115932188134,546.7065260125186,462.21553031027275,484.10110220977043,633.0064253140927,550.3822128854949,442.81481505893635,490.83231080285276
2002,368.77494764943407,597.786559256627,473.76206497154305,476.71102552451316,414.2457400428126,495.8602814558212,549.5910626620105,497.831171317291,536.847542666787,403.8186795000553,600.8946850887887,414.0747654608802,566.99160437378,556.2366151356013,543.216024412135,614.5365167967832,639.2485741165295,504.1757063452046,419.7542174095576,471.0946905637039,501.93914771856197,516.1068103021304,466.72484488796744,489.75289437440074,409.6403973413718,484.4667629049765,384.5372729531151,457.7287564839091,473.2608490463527,419.4168838282389,574.9494457706533,416.8070574566774,572.8947277854224,543.1629543073268,524.5746451174534,541.3675699349145,529.209008101733,625.3997498907382,406.7667294358143,607.0623173728775,611.5773082473008,507.98192999570966,482.7057555972303,406.1860687008377
2003,581.5805778857581,387.42721143492497,194.65812766933368,422.1274803086384,328.2053693202465,418.64740044705434,449.865927752521,422.6694263232508,647.4750386916836,454.0326080794195,458.6321492166309,496.53912181647473,492.98243077551916,551.020521780853,412.97604486007043,454.5548729083391,529.910799604744,516.3599978438707,627.567366478496,418.3255781357867,464.3126149680647,484.98997496526835,191.77237386837956,432.7123422753632,327.296451540047,411.3147959367074,492.89348662895986,384.91246486735747,397.54948028426406,498.2485451385071,509.59137562228415,397.10546009938014,372.78076238039387,444.89667390977297,623.3429976777468,396.76710665092713,535.332898023218,494.5641035852243,453.5135900774158,449.2223657638039,465.2977430625195,519.7395044593022,443.1184959782343,615.7404175303935
2004,390.31330120119276,507.53344389275196,333.6473306536862,446.9185380770218,584.3504171374749,444.81838974360267,658.2429858956395,415.5906342902929,550.091075296164,491.424923195957,503.55085247701186,508.49230209352567,373.11809490771316,562.6975931941355,423.59213432707844,442.37668772071277,570.7673260157774,549.6822748787242,475.6111768583001,632.4555773661347,514.5196612067683,395.81341290081997,319.6631509411545,455.4709435792696,572.5313652104629,432.1220473419375,323.07488730424274,371.8924770932854,395.59237252012946,512.1273577478145,383.706927835263,338.9902004272314,480.87572583280064,646.8523940169894,535.7558081156399,420.4683763570058,552.620051898086,555.4498078257814,482.52464441341033,446.4982680429125,515.4340381912132,551.5431859888195,486.0801305010696,464.4743618817653
2005,440.4385424475792,484.7866445001956,423.5700206996163,337.51311749913083,524.9803923108501,554.2847451843357,436.7508756908569,367.59717218951465,497.54898937526224,462.20679215529077,508.30237963884827,659.4805417478624,363.68299718608773,659.2355397375799,478.7828205387256,582.4927195848862,520.1112019941163,580.1007993005707,419.82203837502965,492.7910003730367,555.4215678165046,316.44581343274274,411.75049497792446,340.9006870012018,519.9056195664081,546.5268999316064,579.1164324967107,495.8633529374868,357.43822019925017,665.0598704506014,373.30127235613793,438.55054445252586,458.5077833779793,437.5011729202273,484.20310937804334,474.9437451363929,640.0677912018812,508.0382497906064,457.7923286624809,568.8989016679687,517.8475283640917,575.5591161304815,525.3142583895966,406.68829525108777
2006,399.4011976816307,550.8742433999722,381.87651720607585,403.9684809368536,381.7270154194955,402.3765298342166,543.8977263152915,305.1203292502664,532.7021490413762,499.0410395480013,536.0952898736366,629.7535201392857,518.3319088120487,430.43093341262374,389.07150673381756,421.39202689843154,658.8966596807736,649.6031933345199,481.42721308350525,490.16836508107554,403.3271283701656,486.95767309165194,388.91813499531855,520.2581424309957,403.4487499720677,508.75559228107585,288.72983024394307,511.55610768270793,583.6963300937125,615.1289398527624,397.8354623380073,325.01838993998336,753.5403102146881,517.6331052901478,585.7745607113044,553.6184685161562,445.1208210522073,681.9219507322298,487.1498754789383,416.08504349395764,525.8005569891362,426.6956029816899,493.5118012846801,709.5041239343014
2007,455.0970297813415,403.867328156418,266.0953945515225,374.9866265005186,591.5136298973819,391.1555508905524,564.672561359126,301.852054774151,384.2607433347238,695.5512462263044,546.0925909517231,452.4468230843502,557.4667096163191,578.4003880801024,526.9609472778204,640.42014151531,429.14360559532844,650.9493408021049,512.1157620597129,737.6668860481254,513.1830288436347,496.14848106013784,268.9413371905983,554.3086462978866,461.4337448956452,450.28393177481,440.1385342508952,357.0633699854455,556.2831821841476,543.116221864821,563.0903293694861,372.9029082072478,525.4886189188622,481.46141151525353,549.8633588662516,584.8643751758972,485.2549877258172,587.0589337193308,492.9616554487089,416.2182009834169,586.1439082586735,447.7049844915876,530.2190887466776,458.4530492309726
2008,554.8659928131103,377.9239093947315,214.6468441984914,472.97109827012736,543.6138099149184,399.22978931372916,398.92178126131085,424.522275119538,511.6859743219311,514.628031201773,451.03493967417313,476.84003321292187,468.3320880112635,467.9241953507276,472.36553635143264,677.5527904429664,372.8291316835298,598.2970992913946,490.76504922564317,581.178995605808,479.7557882761797,549.7076860377733,286.32898387379396,461.8578915663083,300.9390735986584,509.4432624769,426.63810344063484,423.9423596753015,261.8142205268173,393.7159479911396,605.679140418943,396.47549243022826,471.4915205071018,470.4148431183705,463.99156964801296,492.3889168154249,555.3949142647524,460.29945380549833,339.0936633490031,545.7913701047904,365.84590785033913,462.135222657972,670.0875219683018,499.5711696182313
2009,528.4908048219762,444.3041071429737,228.40505258002375,446.9433583878589,329.12152165110825,483.6576570779322,550.4604088362568,608.3792459840106,550.0040097904947,384.5687908112794,475.13154069918073,466.8571514367071,417.83608467189936,390.71070428216876,474.7341830897615,612.8656206209699,428.8289179062116,383.5500167389147,546.7603981846336,410.58001530250664,569.1645437455975,322.10634612770656,423.46385772501435,340.94995929330196,526.2917417786525,514.439777402803,404.6296763783811,542.779466616707,408.5201748756763,527.6916760832788,475.24585770789184,488.28786827679875,615.0425780258618,489.30825288149504,619.81172249816,452.1467050352096,610.6444410247952,507.31830875268315,574.2799230949079,585.4463688429781,420.5521880556638,515.7695694445512,784.4123869280559,645.208895582002
2010,603.5053547155755,262.6234660855013,195.06690296501012,483.9204883416586,378.7963033619964,445.53130133503686,499.55368073752237,322.1462007310191,554.6221690224783,362.1977756533253,437.2191368007965,530.6366966828581,404.87164567258753,496.4501633607434,481.83234057208244,453.33492014038177,339.68037079899955,672.2658205141595,540.0054806840838,509.1650653170136,608.1650518062205,383.54925763352344,119.08113379285687,348.52821769813517,413.7983967740973,424.1756191690597,526.679771676014,199.4001364141877,462.1808113783546,447.59396722105134,516.8878617949307,353.6447702922514,278.4665147304248,472.7045034079222,497.85397376187825,430.6863055442502,449.4216197042552,326.47316776956086,434.9427868145526,711.4273911703325,540.651063403486,631.4315482148859,652.1993916398828,580.2624691499235
2011,,448.19802927167876,283.50337045114946,541.4679676299957,214.8890642144555,459.6371951906705,406.5860348615497,411.8971207541663,480.7838037655661,250.73253226259314,593.5810596469626,655.2444966833904,427.17887996873185,516.4080899452094,387.099869386773,493.69000871386095,476.20970203566577,373.0313382999302,571.8345633473565,350.2820645928162,658.8413512871298,437.22644999781164,341.25340758873466,468.95026920151673,511.62415586038594,607.4213190455293,444.9357908795034,399.31240349201806,366.59754451875256,444.47980921259403,336.98366661337803,435.6668117578627,523.2188434966076,534.9927525594514,621.3220110228866,477.8151754399963,460.73854049307187,542.1682615532806,564.0169590876906,616.5481868681773,531.8896693298652,552.4088227104045,451.34066252059125,371.86979738214814
2012,,450.991134325926,326.444487419686,377.955947213015,333.73052156285775,417.8598296721925,304.2975335382202,201.4988920261599,531.0415926993782,521.2736630171621,335.4048113288705,695.3081747310326,590.208589424724,550.7618705209026,451.5474191208719,485.5845861030041,524.5410435896365,580.5221284158607,611.078853104265,365.16369508187796,451.32566454248575,498.67914728231096,351.61113604473974,619.0407046970196,380.98692712148795,351.88384723991845,297.86932666502895,461.4068398372217,326.0055315432671,679.6268880126826,494.89523910476623,386.4940227314473,662.6169443857846,443.6710413326771,632.5498851297181,421.1297398953738,602.7653552377444,506.0594556546898,395.87381095061977,338.9314699579271,331.40652997661743,473.74001956841096,410.65532130331394,581.4237091288737
2013,,539.4032903670036,314.52301307122787,513.8268610690517,468.27187516296533,393.93260311354993,600.4174693845307,330.9008936830994,592.5804703648394,540.1560737419317,654.8116897534269,506.5700293507309,516.5078385948783,476.1951688072778,376.57222709495034,667.4505935733912,482.3476119231889,551.5258942618751,639.8972649938058,531.1559376814287,414.5961201350872,452.6254305206904,158.10433666374868,321.48911938641623,254.74225976595227,476.9910408378997,494.8493258488219,374.09111432259016,292.8286834494558,776.6266447229254,551.5709377232765,298.2556617632461,344.50086796984505,345.4803228530579,573.0069740449491,459.24052355568153,609.1326903014423,377.7368301419403,338.5035830820791,489.60062003421814,358.7116117422777,485.79097450706644,647.4711683482874,509.47403670481145
2014,,231.3337226990104,89.85426306533309,186.5888907597773,495.2172706445282,426.18347082985434,509.42355106877125,428.7949009296664,524.6868913167975,542.8362884165125,487.57238267963965,644.1304151163457,490.6393862655969,489.281798994295,560.8376639956948,591.3227322952946,260.5656170184793,595.962910617453,618.7482002798739,614.1489220307033,453.5919471324155,449.00290045948356,369.5640211063624,422.754862339853,359.2503100026186,587.0789647380813,433.3395947354715,530.0913451583547,540.3133487945709,473.00033049268376,459.907830341527,321.14115463901805,572.691569543241,416.39538566344163,465.74240752749205,595.9685840292727,680.1943586844591,607.8363574585121,404.55884578906085,552.9938737052045,536.9115744748988,620.4650093132434,345.0923416761461,518.8987705279436
2015,,444.97635708265875,231.09941489247183,426.29067322099064,397.4769880990383,504.9918785303235,544.6568777767636,716.1100674366166,407.6895246194973,560.2557064088703,677.4463441400022,488.1375231208016,330.8543405677631,546.3834935015808,482.2283043705515,506.35040278489856,469.63691452892743,615.5674960735957,655.7035285400705,544.5178700746385,599.4207396106665,409.0806584939098,278.17364799090655,612.296800334747,348.22334338196407,546.8253919346199,483.16320976966637,466.12533096166305,480.28069278902205,533.887561741627,472.5697987528268,336.38588936199636,463.75495546551076,481.8233213318786,423.60415476334487,660.8481954649593,629.232371266526,349.13255312774623,391.8287590333207,472.4119073396351,584.9262597317063,425.4925889800775,706.7127521543703,638.2821251736041
2016,,621.1994997250092,344.29755813081755,407.69751171963196,296.8959081956821,458.18412787716454,507.13833464616675,291.83392887475685,652.7686399228974,478.32899241564184,536.6839828039656,555.976314091875,518.5853381355611,584.556790889872,331.60226970350425,547.805325123716,560.6083795893821,511.29206173223747,683.2169141879886,393.7979095403342,485.0559217964376,362.5048750603388,182.92276445249692,488.5606803655301,349.32872469336877,452.8421463143748,523.0093555897981,339.79374493831864,462.8781358854493,566.1151372659594,334.22923501164416,391.6672510647613,391.79402960682614,432.3131158902942,476.02626195734325,354.27327803429466,562.6928638062468,414.183276937615,341.63288367624796,618.7725243567465,498.7370643122573,362.55344360714696,261.72522564479056,549.6348157457999
2017,,436.89187289270205,245.23324445674993,717.0897707162674,690.6255392007781,459.32974912252826,625.6891669546561,485.3907917929837,439.20631932087537,563.6645459494223,582.965433153286,433.47842679661403,382.91144920301144,656.5552018357528,383.0496818049348,597.3122590501764,429.70933448987444,551.5896116342781,552.9809170267772,512.3748733206019,606.4648145686141,367.34857696981805,251.56881699481602,446.81186300259645,439.74383806019966,351.56797107103955,599.8929931304149,411.9034453833204,272.57811128920696,650.466220718137,509.4417016249081,359.97599581005943,403.7482567673036,381.8628180957611,449.9786812494505,505.94562987806626,595.854458199864,634.6852929900123,408.31635350118563,702.7901594978447,435.6721603826206,453.5169623925069,539.3732715739995,575.3180602164682
2018,,515.7209909333133,326.5239199666293,336.65245172031337,541.1901510320569,402.60441624151116,413.12267305052075,558.4954398342887,590.9502397340159,443.18894430040984,565.9909528769357,542.6618260681627,583.4737555385411,495.5198530510563,397.59578256512003,461.59401739281685,496.5858343512665,454.49107174233365,308.0631796607881,458.9776982851853,574.640457206639,512.8977826037029,288.01198976441714,331.6530128158352,366.15557732829086,314.4729408074469,357.8431058605957,461.80165446109316,461.2658005507909,720.6053471671275,444.46945813634295,268.4902379280733,409.6334601898461,518.6197481103276,465.0063049264761,499.3686076417861,516.8357031869652,566.6074913587892,398.02056207043904,596.3593112242736,524.1334268872918,466.8750601202668,399.9394206268531,528.4573176825984
