stn,var,rcp,hor,stat,centile,val
era5_land,tasmin,ref,1991-2020,none,-1,23.336976
era5_land,tasmin,rcp26,1991-2020,mean,-1,23.417534
era5_land,tasmin,rcp26,2021-2050,mean,-1,24.085412
era5_land,tasmin,rcp26,2051-2080,mean,-1,24.212994
era5_land,tasmin,rcp26,1991-2020,min,-1,23.337902
era5_land,tasmin,rcp26,2021-2050,min,-1,23.758808
era5_land,tasmin,rcp26,2051-2080,min,-1,23.584339
era5_land,tasmin,rcp26,1991-2020,max,-1,23.495745
era5_land,tasmin,rcp26,2021-2050,max,-1,24.415109
era5_land,tasmin,rcp26,2051-2080,max,-1,24.617462
era5_land,tasmin,rcp26,1991-2020,centile,1,23.340212
era5_land,tasmin,rcp26,2021-2050,centile,1,23.768125
era5_land,tasmin,rcp26,2051-2080,centile,1,23.639701
era5_land,tasmin,rcp26,1991-2020,centile,10,23.365746
era5_land,tasmin,rcp26,2021-2050,centile,10,23.851771
era5_land,tasmin,rcp26,2051-2080,centile,10,24.04819
era5_land,tasmin,rcp26,1991-2020,centile,50,23.417052
era5_land,tasmin,rcp26,2021-2050,centile,50,24.098992
era5_land,tasmin,rcp26,2051-2080,centile,50,24.186919
era5_land,tasmin,rcp26,1991-2020,centile,90,23.475942
era5_land,tasmin,rcp26,2021-2050,centile,90,24.377762
era5_land,tasmin,rcp26,2051-2080,centile,90,24.584705
era5_land,tasmin,rcp26,1991-2020,centile,99,23.494485
era5_land,tasmin,rcp26,2021-2050,centile,99,24.41455
era5_land,tasmin,rcp26,2051-2080,centile,99,24.617455
era5_land,tasmin,rcp45,1991-2020,mean,-1,23.499208
era5_land,tasmin,rcp45,2021-2050,mean,-1,24.290863
era5_land,tasmin,rcp45,2051-2080,mean,-1,24.937003
era5_land,tasmin,rcp45,1991-2020,min,-1,23.334131
era5_land,tasmin,rcp45,2021-2050,min,-1,23.976313
era5_land,tasmin,rcp45,2051-2080,min,-1,24.461214
era5_land,tasmin,rcp45,1991-2020,max,-1,23.578212
era5_land,tasmin,rcp45,2021-2050,max,-1,24.541006
era5_land,tasmin,rcp45,2051-2080,max,-1,25.724094
era5_land,tasmin,rcp45,1991-2020,centile,1,23.34839
era5_land,tasmin,rcp45,2021-2050,centile,1,23.995913
era5_land,tasmin,rcp45,2051-2080,centile,1,24.503187
era5_land,tasmin,rcp45,1991-2020,centile,10,23.431526
era5_land,tasmin,rcp45,2021-2050,centile,10,24.092665
era5_land,tasmin,rcp45,2051-2080,centile,10,24.68383
