year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2058,,145.75,128.25,108.0,108.75,131.0,131.25,126.25,95.5,135.5,113.75,112.0,103.5,121.25,110.75,125.5,141.25,122.25,140.5,126.75,136.25,138.0,158.5,139.0,154.75,170.75
2059,,99.75,103.0,125.0,131.5,124.5,132.25,155.75,157.0,149.0,131.75,93.75,121.0,111.5,127.0,145.0,97.5,131.5,156.5,109.5,169.25,145.0,146.5,111.0,122.75,142.0
2060,,124.5,81.0,136.5,133.5,119.5,129.0,126.5,121.0,113.0,118.0,131.0,123.0,118.75,146.0,115.0,115.75,123.5,88.5,141.5,140.75,141.0,129.5,139.75,140.25,167.25
2061,,110.0,113.5,149.0,126.75,120.25,115.75,117.5,121.25,122.0,119.25,112.75,147.5,116.25,125.0,123.0,134.0,162.75,133.0,123.25,123.0,127.25,125.0,126.25,144.25,111.0
2062,,97.25,96.5,133.5,138.25,119.0,131.75,150.0,124.0,126.5,91.0,121.0,97.5,154.5,127.25,119.0,135.0,128.5,161.0,158.5,103.5,169.75,135.25,120.5,113.5,129.75
2063,,114.5,96.0,126.0,117.0,130.5,115.0,127.5,102.5,102.5,117.0,137.25,140.0,134.5,139.75,124.25,117.75,89.0,124.0,102.25,123.25,142.75,119.0,113.5,145.0,136.0
2064,,150.75,121.0,125.0,110.5,130.5,106.5,160.5,116.5,119.0,93.25,103.75,128.0,132.25,132.75,112.0,123.75,125.25,160.5,146.75,136.0,119.0,122.0,125.5,141.0,141.0
2065,,119.75,112.75,149.0,123.5,120.5,135.5,125.5,135.75,87.0,116.75,97.25,114.5,131.25,143.0,121.25,147.5,129.75,122.75,114.25,124.75,140.0,119.5,113.25,135.25,143.75
2066,,114.25,116.25,149.5,119.5,118.0,156.0,118.5,123.5,125.25,101.25,101.0,118.75,122.75,104.25,124.5,130.5,102.5,114.0,122.25,155.25,145.25,117.5,103.25,134.75,142.75
2067,,115.5,144.5,140.25,106.75,122.0,119.0,135.5,147.5,101.5,111.0,104.25,131.25,116.5,146.25,119.25,89.0,144.5,125.0,132.75,139.5,126.5,126.5,108.5,142.0,111.0
2068,,125.5,140.5,142.5,147.5,143.75,132.5,133.0,154.25,146.0,107.75,108.75,134.0,135.25,119.75,120.75,107.5,138.0,120.5,130.5,149.0,166.25,111.25,93.5,133.75,142.75
2069,,123.75,155.0,102.5,123.25,115.0,117.75,,128.25,133.75,111.25,108.75,140.75,167.0,124.75,124.75,122.5,121.25,125.25,100.5,109.25,129.25,119.0,129.0,136.5,141.0
2070,,125.25,99.25,135.5,138.0,143.0,114.5,133.5,123.0,171.25,108.5,106.0,104.5,174.75,131.25,118.5,115.75,139.5,144.75,114.25,109.75,139.25,116.75,123.75,134.25,134.5
2071,,150.5,109.5,136.25,145.5,135.0,147.25,117.0,127.0,106.5,103.0,121.25,155.5,105.75,115.0,155.5,104.5,153.0,142.5,126.75,141.5,114.5,108.5,146.5,129.0,99.75
2072,,101.5,117.0,125.0,124.75,130.25,108.5,106.0,116.25,134.5,134.25,95.25,140.5,117.25,122.0,129.5,113.5,124.0,155.5,148.5,138.0,129.0,108.75,117.75,157.25,133.0
2073,,109.5,106.0,153.0,123.0,137.5,149.5,116.5,116.0,112.0,140.0,83.25,130.0,153.25,145.5,139.25,121.0,129.5,126.0,132.75,126.75,120.0,118.5,129.0,154.75,142.25
2074,,128.5,107.25,125.5,133.0,106.25,114.0,122.0,,129.5,120.0,90.25,119.25,185.0,154.75,121.5,108.0,104.5,139.25,124.25,137.25,144.0,83.25,103.25,128.0,142.0
2075,,110.75,99.0,107.75,134.75,142.0,126.5,163.5,130.25,112.0,113.5,109.75,126.75,120.0,127.75,161.0,140.0,118.25,151.0,125.5,118.0,125.5,121.0,110.0,,104.5
2076,,134.25,103.5,107.5,122.5,137.0,120.0,122.5,136.25,125.0,96.5,98.5,114.25,118.0,123.0,125.0,149.0,112.75,134.0,108.5,112.5,119.5,114.5,130.0,156.25,139.75
2077,,129.75,112.25,111.5,122.75,112.25,126.0,176.75,117.5,118.0,85.5,169.75,111.25,116.75,106.25,70.75,120.5,139.5,140.5,121.0,113.5,127.5,148.0,120.0,100.25,124.5
2078,,101.5,87.5,99.75,118.5,139.0,113.0,97.75,114.5,133.0,121.5,117.0,137.75,131.5,118.5,121.5,137.25,135.5,143.0,110.75,126.5,139.25,112.25,123.5,107.75,118.5
2079,,109.75,87.5,128.5,111.0,131.25,124.5,97.0,150.25,116.5,113.25,112.5,122.25,143.5,123.25,124.75,133.75,139.75,133.75,118.25,140.0,138.75,120.0,140.75,120.75,125.25
2080,,126.25,103.75,132.25,114.5,96.25,106.5,133.5,126.625,101.0,109.0,96.25,115.5,133.5,98.25,128.5,91.0,117.0,130.0,115.75,116.5,113.75,115.0,117.5,130.5,127.5
