year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,32.25,12.2,28.153846153846153,46.6,13.0,32.285714285714285,51.0,14.1,32.125,47.60000000000001
1992,25.0,14.100000000000001,33.63461538461539,46.400000000000006,12.0,32.726190476190474,55.0,12.825000000000001,34.71590909090909,54.45000000000001
1993,46.0,14.600000000000001,25.384615384615383,40.4,11.0,30.452380952380953,52.00000000000003,14.1,28.988636363636363,50.350000000000016
1994,27.0,20.0,31.78846153846154,47.45,20.5,32.273809523809526,45.25000000000003,14.1,30.386363636363637,50.65000000000001
1995,44.0,23.5,35.07692307692308,46.800000000000004,6.0,31.666666666666668,50.000000000000014,14.8,35.125,50.0
1996,32.5,17.650000000000002,32.84615384615385,54.0,11.0,27.452380952380953,53.00000000000003,11.049999999999999,28.886363636363637,52.10000000000002
1997,8.0,11.8,29.423076923076923,53.45,13.0,28.226190476190474,51.000000000000014,13.200000000000001,29.068181818181817,53.7
1998,16.0,25.0,38.07692307692308,53.2,22.0,40.17857142857143,56.00000000000001,22.3,39.98863636363637,57.7
1999,34.25,12.4,28.942307692307693,48.60000000000001,6.0,28.142857142857142,45.00000000000003,0.9000000000000008,26.954545454545453,51.10000000000002
2000,46.75,20.2,33.11538461538461,50.85000000000001,23.0,32.083333333333336,47.5,19.35,31.431818181818183,48.85000000000001
2001,38.0,9.95,25.942307692307693,42.900000000000006,11.75,31.321428571428573,54.00000000000001,9.200000000000001,29.295454545454547,48.70000000000001
2002,34.0,8.400000000000002,29.576923076923077,55.8,14.5,35.892857142857146,57.750000000000014,14.025,34.03409090909091,52.67500000000001
2003,36.0,13.0,30.076923076923077,46.0,11.0,29.36904761904762,45.00000000000001,21.1,32.71590909090909,44.900000000000006
2004,27.0,9.400000000000002,30.692307692307693,52.60000000000001,17.0,30.88095238095238,42.00000000000001,16.675,31.829545454545453,51.42500000000002
2005,29.0,25.5,37.80769230769231,53.400000000000006,23.5,38.0,52.000000000000014,23.650000000000002,38.03409090909091,51.900000000000006
2006,22.0,5.250000000000001,23.807692307692307,38.4,16.75,37.55952380952381,54.000000000000014,16.875,34.45454545454545,46.9
2007,43.0,8.700000000000001,31.71153846153846,54.60000000000001,18.0,36.142857142857146,50.25000000000003,24.1,34.67045454545455,50.400000000000006
2008,29.75,25.200000000000003,39.05769230769231,52.8,19.0,31.357142857142858,50.500000000000014,21.1,34.26136363636363,46.949999999999996
2009,43.0,8.8,38.98076923076923,61.000000000000014,23.0,39.42857142857143,51.75000000000002,10.475,30.386363636363637,45.175000000000004
2010,37.0,21.35,30.403846153846153,46.60000000000001,22.0,38.54761904761905,62.0,19.725,39.81818181818182,60.45000000000002
2011,30.0,17.8,35.94230769230769,54.60000000000001,33.0,46.67857142857143,60.0,13.200000000000001,33.51136363636363,54.17500000000001
2012,19.0,27.000000000000004,36.92307692307692,47.8,16.0,30.107142857142858,44.0,28.099999999999998,38.67045454545455,51.225
2013,31.75,8.8,31.01923076923077,52.4,10.0,30.154761904761905,46.000000000000014,16.3,36.88636363636363,62.45000000000001
2014,17.0,12.0,32.78846153846154,53.55,14.0,30.488095238095237,54.250000000000014,20.0,35.125,57.900000000000006
2015,46.0,32.0,41.32692307692308,50.2,20.0,37.20238095238095,57.00000000000001,23.1,33.05681818181818,47.500000000000014
2016,45.0,10.000000000000004,32.21153846153846,49.25,22.0,39.773809523809526,64.50000000000003,23.150000000000002,39.93181818181818,55.0
2017,29.0,12.600000000000001,31.826923076923077,49.0,5.5,24.13095238095238,38.00000000000003,18.85,39.23863636363637,56.0
2018,43.0,17.400000000000002,39.11538461538461,54.50000000000001,7.5,30.964285714285715,52.0,20.05,38.10227272727273,59.17500000000001
2019,59.25,18.6,34.42307692307692,59.0,20.0,38.154761904761905,57.750000000000036,5.600000000000001,33.80681818181818,58.150000000000006
2020,30.0,17.6,30.134615384615383,48.05000000000001,16.0,31.142857142857142,50.750000000000036,23.0,39.69318181818182,54.7
2021,,18.2,29.653846153846153,44.0,12.0,34.583333333333336,50.00000000000002,12.649999999999999,33.75,61.550000000000026
2022,,21.0,36.90384615384615,58.800000000000004,22.0,36.333333333333336,50.00000000000001,13.774999999999999,31.613636363636363,51.800000000000004
2023,,28.2,36.59615384615385,47.650000000000006,14.0,28.416666666666668,45.000000000000036,4.575,35.73863636363637,59.7
2024,,22.400000000000002,36.94230769230769,48.8,16.0,36.285714285714285,54.50000000000001,7.9750000000000005,34.95454545454545,58.0
2025,,23.200000000000003,36.15384615384615,50.60000000000001,19.0,35.583333333333336,51.00000000000002,9.525,32.28409090909091,54.400000000000006
2026,,28.0,36.26923076923077,46.60000000000001,21.0,41.976190476190474,57.00000000000004,29.0,42.76136363636363,57.7
2027,,18.05,32.82692307692308,44.400000000000006,10.5,37.95238095238095,64.50000000000001,21.825000000000003,40.52272727272727,57.900000000000006
2028,,9.700000000000001,27.076923076923077,45.2,22.0,35.30952380952381,52.00000000000006,19.125,29.431818181818183,43.0
2029,,20.0,33.80769230769231,48.800000000000004,13.5,33.773809523809526,59.00000000000002,22.15,37.09090909090909,51.72500000000001
2030,,19.0,36.98076923076923,54.800000000000004,19.0,33.095238095238095,49.25,15.1,30.03409090909091,50.000000000000014
2031,,19.2,35.63461538461539,56.599999999999994,22.75,35.714285714285715,56.500000000000014,13.175,32.14772727272727,48.900000000000006
2032,,11.8,34.67307692307692,53.80000000000001,8.0,29.69047619047619,47.0,21.425,42.34090909090909,64.40000000000002
2033,,18.150000000000002,40.65384615384615,57.400000000000006,16.0,38.05952380952381,62.75000000000001,21.15,42.45454545454545,65.7
2034,,15.0,29.903846153846153,40.449999999999996,19.0,37.785714285714285,54.500000000000014,20.500000000000004,42.125,62.974999999999994
2035,,17.200000000000003,30.346153846153847,45.400000000000006,11.0,30.214285714285715,46.00000000000006,20.55,35.68181818181818,52.900000000000006
2036,,13.000000000000002,36.55769230769231,58.400000000000006,21.0,36.642857142857146,58.00000000000001,15.075,33.84090909090909,58.55000000000002
2037,,19.0,35.32692307692308,55.60000000000001,19.0,38.23809523809524,60.000000000000014,17.125,33.17045454545455,52.0
2038,,20.75,40.0,58.550000000000004,17.75,34.083333333333336,56.0,12.2,33.86363636363637,56.95
2039,,14.200000000000003,34.40384615384615,48.8,12.75,29.166666666666668,48.00000000000003,28.2,48.14772727272727,72.60000000000004
2040,,19.6,30.03846153846154,40.0,13.0,32.214285714285715,50.00000000000002,24.0,30.568181818181817,40.70000000000001
2041,,20.9,37.13461538461539,48.0,18.0,34.80952380952381,52.50000000000001,11.300000000000002,38.60227272727273,59.85
2042,,7.700000000000003,30.923076923076923,56.600000000000016,18.75,35.976190476190474,56.0,21.325,38.04545454545455,53.900000000000006
2043,,16.150000000000002,30.73076923076923,47.2,23.0,36.94047619047619,55.5,19.075,36.42045454545455,56.625000000000014
2044,,25.3,38.07692307692308,46.0,19.0,37.107142857142854,52.50000000000002,15.9,39.10227272727273,59.500000000000014
2045,,19.400000000000002,35.5,46.2,14.0,37.67857142857143,57.00000000000001,28.650000000000002,38.65909090909091,52.500000000000014
2046,,23.200000000000003,40.80769230769231,57.650000000000006,21.0,36.345238095238095,51.00000000000001,20.325,32.42045454545455,50.25000000000001
2047,,27.2,37.40384615384615,52.2,17.25,34.29761904761905,48.000000000000014,22.099999999999998,36.13636363636363,51.0
2048,,12.15,30.173076923076923,47.0,15.25,35.857142857142854,56.000000000000014,9.750000000000002,41.55681818181818,63.550000000000004
2049,,19.6,37.92307692307692,49.0,14.0,35.05952380952381,57.00000000000001,15.15,38.56818181818182,62.22500000000001
2050,,29.4,38.13461538461539,55.0,13.0,37.57142857142857,57.000000000000014,16.95,38.69318181818182,67.00000000000003
2051,,13.200000000000001,35.38461538461539,57.80000000000001,24.0,39.23809523809524,55.0,26.025000000000002,40.64772727272727,55.775000000000006
2052,,19.2,31.48076923076923,46.400000000000006,23.0,39.583333333333336,58.000000000000036,10.900000000000002,38.80681818181818,69.10000000000002
2053,,23.2,38.11538461538461,54.400000000000006,22.0,38.714285714285715,54.00000000000006,16.425,37.78409090909091,63.7
2054,,22.049999999999997,40.76923076923077,53.8,16.5,34.964285714285715,54.250000000000014,21.2,41.46590909090909,67.70000000000003
2055,,15.600000000000001,26.153846153846153,45.8,25.0,40.214285714285715,53.50000000000002,21.1,39.125,58.60000000000001
2056,,19.6,36.21153846153846,51.2,14.0,30.63095238095238,53.000000000000014,19.6,41.78409090909091,64.9
2057,,22.2,32.26923076923077,55.0,19.5,36.55952380952381,63.0,17.1,35.81818181818182,54.8
2058,,15.000000000000004,36.5,56.400000000000006,22.0,36.785714285714285,50.000000000000014,27.2,39.45454545454545,49.900000000000006
2059,,22.55,32.0,44.800000000000004,11.0,37.904761904761905,57.00000000000003,15.3,36.40909090909091,61.0
