year,ref,rcp26_middle,rcp26_lower,rcp26_upper,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1988,22.40841,22.546195007416824,21.59250752848126,23.247114287919125,22.612607074634788,21.63209377228744,23.27341028412688,22.69978604513761,21.728741784506926,23.33725760755702
1989,21.967516,22.491897523556293,21.469126600124163,23.27583594506693,22.503802772042995,21.510995395657616,22.958748022566557,22.54195897325657,21.61985851319668,23.369804439279843
1990,22.913004,22.58117304955894,21.854019882805737,23.46393845520871,22.616720570304,22.003459682901564,23.507181632170496,22.660840305569327,22.11189498980412,23.519243394168797
1991,22.73342,22.45215853043338,21.868965286440798,23.084727969294267,22.49634160773662,21.523296629474764,23.2581640727071,22.499055498625225,21.59673512293556,23.39736328942753
1992,22.187195,22.17930280585505,21.55554207285634,22.824334379712976,22.24594857450933,21.5915923626568,22.917717819219465,22.370259243437143,21.728798549935483,23.01977670750869
1993,22.844797,22.27465223190504,21.74228649526485,23.045616788600647,22.203038280643657,21.512892888118056,23.128892265550096,22.450277622906505,21.626580655910125,23.493799995536754
1994,22.290197,22.1845994386488,21.780885599018948,23.25226633175413,22.163391106787085,21.738338114732787,22.6482975936783,22.29129056802128,21.758909363352693,23.43861939331311
1995,22.429083,22.37463013093968,21.751839902405315,22.927754068766845,22.438969369728053,21.83748455474168,23.26727987436161,22.550632959455545,21.953453311482782,23.328319343709584
1996,22.546385,22.40852445741535,21.846762465292333,23.10754616771356,22.5376006869872,21.789837912394518,23.75308095838692,22.54921329817241,22.060202960277596,23.94549568579026
1997,22.55608,22.346070097656952,21.8487442740387,23.17703736984124,22.481448268495164,21.799649774442308,23.351217323445407,22.51146861402816,21.81028657240059,23.46468544293552
1998,22.968243,22.66387318122331,22.223458975388297,23.191490444942623,22.59504548589946,21.58332340113953,23.111141895539376,22.67615410989145,21.519510169367585,23.254471577959656
1999,22.363203,22.547088054898904,22.06449745933701,23.03039662315709,22.620163151878103,22.07205980141623,23.165641165001624,22.618056296948065,22.19643455096372,23.223144918639026
2000,22.225409,22.68580749573287,22.12744267668084,23.241792351839653,22.734840579803222,22.075542367052638,23.25330289848168,22.73614118598276,22.11199393425622,23.31367052527525
2001,22.314693,22.519049219856598,22.144434159486163,23.157456544225013,22.62253631770412,22.088053546409583,23.086497460939693,22.64821261841114,22.10165309866662,23.20040025947948
2002,22.82788,22.76588313005445,22.37759161366696,23.236549302201283,22.76242397906507,22.27104268840808,23.649562911598423,22.85145316162741,22.303656387175213,23.781063771591626
2003,22.856709,22.987092445818572,22.434436573009663,23.698761587686423,22.90437551226108,22.2038569507198,23.763414893135813,22.94294422014131,22.285069566815576,23.87707575617281
2004,22.994463,22.797778032492836,22.07728161343591,23.507155401018863,22.76932054576189,22.020553234660277,23.55248158882796,22.86044744167825,22.05771814286367,23.624659131045583
2005,23.171759,22.87547220341928,22.58726168314512,23.83013847504701,22.98283614307013,22.53233455747227,23.88796384485677,23.120475347296995,22.600375419992496,23.957026624066238
2006,22.78688,22.79169465286112,22.36952394881401,23.311828363925443,23.00094038077212,22.451531689188812,23.76243164262248,23.012890178924373,22.746361318564407,23.808544064973823
2007,22.738098,22.76225559442504,22.44141057026653,23.184917299044844,22.98474566410705,22.238778000475264,23.77029113720116,23.01443428061306,22.390637229130697,24.074546850404406
2008,22.171045,22.89428444455785,22.42083484735386,23.435359139306485,22.9830910329255,22.4723203466089,23.43676038947881,23.077463461739438,22.650283138201047,23.844319151511502
2009,22.994867,23.201943917034853,22.476147491626115,23.76442939976691,23.15026498583405,22.56425339226502,23.94020601231269,23.176096506542045,22.225097480060256,23.725477708138417
2010,22.982752,23.00296268320457,22.685410652673752,23.28787890843192,23.11035158088093,22.679213377171497,23.618031216178466,23.30821159601719,22.37668333201636,24.0277229976776
2011,22.851187,22.97578365919937,22.61233351309696,23.455024107746816,23.03712101433714,22.159366790780076,23.58993042787888,23.13942588768449,22.59737256678281,23.703237664782225
2012,22.749044,22.866097111220544,22.480315326061675,23.66355650472046,22.995487873442155,22.63517348693316,23.46434251817548,23.006873633823133,21.67186174078073,23.689172248584384
2013,23.046041,23.193831199932674,22.94195717540182,23.59930945832322,23.17144050852631,22.545033897973767,23.782100875200594,23.2449929929422,22.501338122860037,23.8255745274504
2014,23.124195,23.14701494269464,22.760442451736605,23.61355468839057,23.23618945715807,22.66571183751608,23.71772052989583,23.41780192318526,22.83901782038905,24.31706559412289
2015,22.813847,23.2661612247753,22.728762746461715,24.05091816294746,23.29215480041289,22.48971400347249,24.37299833450719,23.552104475062563,22.644317914675167,24.145286774581432
2016,23.170801,23.05193390014726,22.426776297772637,23.675004826424832,23.350769055531774,22.763139433475807,23.92898461857936,23.26702760375787,22.23963387742792,23.998503803352808
2017,22.945295,23.15929888928656,22.48058878647046,23.82100419273672,23.242702044688706,22.73901458401793,23.888649670613777,23.32896880898179,22.85815485150958,24.18163686996549
2018,,23.006306985923587,22.33441459625504,23.73011678079719,23.141963005171743,22.44486337283329,23.573033294406045,23.544276060253253,23.043090057878302,23.98493677099317
2019,,23.00250433523486,22.373336843864397,23.726779428684303,23.345079659349544,22.947018270458397,23.736347348449712,23.40354229154266,22.726017600798464,24.571315135794727
2020,,23.23861458478756,22.35324169693713,23.78598816015595,23.436425831076196,22.70176466309358,24.32018548707017,23.45439657886088,22.501568189257416,23.96784668685484
2021,,23.439746290968333,22.82986526035936,24.22842795215637,23.446107487930583,22.8379108332067,24.28104897156356,23.68566393142272,22.85241606670244,24.75666830989809
2022,,23.56916353270396,22.679773842002245,24.528247752100302,23.35520419131593,22.80598089830872,24.08926941448198,23.740139394160668,22.7370371030181,24.26250178463864
2023,,23.563271995263552,22.922180062726884,24.53806789893525,23.49405540497566,22.687278472272244,24.071691998060768,23.728250709498138,23.123241242165687,24.97434179110014
2024,,23.37304994254209,22.661001865384645,24.37074017706995,23.527633848152423,23.029481138441614,24.26016156043226,23.74577857947981,22.93528500839252,24.57047927985337
2025,,23.271115372824184,22.613995007196,23.777017820307304,23.547783627855534,22.85881477263012,24.73627742038129,23.643174498077705,22.991358058685545,24.68250673382067
2026,,23.35679641848684,22.67396939838358,24.167483055888766,23.425889292508742,22.829884963057896,24.086431868218124,23.982402346589225,22.69419040712281,24.83233618610773
2027,,23.418870455765987,22.847969705370467,24.0391829331554,23.473198750221563,22.790276262917583,24.45348862910692,23.865760125796577,22.97493822274094,24.64054794748106
2028,,23.476559729865468,23.05015199522876,24.227886875136782,23.47770148084492,22.953653711987997,23.88451646936888,23.67320749628748,22.858316255937776,24.209914499565382
2029,,23.564342159742765,22.821723192407653,24.37752723633378,23.67343878988389,23.18551183685972,24.452579104044293,23.743823171092664,23.130583692855076,24.847084129714272
2030,,23.6592068741392,22.6046371108936,24.296785702690485,23.51457963334474,22.909964997430677,24.66351724310321,23.691238082104334,23.125986477674864,24.513152700159377
2031,,23.473778184547,22.46480820488728,24.389430877238727,23.624150501121942,23.02288082360821,24.13257127846312,23.83356178627635,22.55744768938055,24.852962223817052
2032,,23.629497296557528,22.901137400079893,24.73636617000511,23.734795497420688,23.11444086359208,24.73230551848677,23.993654224803034,23.052374554233214,25.526845238397637
2033,,23.485470625227,23.023751221241916,24.70028819253735,24.06184324025924,23.144055181143347,25.14269995148598,24.120854166359205,23.500892664397377,24.72271916040275
2034,,23.32090400924489,22.79946378093845,23.91224734274161,23.624431595688005,22.92118108412123,24.666298452373752,24.08102539292816,23.238722100239503,24.97614249009501
2035,,23.542897921749432,22.4881505710421,24.433599343361298,23.714650474247573,23.074138164812183,24.44053695630892,23.92138862144251,23.319648240399324,24.43076782203949
2036,,23.83857319652283,22.74047725320565,24.407783059378254,23.61278834006985,22.749378953959507,24.324205071266345,24.047176246534864,22.845613534763203,24.873993739592272
2037,,23.489331355057868,22.75854600538761,24.1927525397195,23.994030445100808,23.01572516802378,24.661158466610203,23.965587479345373,23.252730340470325,24.67918077823136
2038,,23.498958243665587,22.70843144857474,23.925457625258808,24.07732097426902,23.66122879399062,24.681147957647564,24.202760359417752,23.644435174347805,24.761471181987
2039,,23.517327632039905,22.8885807346574,23.9893167071004,23.892694715750416,23.23650571244231,24.4565815210784,24.4724216567442,23.793346516770555,25.199155117912834
2040,,23.74365894222717,23.25314914253833,24.04646856848376,23.93701335617228,23.420231252631,24.53815079738744,24.13653160745923,22.90076123532284,25.151562948864285
2041,,23.85168103610933,23.09101373836558,25.013664636451026,23.85453360142708,23.077208392740296,24.663360193455347,24.437683869909467,23.731678053815617,25.278483847258112
2042,,23.69565107406811,23.311273802360063,24.38546508590504,24.072604424456376,23.1867207645833,25.046019817714704,24.599119968114973,23.6457583441762,25.47243938463637
2043,,23.718327379826068,23.20245546416556,24.39814227246587,24.26249690601401,23.403490309002507,25.19337101274548,24.55117197038842,23.954055959296817,25.113788919068416
2044,,23.76696680602081,23.042139090702392,24.83946618939511,24.206092352588502,23.23274379861706,24.746213916821223,24.68707650617449,23.77744621509797,25.410504221632877
2045,,23.74688237525314,23.13972695371495,24.537707024453947,24.02512201634741,23.291697663175214,24.95248285799522,24.46700210958045,23.45134189858004,25.13272235136493
