year,ref,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1981,0.0,1.159969858969891,1.996966100093516,1.3993505260514318,-0.0124731270581612,0.3252655484255449,-0.6419445038130362,2.360192984315834,1.577424274589163,1.1933898928766276,0.3710156501336747,1.5823369963686424,3.3323330414669137,3.3474192900485704,1.387591505592738,0.9859031662273524,2.7111541940218338,2.2643325869540973,2.149539406346449,2.972838015006385,2.585061163430911,3.5040792293830094,1.1980389707689412,2.0411604067124607,1.4877733710926186,0.0544150944049057,0.3619331979647988,-0.61848010654397,0.547707273934197,-0.6548730550166475,0.3090587937106974,2.392066362990292,1.6218706979491877,1.2417256924822482,0.3773088778287565,1.62797861115601,3.4089833702003496,3.4066198024437035,1.443724103096379,1.014969096549276,2.7542818122822013,2.3045021770822025,2.15174130400726,3.023725593867645
1982,0.0,1.2260871587410411,2.0207915846349422,1.4682085128183324,-0.0554713726040851,0.4750574094089153,-0.6453179547569192,2.374533196112459,1.632545448739851,1.2130016254585243,0.4176062615701212,1.6997806766193229,3.6009914426281,3.264289221518148,1.4065383058808472,0.984030654577804,2.7731837930330485,2.217403699539464,2.1687956723829025,2.809299834859317,2.553697083114418,3.467465548053106,1.2700102323287368,2.063407260319736,1.5455630132203595,0.009249307310295,0.4896938556567463,-0.6311095643089324,0.4596434349283846,-0.683587934758954,0.2918344632643048,2.3939434693486525,1.6842066564219422,1.265894992774097,0.4269210339196299,1.7287614851380972,3.654610533572793,3.3309014630876845,1.454821591078069,1.0070242524464028,2.819125512419024,2.2522147106931563,2.15870617629578,2.8571406708665528
1983,0.0,1.1188502944717025,2.200179149633964,1.4902281331272818,0.0487708400436837,0.4445553023775446,-0.589305448706579,2.3694022522688485,1.5922865946995906,1.2390982078615664,0.4750378272749422,1.6827007603281885,3.434709191072148,3.201102032971395,1.285958578777656,1.0723988285043156,2.720419473601819,2.2676858672301705,2.0818204560741123,2.769764534879638,2.545589409654898,3.4565752318470864,1.178961543524473,2.236085628144682,1.5757307360354993,0.1098676876648951,0.4609485844283263,-0.5810143987621359,0.4743076697628119,-0.6476589856680448,0.2946799091915189,2.394262214662632,1.6436239792578569,1.2887270335827203,0.4779401825666518,1.7056243977888066,3.5118339230265647,3.2756901367672846,1.3547982933207834,1.0919695514628422,2.769416228368229,2.2948923797019987,2.075122400124368,2.8096374746047985
1984,0.0,1.1271933860984935,2.1699711456570263,1.3139778275977676,-0.0147606315501995,0.4096797527321776,-0.6148294713322784,2.406281717736565,1.5890446493889812,1.1516210400077398,0.4148241021939398,1.771088818686497,3.412615257665511,3.001895500339369,1.252295729425846,0.9183633257840144,2.6773774786340034,2.216415746570508,2.117193413140761,2.800742103270764,2.6398957771777347,3.4306831921909904,1.1695744560995855,2.1980183311211583,1.4262099334366134,0.0442608786176279,0.4407340504659558,-0.5819449927794338,0.5649715150054568,-0.5944140483224309,0.227242338755893,2.42289905064305,1.6371281461204743,1.2157906624865156,0.4325174680231392,1.783545477699029,3.4785010441569284,3.107681555659159,1.3244847361039085,0.9607865600565796,2.7398862830092625,2.275695903428854,2.10203098682382,2.8402987041746286
1985,0.0,1.187576886674055,2.133200055679822,1.5511388878077064,-0.2332456771891031,0.3914899673687522,-0.579527045159864,2.367578388027983,1.5251487978644214,1.20759429799147,0.3941591571737426,1.70503044528488,3.615438554501804,3.2667988535046177,1.418301511256974,1.0271471096872131,2.599222852176993,2.0247419392761827,2.074663896601315,3.021677274902146,2.61306115894471,3.315986734634944,1.2318749391200825,2.1701922789169075,1.6341387507561898,-0.1509718424168546,0.4079287895684196,-0.5689887505708597,0.5338951749997776,-0.6188009105612338,0.0948234000377148,2.3867777771497494,1.5812189827907446,1.2614317003124818,0.4011060546378395,1.7161125178504797,3.6744089587313296,3.3332154819986,1.4754198366971991,1.0465313921050452,2.664895076974819,2.105641445613049,2.074157678244536,3.0847472639064684
1986,0.0,1.1475608562997015,2.20804790737008,1.447027639689335,-0.104475335110532,0.4584127836888676,-0.6059712787100828,2.3425087831516542,1.5256530366054228,1.2726371579730298,0.4340778546958823,1.7038549975501347,3.4976113004060885,3.311308351144852,1.186327866705497,1.0772840254366152,2.7515213097165407,2.2492985506792174,2.211039466918841,2.767946366436142,2.663148572104596,3.4298841749689544,1.187907723823443,2.2376896139386204,1.5392831616631888,-0.0230742052367958,0.4830619474622075,-0.5840233159896222,0.549517681573775,-0.6555664340347285,0.2398126502643833,2.36893495553711,1.587954756831195,1.3231458710856645,0.4440875009304221,1.7165903747387254,3.561609649700305,3.3876258685474205,1.269863301618212,1.098359945277689,2.794052257713915,2.281342801198843,2.2001051303421413,2.836619702656084
1987,0.0,1.0694513860117176,2.0617526575590723,1.3614268533560931,-0.1894636735908896,0.3409731593608356,-0.6473677083545759,2.391374590315287,1.4560183109655078,1.2354895525335865,0.4405543423975402,1.872149935602952,3.524980090023057,3.227277877131595,1.240041070892218,0.9389998589273034,2.602623182816565,2.145850168683829,2.1521914935959714,2.743215810386797,2.6845590741799583,3.350898470134247,1.1234886193178255,2.105711292457105,1.4603241440940558,-0.1232815564871465,0.3745017623066928,-0.6352332333455806,0.3795982314314656,-0.6897345981519223,0.1808210907161935,2.4138416109289373,1.516573478791145,1.2822777337708828,0.4358959301007772,1.862871593908369,3.5794840956880662,3.297697137501676,1.3084263101651494,0.9600826937233612,2.6601886015042524,2.201659257141362,2.146920789757484,2.776579212635614
1988,0.0,1.1310872583418785,1.928721182904674,1.319740649086924,-0.1951119552908835,0.3145435516426325,-0.6825323833877981,2.332229847933462,1.5068019205336434,1.220958933687189,0.4267256303859668,1.820533403836769,3.441521091478279,3.1228286148069344,1.2955751881779634,1.1250955195869672,2.5034726638965736,2.2068585072781417,2.0809572858766963,2.642295167237944,2.6491232840150865,3.367762182251795,1.1986708043265395,1.967527715990542,1.4328856240377092,-0.1171850213456977,0.3582310632818597,-0.6623967365103134,0.5084980132887225,-0.6506336327148041,0.2004923768270501,2.3672280816852016,1.5646305484627554,1.2666679981547695,0.4262783273151669,1.821842893988609,3.5196192369019137,3.1930355232003755,1.3590734929228103,1.1550594604128506,2.5758913015247167,2.2610664701411274,2.093369376294607,2.6787579803058783
1989,0.0,1.2092461839961004,1.967584872685876,1.3699349697886554,-0.0187847470468938,0.2251912212331923,-0.643117501587799,2.344697282950669,1.6289160411588668,1.231226979150616,0.3542298397644643,1.64763145846689,3.4060325041272144,3.146955536271019,1.2432028399955044,1.1598070974962162,2.6519900169647634,2.247173361003423,2.029003776658449,2.9655906652596578,2.594145164517414,3.3671299196540474,1.233163966304339,2.0073353865039323,1.4668547421687244,0.0421553918892065,0.2902263068039019,-0.631527009069984,0.410305950295676,-0.5943334281036172,0.2170562432028369,2.364791924025408,1.6749234111312852,1.2761984350104465,0.3516353909357121,1.6730800267282255,3.472042116029723,3.215003373822686,1.3210326678360147,1.1825412760756322,2.7056974044384248,2.285182668860834,2.020801237112906,3.003294643020503
1990,0.0,1.2131821994822405,1.936578884934068,1.3116786928457849,0.1056680545727886,0.2474950604136552,-0.6314972872291911,2.3192505186848784,1.666414814227199,1.1640882627749498,0.3283903840683706,1.6104347268218078,3.5066859127947865,3.1153679866553183,1.3024525561489142,1.0570676264903265,2.765696914207002,2.2324709187537586,2.032263818041642,2.837424726848454,2.507308033461392,3.447703015225408,1.2596077085828554,1.9777902307780584,1.426037905773054,0.1709656711950913,0.309514188382888,-0.6190576564148813,0.4076777695844313,-0.5920559662533833,0.2612777965164738,2.344010585029565,1.7058186340554258,1.2132132105446694,0.3389097277925117,1.656685789469126,3.5764064418822024,3.194676160499583,1.361937326306382,1.0919024098711816,2.8076480719034187,2.280264288717788,2.02805229719526,2.888945405087931
