<longitude,latitude,val
-5.5,12.5,35.47960941926095
-5.5,12.399999618530272,35.2194468665229
-5.5,12.300000190734863,35.21626344128185
-5.5,12.199999809265137,35.346876240902134
-5.5,12.100000381469728,35.51437366099782
-5.5,12.0,35.53509046857329
-5.5,11.899999618530272,35.46667440383874
-5.5,11.800000190734863,35.334511729060125
-5.5,11.699999809265137,35.29649906877478
-5.5,11.600000381469728,35.17171651117883
-5.5,11.5,34.860076520228745
-5.5,11.399999618530272,34.55040608751983
-5.5,11.300000190734863,34.17162583361602
-5.5,11.199999809265137,33.65071797496131
-5.5,11.100000381469728,33.29802447758681
-5.5,11.0,33.5424246351584
-5.5,10.899999618530272,33.634874332366
-5.5,10.800000190734863,33.44821873224316
-5.5,10.699999809265137,33.62802115072299
-5.5,10.600000381469728,34.283252044653864
-5.5,10.5,34.64337399739708
-5.400000095367432,12.5,35.64629015411583
-5.400000095367432,12.399999618530272,35.37659207311623
-5.400000095367432,12.300000190734863,35.202482277290926
-5.400000095367432,12.199999809265137,35.2264989624656
-5.400000095367432,12.100000381469728,35.46518295450869
-5.400000095367432,12.0,35.53781305368494
-5.400000095367432,11.899999618530272,35.434454093728846
-5.400000095367432,11.800000190734863,35.28474701582729
-5.400000095367432,11.699999809265137,35.22428265042811
-5.400000095367432,11.600000381469728,35.07002796104871
-5.400000095367432,11.5,34.743554778739224
-5.400000095367432,11.399999618530272,34.37030524573106
-5.400000095367432,11.300000190734863,33.92033348976736
-5.400000095367432,11.199999809265137,33.43551947534053
-5.400000095367432,11.100000381469728,33.06694307146455
-5.400000095367432,11.0,33.2059938513338
-5.400000095367432,10.899999618530272,33.127431589789126
-5.400000095367432,10.800000190734863,32.94335100039001
-5.400000095367432,10.699999809265137,33.34821357632666
-5.400000095367432,10.600000381469728,34.172287982144724
-5.400000095367432,10.5,34.588583894731244
-5.300000190734863,12.5,35.85221952523341
-5.300000190734863,12.399999618530272,35.60655343406148
-5.300000190734863,12.300000190734863,35.275127875870794
-5.300000190734863,12.199999809265137,35.20184986125196
-5.300000190734863,12.100000381469728,35.41457712706057
-5.300000190734863,12.0,35.529665351907
-5.300000190734863,11.899999618530272,35.47498045494984
-5.300000190734863,11.800000190734863,35.327274839558925
-5.300000190734863,11.699999809265137,35.25296222209744
-5.300000190734863,11.600000381469728,35.12577367628211
-5.300000190734863,11.5,34.82754061887749
-5.300000190734863,11.399999618530272,34.46908429814641
-5.300000190734863,11.300000190734863,34.05254737747504
-5.300000190734863,11.199999809265137,33.54363025210512
-5.300000190734863,11.100000381469728,33.05098192362743
-5.300000190734863,11.0,32.993323039998984
-5.300000190734863,10.899999618530272,32.91875827899395
-5.300000190734863,10.800000190734863,32.89681738410866
-5.300000190734863,10.699999809265137,33.489200878753024
-5.300000190734863,10.600000381469728,34.29373673428222
-5.300000190734863,10.5,34.56140844096524
-5.199999809265137,12.5,35.94189884315762
-5.199999809265137,12.399999618530272,35.759192803471706
-5.199999809265137,12.300000190734863,35.41814860852304
-5.199999809265137,12.199999809265137,35.24755781886972
-5.199999809265137,12.100000381469728,35.432757703223444
-5.199999809265137,12.0,35.58941922832935
-5.199999809265137,11.899999618530272,35.575318279616454
-5.199999809265137,11.800000190734863,35.36625818014039
-5.199999809265137,11.699999809265137,35.269315676068345
-5.199999809265137,11.600000381469728,35.228922333176456
-5.199999809265137,11.5,35.04692498806145
-5.199999809265137,11.399999618530272,34.76875170347614
-5.199999809265137,11.300000190734863,34.393455537289924
-5.199999809265137,11.199999809265137,33.91543475457911
-5.199999809265137,11.100000381469728,33.416419667462264
-5.199999809265137,11.0,33.26301232306736
-5.199999809265137,10.899999618530272,33.05063003401915
-5.199999809265137,10.800000190734863,33.17821423827752
-5.199999809265137,10.699999809265137,33.859346087352435
-5.199999809265137,10.600000381469728,34.536592282574816
-5.199999809265137,10.5,34.68342683776973
-5.099999904632568,12.5,36.001608627860435
-5.099999904632568,12.399999618530272,35.84614143625993
-5.099999904632568,12.300000190734863,35.52942828690641
-5.099999904632568,12.199999809265137,35.38352969942537
-5.099999904632568,12.100000381469728,35.53540067039489
-5.099999904632568,12.0,35.71640458994261
-5.099999904632568,11.899999618530272,35.64492785708353
-5.099999904632568,11.800000190734863,35.311941632345054
-5.099999904632568,11.699999809265137,35.15740742330587
-5.099999904632568,11.600000381469728,35.193133723173844
-5.099999904632568,11.5,35.1413693301206
-5.099999904632568,11.399999618530272,34.92140959757052
-5.099999904632568,11.300000190734863,34.63137032805105
-5.099999904632568,11.199999809265137,34.135705830950144
-5.099999904632568,11.100000381469728,33.59151120103144
-5.099999904632568,11.0,33.45506622774576
-5.099999904632568,10.899999618530272,33.17671371103592
-5.099999904632568,10.800000190734863,33.298390735669386
-5.099999904632568,10.699999809265137,34.073399759132485
-5.099999904632568,10.600000381469728,34.70004609202897
-5.099999904632568,10.5,34.793576259680435
-5.0,12.5,35.96061895621972
-5.0,12.399999618530272,35.74129701249052
-5.0,12.300000190734863,35.42967643937459
-5.0,12.199999809265137,35.34864366741755
-5.0,12.100000381469728,35.51015010033353
-5.0,12.0,35.64230030332237
-5.0,11.899999618530272,35.47194637028366
-5.0,11.800000190734863,35.15500716439033
-5.0,11.699999809265137,35.042764037123675
-5.0,11.600000381469728,35.10647136988342
-5.0,11.5,35.07184923082565
-5.0,11.399999618530272,34.91410301370729
-5.0,11.300000190734863,34.66564534180412
-5.0,11.199999809265137,34.08441931368429
-5.0,11.100000381469728,33.47900766715213
-5.0,11.0,33.24567225367542
-5.0,10.899999618530272,33.18462224952589
-5.0,10.800000190734863,33.476357504608984
-5.0,10.699999809265137,34.17294221959992
-5.0,10.600000381469728,34.764111354854265
-5.0,10.5,34.78072306005606
-4.900000095367432,12.5,35.75446423945732
-4.900000095367432,12.399999618530272,35.45951090597276
-4.900000095367432,12.300000190734863,35.222340053401865
-4.900000095367432,12.199999809265137,35.22791845679177
-4.900000095367432,12.100000381469728,35.41719420076481
-4.900000095367432,12.0,35.472192391373426
-4.900000095367432,11.899999618530272,35.34923996363614
-4.900000095367432,11.800000190734863,35.1324862352609
-4.900000095367432,11.699999809265137,35.10208918450837
-4.900000095367432,11.600000381469728,35.124644587282944
-4.900000095367432,11.5,35.05633252854852
-4.900000095367432,11.399999618530272,34.98348169831968
-4.900000095367432,11.300000190734863,34.720403323782875
-4.900000095367432,11.199999809265137,34.117665474828016
-4.900000095367432,11.100000381469728,33.50030827929635
-4.900000095367432,11.0,33.2452236733497
-4.900000095367432,10.899999618530272,33.27411978709546
-4.900000095367432,10.800000190734863,33.60052796351778
-4.900000095367432,10.699999809265137,34.267237127736394
-4.900000095367432,10.600000381469728,34.827626303088834
-4.900000095367432,10.5,34.83100707714317
-4.800000190734863,12.5,35.65554781683363
-4.800000190734863,12.399999618530272,35.31857689284658
-4.800000190734863,12.300000190734863,35.22133364481442
-4.800000190734863,12.199999809265137,35.343606505731486
-4.800000190734863,12.100000381469728,35.50844145230849
-4.800000190734863,12.0,35.51635066548289
-4.800000190734863,11.899999618530272,35.40672263327059
-4.800000190734863,11.800000190734863,35.24838182883303
-4.800000190734863,11.699999809265137,35.16394624975692
-4.800000190734863,11.600000381469728,35.14412645698678
-4.800000190734863,11.5,35.13310419795096
-4.800000190734863,11.399999618530272,35.134013639262946
-4.800000190734863,11.300000190734863,34.89892245488102
-4.800000190734863,11.199999809265137,34.38465708878016
-4.800000190734863,11.100000381469728,33.8470564006152
-4.800000190734863,11.0,33.609171796415865
-4.800000190734863,10.899999618530272,33.56463414824742
-4.800000190734863,10.800000190734863,33.7889271172304
-4.800000190734863,10.699999809265137,34.33706625984394
-4.800000190734863,10.600000381469728,34.818036375897634
-4.800000190734863,10.5,34.85405101241622
-4.699999809265137,12.5,35.52597520772582
-4.699999809265137,12.399999618530272,35.298005856738826
-4.699999809265137,12.300000190734863,35.302021420380186
-4.699999809265137,12.199999809265137,35.512992613648066
-4.699999809265137,12.100000381469728,35.632045303305404
-4.699999809265137,12.0,35.57023853912824
-4.699999809265137,11.899999618530272,35.43328483297671
-4.699999809265137,11.800000190734863,35.267401290968
-4.699999809265137,11.699999809265137,35.12350526262958
-4.699999809265137,11.600000381469728,35.05022975106573
-4.699999809265137,11.5,35.07486381169264
-4.699999809265137,11.399999618530272,35.15427983888651
-4.699999809265137,11.300000190734863,34.94081348990261
-4.699999809265137,11.199999809265137,34.5213145349656
-4.699999809265137,11.100000381469728,34.05105057228752
-4.699999809265137,11.0,33.76313584918779
-4.699999809265137,10.899999618530272,33.810919316058346
-4.699999809265137,10.800000190734863,34.04477404605342
-4.699999809265137,10.699999809265137,34.436510867761456
-4.699999809265137,10.600000381469728,34.73725432266616
-4.699999809265137,10.5,34.778158664376406
-4.599999904632568,12.5,35.28626062191694
-4.599999904632568,12.399999618530272,35.12283001294492
-4.599999904632568,12.300000190734863,35.13138217804095
-4.599999904632568,12.199999809265137,35.276219174113464
-4.599999904632568,12.100000381469728,35.34280135485653
-4.599999904632568,12.0,35.30465895423748
-4.599999904632568,11.899999618530272,35.23963638227019
-4.599999904632568,11.800000190734863,35.18510301767839
-4.599999904632568,11.699999809265137,35.12371680949673
-4.599999904632568,11.600000381469728,35.02718973363142
-4.599999904632568,11.5,35.03327891154254
-4.599999904632568,11.399999618530272,35.12861702456843
-4.599999904632568,11.300000190734863,34.92659198229023
-4.599999904632568,11.199999809265137,34.49026965354898
-4.599999904632568,11.100000381469728,33.95257833707086
-4.599999904632568,11.0,33.7032194788099
-4.599999904632568,10.899999618530272,33.893044883960044
-4.599999904632568,10.800000190734863,34.38503016336318
-4.599999904632568,10.699999809265137,34.71490545681104
-4.599999904632568,10.600000381469728,34.7483097577736
-4.599999904632568,10.5,34.768717747060805
-4.5,12.5,35.056848448561595
-4.5,12.399999618530272,34.9230770745844
-4.5,12.300000190734863,34.857097755070754
-4.5,12.199999809265137,34.90824828708247
-4.5,12.100000381469728,35.053156447154834
-4.5,12.0,35.110618593927484
-4.5,11.899999618530272,35.188820441115354
-4.5,11.800000190734863,35.29480005254749
-4.5,11.699999809265137,35.343157526311245
-4.5,11.600000381469728,35.228973688767894
-4.5,11.5,35.20666220768925
-4.5,11.399999618530272,35.225120137320346
-4.5,11.300000190734863,35.00716496409575
-4.5,11.199999809265137,34.49783830368182
-4.5,11.100000381469728,33.975675457963234
-4.5,11.0,33.85780923237746
-4.5,10.899999618530272,34.223883061121114
-4.5,10.800000190734863,34.72350071317953
-4.5,10.699999809265137,34.90501789028218
-4.5,10.600000381469728,34.86652640695752
-4.5,10.5,34.86049340894306
-4.400000095367432,12.5,35.191376141790386
-4.400000095367432,12.399999618530272,35.11345232243701
-4.400000095367432,12.300000190734863,35.02530670206272
-4.400000095367432,12.199999809265137,35.11073262297589
-4.400000095367432,12.100000381469728,35.32205491486798
-4.400000095367432,12.0,35.474829613040015
-4.400000095367432,11.899999618530272,35.57251549226538
-4.400000095367432,11.800000190734863,35.63214266456657
-4.400000095367432,11.699999809265137,35.64212680686171
-4.400000095367432,11.600000381469728,35.48650212820405
-4.400000095367432,11.5,35.423651950057206
-4.400000095367432,11.399999618530272,35.293641808792984
-4.400000095367432,11.300000190734863,34.98833959771849
-4.400000095367432,11.199999809265137,34.49707533221732
-4.400000095367432,11.100000381469728,34.19413550873321
-4.400000095367432,11.0,34.337112756553665
-4.400000095367432,10.899999618530272,34.66524814858076
-4.400000095367432,10.800000190734863,34.860232187890006
-4.400000095367432,10.699999809265137,34.79761997828979
-4.400000095367432,10.600000381469728,34.757577180044734
-4.400000095367432,10.5,34.773265794554845
-4.300000190734863,12.5,35.48965685994938
-4.300000190734863,12.399999618530272,35.48474570062422
-4.300000190734863,12.300000190734863,35.49636413518556
-4.300000190734863,12.199999809265137,35.62119206710378
-4.300000190734863,12.100000381469728,35.829756537764695
-4.300000190734863,12.0,35.965432490065496
-4.300000190734863,11.899999618530272,35.95640755992565
-4.300000190734863,11.800000190734863,35.818071433882665
-4.300000190734863,11.699999809265137,35.71542716153181
-4.300000190734863,11.600000381469728,35.57059739883755
-4.300000190734863,11.5,35.50239113664139
-4.300000190734863,11.399999618530272,35.30570417000769
-4.300000190734863,11.300000190734863,34.84466382100658
-4.300000190734863,11.199999809265137,34.4521051876813
-4.300000190734863,11.100000381469728,34.46112236230613
-4.300000190734863,11.0,34.793018520783164
-4.300000190734863,10.899999618530272,34.94036850823011
-4.300000190734863,10.800000190734863,34.811449779110205
-4.300000190734863,10.699999809265137,34.605002527314355
-4.300000190734863,10.600000381469728,34.58451902764949
-4.300000190734863,10.5,34.61267722355376
-4.199999809265137,12.5,35.80248386676203
-4.199999809265137,12.399999618530272,35.81974453639668
-4.199999809265137,12.300000190734863,35.901184318894934
-4.199999809265137,12.199999809265137,35.959448855240055
-4.199999809265137,12.100000381469728,36.00929130695505
-4.199999809265137,12.0,36.08389300662111
-4.199999809265137,11.899999618530272,36.02511327652394
-4.199999809265137,11.800000190734863,35.86272604227457
-4.199999809265137,11.699999809265137,35.77541420035402
