year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2020,143.0239599789363,137.16587677725119,142.96340179041601,148.7016850974197,124.27856766719326,118.69246972090573,141.63954713006845,135.6766719325961,125.3417588204318,136.3291205897841,136.09478672985782,133.54713006845708,139.08451816745657,142.5318588730911,119.33122696155871,151.02632964718273,120.86598209583991,126.49552395997894,119.48788836229595,134.63533438651922,146.64744602422329,142.87124802527646,143.5992627698789,116.5858346498157,147.33675618746707,114.60005265929436
2021,,144.17798841495525,139.22169562927857,126.25724065297526,164.6690363349131,116.41811479726172,139.68641390205372,165.21308169834273,136.42153765139548,120.58162190626646,116.19378620326488,146.29120589784097,135.27382833070038,137.1003159557662,144.37124802527646,136.66745655608216,130.27040547656662,149.98288572933123,124.15692469720906,102.99684044233807,147.00684570826752,133.63849394418114,118.04370721432333,141.52553975776723,137.56582411795682,134.40100052659295
2022,,126.76540284360189,134.9844655081622,115.97946287519747,131.60768825697735,118.20510795155344,118.3156924697209,125.47182727751448,137.59268035808321,155.1806213796735,147.75223802001054,140.61637704054766,132.93443917851502,131.97156398104266,154.0974196945761,113.98499210110585,140.10347551342812,142.4249605055292,136.25697735650343,118.03449183780937,129.7559241706161,138.27804107424961,137.18746708794103,139.10400210637178,110.50104096140825,110.56898367561875
2023,,141.84096893101633,132.08530805687204,119.23486045286994,138.4605055292259,133.10558188520272,109.51184834123222,122.21221695629279,142.81042654028437,146.2664560294892,113.79041600842548,97.32359136387572,129.67825171142707,142.5492364402317,140.77066877303844,131.4778830963665,123.49684044233807,100.88467614533965,141.73196419167982,140.07187993680884,131.78541337546076,135.38204318062137,92.04528699315429,144.2711953659821,108.78936282253818,137.78146392838335
2024,,126.95813586097947,120.04713006845708,122.76434965771459,135.75539757767245,128.67798841495525,101.58004212743549,133.67298578199052,135.46866771985256,125.74644549763033,144.0202738283307,127.04107424960506,140.67640863612428,137.2367035281727,146.6245392311743,114.51658767772511,124.91574512901528,136.0897840968931,132.06003159557662,130.98314902580304,126.26461295418642,114.76329647182727,127.06582411795682,123.14033701948394,122.38046340179042,123.08372827804108
2025,,123.97130068457082,123.51211163770405,107.82332806740389,140.25618746708795,139.7411795681938,124.06398104265404,121.74460242232755,127.34017904160085,119.69931542917325,111.2885729331227,150.28515007898895,132.9815692469721,130.4139020537125,139.47946287519747,110.9865718799368,131.85097419694577,109.27145866245392,121.80489731437599,134.20721432332806,132.608214849921,121.65718799368088,130.01869404949974,137.65271195365983,110.99104791995788,153.5163243812533
2026,,129.1400737230121,144.5587151132175,117.19905213270142,103.73538704581358,126.33280674038969,131.14876250658241,140.27040547656662,130.1379673512375,160.76276987888363,146.2132701421801,143.34544497103738,126.66377040547657,120.69246972090573,150.25671406003158,137.99842022116903,128.99736703528174,142.88625592417063,141.88072669826224,133.00500263296473,135.81595576619273,114.92654028436019,116.69747235387045,115.40205371248025,94.42535545023696,138.971037388099
2027,,124.54897314375988,121.33175355450237,124.97919957872564,132.46445497630333,137.87019483938914,126.39178515007899,135.5963665086888,122.54765666140074,107.84728804634018,101.98578199052133,126.37203791469194,134.78304370721432,139.04870984728805,136.79015271195365,114.75697735650343,139.9391785150079,129.65745129015272,148.83701948393892,114.75250131648237,150.48393891521854,128.50421274354923,148.05529225908373,128.92864665613482,114.0115850447604,118.0781990521327
2028,,119.00473933649289,117.75987361769353,138.05660874144286,156.97946287519747,129.92864665613482,118.90995260663507,132.23328067403898,152.84913112164298,132.30621379673514,138.8572933122696,127.81885202738283,143.4834123222749,134.56924697209058,126.93575566087415,134.67798841495525,148.0297525013165,113.42969984202212,146.57609268035807,132.2711953659821,146.22353870458136,143.54976303317537,135.90468667719853,138.9536598209584,116.61321748288573,156.9110057925224
2029,,123.8707214323328,128.67930489731438,111.07109004739337,124.9757767245919,135.99447077409164,141.8541337546077,124.46208530805687,131.28699315429174,123.79857819905213,126.76461295418642,139.85255397577671,155.14112690889942,127.03686150605581,133.68746708794103,111.25750394944708,139.23854660347553,152.73275408109532,133.4873617693523,138.4460242232754,136.2867298578199,127.77751448130596,123.40942601369142,149.27040547656662,138.07266982622434,114.71274354923644
