year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2020,0.0,-5.858083201685105,-0.06055818852027528,5.6777251184834086,-18.745392311743032,-24.331490258030556,-1.3844128488678393,-7.347288046340196,-17.682201158504483,-6.694839389152179,-6.929173249078474,-9.47682991047921,-3.9394418114797247,-0.49210110584519384,-23.692733017377577,8.002369668246445,-22.15797788309638,-16.52843601895735,-23.536071616640342,-8.388625592417071,3.6234860452869952,-0.15271195365983203,0.575302790942601,-26.438125329120595,4.312796208530784,-28.423907319641927
2021,,1.1540284360189617,-3.802264349657719,-16.766719325961034,21.645076355976812,-26.605845181674567,-3.3375460768825747,22.189121719406444,-6.602422327540808,-22.442338072669827,-26.830173775671412,3.2672459189046776,-7.750131648235907,-5.923644023170084,1.347288046340168,-6.356503422854132,-12.753554502369667,6.95892575039494,-18.867035281727226,-40.02711953659822,3.9828857293312296,-9.385466034755154,-24.980252764612956,-1.4984202211690558,-5.458135860979468,-8.622959452343338
2022,,-16.2585571353344,-8.039494470774088,-27.04449710373882,-11.416271721958935,-24.818852027382846,-24.70826750921539,-17.55213270142181,-5.431279620853076,12.156661400737221,4.7282780410742475,-2.4075829383886287,-10.089520800421269,-11.052395997893626,11.073459715639814,-29.038967877830444,-2.920484465508167,-0.5989994734070763,-6.766982622432863,-24.98946814112692,-13.268035808320178,-4.745918904686675,-5.83649289099526,-3.9199578725645097,-32.52291901752804,-32.45497630331754
2023,,-1.1829910479199555,-10.938651922064253,-23.78909952606635,-4.5634544497103775,-9.918378093733565,-33.512111637704066,-20.811743022643498,-0.21353343865192187,3.2424960505529157,-29.23354397051081,-45.70036861506057,-13.345708267509224,-0.4747235387045805,-2.2532912058978525,-11.546076882569793,-19.52711953659822,-42.139283833596636,-1.291995787256468,-2.9520800421274487,-11.238546603475527,-7.641916798314924,-50.978672985782,1.247235387045805,-34.23459715639811,-5.242496050552944
2024,,-16.065824117956822,-22.97682991047921,-20.2596103212217,-7.268562401263836,-14.345971563981038,-41.4439178515008,-9.35097419694577,-7.555292259083728,-17.277514481305957,0.9963138493943973,-15.98288572933123,-2.347551342812011,-5.787256450763579,3.6005792522380204,-28.507372301211177,-18.108214849921012,-6.934175882043178,-10.963928383359672,-12.040810953133246,-16.75934702474987,-28.260663507109015,-15.958135860979468,-19.883622959452353,-20.643496577145868,-19.94023170089521
2025,,-19.05265929436547,-19.511848341232238,-35.2006319115324,-2.767772511848335,-3.282780410742504,-18.959978936282255,-21.279357556608744,-15.683780937335442,-23.324644549763036,-31.735387045813596,7.261190100052659,-10.04239073196419,-12.6100579252238,-3.54449710373882,-32.037388098999486,-11.17298578199052,-33.752501316482366,-21.219062664560298,-8.81674565560823,-10.415745129015278,-21.36677198525541,-13.005265929436547,-5.371248025276458,-32.03291205897841,10.492364402317008
2026,,-13.883886255924182,1.5347551342811983,-25.824907846234865,-39.28857293312271,-16.691153238546605,-11.875197472353875,-2.753554502369667,-12.885992627698784,17.73880989994734,3.1893101632438174,0.32148499210109094,-16.36018957345972,-22.331490258030556,7.232754081095294,-5.0255397577672625,-14.02659294365455,-0.1377040547656634,-1.1432332806740533,-10.018957345971558,-7.20800421274356,-28.097419694576104,-26.326487625065838,-27.621906266456037,-48.598604528699326,-4.052922590837284
2027,,-18.47498683517641,-21.69220642443392,-18.04476040021065,-10.55950500263296,-5.153765139547147,-16.632174828857302,-7.427593470247501,-20.476303317535553,-35.17667193259611,-41.03817798841496,-16.651922064244346,-8.240916271721971,-3.975250131648238,-6.233807266982637,-28.266982622432863,-3.0847814639283797,-13.366508688783568,5.813059505002627,-28.271458662453924,7.459978936282255,-14.519747235387058,5.0313322801474385,-14.095313322801474,-29.012374934175895,-24.945760926803587
2028,,-24.0192206424434,-25.26408636124276,-4.967351237493432,13.95550289626118,-13.095313322801474,-24.114007372301216,-10.79067930489731,9.825171142706694,-10.717746182201154,-4.166666666666686,-15.205107951553458,0.4594523433385973,-8.454713006845708,-16.08820431806214,-8.345971563981038,5.0057925223802044,-29.594260136914173,3.552132701421783,-10.752764612954195,3.1995787256450683,0.525803054239077,-7.119273301737763,-4.070300157977897,-26.41074249605056,13.887045813586099
2029,,-19.15323854660349,-14.344655081621909,-31.95286993154292,-18.048183254344394,-7.029489204844651,-1.1698262243286024,-18.56187467087942,-11.736966824644554,-19.22538177988416,-16.25934702474987,-3.171406003159575,12.117166929963133,-15.987098472880476,-9.33649289099526,-31.766456029489206,-3.785413375460763,9.708794102159032,-9.536598209583985,-4.577935755660889,-6.737230121116397,-15.246445497630333,-19.614533965244874,6.246445497630333,-4.951290152711948,-28.311216429699854
