year,ref,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2003,0.0,-76.62783450454572,-20.03857590420921,-166.98240917981093,-106.43367727987334,-6.9168509731648555,39.33581824013254,77.43089917581301,103.28966581429904,-90.78790774167965,-7.605738187655788,-48.430494575066405,-71.84789554783674,-161.49653871879536,-124.96400773509458,-18.754068599130733,30.0833224405892,66.62594879378912,93.80392582032891,-99.06462180304925,-19.194981091499812
2004,0.0,-13.083344278478307,81.65910550850776,-14.543386940836626,-6.16005019426666,28.215521773055116,47.98752073498963,-76.81546335867233,9.561202815344132,27.284628313583198,153.09076570667366,45.35938368137931,-11.755983262927657,-9.825841645390938,-25.504883752659225,13.817321615087621,32.9801694421094,-83.53464891061549,0.5524863544524123,16.079549469025096,136.70524479683127
2005,0.0,-15.611646212333198,199.31447791094615,-16.70644511554019,-1.6446463074044004,12.196064751969516,-59.70098292703915,-43.68703473792584,-102.28946972431049,23.45112126737422,123.3146846650684,165.34205667781907,-9.968709593044423,-8.526538492465079,-22.946285710856046,-2.1132004409132605,-72.29556132624111,-51.837449039976036,-113.06904877717716,15.836034029267466,110.72452164280276
2006,0.0,11.291121085151644,-30.69405409193223,137.08733005417525,-10.354106487390709,-79.1916886405088,53.325734836323136,-30.952370150260776,37.80536669600997,86.04293536689374,-8.476489983011561,-56.10255972061623,-218.94859731340102,15.895024158965043,48.11329937804567,-105.70389044438389,171.54780511008767,-150.35153326927139,75.92219988006445,80.14278814490262,22.583768791701004
2007,0.0,72.13233338912278,-69.39142036363728,22.23349548551687,47.65499317575677,-110.78601349060546,-4.435717649039816,61.81337392160913,38.81641731717855,1.5177319175163575,-17.523805990731034,3.8107306568676904,-42.00151617417714,-114.65482249318165,-110.64046134426644,-74.23327309989781,225.82571326629932,-23.84931671556342,-35.64971732196227,-84.45445747829399,135.7719673921615
2008,0.0,10.765161286877174,-54.681127624416604,-7.699781871036066,57.81122134284669,81.86705101251937,-0.9818873667118169,173.72586922359824,-87.50665533200072,67.05401609015689,62.221757927103226,-69.53238437634263,44.7463662482096,-138.32077504164818,134.49134164621773,27.88097978426913,51.51354726217414,171.5963854960528,79.50331315515314,-162.32838882153374,-52.21508713974299
2009,0.0,-31.98754597083098,93.7550194220903,26.73244198447901,65.52076611003167,-18.509792196385206,-59.163744738708374,121.51411579231944,126.99144174336652,-25.205079381416,-29.500912397352295,-176.55369697487686,-88.85863909657246,-6.760526171354286,103.00880866427997,-70.13331636792873,-63.044580951632724,78.73477626388194,28.692703892149893,-102.24259054463437,65.41590536828835
2010,0.0,-32.14214674861296,94.85084512263984,108.97827880464365,100.48678565686805,19.487965597267248,203.91080793719266,167.47691545820544,24.483444239423534,26.214386670499152,84.57148237321644,129.76532024910875,-3.603665857197484,143.367954448433,35.97793461381161,-150.11751364566726,-172.04919816526944,145.92492899529998,-53.49856490613911,54.99307331937007,88.81590355450635
2011,,85.42522034773174,61.57665168627045,-88.81337364301953,111.42495192034175,111.94936007329852,222.89234916617715,96.12628892361727,207.08733501239567,-40.70163348675442,-27.47068573095794,73.80637221782445,-133.1041017314751,18.14001831893802,-75.19956081435384,-154.279303796543,9.11240493646028,125.21990007634713,16.205176473903975,32.61530525681201,281.4445837205267
2012,,-115.54308954002272,-110.1512168529539,-74.44170235138381,184.65839534203224,-15.59774964349117,31.986233637771875,-26.468340689450088,0.3745411877462175,129.15969108465333,69.66529518697416,14.865203160492456,11.064164923559929,-78.32416197189832,175.09903402606278,-59.99791671788489,200.88704181872572,-76.95593564634692,39.6605796651329,-49.89827681791621,-135.02507021752444
2013,,-5.61641920003467,-141.10381401425866,37.37349110597097,-47.22641126511053,10.184122873945853,50.96355045633254,19.967730612779633,-6.2822738628187835,153.6355251594896,66.09089816515825,-90.41227937036547,-16.093011919148466,-79.60330307223467,225.76430131408597,-21.00817988728022,148.6970886178642,46.59169437119863,147.5150219679649,-40.85787661560653,96.1823682074014
2014,,4.936256634608526,-19.82940066883657,111.17175659157238,22.28583595806731,-7.256427058254303,53.91856356781682,250.65110883804073,-51.38454262995447,97.12059545890315,-17.07311015164123,-75.54498797356155,5.565081324792118,-94.36436594900306,-32.17385923276743,41.28274602317924,136.70351459327094,101.09162709256498,207.97072876264383,116.67146881883855,59.814258329462064
2015,,83.7331604180331,143.81828987981135,-13.156887435544377,-28.517161718024454,31.671808535386845,185.90940653080997,126.74718058480266,59.19717327988519,-111.16601723111717,191.79495512608582,-33.611461275763304,7.074878062720472,-84.49052053118567,11.645904035083731,-103.61429140172095,65.05126884254241,77.83570427658015,154.74929319742114,52.1866596570585,-43.11087674875034
2016,,-6.731961134952144,47.04789094216585,-10.720248968946635,18.987753571657777,51.31436812267111,264.4584040156674,131.21427029876122,135.04994622472896,27.66987414142659,0.607404958439929,262.4550527698202,8.905481944957046,-84.08471716641225,-0.27931706971776293,105.33692991911539,-79.38038516854886,173.1695953228991,320.51555930186214,278.3012530022279,33.185460947965566
2017,,35.5644201779437,188.13689805339664,42.52905633441242,-184.97799722705304,121.63565700014169,165.3290654472421,61.55285630158687,-83.14487553672734,-60.872167900724435,28.285722894682294,-153.91007435780557,-90.81373922296507,-24.269928500646984,105.99680717013052,12.083030253174456,49.714602031819595,36.91919215006874,192.40459564396906,94.2377057718918,44.1767205447577
2018,,-62.715848965137866,-115.88043637728788,143.7622428516961,-20.782322325206678,15.23214997986679,82.4640391017897,150.9687430847939,62.84209180229482,66.14783035356186,369.9640964312689,88.75918283743795,43.832332764581224,64.61370397688506,-27.696337776947985,-131.28206928032296,201.77882154031795,81.51959799372025,12.213960354879418,125.28446554112361,101.38859869313865
2019,,49.254398910508826,12.150988718693498,-13.770093563258797,-40.56246402745319,-41.881006344027355,36.91293565700789,169.48990592213931,154.3578842119823,-30.257207824872694,104.41433843876848,56.395568983893554,-36.768852293066175,196.95071460998497,101.43317674538912,18.92443705058122,123.0173195121547,-41.87926995975204,-51.70519678054643,134.78432257464647,154.3838079265629
2020,,35.9064526514353,115.34739341275554,10.189227325922275,61.492356837600255,-79.39890800870262,93.68183265520338,248.81632472823867,-28.502215118719505,125.06621990464146,44.783399438228116,78.57903239755478,21.294412186806767,-99.07509325046203,-68.52562874683872,33.02907905329948,322.84617546251866,78.67986212666756,-46.05506944269109,172.791988514663,73.20111495469064
2021,,64.23037824114954,67.96103433764438,-107.15411398178912,113.99579024780678,-7.50108137860434,168.27459592558307,99.46753805198523,270.7857751640963,200.19786869337668,123.48447743906627,31.5535435291481,19.42563757316475,101.72075742926017,-11.617634920373348,23.738788900893724,108.09589697618458,-38.875354964329745,-30.858665664615273,119.67495151596631,-72.11982837804499
2022,,80.33199683087241,55.1233039051599,76.36961655287132,81.59234168166086,156.45750526205575,-26.297362385757424,155.15224234916832,49.80322008096982,235.14186706783403,270.8334905615966,12.535540821299946,1.8934128615319423,144.57547636667687,-19.61676387416901,49.76937981631181,241.4434810391199,143.0308266261536,194.82539128976987,170.15442278679075,204.76374510174992
2023,,28.450779946257626,103.62810403347021,-12.504448086237971,259.9085515492575,223.92119133162305,-89.24518354389238,258.6143311529904,26.468938908439213,333.7111525806963,67.28386844167017,100.35568621984112,73.28187484713499,177.79238678575575,47.466617721848706,54.72832405777899,207.0694989269091,264.6197093623664,-10.628717925389537,7.905035954479899,51.97465774628063
2024,,2.7244221042924437,110.80319377819615,142.7606032764761,112.98544992872121,29.645906011957777,116.23740995335311,220.7378803551287,-48.86180731008653,147.38515159923372,124.87707532708873,125.58956988499222,-36.16137816285254,224.3601142044713,98.6357043381795,-78.61095736992092,180.92795097411363,125.48136414652481,43.19971209158075,148.9502117910838,62.38704294906847
2025,,105.41279157476174,154.7219216656713,3.263419306968899,128.70218249430764,154.708019049403,171.67833728960386,-16.98033787661234,67.42486180229298,83.2341064839934,171.14713189707118,9.95692903737745,-95.27584153710814,167.2864866152413,137.57353393313315,97.66557548523588,175.35146060456646,236.9409005525181,62.632463822997124,249.42430981844245,7.396197799189395
2026,,154.2178587784847,135.26350551666383,195.68593567011294,52.572750182520394,25.454245388051277,247.5115570839107,188.81551159024548,82.80440603994793,191.94436621183922,335.0913091035104,-75.33705127534449,174.5699096801991,54.71598023131355,-28.776887761897342,69.34962083841629,74.26852200263238,102.01626117650585,190.61529201657595,165.45067150602654,232.82560803576325
2027,,-49.23038368472817,36.88091832041664,-51.27311226349775,206.91807026661127,35.14770769080769,250.1024570820382,127.54300969536143,101.19736820909338,69.83647108431978,32.77555538020533,82.63524290479972,82.78064086961831,150.43295496832206,206.11455678917446,34.98080026385651,219.59774610348268,100.58402170363479,60.65032886500512,126.40529817970582,122.10441510131614
2028,,-18.25112663865002,137.26257648794217,76.78964525956508,91.78047683630348,235.20669181869062,227.59310184055767,162.39136308027855,13.642454043932503,98.6354858234472,139.76322478160955,105.12893257072574,128.74593957690695,30.463387693313052,77.62801852627535,46.49909266002214,366.25676059062516,171.35591838746586,14.40424837548062,52.567797953246554,-53.05874886830361
2029,,115.34123077385993,162.3606409168483,245.55416673048376,110.61893193178366,118.869891821088,126.20283436440695,67.07494236353523,172.57237685676228,-3.597118105219124,124.97355827590536,-8.97747394897715,303.0250266118969,-14.357637989451632,183.34547874321333,35.94559351217458,437.1025723875273,125.81000593471163,59.391583573233675,52.774538948692225,83.78948509879592
2030,,32.63661731879165,49.682171692309566,176.77464408383003,53.80999628614609,225.58120772506118,161.0389417666488,15.491109984919149,-21.64381374403365,315.34070225212054,111.1824231602427,54.452561172920014,79.2665111537558,267.0487549482382,121.30010572784113,126.831043840039,156.34232429196572,-17.94248677339374,150.4618147325773,88.74029368234369,102.501661261555
2031,,25.530223543564716,114.1739264599737,288.88188212270325,-68.94989789791316,110.7427140526097,268.3340971511193,-59.93266876063308,90.2552762390169,158.1992001314561,28.419593709944365,144.17346840417576,64.16425291092901,42.193677102870424,132.98429131740386,158.69324271652113,84.27614256355946,153.91751655852568,8.011797610691247,96.1395183776308,162.59251000591257
2032,,217.12977689581385,180.8503350431797,5.7310565647635485,-50.31757784705724,158.48354424995705,194.38745575465964,147.89165832043454,32.28234418397824,11.936142349122747,87.92158283375284,157.4413490875354,94.68069165563475,303.18233775607996,140.36457589145948,178.5481614068267,165.61202600288925,298.77972789487785,56.89110644749189,51.01277966149382,296.1612964169508
2033,,-31.136652989286176,77.36461030175133,154.0073034348493,133.28720166539006,165.40439551609006,65.81037895618192,75.84756507463453,239.6481632347727,223.23096103234138,134.11389788019778,147.03174571329964,76.1165450334247,85.22864332062727,71.20136379572614,92.84845676212444,198.09751505846907,155.33229901652203,330.62380287246515,99.61853001769805,-102.71703161719051
2034,,162.73947035442416,31.91837965230161,87.11194371187275,226.91996653087108,243.02558778910543,32.89717925808736,34.511402875486056,181.70078960946694,225.97053444817402,188.84455584728948,131.77931060442597,17.759067069262528,244.09648379252712,159.4130004860067,80.13901758366592,212.68653937779845,41.544018924949796,101.3803991256218,176.8070485084686,252.22140110263126
2035,,45.64413755207943,142.97183429394545,218.8713423323793,269.430864590086,180.25344569321896,80.2174075362409,-52.84262596393819,118.203758383901,39.07390111005361,21.072526709341673,250.082967116075,115.21985426541505,-2.427150993646592,95.01385723367457,108.18724119919898,142.8920832512872,-132.6092963967726,120.87403447879615,21.52468092727395,34.71583113606084
2036,,84.44383446411666,200.03195143419134,119.50280253303163,41.74599328591694,101.22400865699228,84.35811639748772,104.12570493591056,181.64431191507174,-93.08147028166786,119.48258929999429,201.7382194545189,182.5136529248516,181.76310860097465,140.01389252304807,251.18498486228873,-14.92736257295428,63.33591716846922,55.941439360365166,226.84687581823164,38.261967581963745
2037,,-41.89786758574155,58.47031428019318,124.45017675540976,-37.513442380396555,103.43641373988658,188.9583775967062,156.42472305837373,238.92307557216736,189.81097159008186,46.47640959653745,126.88394795834984,218.45121775006464,237.31272123559347,240.00208474040392,135.80852008108695,165.71636416429783,114.45530799781227,171.53956127398942,186.21930028595716,255.17346939080517
2038,,47.532627700962166,238.02134076268294,108.09643504756878,146.55447253137072,92.6447810080067,163.7283636302318,-14.674639808096344,113.38562870657051,316.9633438302958,203.86425850182968,59.027300346304855,41.785089684867216,93.58471173731277,88.03888228526421,160.1126167984662,178.38386698009572,132.72082802143586,232.79753180501848,106.88812430778717,121.99960395150174
2039,,161.25454976337505,77.0639000334836,384.1055940810411,158.74911545658097,126.35719002969199,295.5462914683444,-108.51422961750268,168.1608594895083,167.21680343569733,94.06350731685643,140.49966544178687,-44.08484117650141,52.99231392319234,170.72866507150138,253.36591835735499,399.22057905458496,212.0155505030857,331.14510795169736,81.5682389951453,156.51907206273245
2040,,111.11893377538445,154.5904858174681,226.90568365127092,32.09184183308662,215.9186009415098,101.93578071106685,60.52043390142626,185.30325813036188,141.63782250568238,269.5111980542124,216.08087139763938,78.20416398235466,155.69602679355103,52.263534034536406,166.3187814486546,85.15015759186736,220.92573130701385,175.92986715647157,177.85024478902642,306.37681318082514
2041,,77.95289380690565,206.69743871134642,98.82140990165271,161.3585956329639,129.6337809421061,138.31679814462996,169.48793197429904,71.20297446850873,148.23010968411745,165.1527388235063,154.14511543140497,67.32870916911679,139.710073630009,26.55377319681611,216.20782927834034,166.40958561796242,217.88520561930818,150.62516213407434,323.0669812943861,353.26926042691684
2042,,108.42759462386539,146.6507661953301,319.847387031341,81.14382918358433,167.84255798204276,260.2924461021321,203.68708860179322,40.58351992685948,86.63404782169664,201.6745458647979,223.09075669503773,23.538753451577122,217.27606184856495,189.54617943190806,164.32461417363675,251.92748933758548,231.79038246906202,194.55158256789628,135.75516216301457,198.5585245258726
2043,,23.492771787523907,165.72831450213653,201.2691412034278,219.4552597805041,250.52558022600851,390.3705366039071,93.52111375335289,219.07542889211072,192.93764747627893,207.23699516348142,238.52583766304724,173.7679989794865,235.9154555818095,226.96970559256215,171.24209651757747,299.1571676367116,78.94410573257755,509.3899979918674,161.03566916825457,156.96983782294274
2044,,29.49036803309582,185.5923448630233,261.41388999364426,200.42726048591976,206.61915518924252,361.0238305651578,173.2126217383052,238.63205475739642,201.40309760506898,-114.54953093617587,230.21194564266762,180.09935110254082,258.4666364950572,146.5898963261884,245.68533421014445,273.91610342378226,89.64467092970835,110.97982456587533,293.06327098078646,204.96219978469753
2045,,5.361518650323887,165.55666448483043,149.2982618982187,118.93020038339364,247.33833392003908,150.56747656654397,-88.60807486955855,193.5667282152449,243.31999580639695,14.833384487350486,158.79201374428703,300.781410757706,348.98083986187294,272.49182791015073,122.20994222424952,281.9253740090671,117.22166777147049,-0.6569885536068796,348.64338960148916,86.50743317843762
2046,,89.34600761083675,27.6448103628054,85.61988456286417,212.68141125458123,202.5891069269801,103.50466205576276,350.80152164216315,96.61742563410144,69.29049462613648,307.90250846930076,311.83658553716623,-22.620236329323234,198.21984529176189,98.46295638501988,384.2073168782513,265.2243205173195,265.5904185064146,136.47029757354858,210.13985927278645,70.39494113231285
2047,,106.43997628475472,143.05130700435438,153.7674068231713,190.76341594524638,386.6567122307911,393.26671942534495,181.22615444063604,50.49546753889081,199.22604423500388,363.1670508492434,269.98311235366236,262.6553922594385,324.3521849307799,165.257535209425,410.90947519319025,188.9156252007083,209.9306462768468,180.34765065230295,207.8752685284644,346.88973722091396
2048,,117.7870183762443,185.52542951682472,224.53110257861408,301.4492917768416,126.55467376306115,442.2893523850098,253.43226442648165,50.19241937889319,69.45674425312836,230.38372988736546,328.33899321933086,242.63660722867144,262.46224669232424,373.58120104746695,113.74819659873901,395.13205422734745,223.9258334001388,201.7426534121828,224.75521978855022,326.8568146628395
2049,,222.75632200714426,149.84312425171402,144.91634018459172,182.7179010148443,141.98322927745266,426.07753181366115,144.93502985372834,102.1795818635901,204.8682820905983,40.9646909751109,231.3313068669745,276.48188836734744,137.84859057358517,209.124182464735,242.1783438950606,307.4229472917609,434.4904061905454,63.5570512804652,269.61598539403167,182.64358996236433
2050,,84.60575210026673,222.4321837475818,186.25776987048448,94.35226713166867,254.71396159829192,230.28048610947826,51.67448138018244,240.69532811484305,199.14972064968833,203.0245301867567,271.8183946163972,176.80300403525098,184.0838204913107,184.05178987689396,214.90095432228009,206.99137872556867,187.09554713809757,120.58792083363005,235.97943117358864,88.26780468407833
2051,,208.7598703630415,169.13956958011158,307.0978516469868,192.1036695937255,-11.336810584963132,186.30615727661552,313.85468089924143,263.4190907320117,223.33143640632898,212.1096263746772,256.3710458527562,44.52656446080846,85.22352986308579,332.03684306511786,273.28137935583027,96.31962851147318,260.0784941072725,131.00852683937455,423.1014807464758,200.0333536651815
2052,,61.20308331551496,294.8741032421135,302.87635805731725,343.0755436895188,301.5263336520761,243.65128815906928,191.19640694127793,162.59616949690235,272.68665862752323,263.11014951625066,216.1101903737158,164.5672819173128,268.4831781862881,299.4730008551187,255.0545312788081,299.98518873457033,323.82068843098386,155.84531402305538,315.8596931391089,297.3151888548555
2053,,134.77002927500644,122.66274109635879,365.4883638688548,66.79382830830264,310.9577653613874,294.4168767531646,264.0026522986004,290.0474728708891,262.9653979911859,190.50624301897642,180.88094814747365,203.29306099158384,322.643493484537,362.5656899090304,315.553238439104,442.00154866878984,255.51324716187173,253.34644021100803,244.18042473845253,60.59979904747934
