stn,var,rcp,hor,stat,centile,val
era5_land,pr,ref,1991-2020,none,-1,1009.624012
era5_land,pr,rcp26,1991-2020,mean,-1,960.44502
era5_land,pr,rcp26,2021-2050,mean,-1,971.017834
era5_land,pr,rcp26,2051-2080,mean,-1,997.666131
era5_land,pr,rcp26,1991-2020,min,-1,824.595687
era5_land,pr,rcp26,2021-2050,min,-1,717.334052
era5_land,pr,rcp26,2051-2080,min,-1,723.901935
era5_land,pr,rcp26,1991-2020,max,-1,1029.258214
era5_land,pr,rcp26,2021-2050,max,-1,1117.643109
era5_land,pr,rcp26,2051-2080,max,-1,1127.128267
era5_land,pr,rcp26,1991-2020,centile,1,831.076286
era5_land,pr,rcp26,2021-2050,centile,1,734.433388
era5_land,pr,rcp26,2051-2080,centile,1,736.050492
era5_land,pr,rcp26,1991-2020,centile,10,881.526438
era5_land,pr,rcp26,2021-2050,centile,10,864.376282
era5_land,pr,rcp26,2051-2080,centile,10,847.723474
era5_land,pr,rcp26,1991-2020,centile,50,981.267596
era5_land,pr,rcp26,2021-2050,centile,50,943.41423
era5_land,pr,rcp26,2051-2080,centile,50,1039.695572
era5_land,pr,rcp26,1991-2020,centile,90,1021.55241
era5_land,pr,rcp26,2021-2050,centile,90,1088.95614
era5_land,pr,rcp26,2051-2080,centile,90,1106.411969
era5_land,pr,rcp26,1991-2020,centile,99,1028.472295
era5_land,pr,rcp26,2021-2050,centile,99,1114.70748
era5_land,pr,rcp26,2051-2080,centile,99,1125.010391
era5_land,pr,rcp45,1991-2020,mean,-1,955.111364
era5_land,pr,rcp45,2021-2050,mean,-1,964.785119
era5_land,pr,rcp45,2051-2080,mean,-1,918.296095
era5_land,pr,rcp45,1991-2020,min,-1,677.32508
era5_land,pr,rcp45,2021-2050,min,-1,733.274812
era5_land,pr,rcp45,2051-2080,min,-1,433.521828
era5_land,pr,rcp45,1991-2020,max,-1,1028.565077
era5_land,pr,rcp45,2021-2050,max,-1,1110.626597
era5_land,pr,rcp45,2051-2080,max,-1,1138.992929
era5_land,pr,rcp45,1991-2020,centile,1,715.401438
era5_land,pr,rcp45,2021-2050,centile,1,752.717889
era5_land,pr,rcp45,2051-2080,centile,1,498.867251
era5_land,pr,rcp45,1991-2020,centile,10,892.95812
era5_land,pr,rcp45,2021-2050,centile,10,835.207851
era5_land,pr,rcp45,2051-2080,centile,10,786.064504
era5_land,pr,rcp45,1991-2020,centile,50,979.813688
era5_land,pr,rcp45,2021-2050,centile,50,989.152734
era5_land,pr,rcp45,2051-2080,centile,50,907.717285
era5_land,pr,rcp45,1991-2020,centile,90,1013.994281
era5_land,pr,rcp45,2021-2050,centile,90,1082.973655
era5_land,pr,rcp45,2051-2080,centile,90,1090.584196
era5_land,pr,rcp45,1991-2020,centile,99,1027.849959
era5_land,pr,rcp45,2021-2050,centile,99,1107.718142
era5_land,pr,rcp45,2051-2080,centile,99,1133.304316
era5_land,pr,rcp85,1991-2020,mean,-1,935.944958
era5_land,pr,rcp85,2021-2050,mean,-1,933.602357
era5_land,pr,rcp85,2051-2080,mean,-1,889.967834
era5_land,pr,rcp85,1991-2020,min,-1,715.846174
era5_land,pr,rcp85,2021-2050,min,-1,657.388038
era5_land,pr,rcp85,2051-2080,min,-1,469.287348
era5_land,pr,rcp85,1991-2020,max,-1,1042.987452
era5_land,pr,rcp85,2021-2050,max,-1,1163.462582
era5_land,pr,rcp85,2051-2080,max,-1,1133.549206
era5_land,pr,rcp85,1991-2020,centile,1,730.28278
era5_land,pr,rcp85,2021-2050,centile,1,670.831297
era5_land,pr,rcp85,2051-2080,centile,1,474.999601
era5_land,pr,rcp85,1991-2020,centile,10,844.982908
era5_land,pr,rcp85,2021-2050,centile,10,785.886177
era5_land,pr,rcp85,2051-2080,centile,10,594.660185
era5_land,pr,rcp85,1991-2020,centile,50,962.952998
era5_land,pr,rcp85,2021-2050,centile,50,954.631497
era5_land,pr,rcp85,2051-2080,centile,50,912.888935
era5_land,pr,rcp85,1991-2020,centile,90,1014.235114
era5_land,pr,rcp85,2021-2050,centile,90,1054.980072
era5_land,pr,rcp85,2051-2080,centile,90,1122.217152
era5_land,pr,rcp85,1991-2020,centile,99,1038.001793
era5_land,pr,rcp85,2021-2050,centile,99,1144.32218
era5_land,pr,rcp85,2051-2080,centile,99,1132.663021
era5_land,pr,rcpxx,1991-2020,mean,-1,948.819875
era5_land,pr,rcpxx,2021-2050,mean,-1,953.981628
era5_land,pr,rcpxx,2051-2080,mean,-1,925.592322
era5_land,pr,rcpxx,1991-2020,min,-1,677.32508
era5_land,pr,rcpxx,2021-2050,min,-1,657.388038
era5_land,pr,rcpxx,2051-2080,min,-1,433.521828
era5_land,pr,rcpxx,1991-2020,max,-1,1042.987452
era5_land,pr,rcpxx,2021-2050,max,-1,1163.462582
era5_land,pr,rcpxx,2051-2080,max,-1,1138.992929
era5_land,pr,rcpxx,1991-2020,centile,1,698.511682
era5_land,pr,rcpxx,2021-2050,centile,1,690.358346
era5_land,pr,rcpxx,2051-2080,centile,1,453.192864
era5_land,pr,rcpxx,1991-2020,centile,10,854.591189
era5_land,pr,rcpxx,2021-2050,centile,10,797.874705
era5_land,pr,rcpxx,2051-2080,centile,10,715.806771
era5_land,pr,rcpxx,1991-2020,centile,50,980.540642
era5_land,pr,rcpxx,2021-2050,centile,50,959.368527
era5_land,pr,rcpxx,2051-2080,centile,50,939.401433
era5_land,pr,rcpxx,1991-2020,centile,90,1018.086366
era5_land,pr,rcpxx,2021-2050,centile,90,1079.571936
era5_land,pr,rcpxx,2051-2080,centile,90,1110.014583
era5_land,pr,rcpxx,1991-2020,centile,99,1035.436371
era5_land,pr,rcpxx,2021-2050,centile,99,1138.261872
era5_land,pr,rcpxx,2051-2080,centile,99,1135.998882
