year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,0.0,-2.854761904761905,-31.95,21.8,-1.91590909090909,-31.95,23.8
1982,0.0,2.740476190476191,-31.95,30.05,2.7659090909090907,-31.95,44.05
1983,0.0,3.478571428571429,-19.2,43.05,3.4250000000000003,-18.95,43.05
1984,0.0,-1.6523809523809525,-24.95,32.3,2.765909090909091,-24.95,32.3
1985,0.0,3.3833333333333337,-18.95,33.05,5.743181818181818,-18.95,33.05
1986,0.0,3.478571428571429,-25.95,31.8,4.629545454545454,-12.95,31.8
1987,0.0,-2.7,-23.45,16.05,-3.7113636363636364,-28.95,15.05
1988,0.0,4.204761904761905,-16.7,22.05,4.970454545454545,-11.95,22.05
1989,0.0,-5.914285714285713,-31.95,24.05,0.43636363636363656,-31.95,23.05
1990,0.0,5.728571428571429,-31.95,32.05,5.845454545454545,-31.95,32.05
1991,0.0,0.5142857142857148,-18.95,21.05,-0.8931818181818183,-21.95,21.05
1992,0.0,1.8833333333333335,-31.95,34.05,5.106818181818181,-14.95,36.05
1993,0.0,-1.8666666666666667,-24.95,37.05,1.2318181818181824,-19.7,37.05
1994,0.0,-2.854761904761905,-31.2,21.05,-0.08636363636363566,-31.95,24.55
1995,0.0,0.08571428571428574,-22.95,33.05,1.9590909090909094,-17.95,33.05
1996,0.0,-2.342857142857143,-30.95,48.3,-0.39318181818181813,-24.2,48.3
1997,0.0,-3.0452380952380955,-31.95,24.05,-3.5295454545454548,-31.95,23.05
1998,0.0,5.9904761904761905,-15.45,30.05,6.368181818181818,-23.2,30.05
1999,0.0,0.24047619047619084,-31.95,25.05,-1.7454545454545458,-31.95,26.05
2000,0.0,3.9666666666666663,-19.95,23.8,6.504545454545454,-10.95,32.55
2001,0.0,-3.9857142857142858,-31.95,23.05,-3.6545454545454548,-31.95,20.05
2002,0.0,-2.9857142857142858,-25.95,31.8,-0.847727272727272,-25.95,32.05
2003,0.0,1.657142857142857,-20.95,68.05,2.3340909090909094,-29.95,68.05
2004,0.0,2.5261904761904765,-27.95,37.3,4.7318181818181815,-15.95,37.3
2005,0.0,8.740476190476194,-16.7,36.05,8.822727272727276,-12.95,31.05
2006,0.0,7.442857142857145,-23.95,28.05,4.413636363636363,-26.7,27.55
2007,0.0,-0.2595238095238095,-31.95,28.3,3.1295454545454544,-21.95,32.05
2008,0.0,-2.7714285714285714,-18.95,37.55,1.4590909090909094,-31.95,34.8
2009,0.0,10.597619047619048,-16.7,57.05,4.834090909090909,-20.95,33.05
2010,0.0,9.430952380952382,-11.95,57.8,6.947727272727272,-31.95,63.05
2011,,10.8952380952381,-10.95,39.05,1.027272727272728,-27.45,21.05
2012,,1.7523809523809528,-31.95,23.05,4.6068181818181815,-22.95,20.05
2013,,-3.461904761904762,-28.95,37.05,5.834090909090909,-15.95,27.55
2014,,-1.973809523809524,-31.95,44.55,8.095454545454546,-31.95,43.8
2015,,9.621428571428572,-14.95,44.8,3.0500000000000003,-13.95,39.05
2016,,6.061904761904762,-31.95,46.8,5.220454545454545,-26.95,30.05
2017,,-8.771428571428569,-31.95,29.05,10.925000000000004,-27.95,32.05
2018,,-1.9142857142857144,-31.95,35.05,6.743181818181818,-18.95,36.05
2019,,3.1333333333333333,-26.95,42.3,4.970454545454545,-20.95,23.3
2020,,0.1571428571428577,-31.95,29.05,4.629545454545454,-21.95,39.05
2021,,8.526190476190477,-19.2,37.05,3.527272727272727,-31.95,38.05
2022,,-0.6047619047619046,-31.95,37.55,5.3,-26.45,34.05
2023,,0.6095238095238102,-29.95,25.05,6.493181818181818,-18.95,38.05
2024,,2.597619047619048,-31.95,41.05,4.322727272727272,-31.95,31.8
2025,,9.442857142857143,-10.95,46.05,3.8227272727272723,-19.95,36.05
2026,,8.585714285714285,-31.95,36.05,9.288636363636364,-14.95,52.05
2027,,14.050000000000002,-7.949999999999999,32.05,10.788636363636368,-13.95,33.05
2028,,-2.3904761904761904,-31.95,32.05,-0.4272727272727266,-25.95,24.05
2029,,-1.6880952380952383,-31.95,17.05,4.743181818181818,-23.95,47.05
2030,,2.4428571428571435,-29.7,35.05,2.561363636363636,-17.45,41.05
2031,,1.7047619047619054,-31.95,31.05,-0.9954545454545456,-31.95,40.05
2032,,3.097619047619048,-22.95,37.05,4.754545454545454,-25.95,38.05
2033,,5.169047619047619,-28.95,36.05,9.300000000000002,-31.95,38.05
2034,,7.6571428571428575,-25.2,42.05,11.334090909090913,-4.949999999999999,38.05
2035,,1.2285714285714293,-31.95,29.05,5.8113636363636365,-16.95,34.05
2036,,0.8119047619047625,-31.95,27.05,5.038636363636363,-25.2,29.3
2037,,6.430952380952381,-29.95,32.05,0.2090909090909098,-29.95,33.05
2038,,3.8238095238095244,-31.95,32.05,2.913636363636364,-28.7,32.05
2039,,-2.4261904761904765,-31.95,27.3,14.868181818181823,-19.95,63.3
2040,,0.6452380952380959,-20.95,27.05,-2.5522727272727277,-31.95,36.05
2041,,2.978571428571429,-24.95,28.05,5.663636363636363,-30.95,42.05
2042,,8.228571428571431,-10.95,29.05,7.981818181818183,-31.95,35.05
2043,,7.72857142857143,-10.95,24.05,7.072727272727274,-23.95,34.05
2044,,8.740476190476192,-27.95,31.8,7.425000000000001,-26.7,33.3
2045,,4.311904761904763,-31.95,24.05,7.175000000000001,-13.95,40.05
2046,,1.8357142857142863,-13.95,15.05,2.504545454545455,-24.95,33.05
2047,,0.2523809523809526,-24.95,38.05,2.7318181818181824,-16.95,31.05
2048,,7.288095238095239,-24.45,56.05,10.447727272727274,-31.95,38.05
2049,,7.180952380952381,-25.95,41.05,3.0840909090909094,-30.95,37.55
2050,,8.192857142857143,-24.45,38.05,3.425,-31.7,45.55
2051,,8.335714285714287,-11.45,28.05,5.3568181818181815,-18.7,43.55
2052,,8.966666666666667,-25.95,58.05,7.072727272727274,-31.95,39.05
2053,,6.645238095238096,-24.7,46.05,7.288636363636365,-15.95,36.05
2054,,4.942857142857143,-21.7,32.05,6.345454545454547,-28.95,46.8
2055,,10.276190476190479,-19.95,31.05,6.254545454545454,-16.95,27.05
2056,,0.8595238095238102,-31.95,28.55,8.061363636363637,-20.7,37.05
2057,,-0.366666666666666,-31.95,26.05,1.6750000000000007,-24.95,21.05
2058,,4.026190476190476,-29.95,26.05,6.845454545454547,-25.95,27.05
2059,,5.597619047619047,-29.95,25.05,2.3568181818181824,-23.45,36.05
2060,,5.311904761904762,-27.45,20.55,8.70909090909091,-31.95,43.05
2061,,7.740476190476191,-22.45,36.05,0.686363636363637,-30.95,37.05
2062,,11.038095238095242,-30.95,41.05,9.31136363636364,-14.2,50.05
2063,,11.573809523809526,-13.2,42.05,13.084090909090913,-13.95,54.05
2064,,8.954761904761906,-31.95,47.3,4.8113636363636365,-22.45,31.55
2065,,5.8238095238095235,-13.95,32.05,10.84545454545455,-14.95,32.55
2066,,11.585714285714289,-9.95,38.05,8.129545454545456,-31.95,48.55
2067,,6.954761904761904,-21.7,57.05,6.402272727272726,-31.95,43.05
2068,,3.621428571428572,-20.95,64.05,-2.097727272727273,-27.95,32.05
2069,,10.109523809523811,-28.95,53.55,12.425000000000004,-23.95,42.55
2070,,10.121428571428574,-15.2,35.05,4.493181818181818,-31.95,45.05
2071,,8.573809523809524,-31.95,38.55,7.197727272727274,-31.95,44.3
2072,,5.883333333333333,-11.45,33.05,10.3,-12.95,54.05
2073,,-3.5452380952380955,-29.95,34.05,13.652272727272731,-21.7,43.05
2074,,4.252380952380952,-31.95,29.05,10.288636363636364,-24.95,47.05
2075,,1.9785714285714289,-31.95,44.05,9.55,-24.2,68.8
2076,,-0.9261904761904755,-25.45,24.8,12.70909090909091,-19.2,43.05
2077,,2.5857142857142863,-15.95,31.8,4.9363636363636365,-26.95,33.05
2078,,0.16904761904761942,-31.95,28.05,9.47045454545455,-20.95,37.05
2079,,4.907142857142857,-28.95,31.8,6.027272727272727,-31.95,33.05
2080,,4.169047619047619,-28.95,40.8,6.447727272727274,-30.95,57.05
2081,,7.276190476190477,-18.7,35.05,7.186363636363637,-29.2,51.05
2082,,-1.5333333333333334,-31.95,32.05,10.93636363636364,-13.95,51.05
2083,,9.633333333333336,-7.449999999999999,29.05,13.879545454545456,-12.45,58.05
2084,,5.347619047619047,-27.95,34.05,12.015909090909092,-31.95,48.05
