longitude,latitude,dry_spell_total_length
-15.600000381469727,12.699999809265137,27.583333333333332
-15.600000381469727,12.600000381469727,26.686666666666664
-15.5,12.699999809265137,26.84
-15.5,12.600000381469727,28.113333333333333
