longitude,latitude,dry_spell_total_length
-15.600000381469727,12.699999809265137,-5.54767441860465
-15.600000381469727,12.600000381469727,-5.840077519379847
-15.5,12.699999809265137,-5.878372093023259
-15.5,12.600000381469727,-5.403720930232552
