stn,idx,rcp,hor,stat,centile,val
era5_land,wet_days,ref,1991-2020,none,-1,0.0
era5_land,wet_days,rcp26,1991-2020,mean,-1,0.0
era5_land,wet_days,rcp26,2021-2050,mean,-1,0.021795
era5_land,wet_days,rcp26,2051-2080,mean,-1,0.023718
era5_land,wet_days,rcp26,1991-2020,min,-1,0.0
era5_land,wet_days,rcp26,2021-2050,min,-1,0.0
era5_land,wet_days,rcp26,2051-2080,min,-1,0.0
era5_land,wet_days,rcp26,1991-2020,max,-1,0.0
era5_land,wet_days,rcp26,2021-2050,max,-1,0.066667
era5_land,wet_days,rcp26,2051-2080,max,-1,0.083333
era5_land,wet_days,rcp26,1991-2020,centile,1,0.0
era5_land,wet_days,rcp26,2021-2050,centile,1,0.0
era5_land,wet_days,rcp26,2051-2080,centile,1,0.0
era5_land,wet_days,rcp26,1991-2020,centile,10,0.0
era5_land,wet_days,rcp26,2021-2050,centile,10,0.0
era5_land,wet_days,rcp26,2051-2080,centile,10,0.0
era5_land,wet_days,rcp26,1991-2020,centile,50,0.0
era5_land,wet_days,rcp26,2021-2050,centile,50,0.016667
era5_land,wet_days,rcp26,2051-2080,centile,50,0.008333
era5_land,wet_days,rcp26,1991-2020,centile,90,0.0
era5_land,wet_days,rcp26,2021-2050,centile,90,0.06
era5_land,wet_days,rcp26,2051-2080,centile,90,0.066667
era5_land,wet_days,rcp26,1991-2020,centile,99,0.0
era5_land,wet_days,rcp26,2021-2050,centile,99,0.066667
era5_land,wet_days,rcp26,2051-2080,centile,99,0.081333
era5_land,wet_days,rcp45,1991-2020,mean,-1,0.002381
era5_land,wet_days,rcp45,2021-2050,mean,-1,0.015476
era5_land,wet_days,rcp45,2051-2080,mean,-1,0.013889
era5_land,wet_days,rcp45,1991-2020,min,-1,0.0
era5_land,wet_days,rcp45,2021-2050,min,-1,0.0
era5_land,wet_days,rcp45,2051-2080,min,-1,0.0
era5_land,wet_days,rcp45,1991-2020,max,-1,0.025
era5_land,wet_days,rcp45,2021-2050,max,-1,0.083333
era5_land,wet_days,rcp45,2051-2080,max,-1,0.041667
era5_land,wet_days,rcp45,1991-2020,centile,1,0.0
era5_land,wet_days,rcp45,2021-2050,centile,1,0.0
era5_land,wet_days,rcp45,2051-2080,centile,1,0.0
era5_land,wet_days,rcp45,1991-2020,centile,10,0.0
era5_land,wet_days,rcp45,2021-2050,centile,10,0.0
era5_land,wet_days,rcp45,2051-2080,centile,10,0.0
era5_land,wet_days,rcp45,1991-2020,centile,50,0.0
era5_land,wet_days,rcp45,2021-2050,centile,50,0.0
era5_land,wet_days,rcp45,2051-2080,centile,50,0.008333
era5_land,wet_days,rcp45,1991-2020,centile,90,0.0
era5_land,wet_days,rcp45,2021-2050,centile,90,0.033333
era5_land,wet_days,rcp45,2051-2080,centile,90,0.033333
era5_land,wet_days,rcp45,1991-2020,centile,99,0.025
era5_land,wet_days,rcp45,2021-2050,centile,99,0.081667
era5_land,wet_days,rcp45,2051-2080,centile,99,0.04
era5_land,wet_days,rcp85,1991-2020,mean,-1,0.000379
era5_land,wet_days,rcp85,2021-2050,mean,-1,0.018939
era5_land,wet_days,rcp85,2051-2080,mean,-1,0.034848
era5_land,wet_days,rcp85,1991-2020,min,-1,0.0
era5_land,wet_days,rcp85,2021-2050,min,-1,0.0
era5_land,wet_days,rcp85,2051-2080,min,-1,0.0
era5_land,wet_days,rcp85,1991-2020,max,-1,0.008333
era5_land,wet_days,rcp85,2021-2050,max,-1,0.083333
era5_land,wet_days,rcp85,2051-2080,max,-1,0.141667
era5_land,wet_days,rcp85,1991-2020,centile,1,0.0
era5_land,wet_days,rcp85,2021-2050,centile,1,0.0
era5_land,wet_days,rcp85,2051-2080,centile,1,0.0
era5_land,wet_days,rcp85,1991-2020,centile,10,0.0
era5_land,wet_days,rcp85,2021-2050,centile,10,0.0
era5_land,wet_days,rcp85,2051-2080,centile,10,0.0
era5_land,wet_days,rcp85,1991-2020,centile,50,0.0
era5_land,wet_days,rcp85,2021-2050,centile,50,0.008333
era5_land,wet_days,rcp85,2051-2080,centile,50,0.025
era5_land,wet_days,rcp85,1991-2020,centile,90,0.0
era5_land,wet_days,rcp85,2021-2050,centile,90,0.041667
era5_land,wet_days,rcp85,2051-2080,centile,90,0.073333
era5_land,wet_days,rcp85,1991-2020,centile,99,0.006583
era5_land,wet_days,rcp85,2021-2050,centile,99,0.078083
era5_land,wet_days,rcp85,2051-2080,centile,99,0.131167
era5_land,wet_days,rcpxx,1991-2020,mean,-1,0.001042
era5_land,wet_days,rcpxx,2021-2050,mean,-1,0.018304
era5_land,wet_days,rcpxx,2051-2080,mean,-1,0.024405
era5_land,wet_days,rcpxx,1991-2020,min,-1,0.0
era5_land,wet_days,rcpxx,2021-2050,min,-1,0.0
era5_land,wet_days,rcpxx,2051-2080,min,-1,0.0
era5_land,wet_days,rcpxx,1991-2020,max,-1,0.025
era5_land,wet_days,rcpxx,2021-2050,max,-1,0.083333
era5_land,wet_days,rcpxx,2051-2080,max,-1,0.141667
era5_land,wet_days,rcpxx,1991-2020,centile,1,0.0
era5_land,wet_days,rcpxx,2021-2050,centile,1,0.0
era5_land,wet_days,rcpxx,2051-2080,centile,1,0.0
era5_land,wet_days,rcpxx,1991-2020,centile,10,0.0
era5_land,wet_days,rcpxx,2021-2050,centile,10,0.0
era5_land,wet_days,rcpxx,2051-2080,centile,10,0.0
era5_land,wet_days,rcpxx,1991-2020,centile,50,0.0
era5_land,wet_days,rcpxx,2021-2050,centile,50,0.008333
era5_land,wet_days,rcpxx,2051-2080,centile,50,0.016667
era5_land,wet_days,rcpxx,1991-2020,centile,90,0.0
era5_land,wet_days,rcpxx,2021-2050,centile,90,0.05
era5_land,wet_days,rcpxx,2051-2080,centile,90,0.0625
era5_land,wet_days,rcpxx,1991-2020,centile,99,0.025
era5_land,wet_days,rcpxx,2021-2050,centile,99,0.083333
era5_land,wet_days,rcpxx,2051-2080,centile,99,0.114167
