longitude,latitude,tx_days_above
-13.699999809265137,13.800000190734863,171.6266666666667
-13.699999809265137,13.699999809265137,163.79333333333335
-13.600000381469727,13.800000190734863,174.10000000000002
-13.600000381469727,13.699999809265137,168.68000000000004
