longitude,latitude,dry_spell_total_length
-15.600000381469727,12.699999809265137,26.266666666666666
-15.600000381469727,12.600000381469727,25.933333333333334
-15.5,12.699999809265137,25.866666666666667
-15.5,12.600000381469727,25.3
