year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp45_19,rcp45_20,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
1981,22.299286,20.775888310061248,20.537674630239906,22.30549030631454,21.704823111058715,20.340022027704492,19.60972872442403,20.370314234094394,21.47309898437919,21.862149113654652,19.626989857232672,20.80111641901675,20.84430012704155,19.791856768253183,21.3623426960487,19.013038592118505,20.505386355039604,21.820732977384182,19.37935973103737,20.511532976554406,19.919144539831052,19.03928747053908,20.775888310061248,20.537674630239906,22.30549030631454,21.704823111058715,20.370314234094394,21.47309898437919,21.862149113654652,19.626989857232672,20.80111641901675,20.84430012704155,19.791856768253183,21.3623426960487,19.013038592118505,20.505386355039604,21.820732977384182,19.37935973103737,20.511532976554406,19.919144539831052,19.03928747053908,21.232736068940426,22.19848402939016,21.415221088881765
1982,21.886963,20.78825604459462,20.491708129788208,21.924981073052265,21.06904895103122,20.887445323640122,19.43656192414454,20.668669319199182,21.09088631564316,22.12057834658333,20.33335436044939,20.28296986306748,21.71754960267441,18.565935066831344,20.94330424388977,18.907916939760582,20.682970397198517,21.78045951876595,19.083634897317722,20.15286959147693,19.909127839681616,20.008063056473986,20.78825604459462,20.491708129788208,21.924981073052265,21.06904895103122,20.668669319199182,21.09088631564316,22.12057834658333,20.33335436044939,20.28296986306748,21.71754960267441,18.565935066831344,20.94330424388977,18.907916939760582,20.682970397198517,21.78045951876595,19.083634897317722,20.15286959147693,19.909127839681616,20.008063056473986,21.348500698717828,22.76369171036731,21.43747343249663
1983,22.538391,20.01091697577084,20.226808357990308,21.596392395567705,21.19338874673548,20.79240841727551,19.650445394435565,20.152403409811313,21.19397276941487,22.150151983506305,19.734855861599613,20.220519061210325,21.36357945057466,19.457513423633316,21.627748721247883,19.201609317216082,21.386721455957172,21.434912073498083,19.120560030364516,20.345859735100987,19.96170375384162,19.886633012154277,20.01091697577084,20.226808357990308,21.596392395567705,21.19338874673548,20.152403409811313,21.19397276941487,22.150151983506305,19.734855861599613,20.220519061210325,21.36357945057466,19.457513423633316,21.627748721247883,19.201609317216082,21.386721455957172,21.434912073498083,19.120560030364516,20.345859735100987,19.96170375384162,19.886633012154277,21.430302041867265,22.613323774815456,21.452955038777304
1984,21.997833,20.174640586262854,21.097152056437153,22.222696990120482,21.7831599352308,20.214024695652597,19.931853262055142,20.795567073304994,21.90120551451389,22.73711680899254,19.373744520888295,20.98715880991159,20.585568265693894,19.21023426072054,21.288094939940095,19.812717977539194,20.968120388715477,21.711582560508873,19.631775526502906,20.682784488552272,20.55795594924416,19.765132746475274,20.174640586262854,21.097152056437153,22.222696990120482,21.7831599352308,20.795567073304994,21.90120551451389,22.73711680899254,19.373744520888295,20.98715880991159,20.585568265693894,19.21023426072054,21.288094939940095,19.812717977539194,20.968120388715477,21.711582560508873,19.631775526502906,20.682784488552272,20.55795594924416,19.765132746475274,20.85239422735691,21.9318482452818,21.474167326558415
1985,22.117676,20.04451251921705,19.930746018992295,22.50970915932004,21.829472394378854,20.528015588623816,19.958137682431527,20.18588773122832,21.444585100317056,22.439423008294966,19.57920308669304,21.019668210545774,20.98385427900655,18.441979736909957,20.82475761989525,18.961745638636046,20.56572677482427,21.251487571426935,19.816073108496994,21.10748998163598,20.17567675775416,18.684518186543926,20.04451251921705,19.930746018992295,22.50970915932004,21.829472394378854,20.18588773122832,21.444585100317056,22.439423008294966,19.57920308669304,21.019668210545774,20.98385427900655,18.441979736909957,20.82475761989525,18.961745638636046,20.56572677482427,21.251487571426935,19.816073108496994,21.10748998163598,20.17567675775416,18.684518186543926,20.74891338272664,22.006518057631638,22.43171568346696
1986,21.831146,19.884164712026234,20.332477679252804,22.037416926639082,21.531481292356773,19.987815727289217,19.53835282939002,20.080893776050573,21.3818199135643,22.45415497521543,19.78093036561586,20.688510923679928,20.654960536208023,19.131900868733737,21.541637887514355,19.199839970276514,21.452092150904036,21.592874337315322,19.184914078017925,20.161148270004333,19.855914390779276,19.693726249763813,19.884164712026234,20.332477679252804,22.037416926639082,21.531481292356773,20.080893776050573,21.3818199135643,22.45415497521543,19.78093036561586,20.688510923679928,20.654960536208023,19.131900868733737,21.541637887514355,19.199839970276514,21.452092150904036,21.592874337315322,19.184914078017925,20.161148270004333,19.855914390779276,19.693726249763813,20.656141980436587,22.58877120768318,21.44007266109685
1987,22.443115,20.26185688097604,20.86431058242033,22.416981623660263,21.938016993422366,20.105768277148513,20.056911302097205,20.131013577181875,21.321881688345798,22.433605245734157,19.711024094493382,21.165516716615116,20.401771896511605,19.04683694043115,21.508903384789562,19.283122004943436,21.387096527288463,22.18776268829987,19.967527004814826,20.604529478017753,20.234866963374316,19.979573900905848,20.26185688097604,20.86431058242033,22.416981623660263,21.938016993422366,20.131013577181875,21.321881688345798,22.433605245734157,19.711024094493382,21.165516716615116,20.401771896511605,19.04683694043115,21.508903384789562,19.283122004943436,21.387096527288463,22.18776268829987,19.967527004814826,20.604529478017753,20.234866963374316,19.979573900905848,21.545197831146027,22.686774764521147,22.043487514541482
1988,22.162811,20.606421180414713,21.242259077364565,22.642303896255896,21.599302088074978,20.012408933831694,19.94403450865724,21.147301921036103,21.431358278627386,22.237054781904646,20.102455484863867,21.027734889540056,20.550986852737196,19.29620677271714,21.67882568482429,20.170408410081677,21.210130807209055,20.98611795174179,20.33273679234577,20.660427230359005,20.35201069131722,20.264626172790827,20.606421180414713,21.242259077364565,22.642303896255896,21.599302088074978,21.147301921036103,21.431358278627386,22.237054781904646,20.102455484863867,21.027734889540056,20.550986852737196,19.29620677271714,21.67882568482429,20.170408410081677,21.210130807209055,20.98611795174179,20.33273679234577,20.660427230359005,20.35201069131722,20.264626172790827,21.1861718115062,22.076192669672537,21.848221750767436
1989,22.06192,20.867110122972463,20.841466326855652,21.873851057100012,22.542742663749834,20.4659824580433,19.92289630679454,20.612890674478535,21.78409369169441,22.273995205535698,19.906686094175484,20.214817294791146,20.845236292727293,19.580151794323854,20.5002834418039,19.83043296846421,21.43668259828729,20.623748293558947,19.668876984280303,20.560729645810568,20.65318887952907,19.087861332662897,20.867110122972463,20.841466326855652,21.873851057100012,22.542742663749834,20.612890674478535,21.78409369169441,22.273995205535698,19.906686094175484,20.214817294791146,20.845236292727293,19.580151794323854,20.5002834418039,19.83043296846421,21.43668259828729,20.623748293558947,19.668876984280303,20.560729645810568,20.65318887952907,19.087861332662897,21.361475097360028,21.88439421352041,21.33606038020804
1990,22.411163,21.010947811625897,21.18548185917939,21.58677814788257,22.370897512400177,20.764799747766915,19.72070604763644,20.980042725379974,21.63294052361033,22.04763455617359,19.96413850062538,20.165387174626062,20.95997794398562,19.31841574012583,21.580640998947615,19.92637967844945,21.220848913797965,21.38786622903325,19.035203247379116,20.67164140635009,21.18847439785401,19.460665276099178,21.010947811625897,21.18548185917939,21.58677814788257,22.370897512400177,20.980042725379974,21.63294052361033,22.04763455617359,19.96413850062538,20.165387174626062,20.95997794398562,19.31841574012583,21.580640998947615,19.92637967844945,21.220848913797965,21.38786622903325,19.035203247379116,20.67164140635009,21.18847439785401,19.460665276099178,21.414750703580182,22.21294433393996,21.260634939641932
