year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
1991,590.0659060776233,480.5067688583614,328.90596632041184,223.73693600599165,273.37750411903494,838.2482394113333,969.7246900940871,722.48467886353,785.0482281939188,449.47010137732997,577.7761287342289,684.5503358155939,802.5394192591325,769.2105096212712,477.0584069096903,796.5023789737762,685.5160244173749,756.3470898747294,598.8974643310479,787.2371757130456,480.5067688583614,328.90596632041184,223.73693600599165,273.37750411903494,838.248239439713,969.7246897354372,722.48467886353,785.048229961984,449.47010172663704,577.7761288567303,684.5503356930926,802.5394186945952,769.2105099496597,477.058406567343,796.5023787227091,685.5160243410938,756.3470894895443,598.897464789452,787.2371757300973,287.0694240073312,695.5464411737305,575.4027192230582
1992,590.7739507816732,291.33494409896616,135.995207552391,122.26583353235496,334.61004539587367,983.7111917261175,836.538995747197,689.2620546530446,698.0846104671033,588.0876192836677,614.1953079422238,567.6776733194631,756.5759939359397,751.8380993431489,604.5325843727121,812.4200671117414,786.50100391268,706.3064242932412,653.2578631761011,720.7311643152512,291.33494409896616,135.995207552391,122.26583353235496,334.61004539587367,983.711192736794,836.5389953984575,689.2620546530446,698.084610861507,588.0876176330472,614.1953092298507,567.6776720318362,756.5759960219852,751.8380981959907,604.5325834833114,812.4200662173799,786.5010030915612,706.3064238130279,653.2578621818321,720.731164631569,371.2719252216114,959.0516123906772,803.3830712346276
1993,567.0732623729855,304.60992685447087,211.24073862288765,157.97936935784574,313.6798684738577,785.9907627341086,714.8577664685089,701.2032555825016,515.3004453149144,334.9598980412234,596.541742054906,637.6701398609695,777.2998169435538,669.2419055311503,494.80915867840986,839.226143353438,661.8585864506081,756.939231726827,606.1874667685539,759.5513141490892,304.60992685447087,211.24073862288765,157.97936935784574,313.6798684738577,785.9907645434411,714.8577663746124,701.2032555825016,515.3004448503752,334.9598989834801,596.5417419967603,637.6701399191152,777.2998172696174,669.2419050530445,494.8091580807505,839.2261422152017,661.8585857540875,756.9392319997908,606.1874664724706,759.5513138332702,377.58292469573877,866.5012924141771,664.6801742601988
1994,629.7325510680676,325.6439651289393,336.5159295434265,139.16733302408204,222.62474519282452,713.3916179255002,827.3994016593377,779.3982808992457,565.5229109568605,291.1618866780431,597.351047947622,687.9830768140354,855.7469270372102,614.2466302901821,507.5918823194395,816.2234293897193,710.7568075225201,688.5825815307421,548.2176383007541,762.2500204206494,325.6439651289393,336.5159295434265,139.16733302408204,222.62474519282452,713.3916178485193,827.3994007625671,779.3982808992457,565.5229116978275,291.1618857140737,597.3510485876479,687.9830761740095,855.7469276806246,614.2466293900228,507.5918830626347,816.2234292198174,710.7568083061192,688.5825816813895,548.2176381494824,762.2500204948634,554.6266020308598,814.9176460764644,451.8476087340457
1995,636.5840616375208,346.2941571166212,215.70749094426708,128.90417740956136,384.84057708595367,858.2208536272949,925.3758423318994,694.4608305912932,706.6583722770507,473.46973142397826,637.6960183064728,697.989964036631,702.9489165651536,631.6687544434295,592.665179120535,698.4880330010067,750.5792942682233,750.6504748502906,597.1479829031097,770.5893070730052,346.2941571166212,215.70749094426708,128.90417740956136,384.84057708595367,858.2208539317913,925.3758424222567,694.4608305912932,706.6583722260178,473.4697305247772,637.696018502313,697.9899638407908,702.9489173019363,631.6687539928444,592.6651787106991,698.4880323735597,750.579293822442,750.6504750602179,597.1479827280868,770.5893075682134,538.8122021910015,792.7682978317968,592.5443687250519
1996,617.8515720516442,393.66563112997375,156.91629805225102,78.55053066395713,396.39751776516124,651.1008612359047,935.8054276561597,744.0526409677767,696.5748066928184,272.11470604152044,551.2815779523972,589.6354741453157,734.5097849862448,690.4573144095649,455.2129613202434,809.5455611805612,655.5643910976286,780.1284539764941,686.7905894186185,785.4338380606939,393.66563112997375,156.91629805225102,78.55053066395713,396.39751776516124,651.1008618424343,935.8054280115863,744.0526409677767,696.5748056745161,272.1147064177476,551.2815767469199,589.6354753507931,734.5097848965175,690.4573136492414,455.21296178124925,809.5455614091161,655.5643912769865,780.1284542513908,686.7905891183271,785.433838701006,350.35653097642285,906.8937885429336,472.7939640737625
1997,618.6678463183343,377.3587098202623,294.9527520658793,183.8581772598058,316.1393996898821,683.2308375007299,746.0865489617557,744.8796939075179,624.8412169267948,509.90523192951497,612.6918640714443,692.949782992809,778.0641091042324,819.2283863787792,490.5841092350448,849.6825035839693,716.4584831217561,829.3615145802167,478.26774788952616,700.5030108897361,377.3587098202623,294.9527520658793,183.8581772598058,316.1393996898821,683.2308372407779,746.0865496439047,744.8796939075179,624.8412170432089,509.9052316903792,612.691863991499,692.9497830727544,778.0641090993215,819.2283869858938,490.5841085042195,849.6825035388239,716.4584827187143,829.3615139048868,478.2677468992526,700.5030101265215,359.9381523668475,759.9574235165362,517.5199915714876
1998,475.29753453098243,361.1246592807425,156.01272664896425,172.12752473996366,110.20637432546417,694.176494585845,664.3680058185702,761.4893714814754,600.3122587171152,472.92351241069395,486.2901995637324,634.6993039084686,794.4536140536903,593.0153161126858,497.6693364554203,836.063197184028,668.0802759206747,634.6108530505842,566.9136383167845,676.4802741929816,361.1246592807425,156.01272664896425,172.12752473996366,110.20637432546417,694.176493616575,664.3680063748308,761.4893714814754,600.312257825639,472.92351104760183,486.29020023390603,634.699303238295,794.4536143305121,593.015317062298,497.6693362365816,836.0631983308845,668.0802751637547,634.6108540664288,566.9136380776256,676.4802753036892,445.34583315807447,667.8263835729617,547.1116805812453
1999,635.1436282135546,307.33369250998265,180.00596337691994,172.5293186867852,260.8723048361486,631.556372292427,609.6327154200209,733.0344630437849,537.8260084138427,735.3482156114235,664.3996008529107,728.4011801718469,814.0140152015655,619.9090420915766,613.0968405179235,786.990852849246,742.5758440759209,783.8223318025389,599.2301259826678,698.645905394863,307.33369250998265,180.00596337691994,172.5293186867852,260.8723048361486,631.5563721568109,609.6327144595776,733.0344630437849,537.8260090657728,735.3482158210861,664.3996012227633,728.4011798019943,814.014014420444,619.9090422821074,613.0968410822929,786.9908537531085,742.5758449065621,783.8223322925409,599.2301261074743,698.64590622289,713.2720982264018,536.5063259526538,645.987569286075
2000,644.8532344736159,302.6452811969519,269.971764332317,182.78022720314698,315.49105276009357,555.3563397057524,733.0925220824138,561.7364669008992,581.5834919422009,372.90760914118147,665.6277008059517,678.6522335499817,818.9387102050265,745.2986066494904,469.0617602259984,811.8423406789793,706.2260637820664,769.730425750238,500.94592915723456,769.4245243503647,302.6452811969519,269.971764332317,182.78022720314698,315.49105276009357,555.3563388936682,733.0925212126311,561.7364669008992,581.5834913668001,372.9076088179596,665.6277009663216,678.6522333896116,818.9387098062917,745.2986063388124,469.0617605434565,811.8423415361726,706.2260636281454,769.7304261320055,500.94592795213856,769.424524779289,584.807267274956,657.2168631042717,413.27110409585214
2001,520.5281815640628,268.78583276905044,267.3340401992697,112.2444033839065,155.37793839013136,688.5377023414673,956.9539423457481,592.0921601334608,690.1033603629597,341.7934594256502,539.0634297980854,702.634762116262,663.2516771291864,856.3284028283265,592.1566054513423,707.4424835912355,762.4473577452228,761.4443686762377,577.6337612323232,777.300294239621,268.78583276905044,267.3340401992697,112.2444033839065,155.37793839013136,688.5377033302644,956.9539425969245,592.0921601334608,690.1033604095877,341.7934595339665,539.0634286809967,702.6347632333504,663.2516776177288,856.3284014738721,592.1566055046271,707.4424827631784,762.4473579683023,761.4443696349749,577.6337611501474,777.300294927905,568.9589845469557,707.697467343963,508.4727224209235
2002,419.9746443172917,334.67762568544964,302.60715359116233,183.95999175245163,252.43287688623798,794.4983477654412,642.7626982800962,666.0964380018087,639.7780351132421,370.0028224579448,570.5879525998629,606.5226843988274,768.059276566146,725.3304325298196,502.30757325732924,962.3379787673923,707.271433134071,773.1568335530154,582.31582426793,712.8014578097001,334.67762568544964,302.60715359116233,183.95999175245163,252.43287688623798,794.4983468941069,642.7626986782917,666.0964380018087,639.7780350449796,370.0028223045996,570.587953170789,606.5226838279012,768.0592766483361,725.3304334167515,502.30757245159356,962.3379798944155,707.2714327772364,773.1568338600437,582.315822981631,712.8014584081997,579.1384857022061,814.7252976747055,525.8680525393097
2003,532.6542525980622,365.98786932185806,176.7534967058806,77.4478818553644,205.1579891710004,642.6420322393146,637.6348892464264,739.4266090448149,669.4620627373847,321.0825367658178,582.6691226543718,714.8645636456,905.0979764722712,669.7780952276955,485.5753512196335,776.8563527443415,587.2104555697406,750.793670554808,620.877931844707,759.4035904952337,365.98786932185806,176.7534967058806,77.4478818553644,205.1579891710004,642.6420319871214,637.6348899516784,739.4266090448149,669.4620613371926,321.0825363341127,582.6691228318116,714.8645634681603,905.09797685038,669.7780957322784,485.5753508758551,776.8563531027003,587.2104541373182,750.7936700314577,620.8779314020321,759.4035902163714,512.1015698696713,644.2323423553081,595.6274714164067
2004,454.1311354683712,338.1019811377203,181.80359585444717,146.02564440442836,392.0493422627088,803.6947419640779,748.2153703110221,628.2180976628207,650.1278648700754,447.7968354570015,483.8351790482122,673.5821312898556,797.6652771365033,779.4957024205952,462.9808755620139,744.2626140685209,705.2443474304636,783.4760289597758,656.7356616205134,756.8885754469477,338.1019811377203,181.80359585444717,146.02564440442836,392.0493422627088,803.6947416897066,748.2153689536362,628.2180976628207,650.1278647104348,447.7968361747538,483.83518016564983,673.582130172418,797.6652774052096,779.4957019119405,462.9808765733982,744.2626147718433,705.2443490351692,783.4760299609482,656.7356621720216,756.8885759695096,345.0941761187918,355.63396988732785,568.7543521569386
2005,436.2304572304711,273.1115574938154,235.32233287925092,128.6418233880612,382.80747077656196,959.4301534572282,865.7781177114806,620.1380515528424,777.1481754182041,427.35235472800616,496.930339206212,649.0643306540951,768.8310172181343,674.6585468022346,529.7439902972898,890.4373593426106,630.7312088832948,841.2301637915654,560.1218189384997,653.0358377831843,273.1115574938154,235.32233287925092,128.6418233880612,382.80747077656196,959.4301527926445,865.7781173074445,620.1380515528424,777.1481756883933,427.3523552501286,496.9303390933268,649.0643307669803,768.8310171119847,674.6585463914629,529.7439902470004,890.4373593961137,630.7312092597316,841.2301640391236,560.1218177449042,653.0358382065497,470.18241683646755,580.7114021477812,459.84217489225193
2006,369.6131976526231,269.87001690503524,169.58934641457734,190.3360453792859,283.86857996262745,938.370828667235,694.9763088859662,615.4419255493623,806.1059636269953,514.5905203399666,534.6516455085018,659.2430485535921,696.520470201528,756.3441777522042,483.15453661254605,723.2859057500176,679.757127529011,707.251522818724,507.28632546681285,725.3160644902439,365.539587025544,273.17436317736593,146.4240447929168,312.97588404223734,916.9382775327363,719.5311926631584,729.2714879873872,794.6660217247336,619.4321109501813,519.109893906479,704.6183944203931,757.5875725291592,697.6418568436341,615.6458120909238,728.9241610849356,770.1647853359012,747.8024451700968,600.26823887466,733.9030041692187,375.6382773874,475.44428914098705,501.24230927104657
2007,427.603131798096,331.49069520318176,210.62386809480313,129.87388188819756,391.2493360260723,900.365958274214,906.5265999983228,539.4670446752151,727.3697232196882,369.65424342005565,585.8930958608361,673.4913869073841,743.552539225158,720.9113967561007,488.8344483693427,754.7329196520894,568.6577322653495,805.5893065423527,610.4912396481429,679.7177214858955,358.61200194724347,271.5458967898474,132.66361653022793,249.0520692029631,822.0422138198536,807.5897255189044,699.1631544202502,739.0907952775332,696.0256790940344,527.8039621714006,749.6505243373657,838.2287546947664,741.7320676928862,607.3862702600093,653.9696274372351,748.7992502217024,740.9093989980843,603.6605153125022,708.6467954949734,488.01047918443584,538.5337235302686,436.4738740845324
2008,586.0575897330418,328.1230390265224,217.53706523954583,78.44497018712772,411.72639197871683,801.4597665027555,1056.9020909127703,491.11308895575695,687.0630052203738,324.7185752421404,568.4527614405854,681.1559656863802,801.4924657733943,658.5197085355127,555.1850801462106,742.9062152215623,584.4072875009057,777.8418109179914,596.853655388889,755.6627382939621,361.2390818198632,178.36156914521268,153.16078244529683,196.5200646596253,994.5111780147131,734.1962152430117,601.4951310889734,708.6294192763572,470.67756480188984,597.8053560248605,586.862220568632,871.6815478169203,572.8176804040403,606.9696368053321,823.5725248491979,642.4182915340077,664.8694636170609,713.2575413034357,658.8172285233128,412.57159214687783,727.2515413521382,480.35694055836615
2009,565.9056567400694,398.3177148226068,263.55176411728246,98.84568828945656,242.79043684835534,732.056318555814,801.1119284896469,619.1473332888708,494.21681818387856,348.2898398145872,538.3482757838156,602.8461822986764,760.8860582385933,647.5939839732109,503.3839297553527,813.3252383655976,571.1110064191274,715.1542199365283,680.3633215405335,797.0316272480273,282.18576061154084,153.09759433008716,204.3485197567374,344.26659204250143,804.6227177022657,762.9737758879821,641.8624502615152,675.8455648031311,436.60383761389306,566.8737912285964,635.9892466438964,767.2357116173421,644.1219766025249,510.1146729399292,948.8933581303936,655.6579604920618,839.4510660746876,781.0679191920647,756.4056868368195,446.2305355199843,671.3089856818073,610.8553969839885
2010,592.7526297047734,349.0855443012748,218.40093744641516,69.8522222347494,306.9194208495493,874.7377206337117,566.367090725061,748.783623876769,658.2369052882948,241.2622107073123,478.13072426040867,681.3119804595051,776.3722886267274,645.3657684081461,488.4926805621543,735.9848032974819,544.6629505404411,805.151374781877,649.1701736153677,780.2754925011101,221.77944782632088,193.9706979494968,30.649196921643554,358.08204465552524,819.4873610923453,948.9493082799953,727.867300245121,604.3263749199002,200.1658721590656,529.02944823292,668.871911598358,726.3637924223772,660.6831939575794,486.17186589584327,970.014461271517,595.837009062242,881.6428166946372,754.3571646596462,657.6947954081545,385.3839787646093,738.6613073301756,233.95549376581343
2011,469.0016267802566,443.36654866333913,187.84107619468315,135.22605534975955,128.5803737037036,824.0371415754971,409.8505399365869,679.4441821140679,844.0473409985107,330.45346243156416,471.69378125380257,627.3545812893556,705.4027285998117,649.6128324337467,435.2831364549036,677.5765113225863,623.8912645995648,630.0439077021725,677.912558023189,824.4388384541371,316.3487631970348,258.11362533900325,145.0281206771034,317.9082270432094,780.284253795527,784.0954905151959,739.8032879221552,700.1164874111982,403.69724816861253,485.26475944229225,747.1509281021877,800.8446237902903,742.8757017440387,487.72247713305364,772.645607133473,641.9294845706277,837.356730443399,667.1403835903965,727.3128353917759,363.81491430243216,724.8728004395284,406.1149285445407
2012,543.2113897576928,318.09674712865257,118.2563848416085,109.17645908542993,214.63186219902266,597.7424104801626,699.1995997998068,572.316593482637,830.2429647520487,346.405528410825,615.3122796145216,675.7539126802669,861.7180003464629,566.8016743974811,530.3137003144623,747.9545811128867,677.9745090890833,849.240179068646,596.3615332426469,872.7426050877378,474.65936459892885,126.42797542051737,164.8510454728613,302.98226239740643,870.9325597816095,605.208984323196,789.8249300002063,762.6146465825852,553.8731613963143,473.0264786148473,730.4078944113025,932.4730747617775,570.4333287110081,513.7761563659296,694.6973978597246,635.0432692195881,729.4272476237087,555.5969910232636,797.8588058097653,314.7546410821455,488.6188521982672,528.558838970589
2013,467.88176497630775,392.9631744899166,227.6206164093368,149.93343811600775,282.6315580489538,690.0132391877521,874.414032750744,514.9102184590821,761.2148373024747,435.77109666641087,615.4326809388765,681.6772998230068,787.5704982128949,833.3081443643114,486.64689016092126,792.9954320808296,627.2052931216681,709.6938394117077,513.6331246105448,779.0539033205714,284.9720093831184,155.05986906049264,87.60802791152366,177.06215630976615,645.8359498478432,475.0084547688714,565.1957866161348,926.8402936878393,383.54876763966,665.3104241784653,695.4109106435619,815.8159374530295,556.6893741370546,465.72388156040836,786.7266356371158,610.303086869035,706.6828315078681,611.8697288984298,827.0124871470064,253.35831649375476,535.0070247882907,533.2618768373039
2014,444.32511424180126,234.64993745945696,192.1460908043656,57.70143879324228,294.5736610420415,1008.3821619728274,896.9058405855023,452.9159795038585,789.1151787112578,215.1508461161507,609.8410301707952,574.7705746987903,784.5747024516736,789.5843170675295,516.8651093258383,776.1919082440253,493.13233753853115,734.7543040780839,573.5454191836204,704.0084184388985,296.2221192644059,270.94110701398046,178.2718696505079,224.2925025687098,573.9085301851784,607.5268597012222,721.9759161112896,900.7479522806974,467.19684708072776,602.9807586895231,668.3611586325873,876.6171967711323,672.6105502078984,527.8146257495771,793.2999752657549,757.6392029340831,697.5572023737557,530.7721731153563,716.7684155253664,236.19425598975053,596.9805186748653,522.8410499767319
2015,492.4705398147926,280.0214015212286,390.77431755734614,86.91720352321053,226.49426725800546,756.4027114661357,1010.1619225602733,541.2697724762318,779.4746589839714,292.3247399826467,550.3461483695366,672.4956342850717,680.723489194484,674.1874592579624,573.9044976565933,770.6015633415914,676.8755628438513,768.2231789718352,693.625831644068,693.3524113241997,365.6563683118535,196.3483414314004,112.48490300358455,266.9348460191871,580.0369573369212,787.8491730905348,812.7755884007915,787.666353842859,374.65605943079396,532.7715919454856,631.1661233037365,738.1690131910318,771.6767289489981,621.4566723375077,770.044976332676,581.8080748791892,767.820165520453,804.7575425532089,774.8512345106546,363.99247262425087,668.7190885772541,479.7555862433111
2016,486.0411361511797,287.8268836656719,155.63465743050222,161.97364545106007,142.65142851930713,682.1627770925896,913.7779463262169,620.9765122380236,711.930017726932,433.42154244051005,596.3431913520475,584.2234675129254,828.0682504696719,653.8659952755866,404.02264984353207,670.4041990168184,761.5329556546928,733.0332633315812,570.8860041964201,748.8280253875392,400.56112084644974,235.54255546634298,77.39401372148826,216.5602035792409,711.5794589189717,649.063369091096,812.5935672861779,694.2678551083277,360.4183022985548,461.74847872682375,650.2103338224325,847.0525747243695,719.1748583002816,402.3502199992226,860.3755471941195,681.3163727646474,703.38558171005,440.73834633627797,917.3979978559456,587.0828855998491,832.2688221246627,392.6942053550577
2017,529.8061144500971,463.49731621687954,211.25596766156374,104.29799269588172,429.0086149852631,975.9551971685692,675.6811143101767,681.5849935443055,728.2132372897659,274.29117523827136,510.51387934844286,712.8137420686639,805.0505529032605,791.5641294698088,454.6860973435286,706.3784442537252,654.6870882859844,869.6255808254175,748.3341564609553,815.6226089208299,359.5794867069763,178.0939075152622,122.59160476545438,286.4852806958232,651.6660898560464,590.6120928656848,593.0624668787708,770.4084007640635,346.01521851515406,597.2860942964087,608.9982431778484,885.4459047280353,619.700953919836,575.2413973929648,751.32584005656,763.7669773124512,701.1583466332273,495.32881432488955,905.6584503250182,581.5785369756131,748.9184532308716,433.9494946965822
2018,501.40958381351084,280.6534345684991,287.7347194185422,137.80521569208858,369.92454431959004,878.5246401593022,770.1967575189186,653.3154543134576,729.2878941172788,346.3512597138872,552.2368985354342,720.5171287510736,689.654398290189,722.587579575512,480.676283530352,746.6276138418004,641.9900010291321,785.6578593367022,652.8493916011639,577.1423104326177,308.09504537142004,254.72299967360257,78.92989571264914,283.55297039350603,611.2259026233228,673.3866597278811,357.0867888625682,771.9141421406541,359.4557193154357,544.3759603448217,665.2120140673235,848.9202647824301,758.5697244294453,540.5355409907708,860.6133640085993,695.7424305496659,788.185125261958,574.2891350298836,692.9115267387605,226.9070852770145,839.0076585927164,511.86481267766203
2019,503.715804701671,415.89792749851347,349.1653975401833,95.79185274864672,246.04230675854797,593.3500751447566,664.1787251567957,639.0130808470716,641.4353022982601,232.48959025323217,610.6435744695378,625.845912740585,869.1895320981636,688.5067845242863,608.379392683818,833.4951261945395,561.9823098909237,789.6683285929563,634.3440258574034,863.1533093616803,370.5954779381365,243.19068693820552,119.83664838763194,313.92391128671426,533.6249164922353,822.0291079020417,500.9032898924649,862.2237875855365,306.4544516999296,602.5137056358649,725.1660422613201,697.2106176926404,675.7668370828677,540.629820032358,793.5498776642354,663.4593815421528,769.5452097484798,460.0107673567075,809.2804713487021,357.1330302116856,544.0040136641497,434.38827803102447
2020,,363.6106425127969,236.35890432058963,114.8508546243379,390.9457990945958,646.6833995979944,652.6857065565672,628.5251945404144,720.1651570562556,411.4941358964673,512.8582005578029,651.848654962092,899.4397778038489,737.422023634189,576.0767898075756,808.93845473266,635.4706572141575,864.1431500533238,659.0798601119988,816.722755154454,402.0409369971824,251.94349638901755,120.59309212460234,307.8276580933828,616.8908667502006,978.7839457848432,634.0382978526596,753.8357766920716,249.7860044259854,606.9122338394686,609.7655631200331,855.1541521242839,698.2412501480705,516.1298666781905,657.1013592022706,571.22556302212,811.6118122410809,423.63391230197925,754.3078840446858,485.5765131604752,765.1833586307728,379.4629560819113
