year,ref,rcp26_middle,rcp26_lower,rcp26_upper,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1988,7.227106227106227,3.710200056353903,0.9871794871794872,5.774725274725275,3.312912087912088,0.7747252747252747,6.778388278388278,3.5275742775742773,0.7912087912087912,7.408424908424909
1989,4.283882783882784,3.6652578191039735,0.5091575091575091,6.097069597069597,3.936538461538462,1.1593406593406594,6.086080586080586,3.715404965404965,0.5622710622710623,7.351648351648351
1990,1.871794871794872,4.168639053254439,1.5769230769230769,7.950549450549451,4.488736263736263,0.9377289377289376,8.965201465201465,4.198717948717948,0.8186813186813187,9.316849816849818
1991,2.6923076923076925,4.408988447449986,2.957875457875458,7.093406593406593,4.237728937728938,2.468864468864469,6.686813186813187,4.332824582824582,2.468864468864469,7.745421245421245
1992,4.384615384615385,3.938574246266554,1.2344322344322345,7.342490842490842,3.5720695970695973,0.9597069597069596,7.664835164835165,3.1277981277981275,0.989010989010989,5.926739926739927
1993,3.1794871794871797,3.5078895463510844,1.8864468864468864,7.595238095238095,4.022435897435897,1.4395604395604396,6.882783882783883,3.485653235653236,1.5091575091575091,6.613553113553113
1994,4.543956043956044,4.596224288531982,2.062271062271062,8.36996336996337,4.416208791208791,1.3974358974358974,8.512820512820513,4.399877899877899,1.827838827838828,8.653846153846153
1995,2.1849816849816848,4.919977458438997,1.391941391941392,7.305860805860806,4.242948717948718,1.1355311355311355,7.943223443223443,4.555352055352056,0.9285714285714286,8.426739926739927
1996,2.7967032967032965,3.253874330797408,1.7362637362637363,5.326007326007326,3.64478021978022,1.9065934065934067,5.706959706959707,3.790801790801791,1.641025641025641,7.688644688644689
1997,1.8315018315018317,3.729501267962806,1.637362637362637,5.613553113553113,3.4167582417582416,1.3315018315018314,6.119047619047619,3.720594220594221,1.1428571428571428,6.716117216117216
1998,4.906593406593407,4.584530853761622,3.029304029304029,6.357142857142857,4.13489010989011,2.2142857142857144,9.846153846153848,4.079161579161578,2.087912087912088,6.8699633699633695
1999,4.721611721611722,3.3948999718230493,1.336996336996337,6.095238095238095,3.0745421245421247,1.2893772893772897,5.593406593406593,3.563899063899064,1.5164835164835164,6.183150183150183
2000,5.998168498168498,4.4733727810650885,2.452380952380953,8.010989010989011,4.237271062271064,2.717948717948718,7.388278388278389,4.582417582417583,3.032967032967033,8.274725274725276
2001,3.97985347985348,4.350943927867005,1.8937728937728937,8.67032967032967,4.296978021978022,2.078754578754579,7.243589743589744,4.371184371184372,1.9633699633699635,7.503663003663004
2002,4.0787545787545785,4.387151310228233,3.0750915750915757,7.686813186813187,4.419597069597069,2.567765567765568,6.983516483516484,4.372405372405372,2.3663003663003663,7.194139194139194
2003,6.347985347985348,3.963369963369964,1.6153846153846154,10.71062271062271,4.526923076923077,1.8315018315018317,9.208791208791208,4.425315425315426,1.749084249084249,9.166666666666666
2004,2.1923076923076925,3.8489715412792336,1.1904761904761905,5.928571428571429,4.058058608058607,1.0183150183150182,6.029304029304029,3.937016687016687,1.1428571428571428,6.2765567765567765
2005,2.3058608058608057,4.028036066497606,2.672161172161172,5.675824175824176,3.83470695970696,2.333333333333333,6.0054945054945055,3.794464794464795,1.468864468864469,6.212454212454213
2006,4.2765567765567765,4.245280360664976,2.3424908424908426,8.426739926739927,3.855494505494505,1.7307692307692308,5.397435897435898,4.86019536019536,1.2435897435897436,9.468864468864467
2007,3.26007326007326,4.034094111017188,1.5293040293040292,6.501831501831502,3.693956043956044,1.4743589743589745,7.128205128205129,3.8757631257631258,1.716117216117216,7.501831501831502
