year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1981,287.65471124620063,286.4030395136778,286.97325227963523,278.09665653495443,277.69544072948327,284.322188449848,283.3483282674772,282.5854103343465,284.04924012158057,283.1015197568389,283.9325227963526,285.28252279635257,285.1993920972644,299.5045592705167,299.1033434650456,306.43804457953394,306.9743161094225,283.6887537993921,283.716717325228,286.08814589665656,285.3531914893617
1982,287.97811550151977,275.04802431610943,276.20851063829787,291.7392097264438,291.53920972644374,294.96566489361703,294.2750201428089,303.2607902735562,303.83404255319147,283.5775075987842,284.1544072948328,289.1793116717727,288.7563829787234,284.668085106383,284.8127659574468,294.8285714285714,294.62431610942247,277.1890577507599,276.89483282674775,304.8711246200608,303.71079027355626
1983,276.32895136778114,285.2547112462006,285.92522796352586,294.7841945288754,294.19088145896654,303.9160081053698,303.83130699088144,295.49969604863225,297.69787234042553,284.25957446808513,284.93799392097264,282.0346504559271,282.6468085106383,300.74568389057754,301.0631773773339,283.734503669536,284.80171966337514,287.23282674772037,286.5398176291793,295.5495440729483,294.74224924012157
1984,275.8887537993921,287.98054711246203,289.751367781155,278.8759878419453,278.35189969604863,284.7088145896657,283.60729483282677,294.5787234042553,295.9635258358663,282.6401215805471,283.24133738601824,289.7139817629179,290.282383485309,274.7532358156028,274.29741641337387,276.4662613981763,277.18237082066867,289.0419452887538,289.1854103343465,269.9172492401216,269.33543566362715
1985,286.8455927051672,283.4316109422492,284.5373860182371,279.17492401215804,278.51003039513677,282.4838905775076,281.5951367781155,285.13313069908816,286.67051671732526,289.0772036474164,289.790273556231,274.37142857142857,274.6334346504559,298.4498480243161,298.46702127659574,283.78723404255317,284.14103343465047,283.07841945288754,282.63161094224927,282.72826747720364,282.4820668693009
1986,297.5683890577508,289.087537993921,290.0851063829787,292.5841945288754,292.24559270516716,291.5452887537994,290.33677811550155,277.91975683890576,279.08936170212763,287.48936170212767,287.9860182370821,290.180547112462,290.7227963525836,284.0857142857143,284.41641337386017,289.8772036474164,290.58601823708204,285.20425531914896,285.00243161094227,300.7227963525836,299.9386018237082
1987,297.9982332826748,300.1544072948328,300.541641337386,289.19878419452886,288.9270516717325,286.8328267477204,286.61641337386015,272.6048632218845,273.3118541033435,292.75859621508175,293.48368607975107,285.4119186327013,285.706990881459,298.34954407294833,297.9306990881459,287.6857142857143,288.3914893617021,296.2808510638298,296.077811550152,282.2948328267477,281.33677811550155
1988,288.3829787234043,281.31671732522796,282.25957446808513,283.37948328267476,283.0243161094225,297.48449848024313,297.2808510638298,293.7775075987842,295.9653495440729,287.6115501519757,287.81702127659577,279.36717325227966,279.88510638297873,286.0425531914894,285.98054711246203,290.68936170212766,290.990273556231,273.04559270516717,272.64620060790276,285.6910334346505,284.898383778116
1989,290.25714285714287,289.70759878419454,290.20060790273556,284.1951367781155,283.63039513677813,282.82613981762916,282.66322188449845,285.68753799392096,287.28632218844984,281.70212765957444,282.47355623100304,284.3145896656535,284.96048632218844,274.37021276595743,274.06018237082066,281.02006079027353,282.09240121580547,290.8212765957447,289.9775075987842,282.2857142857143,281.4741641337386
1990,285.26808510638296,279.419452887538,280.39817629179333,280.61033434650454,280.02006079027353,292.9367781155015,291.62370820668696,291.2382978723404,292.5562310030395,289.32462006079027,289.92522796352586,297.6443018164713,298.1626469098278,275.11306990881457,275.2547112462006,281.3191489361702,281.9647416413374,270.3933130699088,270.3136778115502,281.9355623100304,281.4340425531915
