year,ref,rcp26_middle,rcp26_lower,rcp26_upper,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1988,27.80773,27.95963142606465,27.28926145928849,28.63661852546152,27.98761073587506,27.31179956686247,28.59191933088753,28.09936833251671,27.363363412119497,28.71829231142031
1989,27.600542,27.930738837132548,26.981384368498716,28.689584709354108,27.924075565859784,27.011525971868878,28.397752551275342,27.9754322104525,27.112529791863683,28.78466014634387
1990,28.237244,28.017752543650275,27.328338247938586,28.87922698961668,28.06230771844912,27.462346513867004,28.891970137158587,28.13852579306973,27.553779250059428,28.9357024293294
1991,27.875523,27.87189392556769,27.182120425797194,28.476570548824675,27.846089398117577,27.11849156883037,28.61931214678541,27.858467059848145,27.165147447840173,28.721292474283462
1992,27.462708,27.549818276399197,26.894265789396524,27.90080014086032,27.621693957214013,26.952016648851668,28.151549304219245,27.754653584370686,27.04923689282443,28.539978454712227
1993,28.172043,27.71718296345969,27.169585518853697,28.437414676092075,27.638900039939205,27.21579230551197,28.49075717325956,27.85565720018655,27.29610251080769,28.855804160673536
1994,27.526924,27.678201811317887,27.19910590663269,28.68797336333473,27.654634318456253,27.02552045497456,28.240348035303064,27.761634754728902,27.07006376999023,28.825843118248105
1995,27.53998,27.909972781389666,27.51972680922612,28.31084977856729,27.946213830879167,27.43757953645956,28.70480515545295,28.05682581813673,27.457649534036577,28.85369062471729
1996,28.056404,27.898903106663923,27.45415324691772,28.509374453089684,27.99570219646045,27.42726932533688,28.942133140904637,28.0191319902362,27.49952884198932,29.103111959120216
1997,27.815363,27.732350263054037,27.29292415979783,28.5108300264476,27.906351651370056,27.265644903737343,28.8623898813834,27.96835785881372,27.28500406911472,28.95790118294233
1998,28.262333,27.98780567263601,27.610398550398934,28.552604709579875,28.01884786571651,27.42353255593997,28.57519656420772,28.137946577664135,27.413832650023014,28.7235521382588
1999,27.650543,28.084309553397038,27.55640084046264,28.604529990458293,28.11035393008455,27.490119702293303,28.78457448644909,28.078063218412108,27.58780324278433,28.85890872890608
2000,27.66279,28.0564441713506,27.50524904796671,28.602792180953397,28.041415007730915,27.44783607390162,28.581886375020154,28.09327471811062,27.460621741517254,28.705612120854
2001,27.98701,27.983342338591736,27.658442914267976,28.386997494124262,28.07627939007576,27.594790692320704,28.450558122436263,28.09202514960821,27.65099648650141,28.51842196515016
2002,28.444254,28.01483816424124,27.65290162501056,28.43824951355573,28.059030606316263,27.655480135850063,29.135613794528,28.18568053329847,27.6677104157836,29.234860235163502
2003,28.163261,28.38591402962801,27.887944300894507,29.07348725413363,28.313671473035264,27.70487517176968,29.20076840161547,28.34839453584006,27.75417995111263,29.323126829473164
2004,28.534092,28.18616930921341,27.799299217253647,28.82823088580105,28.170832149811588,27.73634141097592,28.54117756131384,28.26105799758903,27.80433003129852,28.937269112866623
2005,28.612123,28.24741762772349,27.94916267397532,28.697417656843832,28.319238078249576,27.95939709899461,28.932132269527045,28.46549682772441,28.034237579707607,29.057894043334063
2006,28.23713,28.21525459025958,27.942965918274183,28.620465172215077,28.421566650176253,28.011115819700883,29.00613484904644,28.37545653193395,27.97262181215712,29.14030418751684
2007,28.192898,28.245813864436272,27.926442329814847,28.78141074381998,28.38792017368809,27.72844581400596,29.34338191796676,28.395098097488177,27.652651896795657,29.497788008109588
2008,27.63331,28.30316804434372,27.82777446317773,28.824046578177175,28.396060985794588,27.772549597059708,28.932957738332625,28.512252148269173,27.96016695204436,29.07239263041756
2009,28.308498,28.64138261240349,27.918840894524728,29.157274255977292,28.63708688724209,27.849675675248303,29.54955234058708,28.59919255554228,27.859990553010725,29.172364079237465
2010,28.161198,28.408775974747755,27.89834566930716,28.72992276517366,28.511203286270984,28.039755747434683,29.057525097785,28.78361626063032,27.86048358384865,29.63976963962736
2011,28.126524,28.37805449859924,27.87237675046552,28.88406257855647,28.452711504687464,27.514892233168958,29.126124078354337,28.590038173844945,27.75329843485375,29.08909957967301
2012,27.827486,28.312409088853425,27.72688188287965,29.020293671650656,28.445855671013717,27.93705628148825,28.88126662736641,28.41668663855056,27.427331660317503,29.45955388263385
2013,28.44893,28.5860601294892,28.07541564132763,28.913334770203683,28.553961517033446,28.00500559182925,29.037193523586343,28.61805473176227,27.961013175889374,29.424855115877108
2014,28.460815,28.512846618875823,28.16029553741174,28.87899572211473,28.66716699494516,27.97647147503859,29.12813636026915,28.827449120383832,27.96891874945836,29.811057925117098
2015,28.28449,28.52879737852889,27.94443356693264,29.31826635189993,28.713704882893627,28.03369663646093,29.60294927387304,28.895483533275044,28.12597281882805,29.759239715177443
2016,28.684032,28.415005589513367,27.61400485004251,29.05893924886935,28.74610721647792,28.24367286347974,29.34058345782444,28.67422765145668,27.589030631419305,29.66635726417509
