longitude,latitude,tx_days_above
-13.699999809265137,13.800000190734863,96.33333333333333
-13.699999809265137,13.699999809265137,93.2
-13.600000381469727,13.800000190734863,98.56666666666666
-13.600000381469727,13.699999809265137,96.53333333333333
