year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1981,0.0,-44.3416666666667,-40.3416666666667,54.9083333333333,4.658333333333303,157.1583333333333,160.6583333333333,-207.3416666666667,-189.0916666666667,-208.0916666666667,-213.0916666666667,92.6583333333333,97.1583333333333,31.908333333333303,-13.341666666666697,196.1583333333333,198.4083333333333,-315.8416666666667,-323.3416666666667,-78.8416666666667,-125.0916666666667
1982,0.0,-453.0916666666667,-412.5916666666667,301.4083333333333,239.4083333333333,-187.3416666666667,-204.5916666666667,1.658333333333303,19.408333333333303,40.4083333333333,25.158333333333303,-217.3416666666667,-210.3416666666667,-232.3416666666667,-280.8416666666667,198.4083333333333,189.6583333333333,-247.0916666666667,-275.3416666666667,-98.8416666666667,-93.3416666666667
1983,0.0,-22.091666666666697,0.408333333333303,367.9083333333333,310.9083333333333,202.4083333333333,195.6583333333333,120.1583333333333,97.1583333333333,398.9083333333333,326.1583333333333,-242.0916666666667,-235.3416666666667,29.908333333333303,-4.341666666666697,-250.3416666666667,-254.0916666666667,128.9083333333333,76.1583333333333,0.658333333333303,56.9083333333333
1984,0.0,-19.841666666666697,-34.5916666666667,-149.3416666666667,-182.8416666666667,-106.5916666666667,-116.3416666666667,134.4083333333333,2.158333333333303,-399.8416666666667,-410.3416666666667,245.1583333333333,245.4083333333333,-444.0916666666667,-485.0916666666667,-81.0916666666667,-42.0916666666667,188.6583333333333,61.6583333333333,-434.8416666666667,-417.3416666666667
1985,0.0,-164.5916666666667,-135.5916666666667,-261.0916666666667,-281.8416666666667,-99.0916666666667,-119.8416666666667,-288.8416666666667,-272.3416666666667,125.6583333333333,123.6583333333333,-344.3416666666667,-392.0916666666667,133.1583333333333,68.4083333333333,-52.5916666666667,-43.0916666666667,-59.0916666666667,-84.0916666666667,-89.0916666666667,-94.3416666666667
1986,0.0,-36.5916666666667,-37.5916666666667,298.6583333333333,312.4083333333333,328.9083333333333,305.6583333333333,-387.5916666666667,-356.8416666666667,73.1583333333333,19.908333333333303,185.6583333333333,175.4083333333333,-313.5916666666667,-355.3416666666667,197.4083333333333,211.6583333333333,-44.8416666666667,-83.5916666666667,3.158333333333303,25.158333333333303
1987,0.0,256.1583333333333,278.6583333333333,11.908333333333303,-23.591666666666697,-276.0916666666667,-256.0916666666667,-233.8416666666667,-217.8416666666667,-8.591666666666697,-29.591666666666697,-57.5916666666667,-52.5916666666667,463.6583333333333,423.6583333333333,33.6583333333333,42.1583333333333,301.9083333333333,229.6583333333333,-262.0916666666667,-241.3416666666667
1988,0.0,-144.8416666666667,-112.3416666666667,-262.0916666666667,-275.0916666666667,185.9083333333333,124.4083333333333,-55.5916666666667,-34.0916666666667,-132.5916666666667,-148.8416666666667,4.158333333333303,0.408333333333303,287.4083333333333,239.9083333333333,52.4083333333333,43.6583333333333,-253.5916666666667,-291.0916666666667,82.6583333333333,89.9083333333333
1989,0.0,-11.591666666666697,19.158333333333303,-111.0916666666667,-105.3416666666667,-335.8416666666667,-353.8416666666667,-266.0916666666667,-242.0916666666667,257.9083333333333,222.9083333333333,77.4083333333333,71.9083333333333,-95.0916666666667,-139.3416666666667,127.4083333333333,84.9083333333333,309.1583333333333,236.6583333333333,-161.8416666666667,-162.3416666666667
1990,0.0,-120.3416666666667,-106.0916666666667,7.158333333333303,-31.591666666666697,-43.8416666666667,-76.3416666666667,131.9083333333333,169.6583333333333,-90.3416666666667,-89.8416666666667,174.6583333333333,230.9083333333333,-529.8416666666667,-554.0916666666667,-66.3416666666667,-1.341666666666697,-192.8416666666667,-230.3416666666667,-108.8416666666667,-109.8416666666667
1991,0.0,-77.3416666666667,-48.0916666666667,-13.091666666666697,-40.3416666666667,183.9083333333333,149.6583333333333,134.4083333333333,199.9083333333333,43.4083333333333,52.1583333333333,110.9083333333333,122.1583333333333,230.6583333333333,184.1583333333333,78.6583333333333,65.1583333333333,-94.0916666666667,-109.8416666666667,199.1583333333333,171.4083333333333
1992,0.0,128.4083333333333,147.9083333333333,-127.5916666666667,-142.5916666666667,-445.3416666666667,-461.5916666666667,-23.091666666666697,13.408333333333303,539.4083333333333,535.4083333333333,156.6583333333333,197.9083333333333,539.6583333333333,468.6583333333333,-89.3416666666667,-81.3416666666667,308.4083333333333,249.6583333333333,-109.8416666666667,-95.0916666666667
1993,0.0,214.1583333333333,244.9083333333333,1.158333333333303,-20.841666666666697,189.1583333333333,170.4083333333333,-107.3416666666667,-130.3416666666667,-121.8416666666667,-136.8416666666667,322.4083333333333,342.4083333333333,37.4083333333333,-46.5916666666667,15.408333333333303,13.908333333333303,-75.8416666666667,-96.5916666666667,-69.5916666666667,-34.0916666666667
1994,0.0,301.9083333333333,326.1583333333333,7.908333333333303,-16.591666666666697,29.408333333333303,-21.841666666666697,-241.5916666666667,-219.3416666666667,117.4083333333333,91.6583333333333,-123.3416666666667,-99.0916666666667,-92.3416666666667,-120.0916666666667,-133.0916666666667,-125.3416666666667,-188.3416666666667,-202.5916666666667,174.6583333333333,192.4083333333333
1995,0.0,134.1583333333333,188.9083333333333,11.408333333333303,2.158333333333303,-55.8416666666667,-75.3416666666667,-282.3416666666667,-252.8416666666667,484.4083333333333,459.1583333333333,-464.5916666666667,-472.0916666666667,213.1583333333333,123.6583333333333,-52.8416666666667,-33.3416666666667,-184.3416666666667,-203.5916666666667,249.6583333333333,232.4083333333333
1996,0.0,-128.8416666666667,-118.5916666666667,-107.5916666666667,-133.5916666666667,-102.5916666666667,-142.8416666666667,-217.3416666666667,-203.5916666666667,-237.5916666666667,-249.5916666666667,96.9083333333333,107.6583333333333,-270.8416666666667,-329.8416666666667,109.4083333333333,103.1583333333333,-88.3416666666667,-109.3416666666667,-72.8416666666667,-69.8416666666667
1997,0.0,41.1583333333333,69.6583333333333,53.6583333333333,53.6583333333333,-75.8416666666667,-96.0916666666667,206.6583333333333,281.9083333333333,-87.8416666666667,-108.8416666666667,241.6583333333333,265.1583333333333,226.6583333333333,163.9083333333333,301.4083333333333,346.6583333333333,-307.3416666666667,-336.5916666666667,-66.3416666666667,-64.5916666666667
1998,0.0,-209.8416666666667,-153.0916666666667,-208.5916666666667,-226.3416666666667,382.4083333333333,315.1583333333333,-84.8416666666667,-56.3416666666667,-59.5916666666667,-71.5916666666667,-102.5916666666667,-74.0916666666667,-19.091666666666697,-42.3416666666667,-312.3416666666667,-341.0916666666667,-315.3416666666667,-342.8416666666667,-412.8416666666667,-411.0916666666667
1999,0.0,306.4083333333333,335.1583333333333,3.158333333333303,-29.091666666666697,334.1583333333333,264.6583333333333,-149.3416666666667,-122.8416666666667,310.4083333333333,295.4083333333333,-16.091666666666697,-28.841666666666697,579.9083333333333,549.1583333333333,16.158333333333303,30.408333333333303,87.4083333333333,15.408333333333303,-19.841666666666697,-13.591666666666697
2000,0.0,433.1583333333333,422.1583333333333,115.1583333333333,105.1583333333333,-14.091666666666697,-39.8416666666667,-22.091666666666697,14.158333333333303,-75.3416666666667,-106.5916666666667,116.6583333333333,151.1583333333333,-68.5916666666667,-118.8416666666667,-147.3416666666667,-137.8416666666667,-257.0916666666667,-249.3416666666667,422.9083333333333,417.9083333333333
2001,0.0,-152.5916666666667,-113.0916666666667,34.4083333333333,23.408333333333303,-40.0916666666667,-59.3416666666667,404.9083333333333,437.6583333333333,40.4083333333333,-2.341666666666697,-133.3416666666667,-120.0916666666667,259.6583333333333,211.9083333333333,127.4083333333333,140.6583333333333,-66.5916666666667,-95.5916666666667,234.1583333333333,178.4083333333333
2002,0.0,90.4083333333333,117.1583333333333,4.408333333333303,-38.8416666666667,134.4083333333333,73.4083333333333,86.9083333333333,73.1583333333333,-8.841666666666697,-20.591666666666697,21.908333333333303,14.908333333333303,283.4083333333333,226.9083333333333,-63.3416666666667,-82.8416666666667,102.9083333333333,74.6583333333333,-155.5916666666667,-131.3416666666667
2003,0.0,126.6583333333333,172.4083333333333,158.6583333333333,105.1583333333333,7.408333333333303,-15.341666666666697,-173.0916666666667,-100.5916666666667,-210.3416666666667,-202.8416666666667,-126.8416666666667,-125.3416666666667,-392.0916666666667,-404.0916666666667,12.908333333333303,26.658333333333303,-8.591666666666697,-26.341666666666697,-53.0916666666667,-27.091666666666697
2004,0.0,-318.3416666666667,-299.8416666666667,-0.591666666666697,-7.341666666666697,46.6583333333333,21.908333333333303,58.9083333333333,83.1583333333333,-199.0916666666667,-208.3416666666667,-30.091666666666697,-16.341666666666697,75.1583333333333,37.4083333333333,76.6583333333333,109.1583333333333,154.9083333333333,93.9083333333333,222.4083333333333,194.9083333333333
2005,0.0,-203.8416666666667,-182.8416666666667,-67.0916666666667,-88.5916666666667,189.6583333333333,129.4083333333333,-92.0916666666667,-68.8416666666667,-92.0916666666667,-111.5916666666667,90.6583333333333,107.4083333333333,-100.8416666666667,-166.0916666666667,100.4083333333333,102.9083333333333,-108.5916666666667,-163.5916666666667,-228.3416666666667,-209.3416666666667
2006,0.0,-10.591666666666697,-180.8416666666667,-20.841666666666697,144.9083333333333,-34.0916666666667,-221.8416666666667,369.1583333333333,147.1583333333333,-168.8416666666667,107.4083333333333,-164.5916666666667,-464.0916666666667,293.4083333333333,268.6583333333333,161.1583333333333,-264.0916666666667,-244.0916666666667,9.158333333333303,-30.841666666666697,178.9083333333333
2007,0.0,155.6583333333333,121.4083333333333,-201.0916666666667,66.4083333333333,71.6583333333333,-191.5916666666667,224.4083333333333,283.6583333333333,-155.3416666666667,171.9083333333333,352.4083333333333,-383.5916666666667,-30.841666666666697,110.9083333333333,161.4083333333333,-8.341666666666697,170.1583333333333,152.9083333333333,-3.591666666666697,-136.0916666666667
2008,0.0,8.408333333333303,231.6583333333333,-63.0916666666667,-46.3416666666667,-156.0916666666667,128.6583333333333,72.4083333333333,-239.0916666666667,-14.091666666666697,-96.0916666666667,-49.0916666666667,300.6583333333333,-329.5916666666667,25.658333333333303,231.4083333333333,-164.5916666666667,17.158333333333303,308.4083333333333,183.1583333333333,-250.5916666666667
2009,0.0,-131.8416666666667,-93.8416666666667,-25.341666666666697,-43.0916666666667,-380.8416666666667,313.4083333333333,151.9083333333333,-149.3416666666667,-46.5916666666667,-74.5916666666667,230.9083333333333,146.1583333333333,-381.5916666666667,52.4083333333333,-269.3416666666667,105.6583333333333,162.1583333333333,579.1583333333333,129.6583333333333,105.1583333333333
2010,0.0,-154.5916666666667,252.9083333333333,62.1583333333333,104.6583333333333,-97.5916666666667,-156.0916666666667,-196.3416666666667,137.4083333333333,-35.8416666666667,-130.5916666666667,-44.5916666666667,384.6583333333333,-450.3416666666667,-435.8416666666667,39.1583333333333,70.9083333333333,50.1583333333333,206.6583333333333,-10.591666666666697,49.4083333333333
2011,,-161.3416666666667,-285.0916666666667,-221.5916666666667,149.6583333333333,1.908333333333303,59.6583333333333,195.9083333333333,239.4083333333333,-169.0916666666667,33.1583333333333,-151.5916666666667,236.9083333333333,-133.3416666666667,88.9083333333333,-333.0916666666667,251.9083333333333,458.1583333333333,-138.5916666666667,42.9083333333333,-187.0916666666667
2012,,47.9083333333333,-111.0916666666667,-27.841666666666697,229.6583333333333,51.1583333333333,68.4083333333333,-324.0916666666667,-229.3416666666667,-44.0916666666667,-210.3416666666667,28.408333333333303,-387.8416666666667,-180.3416666666667,-9.091666666666697,207.4083333333333,8.908333333333303,-75.8416666666667,-63.5916666666667,112.4083333333333,176.9083333333333
2013,,25.158333333333303,229.9083333333333,36.1583333333333,96.6583333333333,-214.5916666666667,95.9083333333333,175.4083333333333,-406.0916666666667,-257.3416666666667,-222.5916666666667,151.1583333333333,-27.091666666666697,-136.8416666666667,-475.5916666666667,136.4083333333333,-225.0916666666667,-168.8416666666667,395.4083333333333,356.9083333333333,257.9083333333333
2014,,92.4083333333333,137.6583333333333,-129.5916666666667,15.158333333333303,-57.0916666666667,210.9083333333333,57.1583333333333,374.9083333333333,-38.5916666666667,-87.0916666666667,228.6583333333333,187.1583333333333,-720.5916666666667,330.1583333333333,249.6583333333333,-185.0916666666667,-17.591666666666697,-293.0916666666667,176.4083333333333,-109.3416666666667
2015,,-363.3416666666667,-19.091666666666697,-241.5916666666667,-23.841666666666697,-242.5916666666667,176.6583333333333,103.1583333333333,258.1583333333333,-33.5916666666667,372.4083333333333,21.658333333333303,-200.0916666666667,-37.5916666666667,-264.5916666666667,127.4083333333333,-154.5916666666667,211.1583333333333,384.6583333333333,0.908333333333303,112.4083333333333
2016,,2.908333333333303,-326.5916666666667,147.9083333333333,60.1583333333333,-63.8416666666667,158.9083333333333,-52.3416666666667,-29.591666666666697,-285.3416666666667,-313.0916666666667,-29.591666666666697,178.6583333333333,46.6583333333333,-141.8416666666667,177.6583333333333,-326.8416666666667,102.9083333333333,-468.5916666666667,63.6583333333333,351.9083333333333
2017,,-143.8416666666667,108.4083333333333,-53.3416666666667,-143.8416666666667,366.6583333333333,-66.0916666666667,101.6583333333333,-118.0916666666667,-230.5916666666667,-11.591666666666697,-281.0916666666667,196.1583333333333,-47.0916666666667,-89.8416666666667,47.9083333333333,-33.5916666666667,373.6583333333333,41.4083333333333,229.9083333333333,407.4083333333333
2018,,36.9083333333333,-16.341666666666697,226.1583333333333,-55.3416666666667,34.4083333333333,-5.591666666666697,461.6583333333333,28.908333333333303,-242.0916666666667,-72.8416666666667,-222.5916666666667,419.1583333333333,65.4083333333333,-45.3416666666667,129.6583333333333,-83.8416666666667,257.9083333333333,-235.8416666666667,-273.5916666666667,-0.09166666666669698
2019,,-135.5916666666667,48.4083333333333,-23.091666666666697,29.908333333333303,-124.5916666666667,-314.8416666666667,-44.0916666666667,398.9083333333333,285.4083333333333,-141.8416666666667,147.6583333333333,202.6583333333333,-380.0916666666667,52.1583333333333,-203.5916666666667,-66.5916666666667,486.6583333333333,-248.0916666666667,192.4083333333333,-163.8416666666667
2020,,-371.0916666666667,64.4083333333333,69.6583333333333,-249.3416666666667,-81.3416666666667,193.9083333333333,461.4083333333333,203.6583333333333,372.9083333333333,28.158333333333303,-136.5916666666667,-368.5916666666667,-194.3416666666667,-145.8416666666667,252.6583333333333,25.658333333333303,68.1583333333333,-491.8416666666667,232.1583333333333,-42.5916666666667
2021,,89.1583333333333,-18.091666666666697,-21.841666666666697,-185.5916666666667,-15.091666666666697,120.4083333333333,115.9083333333333,266.6583333333333,-73.0916666666667,211.6583333333333,142.1583333333333,-377.0916666666667,234.6583333333333,60.4083333333333,-474.5916666666667,562.1583333333333,13.658333333333303,170.9083333333333,405.9083333333333,514.1583333333333
2022,,-7.091666666666697,136.9083333333333,-32.8416666666667,-13.341666666666697,-286.3416666666667,-137.0916666666667,18.908333333333303,393.4083333333333,-197.5916666666667,-12.341666666666697,-103.8416666666667,43.9083333333333,245.4083333333333,-27.091666666666697,-197.3416666666667,-169.8416666666667,-122.5916666666667,-90.0916666666667,95.6583333333333,-83.3416666666667
2023,,81.4083333333333,119.9083333333333,162.4083333333333,99.9083333333333,-29.591666666666697,-259.5916666666667,188.6583333333333,623.4083333333333,-240.0916666666667,-542.5916666666667,180.1583333333333,19.408333333333303,-321.3416666666667,-582.5916666666667,160.6583333333333,315.9083333333333,-299.0916666666667,-167.3416666666667,-141.8416666666667,-152.0916666666667
