stn,idx,rcp,hor,stat,centile,val
era5_land,rain_season_end,ref,1981-2010,none,-1,294.391667
era5_land,rain_season_end,rcp45,1981-2010,mean,-1,293.7975
era5_land,rain_season_end,rcp45,2021-2050,mean,-1,290.1325
era5_land,rain_season_end,rcp45,2051-2080,mean,-1,287.440833
era5_land,rain_season_end,rcp45,1981-2010,min,-1,278.391667
era5_land,rain_season_end,rcp45,2021-2050,min,-1,275.941667
era5_land,rain_season_end,rcp45,2051-2080,min,-1,271.616667
era5_land,rain_season_end,rcp45,1981-2010,max,-1,309.533333
era5_land,rain_season_end,rcp45,2021-2050,max,-1,305.441667
era5_land,rain_season_end,rcp45,2051-2080,max,-1,303.45
era5_land,rain_season_end,rcp45,1981-2010,centile,1,278.816167
era5_land,rain_season_end,rcp45,2021-2050,centile,1,276.363917
era5_land,rain_season_end,rcp45,2051-2080,centile,1,272.208417
era5_land,rain_season_end,rcp45,1981-2010,centile,10,282.636667
era5_land,rain_season_end,rcp45,2021-2050,centile,10,280.164167
era5_land,rain_season_end,rcp45,2051-2080,centile,10,277.534167
era5_land,rain_season_end,rcp45,1981-2010,centile,50,293.633333
era5_land,rain_season_end,rcp45,2021-2050,centile,50,289.970833
era5_land,rain_season_end,rcp45,2051-2080,centile,50,287.370833
era5_land,rain_season_end,rcp45,1981-2010,centile,90,304.718333
era5_land,rain_season_end,rcp45,2021-2050,centile,90,300.529167
era5_land,rain_season_end,rcp45,2051-2080,centile,90,297.3525
era5_land,rain_season_end,rcp45,1981-2010,centile,99,309.051833
era5_land,rain_season_end,rcp45,2021-2050,centile,99,304.950417
era5_land,rain_season_end,rcp45,2051-2080,centile,99,302.84025
era5_land,rain_season_end,rcp85,1981-2010,mean,-1,294.281667
era5_land,rain_season_end,rcp85,2021-2050,mean,-1,290.249167
era5_land,rain_season_end,rcp85,2051-2080,mean,-1,286.185
era5_land,rain_season_end,rcp85,1981-2010,min,-1,279.05
era5_land,rain_season_end,rcp85,2021-2050,min,-1,274.941667
era5_land,rain_season_end,rcp85,2051-2080,min,-1,272.716667
era5_land,rain_season_end,rcp85,1981-2010,max,-1,309.583333
era5_land,rain_season_end,rcp85,2021-2050,max,-1,305.483333
era5_land,rain_season_end,rcp85,2051-2080,max,-1,302.025
era5_land,rain_season_end,rcp85,1981-2010,centile,1,279.45275
era5_land,rain_season_end,rcp85,2021-2050,centile,1,275.438917
era5_land,rain_season_end,rcp85,2051-2080,centile,1,273.098417
era5_land,rain_season_end,rcp85,1981-2010,centile,10,283.0775
era5_land,rain_season_end,rcp85,2021-2050,centile,10,279.914167
era5_land,rain_season_end,rcp85,2051-2080,centile,10,276.534167
era5_land,rain_season_end,rcp85,1981-2010,centile,50,294.475
era5_land,rain_season_end,rcp85,2021-2050,centile,50,290.033333
era5_land,rain_season_end,rcp85,2051-2080,centile,50,285.720833
era5_land,rain_season_end,rcp85,1981-2010,centile,90,305.128333
era5_land,rain_season_end,rcp85,2021-2050,centile,90,300.488333
era5_land,rain_season_end,rcp85,2051-2080,centile,90,296.1975
era5_land,rain_season_end,rcp85,1981-2010,centile,99,309.137833
era5_land,rain_season_end,rcp85,2021-2050,centile,99,304.983833
era5_land,rain_season_end,rcp85,2051-2080,centile,99,301.44225
era5_land,rain_season_end,rcpxx,1981-2010,mean,-1,294.056349
era5_land,rain_season_end,rcpxx,2021-2050,mean,-1,290.190833
era5_land,rain_season_end,rcpxx,2051-2080,mean,-1,286.812917
era5_land,rain_season_end,rcpxx,1981-2010,min,-1,277.633333
era5_land,rain_season_end,rcpxx,2021-2050,min,-1,272.683333
era5_land,rain_season_end,rcpxx,2051-2080,min,-1,269.016667
era5_land,rain_season_end,rcpxx,1981-2010,max,-1,310.983333
era5_land,rain_season_end,rcpxx,2021-2050,max,-1,308.825
era5_land,rain_season_end,rcpxx,2051-2080,max,-1,306.525
era5_land,rain_season_end,rcpxx,1981-2010,centile,1,277.886667
era5_land,rain_season_end,rcpxx,2021-2050,centile,1,273.463917
era5_land,rain_season_end,rcpxx,2051-2080,centile,1,269.832083
era5_land,rain_season_end,rcpxx,1981-2010,centile,10,282.841667
era5_land,rain_season_end,rcpxx,2021-2050,centile,10,279.079167
era5_land,rain_season_end,rcpxx,2051-2080,centile,10,275.738333
era5_land,rain_season_end,rcpxx,1981-2010,centile,50,294.066667
era5_land,rain_season_end,rcpxx,2021-2050,centile,50,290.233333
era5_land,rain_season_end,rcpxx,2051-2080,centile,50,286.608333
era5_land,rain_season_end,rcpxx,1981-2010,centile,90,305.583333
era5_land,rain_season_end,rcpxx,2021-2050,centile,90,301.476667
era5_land,rain_season_end,rcpxx,2051-2080,centile,90,297.544167
era5_land,rain_season_end,rcpxx,1981-2010,centile,99,310.655
era5_land,rain_season_end,rcpxx,2021-2050,centile,99,307.887667
era5_land,rain_season_end,rcpxx,2051-2080,centile,99,305.378667
