stn,var,rcp,hor,stat,centile,val
era5_land,tasmin,ref,1981-2010,none,-1,23.497551
era5_land,tasmin,rcp45,1981-2010,mean,-1,23.740489
era5_land,tasmin,rcp45,2021-2050,mean,-1,24.796144
era5_land,tasmin,rcp45,2051-2080,mean,-1,25.449766
era5_land,tasmin,rcp45,1981-2010,min,-1,23.166539
era5_land,tasmin,rcp45,2021-2050,min,-1,24.188963
era5_land,tasmin,rcp45,2051-2080,min,-1,24.712377
era5_land,tasmin,rcp45,1981-2010,max,-1,24.327905
era5_land,tasmin,rcp45,2021-2050,max,-1,25.525421
era5_land,tasmin,rcp45,2051-2080,max,-1,26.395883
era5_land,tasmin,rcp45,1981-2010,centile,1,23.19254
era5_land,tasmin,rcp45,2021-2050,centile,1,24.206347
era5_land,tasmin,rcp45,2051-2080,centile,1,24.739557
era5_land,tasmin,rcp45,1981-2010,centile,10,23.357373
era5_land,tasmin,rcp45,2021-2050,centile,10,24.395687
era5_land,tasmin,rcp45,2051-2080,centile,10,24.927898
era5_land,tasmin,rcp45,1981-2010,centile,50,23.725271
era5_land,tasmin,rcp45,2021-2050,centile,50,24.777433
era5_land,tasmin,rcp45,2051-2080,centile,50,25.384359
era5_land,tasmin,rcp45,1981-2010,centile,90,24.146146
era5_land,tasmin,rcp45,2021-2050,centile,90,25.233044
era5_land,tasmin,rcp45,2051-2080,centile,90,26.022967
era5_land,tasmin,rcp45,1981-2010,centile,99,24.303066
era5_land,tasmin,rcp45,2021-2050,centile,99,25.486542
era5_land,tasmin,rcp45,2051-2080,centile,99,26.351635
era5_land,tasmin,rcp85,1981-2010,mean,-1,23.805721
era5_land,tasmin,rcp85,2021-2050,mean,-1,25.158859
era5_land,tasmin,rcp85,2051-2080,mean,-1,26.681111
era5_land,tasmin,rcp85,1981-2010,min,-1,23.168802
era5_land,tasmin,rcp85,2021-2050,min,-1,24.322432
era5_land,tasmin,rcp85,2051-2080,min,-1,25.586442
era5_land,tasmin,rcp85,1981-2010,max,-1,24.497868
era5_land,tasmin,rcp85,2021-2050,max,-1,25.923693
era5_land,tasmin,rcp85,2051-2080,max,-1,27.797455
era5_land,tasmin,rcp85,1981-2010,centile,1,23.208087
era5_land,tasmin,rcp85,2021-2050,centile,1,24.362425
era5_land,tasmin,rcp85,2051-2080,centile,1,25.626008
era5_land,tasmin,rcp85,1981-2010,centile,10,23.41648
era5_land,tasmin,rcp85,2021-2050,centile,10,24.649393
era5_land,tasmin,rcp85,2051-2080,centile,10,25.896039
era5_land,tasmin,rcp85,1981-2010,centile,50,23.791298
era5_land,tasmin,rcp85,2021-2050,centile,50,25.155591
era5_land,tasmin,rcp85,2051-2080,centile,50,26.65971
era5_land,tasmin,rcp85,1981-2010,centile,90,24.22259
era5_land,tasmin,rcp85,2021-2050,centile,90,25.666136
era5_land,tasmin,rcp85,2051-2080,centile,90,27.472887
era5_land,tasmin,rcp85,1981-2010,centile,99,24.458334
era5_land,tasmin,rcp85,2021-2050,centile,99,25.901659
era5_land,tasmin,rcp85,2051-2080,centile,99,27.758255
era5_land,tasmin,rcpxx,1981-2010,mean,-1,23.773863
era5_land,tasmin,rcpxx,2021-2050,mean,-1,24.981719
era5_land,tasmin,rcpxx,2051-2080,mean,-1,26.079756
era5_land,tasmin,rcpxx,1981-2010,min,-1,23.131332
era5_land,tasmin,rcpxx,2021-2050,min,-1,24.124107
era5_land,tasmin,rcpxx,2051-2080,min,-1,24.712377
era5_land,tasmin,rcpxx,1981-2010,max,-1,24.50179
era5_land,tasmin,rcpxx,2021-2050,max,-1,25.952457
era5_land,tasmin,rcpxx,2051-2080,max,-1,27.797455
era5_land,tasmin,rcpxx,1981-2010,centile,1,23.157494
era5_land,tasmin,rcpxx,2021-2050,centile,1,24.165606
era5_land,tasmin,rcpxx,2051-2080,centile,1,24.766882
era5_land,tasmin,rcpxx,1981-2010,centile,10,23.379813
era5_land,tasmin,rcpxx,2021-2050,centile,10,24.441149
era5_land,tasmin,rcpxx,2051-2080,centile,10,25.103756
era5_land,tasmin,rcpxx,1981-2010,centile,50,23.754153
era5_land,tasmin,rcpxx,2021-2050,centile,50,24.962315
era5_land,tasmin,rcpxx,2051-2080,centile,50,25.982117
era5_land,tasmin,rcpxx,1981-2010,centile,90,24.201541
era5_land,tasmin,rcpxx,2021-2050,centile,90,25.563449
era5_land,tasmin,rcpxx,2051-2080,centile,90,27.254746
era5_land,tasmin,rcpxx,1981-2010,centile,99,24.453625
era5_land,tasmin,rcpxx,2021-2050,centile,99,25.902528
era5_land,tasmin,rcpxx,2051-2080,centile,99,27.719055
